update,mean_train_u_ctrl,policy_loss,value_loss,entropy,approximate_kl,zero_intermediate_reward_fraction,reward_mode,method,init_mode,validation_mean_u_ctrl,validation_unique_sequences,validation_dominant_fraction
1,0.995,-0.1282413899898529,0.002429577289149165,3.9609482288360596,0.015264496207237244,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
2,0.985,-0.0781659260392189,0.003914147615432739,3.9517335891723633,-0.016497021540999413,0.125,rl_sboed_stepwise,RL-sBOED,random,,,
3,0.965,-0.05666071176528931,0.001292236614972353,3.9431822299957275,0.018487781286239624,0.125,rl_sboed_stepwise,RL-sBOED,random,,,
4,0.965,-0.054526373744010925,0.0026634095702320337,3.934973955154419,0.009526878595352173,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
5,0.995,-0.05284615606069565,0.002992312191054225,3.926229238510132,-0.002955342410132289,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
6,1.005,-0.043642520904541016,0.0031352555379271507,3.9146835803985596,0.0007524092798121274,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
7,1.0,-0.05746796727180481,0.006479442119598389,3.9034430980682373,0.011345530860126019,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
8,0.975,-0.046766214072704315,0.0012976272264495492,3.8917453289031982,-0.0008597175474278629,0.125,rl_sboed_stepwise,RL-sBOED,random,,,
9,0.96,-0.04485834389925003,0.0007014567963778973,3.8852288722991943,0.0027822803240269423,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
10,0.995,-0.03807969391345978,0.0027176488656550646,3.8824350833892822,-0.002173716900870204,0.0625,rl_sboed_stepwise,RL-sBOED,random,0.98,1,1.0
11,0.98,-0.050494834780693054,0.0024277379270642996,3.8811042308807373,-0.002665673615410924,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
12,0.96,-0.050201013684272766,0.0009916776325553656,3.872390031814575,0.0005844284896738827,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
13,0.98,-0.05573524162173271,0.004088056739419699,3.8639211654663086,0.0012071827659383416,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
14,0.975,-0.03110034391283989,0.0024825267028063536,3.8601272106170654,-0.0026653409004211426,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
15,0.98,-0.03615567833185196,0.0022148157004266977,3.8583152294158936,0.0039048343896865845,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
16,0.98,-0.04046186804771423,0.002083980478346348,3.8593785762786865,0.006390755530446768,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
17,1.005,-0.04698982834815979,0.003857501083984971,3.849407911300659,0.007540414575487375,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
18,0.965,-0.04686673730611801,0.001964718336239457,3.8354876041412354,0.0022505372762680054,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
19,0.98,-0.05570906028151512,0.0019163298420608044,3.80731463432312,-0.008103798143565655,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
20,1.0,-0.043530724942684174,0.002158375456929207,3.7828190326690674,-0.01526139210909605,0.125,rl_sboed_stepwise,RL-sBOED,random,0.97875,2,0.953125
