system,stage,configuration,seed,epochs,best_epoch,final_epoch,best_validation_u_ctrl,final_validation_u_ctrl,best_validation_safety,best_checkpoint,entropy_schedule,baseline,advantage_normalization,credit,learning_rate,max_potential_telescope_error,gradient_reached_policy,initial_policy_entropy,quarter_policy_entropy,final_policy_entropy,initial_entropy_t1,initial_entropy_t2,initial_entropy_t3,final_entropy_t1,final_entropy_t2,final_entropy_t3,mean_gradient_norm,max_gradient_norm,total_clipping_events,mean_advantage_mean,mean_advantage_std,mean_terminal_cost_unique_count,mean_terminal_cost_modal_fraction,mean_terminal_cost_tied_fraction
ieee5,entropy_study,E2_constant_small,101,500,65,499,0.8583333333333335,0.875,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee5_T3/entropy_study/E2_constant_small/seed_101/best_checkpoint.pt,constant_small,ema,False,terminal,0.001,0.0,True,3.3650622367858887,1.39187753200531,1.1496530771255493,3.40008282661438,3.3650827407836914,3.330021858215332,3.39634108543396,0.004474848974496126,0.04814291000366211,0.16297822543912166,1.3910741806030273,4,-0.00030426960145992925,0.12354974695953427,3.8054285714285716,0.4395,0.7623928571428571
ieee5,entropy_study,E2_constant_small,202,500,485,499,0.8583333333333334,0.8750000000000001,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee5_T3/entropy_study/E2_constant_small/seed_202/best_checkpoint.pt,constant_small,ema,False,terminal,0.001,0.0,True,3.3645927906036377,1.3287005424499512,3.301490306854248,3.399895191192627,3.364450216293335,3.3294320106506348,3.395660161972046,3.2600178718566895,3.2487916946411133,0.16624316037765569,1.5660923719406128,7,-0.0003128710415935179,0.12233232702353168,3.7617142857142865,0.44560714285714287,0.7686785714285715
ieee5,entropy_study,E2_constant_small,303,500,10,499,0.8583333333333333,0.8833333333333334,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee5_T3/entropy_study/E2_constant_small/seed_303/best_checkpoint.pt,constant_small,ema,False,terminal,0.001,0.0,True,3.364973783493042,1.4925605058670044,2.994976758956909,3.399794340133667,3.3651084899902344,3.330017328262329,3.394731044769287,2.7902894020080566,2.7999093532562256,0.18482982967048883,1.2895082235336304,3,-0.00027884323344107113,0.1229182902336403,3.7545714285714284,0.44810714285714287,0.7671428571428571
ieee5,entropy_study,E2_constant_small,404,500,255,499,0.8500000000000001,0.8583333333333334,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee5_T3/entropy_study/E2_constant_small/seed_404/best_checkpoint.pt,constant_small,ema,False,terminal,0.001,0.0,True,3.365034818649292,3.3246891498565674,2.7269670963287354,3.39981746673584,3.3651747703552246,3.3301122188568115,3.3961222171783447,2.329817771911621,2.454960346221924,0.1725801941097847,0.8683972954750061,0,-0.00030689998184424037,0.12076862820409011,3.7385714285714284,0.4505,0.7666785714285714
ieee5,entropy_study,E2_constant_small,505,500,80,499,0.8583333333333334,0.8583333333333334,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee5_T3/entropy_study/E2_constant_small/seed_505/best_checkpoint.pt,constant_small,ema,False,terminal,0.001,0.0,True,3.3647119998931885,3.0520875453948975,2.587279796600342,3.4000487327575684,3.3645975589752197,3.3294906616210938,3.3974828720092773,2.0626540184020996,2.3017029762268066,0.2100623106884637,1.1613882780075073,1,-0.00027259530317307783,0.1207173782638262,3.7297142857142864,0.45121428571428573,0.7673928571428572
ieee5,entropy_study,E3_warmup_decay,101,500,405,499,0.8583333333333334,0.875,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee5_T3/entropy_study/E3_warmup_decay/seed_101/best_checkpoint.pt,warmup_decay,ema,False,terminal,0.001,0.0,True,3.3650622367858887,3.297595977783203,3.204317092895508,3.40008282661438,3.365082025527954,3.3300211429595947,3.3967461585998535,3.1089425086975098,3.1072628498077393,0.1630794011911244,0.8055009245872498,0,-0.0003087498630174755,0.12139288263017502,3.748285714285714,0.4483928571428571,0.7695
ieee5,entropy_study,E3_warmup_decay,202,500,65,499,0.8583333333333334,0.8750000000000001,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee5_T3/entropy_study/E3_warmup_decay/seed_202/best_checkpoint.pt,warmup_decay,ema,False,terminal,0.001,0.0,True,3.3645918369293213,3.3039777278900146,2.735870838165283,3.399895668029785,3.3644497394561768,3.329430103302002,3.3970658779144287,2.165419340133667,2.645127296447754,0.14550051407382955,0.6941262483596802,0,-0.00030663085317778147,0.12098128794022853,3.7125714285714286,0.45346428571428565,0.7737142857142858
ieee5,entropy_study,E3_warmup_decay,303,500,10,499,0.8583333333333333,0.9083333333333332,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee5_T3/entropy_study/E3_warmup_decay/seed_303/best_checkpoint.pt,warmup_decay,ema,False,terminal,0.001,0.0,True,3.364973306655884,3.3431951999664307,3.1060914993286133,3.399794340133667,3.3651082515716553,3.330016851425171,3.3973207473754883,2.817690372467041,3.1032633781433105,0.14381146338794912,0.5564051866531372,0,-0.000296888975406196,0.12071140704299999,3.692285714285714,0.4543571428571429,0.7743571428571427
ieee5,entropy_study,E3_warmup_decay,404,500,335,499,0.8416666666666668,0.8583333333333334,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee5_T3/entropy_study/E3_warmup_decay/seed_404/best_checkpoint.pt,warmup_decay,ema,False,terminal,0.001,0.0,True,3.365025043487549,3.335753917694092,1.155822515487671,3.3998172283172607,3.3651604652404785,3.3300976753234863,3.394970178604126,0.03491136059165001,0.03758573159575462,0.15138514060154556,0.6202654242515564,0,-0.00030853506980247405,0.12135323261459652,3.7385714285714284,0.45021428571428573,0.7686428571428571
ieee5,entropy_study,E3_warmup_decay,505,500,235,499,0.8583333333333334,0.8583333333333334,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee5_T3/entropy_study/E3_warmup_decay/seed_505/best_checkpoint.pt,warmup_decay,ema,False,terminal,0.001,0.0,True,3.3647117614746094,3.3562169075012207,1.953460693359375,3.4000487327575684,3.3645968437194824,3.3294894695281982,3.397444486618042,1.1189379692077637,1.3439993858337402,0.16095317092857192,1.2600997686386108,1,-0.0002834551437909519,0.12012287026000158,3.7234285714285718,0.45257142857142857,0.7646785714285714
