system,seed,checkpoint,step,action_history,y_bin,selected_action,logits,L1_policy_difference,history_embedding_L2_difference,belief_embedding_L2_difference,logits_L2_difference
ieee9,202,1,2,28,0,2,"[-0.018217848613858223, 0.030927877873182297, 0.27454155683517456, -0.044330839067697525, 0.015940263867378235, 0.14860054850578308, -0.14712296426296234, 0.042773738503456116, -0.10348185151815414, 0.16691458225250244, 0.07452861964702606, -0.03321976959705353, -0.1840139478445053, -0.014841357246041298, -0.21203449368476868, 0.05771438032388687, 0.009231317788362503, -0.12861625850200653, -0.16675186157226562, 0.18527567386627197, 0.09762076288461685, 0.02003319188952446, 0.19331395626068115, 0.11345541477203369, 0.11714371293783188, 0.09060051292181015, -0.11670221388339996, -0.017196640372276306, -1000000000.0, -0.007459312677383423, 0.1156524270772934, 0.08915916085243225, 0.10892283916473389, -0.06569027900695801, 0.07005095481872559, -0.034679364413022995, -0.020682059228420258, 0.08823200315237045, 0.039551667869091034, 0.1384812295436859, -0.1738346517086029, -0.16076692938804626, 0.0928880125284195, 0.20624655485153198, -0.2300712764263153, 0.0980779305100441, 0.07253936678171158, -0.0424814447760582, 0.2560974657535553, 0.18539303541183472, 0.09622106701135635, 0.048896823078393936, 0.22268842160701752, 0.164059579372406]",0.01018921472132206,1.52323579788208,1.1400856971740723,0.09614107757806778
ieee9,202,1,2,28,1,2,"[-0.030650140717625618, 0.03392781317234039, 0.2553200125694275, -0.05167915299534798, 0.027265995740890503, 0.13828366994857788, -0.1410263031721115, 0.051067084074020386, -0.08983087539672852, 0.14912357926368713, 0.06907559186220169, -0.003173133358359337, -0.1865914911031723, -0.009832384064793587, -0.20926189422607422, 0.05238736420869827, 0.005449369549751282, -0.12988096475601196, -0.18078741431236267, 0.180275559425354, 0.10344434529542923, 0.012765353545546532, 0.1845138967037201, 0.11313513666391373, 0.08736855536699295, 0.07246069610118866, -0.09149911999702454, -0.011987434700131416, -1000000000.0, -0.03184381127357483, 0.09323198348283768, 0.08737196773290634, 0.08803863823413849, -0.06701847910881042, 0.07666817307472229, -0.03863989934325218, -0.04085102304816246, 0.09203130006790161, 0.059367306530475616, 0.1471690982580185, -0.16631081700325012, -0.14982835948467255, 0.10161657631397247, 0.20602594316005707, -0.21873259544372559, 0.11640172451734543, 0.07098855823278427, -0.05178166180849075, 0.2516361176967621, 0.1551634520292282, 0.11150182783603668, 0.04339912161231041, 0.21935631334781647, 0.15852892398834229]",0.0,0.0,0.0,0.0
ieee9,202,1,2,28,2,48,"[-0.04074826091527939, 0.07942892611026764, 0.16128766536712646, -0.07169508934020996, 0.02397831529378891, 0.10826639086008072, -0.06361431628465652, 0.10866983234882355, -0.05132150277495384, 0.05660028010606766, 0.029969699680805206, 0.0919577032327652, -0.18556691706180573, 0.038566067814826965, -0.1422887146472931, -0.019055215641856194, -0.011996880173683167, -0.12235912680625916, -0.18952935934066772, 0.08537083119153976, 0.07446371763944626, -0.030384112149477005, 0.1385020762681961, 0.06411754339933395, -0.07490412145853043, -0.0198814794421196, 0.04153229296207428, -0.052750490605831146, -1000000000.0, -0.09878069162368774, -0.030871260911226273, 0.11243856698274612, -0.04621877521276474, -0.0781632587313652, 0.05654699727892876, -0.003024009522050619, -0.030524645000696182, 0.08393990248441696, 0.15333372354507446, 0.10625048726797104, -0.1581314206123352, -0.0853230357170105, 0.11021175980567932, 0.18028980493545532, -0.13414181768894196, 0.114717498421669, 0.08577869832515717, -0.03924550116062164, 0.23996581137180328, 0.023921705782413483, 0.10833033919334412, 0.015999190509319305, 0.1797652542591095, 0.07776045799255371]",0.047413647174835205,7.67211389541626,2.483854055404663,0.46346256136894226
ieee9,202,1,3,28 48,0,39,"[-0.00042800046503543854, 0.022355973720550537, 0.1595381200313568, 0.0031563397496938705, -0.06751008331775665, 0.00793718732893467, 0.026594752445816994, 0.13253051042556763, -0.029110852628946304, 0.13474605977535248, 0.16287903487682343, -0.0782143846154213, -0.0869513526558876, 0.11079587042331696, -0.1652510017156601, 0.014996835961937904, -0.012292347848415375, -0.1102353110909462, -0.16126549243927002, 0.09927215427160263, 0.1084892675280571, 0.09351639449596405, 0.13176439702510834, -0.042819149792194366, 0.017164746299386024, 0.05181378871202469, 0.02382473275065422, -0.066892109811306, -1000000000.0, 0.09330374002456665, 0.07545264065265656, 0.1587195098400116, 0.03147079795598984, -0.0027689896523952484, 0.14426453411579132, 0.06616183370351791, -0.13232602179050446, 0.006193134933710098, 0.16187652945518494, 0.20122294127941132, -0.12919752299785614, -0.0938524603843689, 0.18461443483829498, 0.16821500658988953, -0.20587503910064697, 0.08497779816389084, 0.04585184156894684, 0.05617077276110649, -1000000000.0, -0.03729277104139328, 0.08840831369161606, 0.05832100659608841, 0.11786657571792603, 0.13297945261001587]",0.0049140797927975655,0.8125236630439758,0.7911228537559509,0.04354036599397659
ieee9,202,1,3,28 48,1,39,"[0.002034718170762062, 0.02560219168663025, 0.1560899019241333, 0.001841668039560318, -0.06194022297859192, 0.0015026051551103592, 0.025591833516955376, 0.13506248593330383, -0.0198511965572834, 0.13119544088840485, 0.153514564037323, -0.06826411187648773, -0.08533249795436859, 0.11253121495246887, -0.15963557362556458, 0.004039283841848373, -0.017457418143749237, -0.09996268153190613, -0.15864801406860352, 0.09313977509737015, 0.10035692900419235, 0.09330273419618607, 0.12704430520534515, -0.04661019146442413, 0.003868955187499523, 0.047037601470947266, 0.02345632016658783, -0.07209722697734833, -1000000000.0, 0.09182332456111908, 0.07297466695308685, 0.16186359524726868, 0.021455680951476097, -0.009097922593355179, 0.14163236320018768, 0.06738659739494324, -0.1303442269563675, 0.010993868112564087, 0.16752442717552185, 0.20198586583137512, -0.13279122114181519, -0.08539560437202454, 0.1914900839328766, 0.16911885142326355, -0.19838985800743103, 0.09486240893602371, 0.0594274140894413, 0.05115114152431488, -1000000000.0, -0.045851461589336395, 0.0922287106513977, 0.05970139056444168, 0.11496103554964066, 0.12889307737350464]",0.0,0.0,0.0,0.0
ieee9,202,1,3,28 48,2,42,"[0.010373441502451897, 0.023139074444770813, 0.14689365029335022, 0.020765066146850586, -0.023941010236740112, -0.020897796377539635, 0.01107039861381054, 0.161239892244339, -0.0015736441127955914, 0.11978332698345184, 0.11420169472694397, -0.02123386226594448, -0.08481903374195099, 0.12003251910209656, -0.13735303282737732, -0.030287396162748337, -0.009400904178619385, -0.05899186432361603, -0.16819366812705994, 0.08488097041845322, 0.07026401907205582, 0.09024833142757416, 0.13048671185970306, -0.047510504722595215, -0.03195151686668396, 0.028128817677497864, 0.02727687731385231, -0.07053732872009277, -1000000000.0, 0.09094293415546417, 0.06015218794345856, 0.16407933831214905, -0.008076826110482216, -0.046019066125154495, 0.12982556223869324, 0.06384853273630142, -0.12575849890708923, 0.022819850593805313, 0.18230049312114716, 0.18160748481750488, -0.14890490472316742, -0.058450352400541306, 0.20869891345500946, 0.16479799151420593, -0.15735435485839844, 0.12152552604675293, 0.09942486882209778, 0.027495071291923523, -1000000000.0, -0.08371122926473618, 0.10831071436405182, 0.05048031732439995, 0.08358769118785858, 0.12301968783140182]",0.017537642270326614,3.085329294204712,1.972185492515564,0.1606350839138031
ieee9,202,10,2,30,0,45,"[0.015728652477264404, 0.13592776656150818, 0.28368642926216125, 0.02596902847290039, -0.05285656452178955, 0.10928545147180557, -0.07383710145950317, -0.03978332504630089, -0.09492750465869904, 0.20101316273212433, -0.0019352398812770844, -0.0030228234827518463, -0.1100161224603653, 0.05608086287975311, -0.2120213508605957, 0.0294395312666893, -0.1050141304731369, -0.1368790864944458, -0.10769563168287277, 0.15001125633716583, 0.04232161492109299, 0.11285018175840378, 0.22545430064201355, 0.11681105196475983, 0.10856834799051285, -0.021837694570422173, -0.08964654058218002, -0.04160122945904732, -0.003237612545490265, 0.061849430203437805, -1000000000.0, 0.10465320199728012, 0.10294204950332642, -0.021418027579784393, -0.22377341985702515, 0.024706365540623665, 0.03682189807295799, 0.10778437554836273, 0.04885683208703995, 0.21070897579193115, -0.30060023069381714, -0.1338452249765396, 0.034299612045288086, 0.047172486782073975, -0.1673896461725235, 0.31446006894111633, 0.13528405129909515, -0.1737944483757019, 0.29273882508277893, 0.1886010766029358, 0.13778795301914215, -0.036296382546424866, 0.1894974559545517, 0.13863445818424225]",0.01104408223181963,1.4115824699401855,0.8845683336257935,0.10503704100847244
ieee9,202,10,2,30,1,45,"[0.0074880123138427734, 0.1476437896490097, 0.26720717549324036, 0.029125114902853966, -0.04807588458061218, 0.09413963556289673, -0.05218534171581268, -0.0402359701693058, -0.09030847251415253, 0.186477392911911, -0.0065903253853321075, 0.038544461131095886, -0.11197271943092346, 0.057205550372600555, -0.20974266529083252, 0.024025943130254745, -0.10867150127887726, -0.14286455512046814, -0.11876083165407181, 0.13971871137619019, 0.046239741146564484, 0.10783810913562775, 0.22278206050395966, 0.11765880882740021, 0.09789303690195084, -0.04685303568840027, -0.058026500046253204, -0.03146028891205788, -0.02668841928243637, 0.04525630176067352, -1000000000.0, 0.09595321863889694, 0.08667872846126556, -0.01686931401491165, -0.23586851358413696, 0.031990714371204376, 0.02126985602080822, 0.10907752811908722, 0.07040229439735413, 0.2136787623167038, -0.29480987787246704, -0.11536230146884918, 0.027888156473636627, 0.025156207382678986, -0.15755078196525574, 0.338541716337204, 0.13059823215007782, -0.18208687007427216, 0.2841964364051819, 0.15383478999137878, 0.1555171012878418, -0.0469212681055069, 0.177310049533844, 0.13600805401802063]",0.0,0.0,0.0,0.0
ieee9,202,10,2,30,2,45,"[0.002039950340986252, 0.19035077095031738, 0.19104602932929993, 0.0498574860394001, -0.05048972740769386, 0.04377678036689758, 0.06494037806987762, -0.004854161292314529, -0.10764119029045105, 0.11245685070753098, 0.005895096808671951, 0.16093948483467102, -0.10587254166603088, 0.0754314735531807, -0.1741744875907898, -0.036536917090415955, -0.11264151334762573, -0.17108264565467834, -0.13523977994918823, 0.04132751375436783, 0.051971204578876495, 0.06438881158828735, 0.2089124619960785, 0.09866423904895782, 0.03128790110349655, -0.13315100967884064, 0.0813756212592125, -0.02112232893705368, -0.050942420959472656, -0.0071967169642448425, -1000000000.0, 0.0846790000796318, -0.008230971172451973, -0.02352406643331051, -0.24842768907546997, 0.08691009134054184, -0.00342593714594841, 0.09577198326587677, 0.16060781478881836, 0.1509408950805664, -0.24967683851718903, -0.045790474861860275, -0.007731445133686066, -0.05979761481285095, -0.10054534673690796, 0.32731959223747253, 0.0963248759508133, -0.1555764377117157, 0.25949299335479736, 0.020129360258579254, 0.1727779060602188, -0.07740548253059387, 0.1317366659641266, 0.09925322234630585]",0.042053624987602234,6.89602518081665,2.6966099739074707,0.4108378291130066
ieee9,202,10,3,30 45,0,48,"[0.015581589192152023, 0.03147526830434799, 0.16066807508468628, 0.11442215740680695, -0.11690652370452881, -0.021596288308501244, 0.13929463922977448, -0.04378938302397728, -0.08820417523384094, 0.1986340880393982, 0.1423274129629135, -0.005473367869853973, -0.04335502162575722, 0.09950811415910721, -0.1518806517124176, -0.05034301429986954, -0.13521504402160645, -0.08425101637840271, -0.07719029486179352, 0.06752030551433563, 0.1380607783794403, 0.1893179714679718, 0.22244520485401154, -0.00950481928884983, 0.0801171287894249, -0.06984380632638931, 0.05524071305990219, -0.04268258437514305, 0.056987568736076355, 0.18037982285022736, -1000000000.0, 0.1891814023256302, -0.01094670407474041, -0.06063869968056679, -0.11746969074010849, 0.15993385016918182, -0.07806071639060974, -0.015499971807003021, 0.19438353180885315, 0.2316451221704483, -0.18927203118801117, -0.08548550307750702, 0.07488074898719788, -0.030567191541194916, -0.17255234718322754, -1000000000.0, 0.05497962236404419, 0.05642090365290642, 0.2792263329029083, -0.04795955866575241, 0.11865484714508057, -0.08178269863128662, 0.10859233140945435, 0.17212072014808655]",0.0038833655416965485,0.7569537162780762,0.7860345244407654,0.035744767636060715
