update,mean_kl_from_pre_finetune,selected_action_changes,branch_survival_rate,unique_selected_actions,selected_actions,policy_distributions
11,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0545617900788784, 0.0, 0.0, 0.19227084517478943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10205835103988647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16608984768390656, 0.0, 0.393798828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09122039377689362, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05626564100384712, 0.0, 0.0, 0.1949082612991333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10586609691381454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16861744225025177, 0.0, 0.3856314718723297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08871104568243027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.052312396466732025, 0.0, 0.0, 0.17864039540290833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1063784658908844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1745726317167282, 0.0, 0.39902740716934204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08906872570514679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
12,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05528862029314041, 0.0, 0.0, 0.20071350038051605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0817229375243187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12281273305416107, 0.0, 0.46958041191101074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06988171488046646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05705529451370239, 0.0, 0.0, 0.20528988540172577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08453024923801422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12482099235057831, 0.0, 0.45997917652130127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06832445412874222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05296856909990311, 0.0, 0.0, 0.18862076103687286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08590580523014069, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13044998049736023, 0.0, 0.4730481207370758, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06900670379400253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
13,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0629490464925766, 0.0, 0.0, 0.196092426776886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07038531452417374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08301500231027603, 0.0, 0.5277344584465027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.059823792427778244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06543771922588348, 0.0, 0.0, 0.20297427475452423, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07162754237651825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08339330554008484, 0.0, 0.5182242393493652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05834299698472023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06078619509935379, 0.0, 0.0, 0.18753249943256378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07260175049304962, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08661441504955292, 0.0, 0.5332478880882263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.059217311441898346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
14,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.060024458914995193, 0.0, 0.0, 0.18282918632030487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07617802917957306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07021854817867279, 0.0, 0.5572123527526855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05353737249970436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.062333203852176666, 0.0, 0.0, 0.1895485818386078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07654543220996857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0701553225517273, 0.0, 0.5491030812263489, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0523143969476223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0585358664393425, 0.0, 0.0, 0.1757335215806961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07706532627344131, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07218638807535172, 0.0, 0.5634481906890869, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05303066968917847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
15,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05412019044160843, 0.0, 0.0, 0.17901042103767395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07971461862325668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05742797255516052, 0.0, 0.5870496034622192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042677149176597595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05605384707450867, 0.0, 0.0, 0.18475750088691711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07989963889122009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05761811509728432, 0.0, 0.5796261429786682, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04204477742314339, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05320281907916069, 0.0, 0.0, 0.17110800743103027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08024673163890839, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05915706604719162, 0.0, 0.5932834148406982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043002016842365265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
16,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057377323508262634, 0.0, 0.0, 0.20911672711372375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08774960041046143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.044973671436309814, 0.0, 0.5651569962501526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03562568128108978, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05954734608530998, 0.0, 0.0, 0.21446417272090912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08832862228155136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045583680272102356, 0.0, 0.5565646290779114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0355115607380867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.056699540466070175, 0.0, 0.0, 0.19984638690948486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08893053233623505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04675772041082382, 0.0, 0.5711565017700195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03660932555794716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
17,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057009171694517136, 0.0, 0.0, 0.2322605848312378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10540183633565903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039986755698919296, 0.0, 0.5333372950553894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03200437128543854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05908394232392311, 0.0, 0.0, 0.23700392246246338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10632038116455078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04092219099402428, 0.0, 0.5245173573493958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03215228393673897, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05626964196562767, 0.0, 0.0, 0.22284674644470215, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10715526342391968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04183030501008034, 0.0, 0.5388376712799072, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03306029364466667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
18,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05352507159113884, 0.0, 0.0, 0.21452318131923676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11612877249717712, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032720521092414856, 0.0, 0.556399941444397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026702573522925377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05549648031592369, 0.0, 0.0, 0.21970821917057037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11711118370294571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0335562638938427, 0.0, 0.5472536683082581, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026874147355556488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.052932869642972946, 0.0, 0.0, 0.20816966891288757, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11787240207195282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03415600582957268, 0.0, 0.5593670606613159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02750197798013687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
19,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04461469501256943, 0.0, 0.0, 0.20545758306980133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09948468208312988, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024443253874778748, 0.0, 0.6064597368240356, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019540000706911087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.046662263572216034, 0.0, 0.0, 0.21105656027793884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10055883228778839, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024970363825559616, 0.0, 0.5970256328582764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019726421684026718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045126788318157196, 0.0, 0.0, 0.20033738017082214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10185189545154572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025386948138475418, 0.0, 0.6069660782814026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020330853760242462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
20,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039664123207330704, 0.0, 0.0, 0.18959328532218933, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07711179554462433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01835820823907852, 0.0, 0.6598504185676575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015422145836055279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04180537536740303, 0.0, 0.0, 0.19488301873207092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07796047627925873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018589984625577927, 0.0, 0.6512279510498047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01553315855562687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04112179949879646, 0.0, 0.0, 0.18488673865795135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07931982725858688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018844356760382652, 0.0, 0.6597047448158264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016122451052069664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
21,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04098968207836151, 0.0, 0.0, 0.17643973231315613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06362830847501755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014919712208211422, 0.0, 0.6895804405212402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01444217935204506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043522585183382034, 0.0, 0.0, 0.18080687522888184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06424137949943542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014919278211891651, 0.0, 0.6820324063301086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014477426186203957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043582383543252945, 0.0, 0.0, 0.17134743928909302, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06564562767744064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015136370435357094, 0.0, 0.6891420483589172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015146095305681229, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
22,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04248324781656265, 0.0, 0.0, 0.18080590665340424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053797077387571335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013874227181077003, 0.0, 0.695318877696991, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013720571994781494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045055702328681946, 0.0, 0.0, 0.18389366567134857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.054247401654720306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013662200421094894, 0.0, 0.6894719004631042, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013669094070792198, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0452599860727787, 0.0, 0.0, 0.17399172484874725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05560223385691643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013802077621221542, 0.0, 0.697001039981842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01434288825839758, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
23,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045116525143384933, 0.0, 0.0, 0.19694465398788452, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053418755531311035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015030929818749428, 0.0, 0.6767025589942932, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012786516919732094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04732980206608772, 0.0, 0.0, 0.19823195040225983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053659021854400635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014564941637217999, 0.0, 0.6735944151878357, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012619808316230774, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04727354645729065, 0.0, 0.0, 0.18728384375572205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05492977425456047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014626791700720787, 0.0, 0.682681143283844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013204894959926605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
24,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053114764392375946, 0.0, 0.0, 0.22831274569034576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057616762816905975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018119683489203453, 0.0, 0.6299644112586975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012871626764535904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05494704470038414, 0.0, 0.0, 0.2272736132144928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05770934000611305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017353452742099762, 0.0, 0.6301416158676147, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01257486455142498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0545792393386364, 0.0, 0.0, 0.21457704901695251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05885930731892586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017336493358016014, 0.0, 0.6415636539459229, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013084299862384796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
25,0.0014478719094768167,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.060479916632175446, 0.0, 0.0, 0.209034726023674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05882630869746208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018341422080993652, 0.0, 0.6406521797180176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012665457092225552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.061545561999082565, 0.0, 0.0, 0.20723147690296173, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05874474719166756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017439134418964386, 0.0, 0.6427714228630066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01226765289902687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.060640934854745865, 0.0, 0.0, 0.1945517361164093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.059633124619722366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01734796166419983, 0.0, 0.6551365256309509, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012689715251326561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
