update,mean_train_u_ctrl,policy_loss,value_loss,entropy,approximate_kl,zero_intermediate_reward_fraction,reward_mode,method,init_mode,validation_mean_u_ctrl,validation_unique_sequences,validation_dominant_fraction
1,0.8625,-0.0008034907514229417,0.006066812202334404,0.026921488344669342,0.0008430580492131412,0.5,rl_sboed_stepwise,RL-sBOED,fixed,,,
2,0.8625,-0.0006444161990657449,0.007672049570828676,0.04852724447846413,0.0021025538444519043,0.4375,rl_sboed_stepwise,RL-sBOED,fixed,,,
3,0.8625,-0.0020722413901239634,0.009968898259103298,0.05935833975672722,0.0018638372421264648,0.6875,rl_sboed_stepwise,RL-sBOED,fixed,,,
4,0.775,-0.004975276067852974,0.009468491189181805,0.08936294168233871,-0.009179997257888317,0.1875,rl_sboed_stepwise,RL-sBOED,fixed,,,
5,0.84375,-0.005457467865198851,0.009483885951340199,0.07745765149593353,-0.01687920093536377,0.5625,rl_sboed_stepwise,RL-sBOED,fixed,,,
6,0.78125,-0.003689707024022937,0.007878478616476059,0.1115497276186943,0.007175862789154053,0.5,rl_sboed_stepwise,RL-sBOED,fixed,,,
7,0.8875000000000001,-0.003473029239103198,0.00564078101888299,0.13400278985500336,0.0025716025847941637,0.5,rl_sboed_stepwise,RL-sBOED,fixed,,,
8,0.8625,-0.00022224048734642565,0.008398585952818394,0.13335637748241425,-0.0003521144390106201,0.375,rl_sboed_stepwise,RL-sBOED,fixed,,,
9,0.86875,-0.0021154573187232018,0.005379535723477602,0.14825095236301422,0.005449106451123953,0.375,rl_sboed_stepwise,RL-sBOED,fixed,,,
10,0.84375,-0.014081058092415333,0.005168822128325701,0.23556195199489594,-0.00809952151030302,0.25,rl_sboed_stepwise,RL-sBOED,fixed,0.81875,1,1.0
11,0.8562500000000001,-0.009139591827988625,0.0076433937065303326,0.3686525821685791,0.031747445464134216,0.4375,rl_sboed_stepwise,RL-sBOED,fixed,,,
12,0.8625,-0.005852327682077885,0.006566752213984728,0.4568101465702057,-0.016661852598190308,0.5,rl_sboed_stepwise,RL-sBOED,fixed,,,
13,0.83125,-0.038363922387361526,0.009613439440727234,0.5629000067710876,-0.005238821264356375,0.3125,rl_sboed_stepwise,RL-sBOED,fixed,,,
14,0.93125,-0.015437379479408264,0.005601324141025543,0.6996859908103943,0.006263663526624441,0.5,rl_sboed_stepwise,RL-sBOED,fixed,,,
15,0.8187500000000001,-0.028312303125858307,0.007688692305237055,1.0604963302612305,0.01672571897506714,0.3125,rl_sboed_stepwise,RL-sBOED,fixed,,,
16,0.8500000000000001,-0.0319707952439785,0.009553411044180393,1.3491764068603516,0.02043362893164158,0.5625,rl_sboed_stepwise,RL-sBOED,fixed,,,
17,0.83125,-0.026922030374407768,0.005549075081944466,1.3292268514633179,-0.005743945483118296,0.25,rl_sboed_stepwise,RL-sBOED,fixed,,,
18,0.7687499999999999,-0.04387582838535309,0.0074097211472690105,1.3749685287475586,0.043337419629096985,0.3125,rl_sboed_stepwise,RL-sBOED,fixed,,,
19,0.8875,-0.015742694959044456,0.006670356262475252,1.4642301797866821,-0.0028662383556365967,0.5,rl_sboed_stepwise,RL-sBOED,fixed,,,
20,0.7875,-0.042694855481386185,0.010321212001144886,1.414711594581604,-0.009905748069286346,0.25,rl_sboed_stepwise,RL-sBOED,fixed,0.81875,1,1.0
21,0.8187500000000001,-0.041603025048971176,0.004548285622149706,1.3282387256622314,0.0250837504863739,0.1875,rl_sboed_stepwise,RL-sBOED,fixed,,,
22,0.8875000000000001,-0.03870580345392227,0.0043966202065348625,1.2371007204055786,-0.01044870913028717,0.375,rl_sboed_stepwise,RL-sBOED,fixed,,,
