update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,entropy_t3,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,validation_entropy_t3,validation_unique_sequence_count,validation_xi2_action_variation_across_y1_bins,validation_xi3_action_variation_across_y1_y2_bins,validation_mi_y1_xi2,validation_mi_y1y2_xi3,validation_observation_action_mutual_information,validation_classification,validation_n_bins,validation_deterministic_policy_evaluation,best_validation_so_far
1,ieee9_full,48,144,48,-0.9508250800983151,0.07766968272066303,0.027962369844317436,-0.09652252495288849,3.960015296936035,0.015293512493371964,0.1736111044883728,0.237604022026062,0.952936053276062,0.9783333333333332,3.9805781841278076,3.957130193710327,3.9388599395751953,0.9700000000000001,0.04795831523312719,0.96,0.96,0.96,1.0,"[24, 21, 35]",0.2916666666666667,5,1.4794751793320082,3.9806010723114014,3.9553347329298654,3.9420125782489777,5,1,4,0.14662521909589882,0.9702220234618878,1.1168472425577867,observation-dependent adaptive,5,True,0.9700000000000001
2,ieee9_full,48,144,96,0.046779686537053874,0.0819362369870714,0.0028379401192069054,-0.06043742597103119,3.9569003582000732,-0.010511234402656555,0.013888888992369175,0.38465264439582825,0.10633962601423264,0.9916666666666666,3.978126287460327,3.9550492763519287,3.935215711593628,1.0266666666666666,0.10498677165349082,0.96,0.96,1.2,1.0,"[24, 38, 35]",0.7083333333333334,4,0.8358948132176883,3.978163719177246,3.95388600230217,3.9373748302459717,4,1,2,0.14662521909589882,0.42212438065854646,0.5687495997544453,observation-dependent adaptive,5,True,0.9700000000000001
3,ieee9_full,48,144,144,0.04190816196633713,0.0635820745274213,0.001800593570806086,-0.0452256053686142,3.9524049758911133,-0.009439491666853428,0.0,0.40207505226135254,0.012725000269711018,0.9833333333333334,3.974961519241333,3.950739622116089,3.9285781383514404,,,,,,,,,,,,,,,,,,,,,,,
4,ieee9_full,48,144,192,-0.03973898502687611,0.07488234503482999,0.002713340800255537,-0.044924452900886536,3.950263023376465,-0.004494694992899895,0.0069444444961845875,0.41268691420555115,0.008182225748896599,1.0,3.9707155227661133,3.95019268989563,3.9285106658935547,0.9866666666666667,0.07180219742846006,0.96,0.96,1.072,1.0,"[24, 41, 37]",1.0,1,-0.0,3.970766067504883,3.9497252901395163,3.9279158413410187,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.9700000000000001
5,ieee9_full,48,144,240,0.0430409936734372,0.04135385603606224,0.0008296861196868122,-0.03622524440288544,3.947194814682007,-0.0017658472061157227,0.0,0.3776355981826782,0.014984638430178165,0.9733333333333333,3.9655685424804688,3.949042320251465,3.9250376224517822,,,,,,,,,,,,,,,,,,,,,,,
6,ieee9_full,48,144,288,-0.02280556002292365,0.04816378948305302,0.0011694271815940738,-0.03608359396457672,3.9453725814819336,-0.004103096202015877,0.0069444444961845875,0.35162198543548584,0.027770526707172394,0.9766666666666666,3.962892770767212,3.947690010070801,3.9236602783203125,0.9899999999999999,0.07937253933193772,0.96,0.96,1.128,1.0,"[24, 28, 29]",0.5,2,0.6931471805599453,3.9629523754119873,3.9494765599568686,3.924044599135717,2,2,1,0.5776226504666211,0.0,0.5776226504666211,observation-dependent adaptive,5,True,0.9700000000000001
7,ieee9_full,48,144,336,0.012695684229996496,0.04127424947024805,0.0008991365903057158,-0.033379726111888885,3.941110372543335,0.007214627228677273,0.0069444444961845875,0.37099340558052063,0.035665079951286316,0.9716666666666667,3.959953546524048,3.9411046504974365,3.9187424182891846,,,,,,,,,,,,,,,,,,,,,,,
8,ieee9_full,48,144,384,-0.035775510203176056,0.07698280492895186,0.0030134792905300856,-0.02717721462249756,3.9371867179870605,0.002423190511763096,0.0,0.39663827419281006,0.04167763888835907,1.0066666666666666,3.958859443664551,3.9366562366485596,3.9164202213287354,0.9966666666666667,0.08319989316232457,0.96,0.96,1.176,1.0,"[24, 28, 29]",1.0,1,-0.0,3.9589266777038574,3.9450902541478476,3.9223468005657196,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.9700000000000001
9,ieee9_full,48,144,432,0.0359809154444271,0.06666766941308176,0.002300723223015666,-0.028119422495365143,3.9367735385894775,-0.0013752414379268885,0.0,0.3891264796257019,0.05116527900099754,0.9883333333333333,3.9564664363861084,3.934917449951172,3.9158010482788086,,,,,,,,,,,,,,,,,,,,,,,
10,ieee9_full,48,144,480,-0.006925855055120232,0.04350141439911227,0.0009438801207579672,-0.02809739112854004,3.9307615756988525,-0.0004916704492643476,0.0,0.3915378153324127,0.020261574536561966,0.9733333333333333,3.9515411853790283,3.925856351852417,3.9106242656707764,0.9966666666666667,0.08319989316232457,0.96,0.96,1.176,1.0,"[24, 28, 29]",1.0,1,-0.0,3.951605796813965,3.9338919123013816,3.9132195512453714,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.9700000000000001
11,ieee9_full,48,144,528,-0.0011759161310063168,0.053452519785148575,0.0014623557217419147,-0.02348869852721691,3.9239397048950195,-0.001963610528036952,0.0069444444961845875,0.34775105118751526,0.03257082402706146,0.9783333333333332,3.9461867809295654,3.918260335922241,3.9026448726654053,,,,,,,,,,,,,,,,,,,,,,,
12,ieee9_full,48,144,576,-0.009607600473364166,0.06710330795980066,0.0022402326576411724,-0.025618745014071465,3.9197371006011963,-0.003936878405511379,0.0,0.40077728033065796,0.00801028311252594,0.9899999999999999,3.9422121047973633,3.915111541748047,3.90155029296875,0.9866666666666667,0.0679869268479038,0.96,0.96,1.04,1.0,"[24, 23, 29]",0.4583333333333333,3,0.9822815054843264,3.9423067569732666,3.9267709255218506,3.9118575851122537,3,2,3,0.5959484042538921,0.9245192404376642,1.5204676446915562,observation-dependent adaptive,5,True,0.9700000000000001
13,ieee9_full,48,144,624,0.021700899799995985,0.04424130877242996,0.0010649870382621884,-0.03517996519804001,3.919184684753418,-0.0021113520488142967,0.02083333395421505,0.28728097677230835,0.04945382475852966,0.9733333333333333,3.935990571975708,3.917368173599243,3.9037582874298096,,,,,,,,,,,,,,,,,,,,,,,
