update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,router_entropy,expert_redundancy,max_expert_usage,expert_residual_scale,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor,moe_adaptivity_constraint
1,0.1809374988079071,0.1809374988079071,MoE-sBOED,0.30628418922424316,64,3.3459129333496094,1.383544921875,0.04482663422822952,0.2712869644165039,0.11925328522920609,,,,,,,,,,,
2,0.18515625596046448,0.18515625596046448,MoE-sBOED,0.06125307083129883,128,3.343370199203491,1.3851127624511719,0.011943276040256023,0.26235517859458923,0.11936046928167343,,,,,,,,,,,
3,0.16828125715255737,0.16828125715255737,MoE-sBOED,0.0645451545715332,192,3.3417675495147705,1.3859307765960693,0.03305958956480026,0.2567128837108612,0.11942463368177414,,,,,,,,,,,
4,0.17390623688697815,0.17390623688697815,MoE-sBOED,0.07528924942016602,256,3.3415756225585938,1.385801076889038,0.023200100287795067,0.25501900911331177,0.119422048330307,,,,,,,,,,,
5,0.1743749976158142,0.1743749976158142,MoE-sBOED,0.06973052024841309,320,3.341064929962158,1.3854410648345947,0.010644967667758465,0.2587871551513672,0.11940059065818787,,,,,,,,,,,
6,0.1837500035762787,0.1837500035762787,MoE-sBOED,0.07492876052856445,384,3.3406448364257812,1.3855969905853271,0.002418079413473606,0.25800320506095886,0.11939883977174759,,,,,,,,,,,
7,0.1678124964237213,0.1678124964237213,MoE-sBOED,0.07262802124023438,448,3.340282440185547,1.3860052824020386,0.006377418991178274,0.25299155712127686,0.11943753063678741,,,,,,,,,,,
8,0.15843749046325684,0.15843749046325684,MoE-sBOED,0.06144976615905762,512,3.339904308319092,1.3859245777130127,0.0010886176023632288,0.25607895851135254,0.11951473355293274,,,,,,,,,,,
9,0.16078124940395355,0.16078124940395355,MoE-sBOED,0.07588648796081543,576,3.3390233516693115,1.385932207107544,0.0014611836522817612,0.2553797960281372,0.11958060413599014,,,,,,,,,,,
10,0.17296874523162842,0.17296874523162842,MoE-sBOED,0.07979965209960938,640,3.3357763290405273,1.386093258857727,0.0010344807524234056,0.25061920285224915,0.1196625605225563,,,,,,,,,,,
11,0.1743749976158142,0.1743749976158142,MoE-sBOED,0.06467199325561523,704,3.3321638107299805,1.3860194683074951,0.00027546810451895,0.25233709812164307,0.11977872252464294,,,,,,,,,,,
12,0.17156249284744263,0.17156249284744263,MoE-sBOED,0.06583213806152344,768,3.3286795616149902,1.3860225677490234,0.000721639022231102,0.2517453134059906,0.11991245299577713,,,,,,,,,,,
13,0.1720312535762787,0.1720312535762787,MoE-sBOED,0.06434440612792969,832,3.3287417888641357,1.3859665393829346,0.0005022396799176931,0.2530912160873413,0.12003809958696365,,,,,,,,,,,
