system,seed,checkpoint,step,action_history,y_bin,selected_action,logits,L1_policy_difference,history_embedding_L2_difference,belief_embedding_L2_difference,logits_L2_difference
ieee5,303,1,2,12,0,27,"[0.039194609969854355, -0.26283666491508484, -0.3383539021015167, 0.32132795453071594, 0.22085660696029663, 0.06654855608940125, 0.31837791204452515, 0.05181001499295235, -0.13942259550094604, 0.2432793378829956, 0.21178853511810303, -0.1642177700996399, -1000000000.0, -0.014903690665960312, 0.21806010603904724, -0.145376056432724, 0.09465126693248749, -0.18833549320697784, -0.10454243421554565, 0.04500982537865639, 0.061128612607717514, -0.05906553566455841, -0.18848209083080292, -0.3209210932254791, 0.11477679014205933, 0.18955178558826447, 0.16714096069335938, 0.3698273003101349, -0.14102515578269958, 0.30021071434020996]",0.015960942953824997,1.8588593006134033,1.1680278778076172,0.1225571483373642
ieee5,303,1,2,12,1,27,"[0.05337143316864967, -0.26044297218322754, -0.3440915644168854, 0.33840620517730713, 0.21693244576454163, 0.04801461845636368, 0.3322274684906006, 0.052859771996736526, -0.10636966675519943, 0.23726323246955872, 0.22520676255226135, -0.1773647665977478, -1000000000.0, -0.04062550142407417, 0.2498275339603424, -0.14223113656044006, 0.12992270290851593, -0.1960315853357315, -0.0540069118142128, 0.058321986347436905, 0.042601339519023895, -0.056544750928878784, -0.16746772825717926, -0.2937012314796448, 0.13588887453079224, 0.21368670463562012, 0.20823168754577637, 0.4119807779788971, -0.114943727850914, 0.30609020590782166]",0.0,0.0,0.0,0.0
ieee5,303,1,2,12,2,27,"[0.0686260461807251, -0.23806682229042053, -0.28221365809440613, 0.29143431782722473, 0.208021342754364, 0.05017067492008209, 0.2751768231391907, 0.005617078393697739, -0.026078205555677414, 0.16916245222091675, 0.2546032667160034, -0.1989043951034546, -1000000000.0, -0.0801285058259964, 0.30537620186805725, -0.13856393098831177, 0.13472764194011688, -0.15863898396492004, 0.020207874476909637, 0.09148882329463959, 0.00737231969833374, -0.07101980596780777, -0.11616259813308716, -0.2160361260175705, 0.19838911294937134, 0.2332851141691208, 0.24130487442016602, 0.43710482120513916, 0.03043438494205475, 0.2717984914779663]",0.03913270682096481,4.980731010437012,2.3795368671417236,0.2754659354686737
ieee5,303,1,3,12 27,0,26,"[-0.008985597640275955, 0.10377480834722519, -0.14863301813602448, 0.17137500643730164, 0.12682221829891205, 3.253668546676636e-05, 0.2461727261543274, 0.07997164130210876, -0.05535002052783966, 0.2147018164396286, 0.23695027828216553, -0.07836592942476273, -1000000000.0, -0.18001487851142883, 0.1460259109735489, 0.023577962070703506, -0.0352231040596962, -0.17952775955200195, -0.1186816543340683, -0.05253744125366211, 0.18232086300849915, -0.04222467541694641, -0.21829234063625336, -0.21430179476737976, 0.14569170773029327, 0.13132762908935547, 0.4877733290195465, -1000000000.0, -0.2418033480644226, 0.21130481362342834]",0.011520437896251678,0.9299932718276978,1.4688029289245605,0.07187732309103012
ieee5,303,1,3,12 27,1,26,"[-0.01930365338921547, 0.11760833114385605, -0.15952445566654205, 0.1744985282421112, 0.1062350869178772, 0.022404205054044724, 0.23140192031860352, 0.07711130380630493, -0.04072735086083412, 0.206161230802536, 0.22237858176231384, -0.0859808698296547, -1000000000.0, -0.17811451852321625, 0.15570032596588135, 0.029517486691474915, -0.03281628340482712, -0.19529186189174652, -0.12085355818271637, -0.024112191051244736, 0.17132365703582764, -0.039706237614154816, -0.2102479189634323, -0.19897013902664185, 0.120674729347229, 0.13553184270858765, 0.5067915320396423, -1000000000.0, -0.22220541536808014, 0.20723891258239746]",0.0,0.0,0.0,0.0
ieee5,303,1,3,12 27,2,26,"[-0.0818554013967514, 0.15650978684425354, -0.19294658303260803, 0.17937664687633514, 0.08574479073286057, 0.014027360826730728, 0.19259750843048096, 0.05887700244784355, -0.03381601348519325, 0.19158196449279785, 0.22306254506111145, -0.08505292981863022, -1000000000.0, -0.1560528576374054, 0.1516430824995041, 0.020018726587295532, -0.08778241276741028, -0.18264101445674896, -0.15807712078094482, -0.058019984513521194, 0.19237688183784485, -0.07312776893377304, -0.2533308267593384, -0.22319863736629486, 0.08646130561828613, 0.15456579625606537, 0.5605729818344116, -1000000000.0, -0.22575412690639496, 0.16129444539546967]",0.024029528722167015,2.5344436168670654,2.1770970821380615,0.16130425035953522
ieee5,303,10,2,6,0,29,"[-0.15230906009674072, 0.18888702988624573, -0.07358240336179733, 0.07413582503795624, 0.19877247512340546, -0.011322803795337677, -1000000000.0, 0.21659475564956665, -0.34508180618286133, 0.27570289373397827, -0.10737792402505875, -0.16079668700695038, 0.3166755437850952, -0.3452511727809906, -0.1268063485622406, 0.5067846179008484, 0.14921140670776367, -0.5980021953582764, -0.16015389561653137, 0.08615292608737946, -0.22834210097789764, 0.9016363620758057, -0.5109577178955078, 0.44341331720352173, 0.16444769501686096, -0.4604751169681549, 0.05683809891343117, -0.20778347551822662, -0.3296858072280884, 0.9610041379928589]",0.037242528051137924,1.8036003112792969,2.1273233890533447,0.21989654004573822
ieee5,303,10,2,6,1,21,"[-0.1936827301979065, 0.25380179286003113, -0.04470750689506531, 0.03600524365901947, 0.17651179432868958, 0.020656555891036987, -1000000000.0, 0.23005273938179016, -0.2966129779815674, 0.22722743451595306, -0.12643837928771973, -0.1206284910440445, 0.2286216765642166, -0.3290001153945923, -0.10961354523897171, 0.5268126726150513, 0.12871238589286804, -0.551494836807251, -0.15087850391864777, 0.061813294887542725, -0.1762039214372635, 0.927415132522583, -0.5582818984985352, 0.418846070766449, 0.0839248076081276, -0.4366670846939087, 0.07146303355693817, -0.23536908626556396, -0.3165789544582367, 0.8877476453781128]",0.0,0.0,0.0,0.0
ieee5,303,10,2,6,2,21,"[-0.28249576687812805, 0.35632064938545227, 0.024215253069996834, -0.10912203788757324, 0.16499821841716766, 0.12395071983337402, -1000000000.0, 0.21620377898216248, -0.18315644562244415, 0.1106957495212555, -0.18510663509368896, -0.03176671266555786, 0.06223917007446289, -0.2874230444431305, -0.06947993487119675, 0.5507880449295044, 0.005345731973648071, -0.45528537034988403, -0.07593005895614624, 0.03518547862768173, -0.04436299204826355, 0.890896201133728, -0.5676078200340271, 0.3294914960861206, -0.1113053634762764, -0.41928356885910034, 0.11403373628854752, -0.20627732574939728, -0.16895923018455505, 0.7289259433746338]",0.0816810205578804,3.806368827819824,2.869492530822754,0.5198770761489868
ieee5,303,10,3,6 21,0,29,"[-0.2446436583995819, 0.45058563351631165, 0.05443679541349411, -0.10047024488449097, 0.07071054726839066, 0.1766236573457718, -1000000000.0, 0.32832109928131104, -0.212399423122406, 0.0887024775147438, -0.008187659084796906, -0.04127614200115204, -0.04289496690034866, -0.22293701767921448, -0.11892873793840408, 0.46211913228034973, -0.03152957558631897, -0.3237380087375641, -0.26336491107940674, 0.06029806286096573, -0.006387040019035339, -1000000000.0, -0.5868389010429382, 0.23611921072006226, -0.1130138412117958, -0.39778226613998413, -0.04168640077114105, -0.3809019923210144, -0.3096105754375458, 0.6750242710113525]",0.007915232330560684,0.656363308429718,1.5572386980056763,0.05274965986609459
ieee5,303,10,3,6 21,1,29,"[-0.25128376483917236, 0.44990381598472595, 0.053847264498472214, -0.10753391683101654, 0.057023994624614716, 0.18350720405578613, -1000000000.0, 0.33064720034599304, -0.20071418583393097, 0.0822954997420311, -0.019995667040348053, -0.03233976662158966, -0.059652455151081085, -0.24019092321395874, -0.11613263934850693, 0.45370641350746155, -0.023824434727430344, -0.31515252590179443, -0.26866811513900757, 0.05288797616958618, 0.004455216228961945, -1000000000.0, -0.5943484306335449, 0.22690027952194214, -0.13497260212898254, -0.3892030715942383, -0.04527833312749863, -0.3859182894229889, -0.3048405051231384, 0.6576470136642456]",0.0,0.0,0.0,0.0
ieee5,303,10,3,6 21,2,29,"[-0.3181505501270294, 0.4779333770275116, 0.040170639753341675, -0.15789605677127838, 0.053779371082782745, 0.2114681899547577, -1000000000.0, 0.30214717984199524, -0.17663539946079254, 0.0346711203455925, -0.06028176099061966, 0.0014928728342056274, -0.12802574038505554, -0.21672457456588745, -0.11896011978387833, 0.46964511275291443, -0.071751669049263, -0.2671126127243042, -0.27069738507270813, 0.034531548619270325, 0.054788827896118164, -1000000000.0, -0.6232333183288574, 0.17827066779136658, -0.2252906858921051, -0.3708828091621399, 0.0017435215413570404, -0.3855014443397522, -0.2491825371980667, 0.5987483263015747]",0.035409387201070786,1.645758032798767,2.3466436862945557,0.22053928673267365
