update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,router_entropy,expert_redundancy,max_expert_usage,expert_residual_scale,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor,moe_adaptivity_constraint
1,0.19171875715255737,0.19171875715255737,MoE-sBOED,0.3190455436706543,64,3.3286514282226562,1.3852452039718628,0.05364343151450157,0.2612111568450928,0.11925241351127625,,,,,,,,,,,
2,0.21375000476837158,0.21375000476837158,MoE-sBOED,0.07108521461486816,128,3.3274123668670654,1.3859142065048218,0.017007943242788315,0.2562262713909149,0.11933040618896484,,,,,,,,,,,
3,0.1889062523841858,0.1889062523841858,MoE-sBOED,0.06714677810668945,192,3.3260483741760254,1.3859952688217163,0.01280525978654623,0.25368964672088623,0.11936366558074951,,,,,,,,,,,
4,0.19687500596046448,0.19687500596046448,MoE-sBOED,0.06634283065795898,256,3.3241126537323,1.385607361793518,0.003493146738037467,0.2616061866283417,0.11936813592910767,,,,,,,,,,,
5,0.20812499523162842,0.20812499523162842,MoE-sBOED,0.06711721420288086,320,3.320366621017456,1.3858016729354858,0.003399340435862541,0.2576207220554352,0.11932511627674103,,,,,,,,,,,
6,0.20343750715255737,0.20343750715255737,MoE-sBOED,0.06653547286987305,384,3.3150734901428223,1.3859889507293701,0.0017715484136715531,0.2530219256877899,0.1192525252699852,,,,,,,,,,,
7,0.18515625596046448,0.18515625596046448,MoE-sBOED,0.06690430641174316,448,3.305772542953491,1.385928988456726,0.0011386502301320434,0.2566078007221222,0.11921445280313492,,,,,,,,,,,
8,0.19687499105930328,0.19687499105930328,MoE-sBOED,0.07395172119140625,512,3.288100481033325,1.3861106634140015,0.0013475974556058645,0.2522035837173462,0.11914464086294174,,,,,,,,,,,
9,0.1771875023841858,0.1771875023841858,MoE-sBOED,0.0670313835144043,576,3.2588868141174316,1.386008620262146,0.0005389796569943428,0.2542988955974579,0.11905805766582489,,,,,,,,,,,
10,0.1978124976158142,0.1978124976158142,MoE-sBOED,0.0703284740447998,640,3.2196426391601562,1.386154055595398,0.001328826998360455,0.2529523968696594,0.11899425834417343,,,,,,,,,,,
11,0.1875,0.1875,MoE-sBOED,0.07000136375427246,704,3.1816298961639404,1.3860197067260742,0.0003164896334055811,0.2581638693809509,0.11899309605360031,,,,,,,,,,,
12,0.1823437511920929,0.1823437511920929,MoE-sBOED,0.06733870506286621,768,3.17383074760437,1.3861163854599,0.0004248014010954648,0.2551548480987549,0.11904743313789368,,,,,,,,,,,
