update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.21269530057907104,0.21269530057907104,RL-sBOED,0.2600688934326172,64,3.9694066047668457,,,,,,,,,,
2,0.21796874701976776,0.21796874701976776,RL-sBOED,0.03605484962463379,128,3.9638848304748535,,,,,,,,,,
3,0.2109375,0.21953125298023224,RL-sBOED,0.03330111503601074,192,3.9561681747436523,,,,,,,,,,
4,0.21199218928813934,0.21199218928813934,RL-sBOED,0.03634810447692871,256,3.9458069801330566,,,,,,,,,,
5,0.2176171839237213,0.2176171839237213,RL-sBOED,0.03788566589355469,320,3.930230140686035,,,,,,,,,,
6,0.21199217438697815,0.21199217438697815,RL-sBOED,0.04382038116455078,384,3.912938117980957,,,,,,,,,,
7,0.2042578160762787,0.2042578160762787,RL-sBOED,0.0368952751159668,448,3.888172149658203,,,,,,,,,,
8,0.20460936427116394,0.20460936427116394,RL-sBOED,0.03191685676574707,512,3.8519773483276367,,,,,,,,,,
9,0.20601561665534973,0.20601561665534973,RL-sBOED,0.03953838348388672,576,3.804737091064453,,,,,,,,,,
10,0.19792968034744263,0.19792968034744263,RL-sBOED,0.03293156623840332,640,3.7435789108276367,,,,,,,,,,
11,0.2014453113079071,0.2014453113079071,RL-sBOED,0.03430795669555664,704,3.6641321182250977,,,,,,,,,,
12,0.19687500596046448,0.19687500596046448,RL-sBOED,0.03980112075805664,768,3.563505172729492,,,,,,,,,,
13,0.20496094226837158,0.20496094226837158,RL-sBOED,0.047521352767944336,832,3.423837661743164,,,,,,,,,,
14,0.19792968034744263,0.19792968034744263,RL-sBOED,0.03931236267089844,896,3.2517032623291016,,,,,,,,,,
15,0.18808592855930328,0.18808592855930328,RL-sBOED,0.034712791442871094,960,3.085085868835449,,,,,,,,,,
16,0.1838671863079071,0.1838671863079071,RL-sBOED,0.03883838653564453,1024,2.933307647705078,,,,,,,,,,
17,0.18984375894069672,0.18984375894069672,RL-sBOED,0.0460658073425293,1088,2.748263359069824,,,,,,,,,,
18,0.18000000715255737,0.18000000715255737,RL-sBOED,0.033554792404174805,1152,2.5792653560638428,,,,,,,,,,
19,0.17402343451976776,0.17402343451976776,RL-sBOED,0.037786245346069336,1216,2.4292550086975098,,,,,,,,,,
20,0.18105469644069672,0.18105469644069672,RL-sBOED,0.04301786422729492,1280,2.295320987701416,,,,,,,,,,
21,0.16734375059604645,0.16734375059604645,RL-sBOED,0.0503230094909668,1344,2.1606502532958984,,,,,,,,,,
22,0.1736718714237213,0.1736718714237213,RL-sBOED,0.036485910415649414,1408,2.0762887001037598,,,,,,,,,,
23,0.18210938572883606,0.18210938572883606,RL-sBOED,0.04210329055786133,1472,2.1275336742401123,,,,,,,,,,
24,0.17542970180511475,0.17542970180511475,RL-sBOED,0.038516998291015625,1536,2.1373491287231445,,,,,,,,,,
25,0.17261719703674316,0.17261719703674316,RL-sBOED,0.045706748962402344,1600,2.0874125957489014,0.16330078125,0.06099609375000001,1,-0.0,0.0078125,0.0,1,0.0,0.06099609375000001,0
26,0.1603125035762787,0.1603125035762787,RL-sBOED,0.03901028633117676,1664,2.0558371543884277,,,,,,,,,,
27,0.17753906548023224,0.17753906548023224,RL-sBOED,0.03900623321533203,1728,2.049442768096924,,,,,,,,,,
28,0.1641796976327896,0.1641796976327896,RL-sBOED,0.04093050956726074,1792,2.029597759246826,,,,,,,,,,
29,0.1655859351158142,0.1655859351158142,RL-sBOED,0.04132270812988281,1856,1.9878997802734375,,,,,,,,,,
30,0.18035157024860382,0.18035157024860382,RL-sBOED,0.050742149353027344,1920,1.8877211809158325,,,,,,,,,,
31,0.16242188215255737,0.16242188215255737,RL-sBOED,0.03361082077026367,1984,1.8868229389190674,,,,,,,,,,
32,0.17683593928813934,0.17683593928813934,RL-sBOED,0.031897544860839844,2048,1.7742493152618408,,,,,,,,,,
33,0.17859375476837158,0.17859375476837158,RL-sBOED,0.04485917091369629,2112,1.6973881721496582,,,,,,,,,,
34,0.17050781846046448,0.17050781846046448,RL-sBOED,0.03463292121887207,2176,1.7196766138076782,,,,,,,,,,
35,0.17191407084465027,0.17191407084465027,RL-sBOED,0.04624342918395996,2240,1.5693696737289429,,,,,,,,,,
36,0.1560937464237213,0.1560937464237213,RL-sBOED,0.04149580001831055,2304,1.6799119710922241,,,,,,,,,,
37,0.16875000298023224,0.16875000298023224,RL-sBOED,0.0479888916015625,2368,1.7273461818695068,,,,,,,,,,
38,0.16312500834465027,0.16312500834465027,RL-sBOED,0.03455185890197754,2432,1.7073500156402588,,,,,,,,,,
39,0.1691015660762787,0.1691015660762787,RL-sBOED,0.04190540313720703,2496,1.825361967086792,,,,,,,,,,
40,0.16980469226837158,0.16980469226837158,RL-sBOED,0.0476837158203125,2560,2.0965542793273926,,,,,,,,,,
41,0.17578125,0.17578125,RL-sBOED,0.03754472732543945,2624,2.085369110107422,,,,,,,,,,
42,0.16734375059604645,0.16734375059604645,RL-sBOED,0.04640507698059082,2688,2.01438045501709,,,,,,,,,,
43,0.16593751311302185,0.16593751311302185,RL-sBOED,0.04313850402832031,2752,1.8602993488311768,,,,,,,,,,
44,0.17261719703674316,0.17261719703674316,RL-sBOED,0.03813457489013672,2816,1.7674226760864258,,,,,,,,,,
45,0.16523437201976776,0.16523437201976776,RL-sBOED,0.0473175048828125,2880,1.9951201677322388,,,,,,,,,,
46,0.16593749821186066,0.16593749821186066,RL-sBOED,0.036067962646484375,2944,2.011791229248047,,,,,,,,,,
47,0.16874998807907104,0.16874998807907104,RL-sBOED,0.04579949378967285,3008,2.2112276554107666,,,,,,,,,,
48,0.16347657144069672,0.16347657144069672,RL-sBOED,0.037630319595336914,3072,2.0557851791381836,,,,,,,,,,
49,0.16347655653953552,0.16347655653953552,RL-sBOED,0.04352617263793945,3136,2.1279168128967285,,,,,,,,,,
50,0.16136719286441803,0.16136719286441803,RL-sBOED,0.034485816955566406,3200,2.457113742828369,0.15960937500000003,0.05984375,1,-0.0,0.0078125,0.0078125,1,0.00017578124999999994,0.05984375,0
51,0.17015624046325684,0.17015624046325684,RL-sBOED,0.032743215560913086,3264,2.706719398498535,,,,,,,,,,
