update,mean_train_u_ctrl,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_checkpoint_score,validation_meets_unique_floor
1,0.25687499999999996,DAD,0.4457387924194336,64,4.415212154388428,,,,,,
2,0.276875,DAD,0.24962449073791504,128,4.40854024887085,,,,,,
3,0.276875,DAD,0.2487201690673828,192,4.401488304138184,,,,,,
4,0.28625,DAD,0.24946808815002441,256,4.393805027008057,,,,,,
5,0.280625,DAD,0.24876093864440918,320,4.386857032775879,,,,,,
6,0.2625,DAD,0.249556303024292,384,4.3792195320129395,,,,,,
7,0.27749999999999997,DAD,0.24910998344421387,448,4.368077754974365,,,,,,
8,0.25375000000000003,DAD,0.24962306022644043,512,4.351627826690674,,,,,,
9,0.27937500000000004,DAD,0.24883508682250977,576,4.32759428024292,,,,,,
10,0.274375,DAD,0.2492504119873047,640,4.302626132965088,,,,,,
11,0.25,DAD,0.24904370307922363,704,4.26674747467041,,,,,,
12,0.22562500000000002,DAD,0.24889779090881348,768,4.210328102111816,,,,,,
13,0.25875000000000004,DAD,0.2491753101348877,832,4.132225513458252,,,,,,
14,0.25375000000000003,DAD,0.2495133876800537,896,4.041792392730713,,,,,,
15,0.2325,DAD,0.2489023208618164,960,3.9161298274993896,,,,,,
16,0.24000000000000002,DAD,0.24825167655944824,1024,3.795722484588623,,,,,,
17,0.198125,DAD,0.24807476997375488,1088,3.7042322158813477,,,,,,
18,0.218125,DAD,0.24740266799926758,1152,3.647991180419922,,,,,,
19,0.210625,DAD,0.24787521362304688,1216,3.494935989379883,,,,,,
20,0.19562500000000002,DAD,0.24808335304260254,1280,3.2961232662200928,,,,,,
21,0.19437500000000002,DAD,0.24732589721679688,1344,3.010395050048828,,,,,,
22,0.17,DAD,0.24692916870117188,1408,2.7288928031921387,,,,,,
23,0.190625,DAD,0.24674725532531738,1472,2.4366917610168457,,,,,,
24,0.179375,DAD,0.24711298942565918,1536,2.5187506675720215,,,,,,
25,0.186875,DAD,0.2466750144958496,1600,2.6390607357025146,0.18625000000000003,1,-0.0,0.0078125,0.18625000000000003,0
26,0.19125,DAD,0.24748468399047852,1664,2.760615348815918,,,,,,
27,0.185,DAD,0.24761748313903809,1728,2.569377899169922,,,,,,
28,0.1825,DAD,0.2477273941040039,1792,2.6294991970062256,,,,,,
29,0.1925,DAD,0.2469642162322998,1856,2.5213818550109863,,,,,,
30,0.17875000000000002,DAD,0.24701333045959473,1920,2.438526153564453,,,,,,
31,0.155,DAD,0.24751067161560059,1984,2.5061802864074707,,,,,,
32,0.181875,DAD,0.24750566482543945,2048,2.739077568054199,,,,,,
33,0.20062500000000003,DAD,0.24661779403686523,2112,2.6981201171875,,,,,,
34,0.19187500000000002,DAD,0.24724912643432617,2176,2.7123122215270996,,,,,,
35,0.195,DAD,0.24744200706481934,2240,2.9884414672851562,,,,,,
36,0.18062499999999998,DAD,0.2470567226409912,2304,3.1352760791778564,,,,,,
37,0.186875,DAD,0.24776339530944824,2368,3.02553129196167,,,,,,
38,0.2025,DAD,0.2478337287902832,2432,2.8914809226989746,,,,,,
39,0.17875000000000002,DAD,0.2479259967803955,2496,2.740118980407715,,,,,,
40,0.21312499999999998,DAD,0.24692463874816895,2560,2.806938409805298,,,,,,
41,0.181875,DAD,0.24750447273254395,2624,2.845407724380493,,,,,,
42,0.2025,DAD,0.24620509147644043,2688,2.8291642665863037,,,,,,
43,0.198125,DAD,0.2465839385986328,2752,2.750011682510376,,,,,,
44,0.17500000000000002,DAD,0.24564027786254883,2816,2.661593437194824,,,,,,
45,0.22,DAD,0.2457740306854248,2880,2.697601556777954,,,,,,
46,0.181875,DAD,0.24566411972045898,2944,2.5639076232910156,,,,,,
47,0.18,DAD,0.24593782424926758,3008,2.3310279846191406,,,,,,
48,0.18,DAD,0.24556732177734375,3072,2.175924301147461,,,,,,
49,0.18125000000000002,DAD,0.24565672874450684,3136,2.1833791732788086,,,,,,
50,0.18937500000000002,DAD,0.24533557891845703,3200,2.260617256164551,0.16593750000000002,2,0.601310124381573,0.015625,0.16593750000000002,0
51,0.210625,DAD,0.24545550346374512,3264,2.15873646736145,,,,,,
52,0.19875,DAD,0.24603605270385742,3328,2.3710997104644775,,,,,,
