method,theta_test_id,rollout_id,u_ctrl,u_req_true,excess_control,safe_total,runtime_s,exact_tie_count,near_tie_count,average_co_tied_actions,sequence,y_obs
fixed,14,110,0.96,0.0,0.96,True,0.00011929101310670376,0,0,nan,0 4 6,9.214398526 2.305397428 0.8250484344
fixed,15,111,0.96,0.0,0.96,True,0.00011864793486893177,0,0,nan,0 4 6,3.717326689 2.22228623 1.333324419
fixed,16,112,0.96,0.0,0.96,True,0.00012051593512296677,0,0,nan,0 4 6,4.57588614 1.812863534 0.7593134645
fixed,17,113,1.04,0.0,1.04,True,0.00011726119555532932,0,0,nan,0 4 6,3.68676673 2.57402232 0.9909104436
fixed,18,114,0.96,0.0,0.96,True,0.00011769309639930725,0,0,nan,0 4 6,4.68647556 2.914420395 1.601579058
fixed,19,115,0.96,0.0,0.96,True,0.00012329383753240108,0,0,nan,0 4 6,6.387825822 2.175038472 1.292413558
fixed,20,116,0.96,0.0,0.96,True,0.00012275483459234238,0,0,nan,0 4 6,3.781987515 2.001748545 0.9029610109
fixed,21,117,0.96,0.0,0.96,True,0.00011495291255414486,0,0,nan,0 4 6,5.0016324 1.768259442 1.378210029
fixed,22,118,0.96,0.08,0.88,True,0.000116690993309021,0,0,nan,0 4 6,9.604878091 1.534369091 0.97210596
fixed,23,119,0.96,0.0,0.96,True,0.00011949380859732628,0,0,nan,0 4 6,5.75747294 1.456453806 1.084301425
fixed,24,120,0.96,0.0,0.96,True,0.00011642393656075001,0,0,nan,0 4 6,11.46404079 2.201466001 1.94626444
fixed,25,121,0.96,0.0,0.96,True,0.00011716107837855816,0,0,nan,0 4 6,4.386589581 2.590798397 1.110588921
fixed,26,122,0.96,0.0,0.96,True,0.00011565606109797955,0,0,nan,0 4 6,3.655883985 1.461880424 1.904777809
fixed,27,123,0.96,0.0,0.96,True,0.00011937599629163742,0,0,nan,0 4 6,4.526673888 2.528282597 1.118051025
fixed,28,124,0.96,0.0,0.96,True,0.00011590495705604553,0,0,nan,0 4 6,5.004649964 2.156462757 1.574337156
fixed,29,125,0.96,0.0,0.96,True,0.00011739111505448818,0,0,nan,0 4 6,4.098560514 1.870363849 0.9299059354
fixed,30,126,0.96,0.0,0.96,True,0.00011666305363178253,0,0,nan,0 4 6,8.613616491 1.826953208 0.7552431975
fixed,31,127,0.96,0.0,0.96,True,0.00011854805052280426,0,0,nan,0 4 6,8.271627802 1.701538059 0.8189138391
fixed,0,128,0.96,0.0,0.96,True,0.0001210200134664774,0,0,nan,0 4 6,4.571641895 2.28835473 0.8358623501
fixed,1,129,0.96,0.0,0.96,True,0.00011680205352604389,0,0,nan,0 4 6,9.386254497 1.792209375 1.38691692
fixed,2,130,0.96,0.0,0.96,True,0.00013143685646355152,0,0,nan,0 4 6,6.519141626 2.568401075 0.7601199846
fixed,3,131,1.2,0.0,1.2,True,0.00012423796579241753,0,0,nan,0 4 6,5.904119049 2.956681431 0.8951810088
fixed,4,132,0.96,0.32,0.6399999999999999,True,0.000120542012155056,0,0,nan,0 4 6,9.820222034 2.429235912 1.173686988
fixed,5,133,0.96,0.0,0.96,True,0.00012405612505972385,0,0,nan,0 4 6,4.996236827 1.918237677 0.9104809073
fixed,6,134,0.96,0.0,0.96,True,0.00012586894445121288,0,0,nan,0 4 6,7.443770948 1.251309295 1.671876998
fixed,7,135,0.96,0.0,0.96,True,0.0001226179301738739,0,0,nan,0 4 6,3.628233017 2.171855639 0.757144731
fixed,8,136,0.96,0.0,0.96,True,0.00012463610619306564,0,0,nan,0 4 6,3.195550851 1.606285287 1.033075213
fixed,9,137,0.96,0.0,0.96,True,0.00012652692385017872,0,0,nan,0 4 6,6.429063884 2.112018333 1.623242506
fixed,10,138,1.2,0.0,1.2,True,0.00012331991456449032,0,0,nan,0 4 6,4.03802405 2.011090752 1.984583947
fixed,11,139,0.96,0.0,0.96,True,0.00011927308514714241,0,0,nan,0 4 6,3.655895532 1.620097352 1.342258506
fixed,12,140,0.96,0.0,0.96,True,0.0001193720381706953,0,0,nan,0 4 6,3.18376713 2.259332119 1.183568377
fixed,13,141,0.96,0.0,0.96,True,0.0001271669752895832,0,0,nan,0 4 6,5.536007162 1.756094095 1.489610111
fixed,14,142,0.96,0.0,0.96,True,0.0001227960456162691,0,0,nan,0 4 6,9.45503783 2.236375863 0.7934721027
fixed,15,143,1.04,0.0,1.04,True,0.00011971988715231419,0,0,nan,0 4 6,3.686060638 2.302684356 1.181577499
fixed,16,144,1.04,0.0,1.04,True,0.00011813105084002018,0,0,nan,0 4 6,4.439863422 1.625281412 0.9649170241
fixed,17,145,1.04,0.0,1.04,True,0.00012092385441064835,0,0,nan,0 4 6,3.465889615 2.437806432 0.894689905
fixed,18,146,0.96,0.0,0.96,True,0.00012191710993647575,0,0,nan,0 4 6,4.836094908 2.800654997 1.66486622
fixed,19,147,0.96,0.0,0.96,True,0.0001253308728337288,0,0,nan,0 4 6,6.457641193 2.063501922 1.177521692
fixed,20,148,0.96,0.0,0.96,True,0.00015153689309954643,0,0,nan,0 4 6,3.660851279 1.922214201 0.9634842122
fixed,21,149,0.96,0.0,0.96,True,0.00012145610526204109,0,0,nan,0 4 6,4.838386962 1.747852175 1.240856798
fixed,22,150,0.96,0.08,0.88,True,0.00012744800187647343,0,0,nan,0 4 6,9.814972355 1.612657095 0.9695380004
fixed,23,151,0.96,0.0,0.96,True,0.00012367218732833862,0,0,nan,0 4 6,5.801479734 1.282528114 0.9048808252
fixed,24,152,0.96,0.0,0.96,True,0.00011758296750485897,0,0,nan,0 4 6,11.59590025 2.132482605 1.703023645
fixed,25,153,0.96,0.0,0.96,True,0.0001162730623036623,0,0,nan,0 4 6,4.431343667 2.712822587 1.233405348
fixed,26,154,0.96,0.0,0.96,True,0.00011828495189547539,0,0,nan,0 4 6,3.610668578 1.647217595 1.996263124
fixed,27,155,0.96,0.0,0.96,True,0.0001185508444905281,0,0,nan,0 4 6,4.419030693 2.577555999 1.071854291
fixed,28,156,0.96,0.0,0.96,True,0.0001140860840678215,0,0,nan,0 4 6,4.770052656 2.195548972 1.660815415
fixed,29,157,0.96,0.0,0.96,True,0.0001141789834946394,0,0,nan,0 4 6,3.927753 1.872387306 0.870060467
fixed,30,158,0.96,0.0,0.96,True,0.00011742487549781799,0,0,nan,0 4 6,8.720116306 1.87984658 0.7420021172
fixed,31,159,0.96,0.0,0.96,True,0.00012023397721350193,0,0,nan,0 4 6,8.442477884 1.669423699 0.8622025654
fixed,0,160,0.96,0.0,0.96,True,0.00011749006807804108,0,0,nan,0 4 6,4.3145409 2.192099179 0.9497760477
fixed,1,161,0.96,0.0,0.96,True,0.00011863210238516331,0,0,nan,0 4 6,9.565060807 1.837953546 1.249334351
fixed,2,162,0.96,0.0,0.96,True,0.00012204400263726711,0,0,nan,0 4 6,6.507860458 2.56215748 0.940389344
fixed,3,163,1.2,0.0,1.2,True,0.00011772103607654572,0,0,nan,0 4 6,6.046036452 3.000992923 0.8505891724
fixed,4,164,0.96,0.32,0.6399999999999999,True,0.0001158581580966711,0,0,nan,0 4 6,9.976847832 2.589600351 1.124476896
fixed,5,165,0.96,0.0,0.96,True,0.00011705001816153526,0,0,nan,0 4 6,5.020599316 1.936270129 0.9028505957
fixed,6,166,0.96,0.0,0.96,True,0.00012047681957483292,0,0,nan,0 4 6,7.334757169 1.169563795 1.590220979
fixed,7,167,0.96,0.0,0.96,True,0.00011518294923007488,0,0,nan,0 4 6,3.67953843 2.201977347 0.7735677117
fixed,8,168,0.96,0.0,0.96,True,0.00011780415661633015,0,0,nan,0 4 6,3.183480497 1.750176307 0.8690693386
fixed,9,169,0.96,0.0,0.96,True,0.00011856900528073311,0,0,nan,0 4 6,6.519469308 2.086359272 1.857184495
fixed,10,170,1.2,0.0,1.2,True,0.0001195790246129036,0,0,nan,0 4 6,3.781893745 1.943137364 1.774569528
fixed,11,171,0.96,0.0,0.96,True,0.00011845608241856098,0,0,nan,0 4 6,3.599836057 1.785735136 1.284642338
fixed,12,172,0.96,0.0,0.96,True,0.00011453195475041866,0,0,nan,0 4 6,3.213671117 2.371997428 1.054293087
fixed,13,173,0.96,0.0,0.96,True,0.0001223539002239704,0,0,nan,0 4 6,5.507704295 1.790044921 1.427956292
fixed,14,174,0.96,0.0,0.96,True,0.00011842907406389713,0,0,nan,0 4 6,9.429886205 2.236409081 0.6704759094
fixed,15,175,0.96,0.0,0.96,True,0.00012043491005897522,0,0,nan,0 4 6,3.535001944 2.306437476 1.371831011
fixed,16,176,0.96,0.0,0.96,True,0.0001207590103149414,0,0,nan,0 4 6,4.528381568 1.971839891 0.8406087301
fixed,17,177,1.04,0.0,1.04,True,0.00011659297160804272,0,0,nan,0 4 6,3.69348211 2.376158815 0.9123844607
fixed,18,178,0.96,0.0,0.96,True,0.00011581392027437687,0,0,nan,0 4 6,4.797912923 2.835513764 1.562379066
fixed,19,179,0.96,0.0,0.96,True,0.00011469190940260887,0,0,nan,0 4 6,6.540466354 2.17999547 1.278887837
fixed,20,180,0.96,0.0,0.96,True,0.00011778506450355053,0,0,nan,0 4 6,3.593983158 2.086781071 0.6554111498
fixed,21,181,0.96,0.0,0.96,True,0.00012073200196027756,0,0,nan,0 4 6,4.91207224 1.816272394 1.284813367
fixed,22,182,0.96,0.08,0.88,True,0.00012064795009791851,0,0,nan,0 4 6,9.621822159 1.641210871 0.7567310296
fixed,23,183,0.96,0.0,0.96,True,0.00011903396807610989,0,0,nan,0 4 6,5.773733641 1.46655682 0.8906517222
fixed,24,184,0.96,0.0,0.96,True,0.00011941418051719666,0,0,nan,0 4 6,11.58979659 2.107103439 1.807612432
fixed,25,185,0.96,0.0,0.96,True,0.00011962698772549629,0,0,nan,0 4 6,4.294823118 2.613851031 1.106997769
fixed,26,186,0.96,0.0,0.96,True,0.00011901510879397392,0,0,nan,0 4 6,3.591945943 1.453268845 2.019557426
fixed,27,187,0.96,0.0,0.96,True,0.00011918111704289913,0,0,nan,0 4 6,4.391173591 2.600602423 1.033692274
fixed,28,188,0.96,0.0,0.96,True,0.00012084189802408218,0,0,nan,0 4 6,4.794639866 2.313218899 1.810243862
fixed,29,189,0.96,0.0,0.96,True,0.00012461398728191853,0,0,nan,0 4 6,4.100960555 1.750030586 0.7926120181
fixed,30,190,0.96,0.0,0.96,True,0.00012361514382064342,0,0,nan,0 4 6,8.607627987 1.73501381 0.8944818161
fixed,31,191,0.96,0.0,0.96,True,0.0001216069795191288,0,0,nan,0 4 6,8.393011727 1.70218152 0.886705703
fixed,0,192,0.96,0.0,0.96,True,0.00012527406215667725,0,0,nan,0 4 6,4.555074262 2.311943364 0.9760361045
fixed,1,193,0.96,0.0,0.96,True,0.0001202740240842104,0,0,nan,0 4 6,9.496512519 1.7045942 1.229522654
fixed,2,194,0.96,0.0,0.96,True,0.00011994387023150921,0,0,nan,0 4 6,6.548403704 2.475902446 1.027388134
fixed,3,195,1.2,0.0,1.2,True,0.00012554391287267208,0,0,nan,0 4 6,5.798676401 2.913245433 0.9953466752
fixed,4,196,0.96,0.32,0.6399999999999999,True,0.00011896411888301373,0,0,nan,0 4 6,9.870207545 2.502714639 1.257141125
fixed,5,197,0.96,0.0,0.96,True,0.0001205960288643837,0,0,nan,0 4 6,4.889183327 1.793213938 0.8526948416
fixed,6,198,0.96,0.0,0.96,True,0.00012287194840610027,0,0,nan,0 4 6,7.578965865 1.228267463 1.603108049
fixed,7,199,1.04,0.0,1.04,True,0.00011732010170817375,0,0,nan,0 4 6,3.676748917 2.27728475 0.812856432
fixed,8,200,0.96,0.0,0.96,True,0.00011993106454610825,0,0,nan,0 4 6,3.316530493 1.413845161 0.8742943453
fixed,9,201,0.96,0.0,0.96,True,0.00012191710993647575,0,0,nan,0 4 6,6.405684044 2.034231371 1.796596259
fixed,10,202,1.2,0.0,1.2,True,0.00011849403381347656,0,0,nan,0 4 6,4.03280987 2.082751117 1.964287242
fixed,11,203,0.96,0.0,0.96,True,0.0001225841697305441,0,0,nan,0 4 6,3.607672001 1.734719961 1.319264045
fixed,12,204,0.96,0.0,0.96,True,0.00012222700752317905,0,0,nan,0 4 6,3.161615441 2.410361387 1.056735089
fixed,13,205,0.96,0.0,0.96,True,0.0001190828625112772,0,0,nan,0 4 6,5.568234395 1.521677924 1.480347812
fixed,14,206,0.96,0.0,0.96,True,0.00012200605124235153,0,0,nan,0 4 6,9.39472475 2.299060336 0.8199780679
fixed,15,207,0.96,0.0,0.96,True,0.00011769309639930725,0,0,nan,0 4 6,3.642622122 2.348100369 1.421786387
fixed,16,208,1.04,0.0,1.04,True,0.00012023490853607655,0,0,nan,0 4 6,4.553350657 1.869306498 0.8797503213
fixed,17,209,1.04,0.0,1.04,True,0.00012072012759745121,0,0,nan,0 4 6,3.797843632 2.48297699 0.8292860245
fixed,18,210,0.96,0.0,0.96,True,0.00012022210285067558,0,0,nan,0 4 6,4.854603218 2.852351995 1.728225331
fixed,19,211,0.96,0.0,0.96,True,0.00011918111704289913,0,0,nan,0 4 6,6.317450901 2.163958233 1.137450414
fixed,20,212,0.96,0.0,0.96,True,0.00011880393140017986,0,0,nan,0 4 6,3.622921009 1.911031141 0.8103034263
fixed,21,213,0.96,0.0,0.96,True,0.00011795503087341785,0,0,nan,0 4 6,4.935493714 1.90998788 1.383716451
fixed,22,214,0.96,0.08,0.88,True,0.00012007518671452999,0,0,nan,0 4 6,9.590891198 1.681278554 0.7980745869
fixed,23,215,0.96,0.0,0.96,True,0.00012054992839694023,0,0,nan,0 4 6,5.816560316 1.366317144 1.04906981
fixed,24,216,0.96,0.0,0.96,True,0.00011917087249457836,0,0,nan,0 4 6,11.59974059 2.109738347 1.814747965
