rollout_id,theta_test_id,sequence,y_obs,u_ctrl_prior,u_ctrl_final,u_req_true,posterior_mean_U,excess_control,safe_total,changed,reduced,increased
23,4,39 16 34,11.775133 0.53004759 0.5378618,1.04,1.2,0.32,0.4,0.8799999999999999,True,True,False,True
24,17,30 22 11,6.1356408 2.4817909 1.346614,1.04,0.96,0.0,7.164544224037218e-13,0.96,True,True,True,False
25,5,46 33 38,2.6092422 0.78168987 1.3051725,1.04,0.96,0.0,2.9445596107982005e-21,0.96,True,True,True,False
26,12,0 23 5,3.1557887 0.4181322 0.60250454,1.04,0.96,0.0,9.160222946819826e-17,0.96,True,True,True,False
27,14,20 25 17,1.9936811 0.39033576 1.6509048,1.04,0.96,0.0,1.405704707934037e-08,0.96,True,True,True,False
28,6,14 11 44,0.54091511 1.0415398 1.3192089,1.04,0.96,0.0,5.228408194550213e-16,0.96,True,True,True,False
29,20,50 28 48,1.0013942 2.1712639 4.4986482,1.04,0.96,0.0,1.3778956385065658e-192,0.96,True,True,True,False
30,21,12 7 53,7.968155 0.89660482 2.1523299,1.04,0.96,0.0,5.1570960757107225e-17,0.96,True,True,True,False
31,13,11 31 4,1.6926529 1.637829 1.7140487,1.04,0.96,0.0,0.0006572216999673006,0.96,True,True,True,False
32,5,36 9 16,5.1736836 4.8437661 0.66595658,1.04,0.96,0.0,9.36037308949259e-09,0.96,True,True,True,False
33,22,52 2 30,0.71374927 1.3805648 8.3657721,1.04,1.04,0.08,0.0799999996996589,0.9600000000000001,True,False,False,False
34,24,31 15 37,2.023867 1.7204119 3.5815312,1.04,1.2,0.0,0.3998643088244306,1.2,True,True,False,True
35,25,5 11 53,0.83176432 2.7266337 1.2734069,1.04,0.96,0.0,3.13652447593674e-46,0.96,True,True,True,False
36,11,40 51 38,1.6776977 0.83770866 2.0259616,1.04,1.04,0.0,0.00920424339558026,1.04,True,False,False,False
37,27,29 46 45,2.5571478 3.338357 4.5719026,1.04,0.96,0.0,2.832063120237838e-37,0.96,True,True,True,False
38,31,47 5 9,4.0139812 0.43899277 8.3579026,1.04,0.96,0.0,0.0,0.96,True,True,True,False
39,28,36 34 39,5.0092832 0.69639614 5.8690618,1.04,0.96,0.0,4.2425653073934385e-69,0.96,True,True,True,False
40,13,32 16 42,0.48296743 1.0386505 1.1359649,1.04,0.96,0.0,0.018909742869770554,0.96,True,True,True,False
41,28,25 35 53,0.91748847 2.253299 2.1569178,1.04,0.96,0.0,0.00029221386725896873,0.96,True,True,True,False
42,24,20 2 42,1.3826312 1.1817325 1.3540335,1.04,0.96,0.0,0.0014720086443022046,0.96,True,True,True,False
43,27,28 45 16,2.8320391 4.5519732 0.80344968,1.04,0.96,0.0,1.0477842372925344e-19,0.96,True,True,True,False
44,10,45 44 50,4.1844825 1.9695216 1.034416,1.04,0.96,0.0,0.0017675840351202106,0.96,True,True,True,False
45,13,23 48 9,0.40425947 6.4580482 5.5332817,1.04,0.96,0.0,1.3178520041023013e-104,0.96,True,True,True,False
46,24,8 45 23,1.9105655 11.983055 0.72227411,1.04,0.96,0.0,0.0,0.96,True,True,True,False
47,24,10 51 49,3.1227092 0.83964431 2.084819,1.04,1.2,0.0,0.03096140556148817,1.2,True,True,False,True
48,0,26 7 34,1.8822077 0.55931333 0.69634612,1.04,0.96,0.0,0.002165842861470175,0.96,True,True,True,False
49,24,36 30 45,11.519755 5.3410262 12.043775,1.04,0.96,0.0,0.0,0.96,True,True,True,False
50,31,4 0 7,1.6460166 8.19422 0.50911031,1.04,0.96,0.0,1.418457369059266e-309,0.96,True,True,True,False
51,5,29 40 16,1.368287 1.82821 0.77973842,1.04,0.96,0.0,0.0036570136568507983,0.96,True,True,True,False
52,6,46 52 45,5.0424616 1.8214258 8.3109786,1.04,0.96,0.0,0.0,0.96,True,True,True,False
53,18,28 36 9,1.8180002 4.569456 4.6175985,1.04,1.04,0.0,0.06717017391187696,1.04,True,False,False,False
54,21,44 48 7,1.9472336 7.7003382 0.95191688,1.04,0.96,0.0,8.971731787143513e-26,0.96,True,True,True,False
55,11,48 25 40,4.4243428 0.80584558 1.787657,1.04,0.96,0.0,1.334307574436668e-207,0.96,True,True,True,False
56,8,52 37 50,0.48381954 2.5513408 0.60982322,1.04,1.12,0.0,0.1595101101327329,1.12,True,True,False,True
57,3,5 38 31,0.89006544 1.2715578 2.8841393,1.04,0.96,0.0,4.777009540937488e-09,0.96,True,True,True,False
58,21,39 20 45,7.8159363 1.2712322 4.9966885,1.04,0.96,0.0,3.9316695550437e-86,0.96,True,True,True,False
59,10,5 44 16,0.49607787 1.967443 0.67034717,1.04,0.96,0.0,0.00018119064100461909,0.96,True,True,True,False
60,16,27 28 30,4.7781674 1.6074493 4.9381776,1.04,0.96,0.0,1.0434560920189069e-132,0.96,True,True,True,False
61,7,53 35 49,2.4813812 2.5089538 2.2641889,1.04,0.96,0.0,6.289370929103405e-14,0.96,True,True,True,False
62,16,19 43 34,1.5225492 1.0793386 1.0490703,1.04,0.96,0.0,0.00017696516448787927,0.96,True,True,True,False
63,24,22 30 49,2.0706803 5.4020548 2.1110852,1.04,0.96,0.0,4.274430209594496e-46,0.96,True,True,True,False
64,7,47 6 10,2.6910328 0.92554998 1.4254411,1.04,1.04,0.0,0.04090449146801567,1.04,True,False,False,False
65,13,19 42 45,1.7453989 1.0564172 5.7841905,1.04,0.96,0.0,8.103311520981662e-24,0.96,True,True,True,False
66,21,36 46 6,5.0475824 1.7260925 1.3421543,1.04,0.96,0.0,0.011215630782483017,0.96,True,True,True,False
67,22,32 29 10,0.49702648 1.6307285 3.1040586,1.04,1.2,0.08,0.21807822444159478,1.1199999999999999,True,True,False,True
68,3,32 18 4,0.88796461 5.8602629 2.887173,1.04,0.96,0.0,2.0337855305941854e-05,0.96,True,True,True,False
69,8,53 39 48,1.6703494 5.5689015 5.4979411,1.04,0.96,0.0,3.6195370272893156e-108,0.96,True,True,True,False
70,19,21 31 24,8.2017753 2.2056838 1.0584859,1.04,0.96,0.0,3.4182460706450766e-07,0.96,True,True,True,False
71,25,33 28 30,1.1297919 2.833601 7.7950477,1.04,0.96,0.0,4.2078852165524333e-19,0.96,True,True,True,False
72,19,17 48 5,2.5564768 8.2421922 0.73307947,1.04,0.96,0.0,1.6648742327468225e-13,0.96,True,True,True,False
73,13,24 0 45,1.3639136 5.5221021 5.8620731,1.04,0.96,0.0,2.0591931454091243e-32,0.96,True,True,True,False
74,0,14 38 21,0.62705166 3.5039513 4.2495344,1.04,0.96,0.0,2.8317789215011656e-250,0.96,True,True,True,False
75,24,13 35 38,2.1088865 1.7217112 1.5079706,1.04,0.96,0.0,0.00027522760102322507,0.96,True,True,True,False
76,31,25 37 31,0.58875868 2.270442 1.6915201,1.04,0.96,0.0,1.156414726130488e-12,0.96,True,True,True,False
77,23,48 12 19,7.190832 7.2456189 1.6811702,1.04,0.96,0.0,8.229327831541479e-33,0.96,True,True,True,False
78,3,4 16 40,2.9655218 0.66216288 2.8471103,1.04,0.96,0.0,1.372983462440158e-18,0.96,True,True,True,False
79,17,27 17 24,3.5457205 1.6091674 0.77047962,1.04,0.96,0.0,5.599304367781416e-11,0.96,True,True,True,False
80,13,19 23 28,1.5674206 0.46923095 1.7861645,1.04,0.96,0.0,9.503947086165468e-05,0.96,True,True,True,False
81,0,40 44 46,2.2883658 1.8526315 1.7456838,1.04,1.2,0.0,0.15310434309501084,1.2,True,True,False,True
82,2,51 1 23,0.79968991 2.6631157 0.45971236,1.04,0.96,0.0,2.6695525153364716e-06,0.96,True,True,True,False
83,11,29 16 47,1.9649266 0.76251238 2.2482729,1.04,1.12,0.0,0.06370047717891765,1.12,True,True,False,True
84,14,18 2 1,9.344144 1.9924558 3.2633922,1.04,0.96,0.0,0.0,0.96,True,True,True,False
85,2,42 15 6,0.75465561 0.85398252 0.88150675,1.04,0.96,0.0,0.001959885625679188,0.96,True,True,True,False
86,27,38 7 14,2.7395801 0.83331962 0.53268544,1.04,0.96,0.0,2.8614383505670673e-14,0.96,True,True,True,False
87,1,32 47 15,0.7102032 1.9118238 1.3432443,1.04,1.2,0.0,0.02565610625953879,1.2,True,True,False,True
88,31,9 4 36,8.4045335 1.6887354 8.8725873,1.04,0.96,0.0,0.0,0.96,True,True,True,False
89,24,27 53 23,11.779207 1.7793183 0.57387218,1.04,0.96,0.0,0.0,0.96,True,True,True,False
90,30,18 22 53,8.6159215 1.8334872 1.3811437,1.04,0.96,0.0,0.0,0.96,True,True,True,False
91,16,38 14 52,2.3489534 0.48482319 1.2724959,1.04,0.96,0.0,9.139406371869864e-15,0.96,True,True,True,False
92,29,50 41 25,1.7636095 1.1596012 0.64160747,1.04,0.96,0.0,8.913884939872633e-25,0.96,True,True,True,False
93,6,47 14 9,1.1904358 0.64573801 7.5436825,1.04,0.96,0.0,1.4894261355825724e-174,0.96,True,True,True,False
94,12,28 24 29,3.1465383 0.82951572 2.3951878,1.04,0.96,0.0,4.177583531552929e-34,0.96,True,True,True,False
95,26,4 32 11,1.4846159 1.0236873 1.3167124,1.04,0.96,0.0,6.724683612999774e-12,0.96,True,True,True,False
96,19,22 31 5,2.1618029 2.2186831 0.74844553,1.04,1.12,0.0,0.035758533086983034,1.12,True,True,False,True
97,28,19 4 10,1.7771872 2.0966954 1.4474614,1.04,0.96,0.0,0.00021664697381353765,0.96,True,True,True,False
98,6,12 30 29,4.6228555 4.4798541 1.3638615,1.04,0.96,0.0,3.0012365280219194e-288,0.96,True,True,True,False
99,15,50 49 32,2.0818552 2.1381933 1.0729868,1.04,0.96,0.0,6.38888003591354e-45,0.96,True,True,True,False
100,20,32 19 13,0.563059 2.2372823 2.0248298,1.04,0.96,0.0,0.001600586491765154,0.96,True,True,True,False
101,8,10 46 2,2.2579432 2.835288 1.3716348,1.04,0.96,0.0,4.028428848198949e-06,0.96,True,True,True,False
102,17,50 23 44,1.4599621 0.80976647 1.712437,1.04,0.96,0.0,1.5843611081146813e-12,0.96,True,True,True,False
103,12,49 42 9,2.4090603 0.69435596 3.1383192,1.04,0.96,0.0,3.0031004284692317e-12,0.96,True,True,True,False
104,14,5 32 16,1.1653561 1.1908231 0.5495375,1.04,0.96,0.0,1.8926115986037372e-11,0.96,True,True,True,False
105,14,38 29 41,2.308519 2.3691398 1.3952995,1.04,0.96,0.0,8.368044455987145e-14,0.96,True,True,True,False
106,10,24 9 17,1.8740294 3.9881673 2.0798929,1.04,1.12,0.0,0.15645708558695867,1.12,True,True,False,True
107,6,8 40 30,1.3323882 1.1516298 4.4465259,1.04,0.96,0.0,3.7393303183381503e-196,0.96,True,True,True,False
108,15,50 37 32,1.8750293 1.8929673 1.032632,1.04,0.96,0.0,2.800908465014552e-26,0.96,True,True,True,False
109,22,26 10 11,1.7330421 3.0378343 1.4582791,1.04,0.96,0.08,1.0913701749672606e-07,0.88,True,True,True,False
110,26,44 29 21,1.9545465 1.3323268 4.2600662,1.04,0.96,0.0,2.018179654618463e-194,0.96,True,True,True,False
111,1,20 4 0,1.6360138 1.7871034 9.261832,1.04,0.96,0.0,0.0,0.96,True,True,True,False
112,31,1 46 45,2.1347583 2.5693296 9.1027139,1.04,0.96,0.0,0.0,0.96,True,True,True,False
113,1,14 50 42,0.59495385 1.2120202 1.0374352,1.04,0.96,0.0,1.3064775091209388e-05,0.96,True,True,True,False
114,1,42 49 11,1.071643 1.9465973 1.6565833,1.04,0.96,0.0,0.0008118031671302828,0.96,True,True,True,False
115,18,19 28 52,1.6051975 1.6544479 0.61602834,1.04,1.04,0.0,0.02120506502366747,1.04,True,False,False,False
116,23,30 11 2,7.2281632 2.4627737 2.3539106,1.04,0.96,0.0,6.816692810148557e-26,0.96,True,True,True,False
117,5,44 16 17,1.5917452 0.62386621 1.6760247,1.04,0.96,0.0,2.0055610659336662e-06,0.96,True,True,True,False
118,10,12 38 44,6.4040927 2.0946128 2.0236556,1.04,1.12,0.0,0.15999988246724992,1.12,True,True,False,True
119,12,49 26 19,2.4326795 2.2633788 2.9089816,1.04,1.04,0.0,0.04706914468191299,1.04,True,False,False,False
120,29,44 2 7,1.8814847 3.2778158 0.73297806,1.04,0.96,0.0,5.694689451607842e-73,0.96,True,True,True,False
121,19,26 52 23,2.6649213 0.60164711 0.64710725,1.04,0.96,0.0,1.1981658216196474e-10,0.96,True,True,True,False
122,30,6 34 7,0.72396999 0.5335905 0.52792742,1.04,0.96,0.0,6.043688903782134e-05,0.96,True,True,True,False
123,30,39 3 10,4.3214815 4.2329656 2.4461808,1.04,0.96,0.0,0.0,0.96,True,True,True,False
124,3,15 14 16,0.94716535 0.90370291 0.62550381,1.04,1.04,0.0,0.04225349065916156,1.04,True,False,False,False
125,22,46 50 10,3.8306907 0.58347911 3.1771175,1.04,0.96,0.08,8.275855898834015e-05,0.88,True,True,True,False
126,15,5 7 28,0.71392477 0.79622273 1.9569697,1.04,0.96,0.0,8.602345058009477e-05,0.96,True,True,True,False
127,19,35 51 47,2.6444794 0.74410439 2.3029024,1.04,0.96,0.0,1.1450243297651468e-09,0.96,True,True,True,False
128,31,23 45 46,0.61864738 9.3061858 2.6284508,1.04,0.96,0.0,0.0,0.96,True,True,True,False
129,15,46 6 16,2.1748787 1.1537668 0.7376054,1.04,0.96,0.0,3.6743143540010556e-05,0.96,True,True,True,False
130,22,30 28 20,8.3244519 3.3623593 1.6043805,1.04,0.96,0.08,7.72902424017685e-11,0.88,True,True,True,False
131,25,2 30 24,2.7233096 7.7335007 1.1224782,1.04,0.96,0.0,1.1762317528268847e-97,0.96,True,True,True,False
132,4,37 40 8,2.1873114 2.3951444 1.7676525,1.04,0.96,0.32,1.0756227607329187e-07,0.6399999999999999,True,True,True,False
133,27,19 35 44,2.7590768 2.4224593 2.6485214,1.04,0.96,0.0,1.2450709376833863e-12,0.96,True,True,True,False
134,24,33 16 12,1.4010701 0.63446383 5.4032072,1.04,0.96,0.0,1.1119347838312927e-48,0.96,True,True,True,False
135,30,40 20 11,1.6156889 2.2349616 2.198747,1.04,0.96,0.0,1.3125754111642505e-07,0.96,True,True,True,False
136,0,15 18 26,0.8900436 4.6584165 1.6564064,1.04,0.96,0.0,1.5558355778809544e-09,0.96,True,True,True,False
137,13,42 9 47,1.0285441 5.5876784 2.2719323,1.04,0.96,0.0,2.0672105051880687e-17,0.96,True,True,True,False
138,6,29 9 20,1.2730373 7.5999047 1.1464058,1.04,0.96,0.0,3.6212706595195435e-182,0.96,True,True,True,False
139,24,34 39 16,0.55290803 5.4819296 0.53968552,1.04,0.96,0.0,8.596793946934832e-49,0.96,True,True,True,False
140,0,2 44 49,2.8405009 1.7746075 2.2424404,1.04,0.96,0.0,5.5281121336089534e-42,0.96,True,True,True,False
141,4,17 9 27,1.8235396 10.186793 10.604505,1.04,0.96,0.32,0.0,0.6399999999999999,True,True,True,False
142,28,36 15 6,5.0319154 1.655775 1.5466434,1.04,0.96,0.0,2.401675965188459e-16,0.96,True,True,True,False
143,26,0 41 28,3.5207 1.0548184 1.5710222,1.04,0.96,0.0,2.297679632422535e-29,0.96,True,True,True,False
144,6,42 27 26,1.2660808 7.9251298 1.4535845,1.04,0.96,0.0,3.648790691083461e-243,0.96,True,True,True,False
145,11,33 47 39,1.0942646 2.2409207 4.2713349,1.04,0.96,0.0,7.892469470970764e-201,0.96,True,True,True,False
146,28,53 39 26,2.2224371 5.9003962 2.2311752,1.04,0.96,0.0,5.798826613382212e-23,0.96,True,True,True,False
147,1,9 23 28,9.3935019 0.66814212 1.6960354,1.04,0.96,0.0,0.0,0.96,True,True,True,False
148,7,17 53 16,2.5427823 2.4733932 0.81112256,1.04,0.96,0.0,7.517966339605906e-12,0.96,True,True,True,False
149,28,35 30 9,1.9926337 5.8750768 5.0281097,1.04,0.96,0.0,1.5630318079284233e-67,0.96,True,True,True,False
150,12,36 12 8,3.2780721 6.8750211 2.3356294,1.04,1.12,0.0,0.015251375773629249,1.12,True,True,False,True
151,20,11 40 37,2.3495468 1.9846958 2.3025116,1.04,0.96,0.0,1.8712855529124097e-12,0.96,True,True,True,False
152,21,42 26 29,1.1903416 2.0449168 1.4549811,1.04,0.96,0.0,0.003875940839945509,0.96,True,True,True,False
153,29,13 38 52,1.8211881 3.8572877 0.59273988,1.04,0.96,0.0,7.39459560326668e-94,0.96,True,True,True,False
154,24,29 47 53,1.4045176 1.7679174 1.6382919,1.04,0.96,0.0,0.004023018615079822,0.96,True,True,True,False
155,19,40 47 34,2.0677234 2.3978712 0.61703225,1.04,1.12,0.0,0.021318111749214805,1.12,True,True,False,True
156,11,17 36 22,1.8047241 3.8918848 1.6424052,1.04,0.96,0.0,8.093936524870832e-13,0.96,True,True,True,False
157,1,42 49 6,1.13864 1.8166524 1.3027984,1.04,0.96,0.0,3.735749904126751e-07,0.96,True,True,True,False
158,28,0 18 11,4.7943586 4.7937673 2.494201,1.04,0.96,0.0,4.3926714049401895e-08,0.96,True,True,True,False
159,12,28 11 38,3.0833109 2.2507072 2.5672056,1.04,0.96,0.0,4.1971311759962025e-28,0.96,True,True,True,False
160,27,3 38 53,7.0064469 2.6645379 2.51928,1.04,0.96,0.0,1.993190241129915e-07,0.96,True,True,True,False
161,10,51 11 16,1.2021944 1.9577103 0.73269514,1.04,1.12,0.0,0.04045335557544973,1.12,True,True,False,True
162,26,6 25 20,1.9875679 0.66490075 1.438342,1.04,0.96,0.0,3.072900598291098e-06,0.96,True,True,True,False
163,13,49 30 19,1.528013 6.1781092 1.753039,1.04,0.96,0.0,2.1717143889231495e-26,0.96,True,True,True,False
164,5,22 0 30,1.8935269 4.688723 8.2248036,1.04,0.96,0.0,1.1899375622402592e-33,0.96,True,True,True,False
165,26,17 9 34,2.1200959 3.5517707 0.68997177,1.04,1.04,0.0,0.02234148680238767,1.04,True,False,False,False
166,23,52 36 28,1.0286475 6.2139505 1.618223,1.04,0.96,0.0,1.8986875821451237e-30,0.96,True,True,True,False
167,0,36 15 49,4.7495584 0.86464698 2.2710456,1.04,0.96,0.0,6.728098546822359e-08,0.96,True,True,True,False
168,30,26 48 44,1.8412249 4.2499411 1.6638318,1.04,0.96,0.0,1.5233353308906436e-235,0.96,True,True,True,False
169,9,28 33 51,1.6251762 1.5075579 1.0800545,1.04,0.96,0.0,2.427733052168332e-17,0.96,True,True,True,False
170,1,10 16 24,1.6235168 0.74031748 1.1436729,1.04,1.2,0.0,0.10955462700438177,1.2,True,True,False,True
171,15,4 53 41,2.2473932 2.1127463 1.3823906,1.04,0.96,0.0,8.806807959927522e-13,0.96,True,True,True,False
172,2,2 51 24,1.1955569 0.70204827 0.61289883,1.04,0.96,0.0,0.00013188684704160765,0.96,True,True,True,False
173,10,27 19 43,3.8658579 3.2487866 0.60338617,1.04,1.2,0.0,0.2190630215640706,1.2,True,True,False,True
174,28,46 30 49,1.7915883 5.9233781 2.1157084,1.04,0.96,0.0,2.332668257220929e-44,0.96,True,True,True,False
175,21,46 39 48,1.7478156 7.9830575 7.6901206,1.04,0.96,0.0,5.723476423799884e-118,0.96,True,True,True,False
176,15,11 44 35,1.1581984 1.9773128 2.2275077,1.04,1.04,0.0,0.049678951685244326,1.04,True,False,False,False
177,25,0 38 5,4.3451742 3.0748378 0.78363676,1.04,0.96,0.0,2.3491439316560626e-27,0.96,True,True,True,False
178,29,2 36 22,3.2233321 3.9773689 1.8507856,1.04,0.96,0.0,1.0867056930778032e-69,0.96,True,True,True,False
179,30,8 49 24,2.1727286 1.8346016 0.89399213,1.04,1.04,0.0,0.0408088890762371,1.04,True,False,False,False
180,13,6 8 47,1.5591746 2.4074487 2.0422491,1.04,0.96,0.0,2.585258776332043e-13,0.96,True,True,True,False
181,0,9 14 18,4.4945975 0.56497024 4.7008486,1.04,0.96,0.0,0.001967149792185056,0.96,True,True,True,False
182,31,1 50 0,2.0602115 1.9925685 8.4023083,1.04,0.96,0.0,0.0,0.96,True,True,True,False
183,7,46 6 34,1.7223951 0.94538195 0.90040763,1.04,1.2,0.0,0.05323849358203581,1.2,True,True,False,True
184,19,52 22 28,0.62051453 2.1080335 1.8219347,1.04,0.96,0.0,2.299272454912174e-06,0.96,True,True,True,False
185,3,0 29 37,5.9453465 1.0374961 3.7408488,1.04,0.96,0.0,1.8906663530491703e-139,0.96,True,True,True,False
186,28,4 52 36,2.2528868 1.2729482 5.18359,1.04,1.2,0.0,0.7153285725969376,1.2,True,True,False,True
187,10,43 40 14,0.58117466 2.1204366 0.49352378,1.04,0.96,0.0,0.0001454993250946555,0.96,True,True,True,False
188,3,47 31 22,1.3232642 2.8647292 2.988442,1.04,0.96,0.0,6.960547978638753e-20,0.96,True,True,True,False
189,21,51 40 4,0.78835519 1.8280255 1.8335047,1.04,0.96,0.0,0.0022514603849123115,0.96,True,True,True,False
190,27,50 20 9,0.71312301 2.4162207 4.4187094,1.04,0.96,0.0,2.2016016691162396e-08,0.96,True,True,True,False
191,8,3 17 41,5.5732986 1.8180107 0.51065996,1.04,0.96,0.0,1.4811825970790993e-41,0.96,True,True,True,False
192,8,26 32 8,1.6472332 0.53183873 1.6903468,1.04,0.96,0.0,1.3357092014658586e-06,0.96,True,True,True,False
193,4,40 1 44,2.4371079 2.0350891 1.6566532,1.04,0.96,0.32,3.3960372132950345e-08,0.6399999999999999,True,True,True,False
194,10,28 48 46,3.2573827 6.2753046 3.7787053,1.04,0.96,0.0,5.573760185517784e-50,0.96,True,True,True,False
195,26,37 51 21,1.6716455 1.1998436 4.2239558,1.04,0.96,0.0,4.226751931367375e-211,0.96,True,True,True,False
196,19,52 49 33,0.66131389 2.1666987 1.0036182,1.04,0.96,0.0,0.0025755905664978543,0.96,True,True,True,False
197,26,37 9 4,1.6500261 3.7771825 1.5985299,1.04,0.96,0.0,1.2337027338360046e-23,0.96,True,True,True,False
198,30,7 27 24,0.66583156 8.8691275 0.84868206,1.04,0.96,0.0,0.0,0.96,True,True,True,False
199,5,46 43 38,2.3514332 1.1433044 1.4216719,1.04,0.96,0.0,5.792043535806871e-13,0.96,True,True,True,False
200,27,24 22 11,0.89978556 2.5352162 2.4112731,1.04,0.96,0.0,1.1280596595999153e-26,0.96,True,True,True,False
201,27,48 19 29,6.9566152 2.7401009 2.5308689,1.04,1.12,0.0,0.12480262127417689,1.12,True,True,False,True
202,23,26 1 50,1.7421289 1.4472891 0.71286645,1.04,1.2,0.0,0.08701822052017329,1.2,True,True,False,True
203,3,40 50 5,3.0672919 0.99288353 0.83922833,1.04,0.96,0.0,1.5210483025570639e-15,0.96,True,True,True,False
204,25,2 14 38,2.7267716 0.9686997 3.1009188,1.04,0.96,0.0,1.3951870964504348e-55,0.96,True,True,True,False
205,29,11 53 35,3.2243591 1.887672 1.9798803,1.04,0.96,0.0,5.766823080427715e-63,0.96,True,True,True,False
206,17,18 14 24,3.5466921 0.79072809 0.70193171,1.04,0.96,0.0,0.002287714747073283,0.96,True,True,True,False
207,27,49 13 6,2.729471 2.5396272 1.1810092,1.04,0.96,0.0,0.00013011424800409428,0.96,True,True,True,False
208,14,14 0 42,1.1069448 9.4937004 0.71678294,1.04,0.96,0.0,0.0,0.96,True,True,True,False
209,5,49 47 37,1.8088448 1.5447272 2.1877871,1.04,0.96,0.0,1.789400076546089e-18,0.96,True,True,True,False
210,21,35 33 10,1.9004559 1.2702994 1.5360845,1.04,0.96,0.0,6.349915514383625e-05,0.96,True,True,True,False
211,26,42 11 33,1.5613804 1.4472446 1.6238144,1.04,0.96,0.0,2.559765159934154e-05,0.96,True,True,True,False
212,21,8 10 19,1.9348135 1.6443332 1.6229831,1.04,1.2,0.0,0.09283643787213221,1.2,True,True,False,True
213,20,42 21 18,0.57848082 4.616506 3.7767021,1.04,0.96,0.0,2.823509227499151e-156,0.96,True,True,True,False
214,2,31 50 7,2.2795884 0.66980202 0.83143055,1.04,1.2,0.0,0.07605540705936069,1.2,True,True,False,True
215,7,46 41 44,1.7873496 0.60094269 2.5002323,1.04,0.96,0.0,1.8991907050233034e-06,0.96,True,True,True,False
216,14,26 45 42,1.6470356 10.067523 0.64736511,1.04,0.96,0.0,0.0,0.96,True,True,True,False
217,17,26 25 41,1.6586475 0.62255887 0.87750933,1.04,0.96,0.0,0.00036857175281497615,0.96,True,True,True,False
218,8,34 37 14,0.49706598 2.5436519 0.53640025,1.04,0.96,0.0,0.0009751124081050111,0.96,True,True,True,False
219,6,24 40 30,1.53535 1.1777586 4.5144522,1.04,0.96,0.0,1.6340556927749432e-172,0.96,True,True,True,False
220,13,1 3 14,1.8372779 6.3371257 0.48574077,1.04,0.96,0.0,1.0684697566686425e-10,0.96,True,True,True,False
221,21,20 18 17,1.5782561 4.927242 1.9593897,1.04,0.96,0.0,2.557497858608189e-06,0.96,True,True,True,False
222,8,30 45 10,5.5843512 3.3862059 2.5306537,1.04,0.96,0.0,3.8950337935632206e-33,0.96,True,True,True,False
