update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.21187500655651093,0.21187500655651093,RL-sBOED,0.2591836452484131,64,3.3696846961975098,,,,,,,,,,
2,0.23156249523162842,0.23156249523162842,RL-sBOED,0.03283095359802246,128,3.3588545322418213,,,,,,,,,,
3,0.20812499523162842,0.20812499523162842,RL-sBOED,0.03713631629943848,192,3.3456873893737793,,,,,,,,,,
4,0.20765626430511475,0.20765626430511475,RL-sBOED,0.04798603057861328,256,3.330918073654175,,,,,,,,,,
5,0.21187499165534973,0.21187499165534973,RL-sBOED,0.03312397003173828,320,3.3111069202423096,,,,,,,,,,
6,0.2123437523841858,0.2123437523841858,RL-sBOED,0.03865694999694824,384,3.2881975173950195,,,,,,,,,,
7,0.1889062523841858,0.1889062523841858,RL-sBOED,0.03216099739074707,448,3.271198272705078,,,,,,,,,,
8,0.20484375953674316,0.20484375953674316,RL-sBOED,0.04040813446044922,512,3.2583203315734863,,,,,,,,,,
9,0.19359375536441803,0.19359375536441803,RL-sBOED,0.052962541580200195,576,3.2408556938171387,,,,,,,,,,
10,0.2071875035762787,0.2071875035762787,RL-sBOED,0.04832148551940918,640,3.206357479095459,,,,,,,,,,
11,0.20156249403953552,0.20156249403953552,RL-sBOED,0.033086538314819336,704,3.1621932983398438,,,,,,,,,,
12,0.1940625011920929,0.1940625011920929,RL-sBOED,0.039116859436035156,768,3.1040523052215576,,,,,,,,,,
13,0.19640624523162842,0.19640624523162842,RL-sBOED,0.058823347091674805,832,3.058913230895996,,,,,,,,,,
14,0.19500000774860382,0.19500000774860382,RL-sBOED,0.03780961036682129,896,3.0241129398345947,,,,,,,,,,
15,0.2123437523841858,0.2123437523841858,RL-sBOED,0.037445783615112305,960,2.992644786834717,,,,,,,,,,
16,0.2071875035762787,0.2071875035762787,RL-sBOED,0.03853249549865723,1024,2.923767328262329,,,,,,,,,,
17,0.17812499403953552,0.17812499403953552,RL-sBOED,0.03509879112243652,1088,2.8299272060394287,,,,,,,,,,
18,0.1926562488079071,0.1926562488079071,RL-sBOED,0.044458866119384766,1152,2.7731950283050537,,,,,,,,,,
19,0.1743749976158142,0.1743749976158142,RL-sBOED,0.037494659423828125,1216,2.757791519165039,,,,,,,,,,
20,0.18281251192092896,0.18281251192092896,RL-sBOED,0.03455615043640137,1280,2.7327115535736084,,,,,,,,,,
21,0.19874998927116394,0.19874998927116394,RL-sBOED,0.0415799617767334,1344,2.6777076721191406,,,,,,,,,,
22,0.19218750298023224,0.19218750298023224,RL-sBOED,0.03472614288330078,1408,2.6683764457702637,,,,,,,,,,
23,0.1912500113248825,0.1912500113248825,RL-sBOED,0.04672408103942871,1472,2.6365320682525635,,,,,,,,,,
24,0.19171875715255737,0.19171875715255737,RL-sBOED,0.03461909294128418,1536,2.523904323577881,,,,,,,,,,
25,0.17390625178813934,0.17390625178813934,RL-sBOED,0.04251217842102051,1600,2.3918869495391846,0.182109375,0.065859375,1,-0.0,0.0078125,0.0,1,0.0,0.065859375,0
26,0.18421874940395355,0.18421874940395355,RL-sBOED,0.03279542922973633,1664,2.2883052825927734,,,,,,,,,,
27,0.17109376192092896,0.17109376192092896,RL-sBOED,0.03663182258605957,1728,2.260828971862793,,,,,,,,,,
28,0.19078125059604645,0.19078125059604645,RL-sBOED,0.03323531150817871,1792,2.163379669189453,,,,,,,,,,
29,0.17156250774860382,0.17156250774860382,RL-sBOED,0.03577280044555664,1856,2.10795259475708,,,,,,,,,,
30,0.17484375834465027,0.17484375834465027,RL-sBOED,0.033072471618652344,1920,2.0709264278411865,,,,,,,,,,
31,0.17999999225139618,0.17999999225139618,RL-sBOED,0.03668332099914551,1984,2.0082287788391113,,,,,,,,,,
32,0.1809374988079071,0.1809374988079071,RL-sBOED,0.03422808647155762,2048,2.038285255432129,,,,,,,,,,
