rollout_id,theta_test_id,sequence,y_obs,u_ctrl_prior,u_ctrl_final,u_req_true,posterior_mean_U,excess_control,safe_total,changed,reduced,increased
487,8,13 16,5.9943806 1.5264031,1.0,0.6,0.1,0.05000000000007918,0.5,True,True,True,False
488,2,24 17,4.5629898 1.9717763,1.0,0.9,0.3,0.349999833598702,0.6000000000000001,True,True,True,False
489,14,14 20,3.3865012 2.8474636,1.0,0.9,0.3,0.3,0.6000000000000001,True,True,True,False
490,10,20 16,1.4375993 1.489527,1.0,0.7,0.15,0.1477335231335435,0.5499999999999999,True,True,True,False
491,10,16 3,1.4763239 3.4893584,1.0,0.7,0.15,0.1404308245620818,0.5499999999999999,True,True,True,False
492,0,17 14,2.7261203 4.0453088,1.0,1.0,0.1,0.44426435056183733,0.9,True,False,False,False
493,7,10 4,1.4422768 5.9051457,1.0,1.0,0.6,0.45,0.4,True,False,False,False
494,9,28 17,8.0653219 1.5077036,1.0,0.8,0.35,0.25000000000000006,0.45000000000000007,True,True,True,False
495,12,13 21,3.8082054 3.0198907,1.0,1.0,0.6,0.4499999999987485,0.4,True,False,False,False
496,6,22 16,1.6242331 3.2850266,1.0,1.0,0.6,0.599999999998721,0.4,True,False,False,False
497,8,17 12,1.4480346 1.5440922,1.0,1.0,0.1,0.37469897931730406,0.9,True,False,False,False
498,2,24 1,4.5141966 2.2492004,1.0,0.9,0.3,0.28274260756168457,0.6000000000000001,True,True,True,False
499,2,27 24,2.4592263 4.4945288,1.0,0.9,0.3,0.30000438086174797,0.6000000000000001,True,True,True,False
500,5,26 24,1.6807984 2.3372288,1.0,0.9,0.25,0.28573000712503216,0.65,True,True,True,False
501,2,27 15,2.5079054 1.2965872,1.0,0.9,0.3,0.32800254016736485,0.6000000000000001,True,True,True,False
502,8,18 26,6.243333 1.4535479,1.0,0.6,0.1,0.05086421843756579,0.5,True,True,True,False
503,2,7 14,1.8602481 4.1383259,1.0,0.9,0.3,0.3406422760269926,0.6000000000000001,True,True,True,False
504,12,15 27,2.1823519 1.5650934,1.0,0.9,0.6,0.21501669172455323,0.30000000000000004,True,True,True,False
505,5,20 28,1.611598 6.9754863,1.0,0.9,0.25,0.35,0.65,True,True,True,False
506,5,24 9,2.4986232 2.1906557,1.0,1.0,0.25,0.2830426815920383,0.75,True,False,False,False
507,6,21 3,3.0248643 3.3125392,1.0,1.0,0.6,0.44999999999999957,0.4,True,False,False,False
508,1,29 8,7.6362927 4.4055608,1.0,0.8,0.1,0.25,0.7000000000000001,True,True,True,False
509,8,1 4,1.7169621 2.2328334,1.0,0.7,0.1,0.13232298699175388,0.6,True,True,True,False
510,0,16 20,1.4376147 1.9120312,1.0,0.6,0.1,0.050710579465853736,0.5,True,True,True,False
511,8,1 29,1.6547371 2.69915,1.0,0.7,0.1,0.11952956267104495,0.6,True,True,True,False
512,14,13 12,4.8271021 1.0540186,1.0,1.0,0.3,0.5989412009191059,0.7,True,False,False,False
513,14,22 9,1.2592408 3.0853262,1.0,1.0,0.3,0.35359383715395054,0.7,True,False,False,False
514,7,24 4,6.5377098 5.9852472,1.0,0.8,0.6,0.25000000000007466,0.20000000000000007,True,True,True,False
515,15,12 19,1.2629214 2.413318,1.0,1.0,0.2,0.3722750039909948,0.8,True,False,False,False
516,5,18 19,6.6161721 2.4921476,1.0,0.6,0.25,0.05000000270210976,0.35,True,True,True,False
517,8,28 0,6.6764468 1.4454949,1.0,0.9,0.1,0.35,0.8,True,True,True,False
518,1,2 7,1.7206759 1.7169677,1.0,0.8,0.1,0.22869213221856674,0.7000000000000001,True,True,True,False
519,0,5 10,1.6605985 1.7333993,1.0,1.0,0.1,0.3375610046516716,0.9,True,False,False,False
520,7,11 17,3.6164662 1.5642946,1.0,1.0,0.6,0.5999999999999999,0.4,True,False,False,False
521,6,26 17,2.7545581 1.4767454,1.0,1.0,0.6,0.5999999966094115,0.4,True,False,False,False
522,0,10 23,1.6644692 3.3757293,1.0,1.0,0.1,0.44862130716793197,0.9,True,False,False,False
523,6,18 17,3.5811068 1.3295672,1.0,1.0,0.6,0.38487264548344574,0.4,True,False,False,False
524,11,20 14,3.2650983 3.5484033,1.0,0.9,0.1,0.3000000000000022,0.8,True,True,True,False
525,11,21 29,1.4891106 3.6933133,1.0,0.8,0.1,0.12462855376257644,0.7000000000000001,True,True,True,False
526,3,24 27,4.8119623 2.2921643,1.0,0.9,0.5,0.3499667098945118,0.4,True,True,True,False
527,0,1 13,1.3450439 3.0674501,1.0,0.7,0.1,0.08631768620537712,0.6,True,True,True,False
528,2,22 15,2.0522241 1.4402923,1.0,0.7,0.3,0.10172254081768442,0.39999999999999997,True,True,True,False
529,12,0 8,1.8738276 3.8768002,1.0,0.7,0.6,0.13777724449583797,0.09999999999999998,True,True,True,False
530,1,9 0,6.5231405 1.9519675,1.0,0.8,0.1,0.25000000000000006,0.7000000000000001,True,True,True,False
531,3,19 4,4.7630158 4.3699451,1.0,0.9,0.5,0.3420711000626494,0.4,True,True,True,False
532,8,20 10,1.6532049 1.5005989,1.0,1.0,0.1,0.2855927766613812,0.9,True,False,False,False
533,9,18 27,7.2533787 1.6748219,1.0,0.8,0.35,0.25000000213755125,0.45000000000000007,True,True,True,False
534,6,1 5,3.6350322 1.4504336,1.0,1.0,0.6,0.599999999911581,0.4,True,False,False,False
535,14,11 6,2.1325162 2.1185981,1.0,0.9,0.3,0.28332351495750646,0.6000000000000001,True,True,True,False
536,4,21 18,2.3885827 3.0408488,1.0,1.0,0.4,0.44953814345032,0.6,True,False,False,False
537,8,2 7,1.4472135 1.4608016,1.0,1.0,0.1,0.33310161320717774,0.9,True,False,False,False
538,4,11 28,2.6427579 3.2185727,1.0,1.0,0.4,0.4499692515563185,0.6,True,False,False,False
539,1,29 10,7.5325536 2.226407,1.0,0.8,0.1,0.25000000035854086,0.7000000000000001,True,True,True,False
540,10,11 19,1.6939767 4.8085841,1.0,0.6,0.15,0.05000001199101858,0.44999999999999996,True,True,True,False
541,0,4 25,3.9325678 2.1122932,1.0,1.0,0.1,0.3661647905477311,0.9,True,False,False,False
542,13,25 26,2.5868802 2.4001766,1.0,1.0,0.45,0.4501205253050312,0.55,True,False,False,False
543,7,3 29,4.732779 6.9772113,1.0,1.0,0.6,0.4499999943829565,0.4,True,False,False,False
544,5,8 2,6.343051 2.2235134,1.0,0.6,0.25,0.05000000230664803,0.35,True,True,True,False
545,4,7 21,1.4738506 2.3256683,1.0,0.9,0.4,0.349994413983089,0.5,True,True,True,False
546,8,5 12,1.5302514 1.5203047,1.0,1.0,0.1,0.3715764899316635,0.9,True,False,False,False
547,3,7 17,1.8338892 1.9230232,1.0,0.8,0.5,0.2278391090311158,0.30000000000000004,True,True,True,False
548,3,13 10,6.7024082 1.7850431,1.0,0.6,0.5,0.05000016598326274,0.09999999999999998,True,True,True,False
549,8,10 23,1.6994019 6.283594,1.0,0.9,0.1,0.3499999999999999,0.8,True,True,True,False
550,15,29 10,2.4522544 3.0970122,1.0,0.7,0.2,0.15102397164307751,0.49999999999999994,True,True,True,False
551,15,19 11,2.4303659 1.607075,1.0,0.7,0.2,0.10652611850401238,0.49999999999999994,True,True,True,False
552,15,26 3,1.6753013 3.5035902,1.0,0.8,0.2,0.25041664656864276,0.6000000000000001,True,True,True,False
553,15,6 7,1.7440433 0.96911084,1.0,0.8,0.2,0.22967357513702763,0.6000000000000001,True,True,True,False
554,13,28 0,3.6566696 1.6760031,1.0,1.0,0.45,0.403260040516176,0.55,True,False,False,False
555,14,18 5,4.8779847 2.5291267,1.0,0.9,0.3,0.3,0.6000000000000001,True,True,True,False
556,1,24 3,7.1473427 4.4740144,1.0,0.8,0.1,0.25,0.7000000000000001,True,True,True,False
557,9,20 18,2.1538087 7.3352727,1.0,0.8,0.35,0.2499999999493853,0.45000000000000007,True,True,True,False
558,9,7 19,1.4293504 2.5895511,1.0,0.9,0.35,0.30294639303549253,0.55,True,True,True,False
559,3,4 10,4.4457438 1.8298071,1.0,1.0,0.5,0.35897143054758107,0.5,True,False,False,False
560,6,20 19,1.6977042 2.9216834,1.0,1.0,0.6,0.4257797485418262,0.4,True,False,False,False
561,1,28 5,4.853664 1.945964,1.0,1.0,0.1,0.4482149281655243,0.9,True,False,False,False
562,13,22 23,1.4516344 3.5640605,1.0,1.0,0.45,0.33213170225430705,0.55,True,False,False,False
563,0,13 3,3.0648281 3.1306887,1.0,1.0,0.1,0.3387684089040861,0.9,True,False,False,False
564,8,17 8,1.5505565 5.9348711,1.0,0.9,0.1,0.35,0.8,True,True,True,False
565,1,7 12,1.7581065 1.8373928,1.0,0.8,0.1,0.22754110986349463,0.7000000000000001,True,True,True,False
566,11,7 29,1.1209189 3.9607836,1.0,1.0,0.1,0.2487270047009952,0.9,True,False,False,False
567,14,27 29,1.4796366 3.5617903,1.0,0.9,0.3,0.30244702589584666,0.6000000000000001,True,True,True,False
568,6,26 21,2.7302181 3.2178052,1.0,1.0,0.6,0.5999999999999595,0.4,True,False,False,False
569,10,26 27,1.5337054 2.7234117,1.0,0.7,0.15,0.12063280280858639,0.5499999999999999,True,True,True,False
570,9,12 0,1.4961788 1.6105812,1.0,1.0,0.35,0.41093287478511986,0.65,True,False,False,False
571,9,27 3,1.6173564 7.0733303,1.0,0.8,0.35,0.25000000000000017,0.45000000000000007,True,True,True,False
572,14,0 5,2.4701486 2.3606142,1.0,0.8,0.3,0.1804303141332338,0.5,True,True,True,False
573,11,15 19,3.0746925 3.5699875,1.0,0.9,0.1,0.30000000000015675,0.8,True,True,True,False
574,6,5 12,1.4296206 1.4060508,1.0,1.0,0.6,0.4174035291346724,0.4,True,False,False,False
575,13,6 5,2.8916011 1.8638258,1.0,1.0,0.45,0.44997841525547133,0.55,True,False,False,False
576,8,8 17,5.9417915 1.6836589,1.0,0.9,0.1,0.35,0.8,True,True,True,False
577,7,19 5,6.2472133 1.2969238,1.0,1.0,0.6,0.45,0.4,True,False,False,False
578,9,2 15,1.2386872 2.0070299,1.0,1.0,0.35,0.2928041071077778,0.65,True,False,False,False
579,10,12 10,2.2318811 1.393743,1.0,0.9,0.15,0.2975110407723723,0.75,True,True,True,False
580,15,8 26,3.3718676 1.5131961,1.0,0.8,0.2,0.24628096265868726,0.6000000000000001,True,True,True,False
581,5,9 19,2.1165213 2.3039107,1.0,1.0,0.25,0.32297076884344145,0.75,True,False,False,False
582,12,6 8,3.6425654 3.6018458,1.0,1.0,0.6,0.45,0.4,True,False,False,False
583,5,29 20,2.5547297 1.4961342,1.0,1.0,0.25,0.1718021683991906,0.75,True,False,False,False
584,3,20 17,2.1821573 1.8673802,1.0,1.0,0.5,0.5609299119458442,0.5,True,False,False,False
585,5,21 4,1.7411032 2.2268938,1.0,0.9,0.25,0.2747885068891852,0.65,True,True,True,False
586,6,1 8,3.6105055 3.3675952,1.0,1.0,0.6,0.4499999999999999,0.4,True,False,False,False
587,10,20 9,1.6587239 4.6291745,1.0,1.0,0.15,0.41765361777219345,0.85,True,False,False,False
588,9,23 24,7.4951612 2.6858395,1.0,0.8,0.35,0.1742604740517184,0.45000000000000007,True,True,True,False
589,5,29 23,2.6146556 6.630333,1.0,0.6,0.25,0.05000000000073683,0.35,True,True,True,False
590,4,27 10,1.8197485 1.233187,1.0,0.8,0.4,0.24989377382338693,0.4,True,True,True,False
591,13,28 22,3.6552946 1.4235714,1.0,1.0,0.45,0.441154002527546,0.55,True,False,False,False
592,2,19 3,4.2212932 3.5117864,1.0,0.9,0.3,0.29998854810981024,0.6000000000000001,True,True,True,False
593,10,1 13,1.5759569 3.3596245,1.0,0.6,0.15,0.05011226514689701,0.44999999999999996,True,True,True,False
594,10,17 10,2.4302125 1.184737,1.0,0.9,0.15,0.34106137835169736,0.75,True,True,True,False
595,9,26 23,2.0335647 7.4005534,1.0,0.8,0.35,0.21066530485081733,0.45000000000000007,True,True,True,False
596,8,2 8,1.4593173 6.2008131,1.0,0.9,0.1,0.34999999999998105,0.8,True,True,True,False
597,13,29 4,2.405857 2.1819203,1.0,1.0,0.45,0.3265729019470787,0.55,True,False,False,False
598,15,5 19,2.946944 2.4223293,1.0,0.7,0.2,0.15033354315411543,0.49999999999999994,True,True,True,False
599,8,7 1,1.4735786 1.6290389,1.0,0.7,0.1,0.10017420514068569,0.6,True,True,True,False
600,15,4 8,2.3892271 3.4292861,1.0,0.7,0.2,0.137846326880892,0.49999999999999994,True,True,True,False
601,15,14 29,2.3645414 2.5905996,1.0,1.0,0.2,0.2765451932394343,0.8,True,False,False,False
602,8,6 15,1.5601118 1.4632713,1.0,0.7,0.1,0.1190882574056126,0.6,True,True,True,False
603,2,17 5,1.9358538 1.270442,1.0,0.8,0.3,0.1077994951922576,0.5,True,True,True,False
604,4,22 29,1.7184623 2.1876055,1.0,0.9,0.4,0.25496209750862586,0.5,True,True,True,False
605,10,9 17,4.6586189 2.3085908,1.0,0.6,0.15,0.050000000022537294,0.44999999999999996,True,True,True,False
606,11,0 7,2.5279766 1.2472545,1.0,0.9,0.1,0.30000751918245333,0.8,True,True,True,False
607,2,22 0,2.1961262 1.1380064,1.0,0.7,0.3,0.10698648487957665,0.39999999999999997,True,True,True,False
608,3,19 12,4.5902799 1.7914074,1.0,0.9,0.5,0.3496233185050235,0.4,True,True,True,False
609,9,25 23,2.2444609 7.4014864,1.0,0.8,0.35,0.2499999994340738,0.45000000000000007,True,True,True,False
610,8,12 3,1.5248889 5.7881249,1.0,0.9,0.1,0.3499999999999999,0.8,True,True,True,False
611,8,3 0,5.9980677 1.4441238,1.0,0.9,0.1,0.35,0.8,True,True,True,False
612,1,17 29,1.9071777 7.6404518,1.0,0.9,0.1,0.35,0.8,True,True,True,False
613,7,4 28,6.0668579 5.3114134,1.0,1.0,0.6,0.45,0.4,True,False,False,False
614,0,15 19,1.6734011 4.1481372,1.0,0.9,0.1,0.33529599167524005,0.8,True,True,True,False
615,4,16 27,2.4381928 1.7789818,1.0,0.9,0.4,0.3500011224740032,0.5,True,True,True,False
616,0,29 25,4.39446 1.9584062,1.0,0.9,0.1,0.33684211951870957,0.8,True,True,True,False
617,5,9 24,2.3743166 2.3095261,1.0,1.0,0.25,0.2800737132193927,0.75,True,False,False,False
618,15,1 18,2.0059491 3.3493048,1.0,0.8,0.2,0.22474578582350338,0.6000000000000001,True,True,True,False
619,15,5 11,2.98554 1.7240989,1.0,0.7,0.2,0.1500005428368962,0.49999999999999994,True,True,True,False
620,1,12 11,1.8486055 1.8339115,1.0,0.8,0.1,0.24999708941648696,0.7000000000000001,True,True,True,False
621,11,27 15,1.3204337 3.0458795,1.0,0.9,0.1,0.34673162196636453,0.8,True,True,True,False
622,14,3 12,4.7523484 1.1444852,1.0,1.0,0.3,0.5855176296127277,0.7,True,False,False,False
623,3,8 29,6.6556172 4.984166,1.0,0.9,0.5,0.35,0.4,True,True,True,False
624,15,8 13,3.4068335 3.3403156,1.0,1.0,0.2,0.28931544348244176,0.8,True,False,False,False
625,14,19 28,3.1278509 5.1217797,1.0,0.9,0.3,0.2999991929481511,0.6000000000000001,True,True,True,False
626,15,8 1,3.4636281 1.8640111,1.0,0.8,0.2,0.24988315947012046,0.6000000000000001,True,True,True,False
627,10,12 3,2.0742149 3.4742581,1.0,0.9,0.15,0.2593200190968312,0.75,True,True,True,False
628,13,9 21,2.2040737 2.5752566,1.0,1.0,0.45,0.40256715020614076,0.55,True,False,False,False
629,15,18 13,3.4454097 3.436635,1.0,1.0,0.2,0.3591984606870131,0.8,True,False,False,False
630,5,24 0,2.297291 1.4677616,1.0,1.0,0.25,0.3999846180227395,0.75,True,False,False,False
631,0,23 25,3.2877692 2.0120984,1.0,1.0,0.1,0.4491246754432104,0.9,True,False,False,False
632,10,14 12,4.7754909 2.3014285,1.0,0.6,0.15,0.050000470840195196,0.44999999999999996,True,True,True,False
633,2,18 9,3.801185 4.3490814,1.0,0.9,0.3,0.3019209423458226,0.6000000000000001,True,True,True,False
634,7,20 22,1.3363894 1.6814089,1.0,0.8,0.6,0.24971736859282068,0.20000000000000007,True,True,True,False
635,9,2 8,1.4467579 7.1124663,1.0,0.8,0.35,0.25000000000000466,0.45000000000000007,True,True,True,False
636,8,12 21,1.4799694 1.5223953,1.0,0.8,0.1,0.1176850586292874,0.7000000000000001,True,True,True,False
637,15,21 18,1.5218712 3.4307015,1.0,0.8,0.2,0.16840402810274335,0.6000000000000001,True,True,True,False
638,4,21 16,2.303873 2.5715422,1.0,1.0,0.4,0.3602098057904948,0.6,True,False,False,False
639,7,7 21,1.5317652 3.126625,1.0,1.0,0.6,0.59999999999999,0.4,True,False,False,False
640,0,10 15,1.6062121 1.7207036,1.0,1.0,0.1,0.39481275719449804,0.9,True,False,False,False
641,13,10 12,2.0450364 1.3083028,1.0,0.9,0.45,0.23482935997607562,0.45,True,True,True,False
642,1,21 2,1.8872944 1.7416617,1.0,0.8,0.1,0.2503533023884176,0.7000000000000001,True,True,True,False
643,11,25 19,3.4742918 3.6211178,1.0,0.9,0.1,0.3,0.8,True,True,True,False
644,11,19 4,3.5211835 3.2808075,1.0,1.0,0.1,0.3263055904085878,0.9,True,False,False,False
645,1,3 14,4.4999516 6.5569126,1.0,0.8,0.1,0.25,0.7000000000000001,True,True,True,False
646,13,12 29,1.3329945 2.3616703,1.0,1.0,0.45,0.343865397527332,0.55,True,False,False,False
647,4,17 1,1.6531508 2.7817852,1.0,0.9,0.4,0.3500019160184705,0.5,True,True,True,False
648,11,14 23,3.3727523 3.2429609,1.0,0.8,0.1,0.19655278744323335,0.7000000000000001,True,True,True,False
649,11,25 12,3.7298397 1.0747777,1.0,0.9,0.1,0.34999983661378364,0.8,True,True,True,False
650,7,7 14,1.3613475 5.9961783,1.0,1.0,0.6,0.4491434337718139,0.4,True,False,False,False
651,12,29 10,2.7285532 1.9904055,1.0,0.9,0.6,0.17402005312788152,0.30000000000000004,True,True,True,False
652,2,24 0,4.5524602 1.3000128,1.0,0.8,0.3,0.25504341580952516,0.5,True,True,True,False
653,15,22 12,1.2190976 1.1871771,1.0,1.0,0.2,0.36783764472178837,0.8,True,False,False,False
654,5,18 29,6.7095929 2.5395776,1.0,0.6,0.25,0.050000190017802704,0.35,True,True,True,False
655,11,18 11,3.1492402 1.659696,1.0,0.8,0.1,0.23304386142463387,0.7000000000000001,True,True,True,False
656,0,14 15,3.8854762 1.8752897,1.0,1.0,0.1,0.4100952537208635,0.9,True,False,False,False
657,4,17 9,1.5897904 2.2365024,1.0,0.9,0.4,0.26071213098280044,0.5,True,True,True,False
658,11,22 17,1.4288753 1.1745586,1.0,1.0,0.1,0.33888487937316625,0.9,True,False,False,False
659,13,2 25,1.2083217 2.5333295,1.0,0.9,0.45,0.23395642949448914,0.45,True,True,True,False
660,6,21 5,3.0409562 1.5574314,1.0,1.0,0.6,0.599998824084784,0.4,True,False,False,False
661,0,10 22,1.7360486 2.7209969,1.0,1.0,0.1,0.35363485488026464,0.9,True,False,False,False
662,7,24 1,6.5354647 3.7995879,1.0,1.0,0.6,0.45,0.4,True,False,False,False
663,5,0 20,1.3846432 1.5289795,1.0,1.0,0.25,0.2724488691118465,0.75,True,False,False,False
664,11,29 24,3.7473986 3.7664611,1.0,1.0,0.1,0.2964950228519501,0.9,True,False,False,False
665,11,6 20,1.6325021 3.2539953,1.0,0.7,0.1,0.14999987446666654,0.6,True,True,True,False
666,1,20 27,2.3007309 2.269949,1.0,1.0,0.1,0.5543354482519621,0.9,True,False,False,False
667,10,9 25,4.5118986 1.6301645,1.0,0.8,0.15,0.2508277069434836,0.65,True,True,True,False
668,15,10 29,3.0163503 2.6210611,1.0,0.7,0.2,0.15022717577191969,0.49999999999999994,True,True,True,False
669,1,15 6,2.2307728 1.731758,1.0,0.7,0.1,0.07841121125946565,0.6,True,True,True,False
670,4,13 14,3.0600249 2.1696818,1.0,1.0,0.4,0.08459433883594539,0.6,True,False,False,False
671,8,8 5,6.1799219 1.4530196,1.0,0.9,0.1,0.35000000000000003,0.8,True,True,True,False
672,7,26 29,2.6508862 6.8116791,1.0,1.0,0.6,0.4499999999959524,0.4,True,False,False,False
673,6,12 15,1.1617661 1.7576758,1.0,1.0,0.6,0.3490633956464528,0.4,True,False,False,False
674,4,15 20,1.3670472 1.2734144,1.0,0.9,0.4,0.27194430321503527,0.5,True,True,True,False
675,13,24 22,2.3931224 1.4415575,1.0,1.0,0.45,0.31191682048533054,0.55,True,False,False,False
676,14,27 14,1.3457894 3.151412,1.0,1.0,0.3,0.33506966771999946,0.7,True,False,False,False
677,11,23 26,3.2711763 1.3625201,1.0,0.8,0.1,0.1790824987316075,0.7000000000000001,True,True,True,False
678,10,8 27,3.3724654 2.7155472,1.0,0.9,0.15,0.2114642465677502,0.75,True,True,True,False
679,15,29 22,2.5316569 1.3362419,1.0,1.0,0.2,0.361184174914731,0.8,True,False,False,False
680,5,2 5,2.1568736 1.3400856,1.0,0.9,0.25,0.2806717942322477,0.65,True,True,True,False
681,13,15 7,2.2768469 1.0322249,1.0,0.9,0.45,0.2906669162663091,0.45,True,True,True,False
682,14,10 12,2.480109 1.0799841,1.0,0.9,0.3,0.3000037134172698,0.6000000000000001,True,True,True,False
683,2,3 8,3.4035483 3.5790701,1.0,1.0,0.3,0.32498915114420396,0.7,True,False,False,False
684,0,15 5,1.8891702 1.4812238,1.0,1.0,0.1,0.3940519658772676,0.9,True,False,False,False
685,3,17 9,2.0100347 4.5193671,1.0,0.6,0.5,0.05353660215944126,0.09999999999999998,True,True,True,False
686,8,1 8,1.6219636 6.1483558,1.0,0.6,0.1,0.05000000000000459,0.5,True,True,True,False
687,15,22 17,1.2529587 1.0734757,1.0,1.0,0.2,0.3549055558611997,0.8,True,False,False,False
688,1,16 0,1.6409871 1.9407202,1.0,0.8,0.1,0.13670583953226761,0.7000000000000001,True,True,True,False
689,9,15 21,1.9000165 2.080939,1.0,1.0,0.35,0.30957072329609353,0.65,True,False,False,False
690,10,18 9,3.5717772 4.5914331,1.0,1.0,0.15,0.4499999978471334,0.85,True,False,False,False
691,15,20 15,3.3669429 3.3456842,1.0,0.9,0.2,0.34961683927704346,0.7,True,True,True,False
692,5,5 7,1.3691762 2.4046915,1.0,0.9,0.25,0.29483608117315024,0.65,True,True,True,False
693,0,3 17,3.2542702 2.6105795,1.0,0.9,0.1,0.34730962470694465,0.8,True,True,True,False
694,6,9 20,2.7731115 1.6655018,1.0,1.0,0.6,0.35777957054900966,0.4,True,False,False,False
695,8,24 6,2.5360967 1.6350623,1.0,0.7,0.1,0.11457695065656,0.6,True,True,True,False
696,14,15 19,2.4846139 3.2004922,1.0,0.9,0.3,0.29999746718157094,0.6000000000000001,True,True,True,False
697,9,9 20,2.4897897 2.0091442,1.0,0.9,0.35,0.17176178425745184,0.55,True,True,True,False
698,5,27 4,2.9326871 2.144069,1.0,0.7,0.25,0.14915333657488805,0.44999999999999996,True,True,True,False
699,6,18 1,3.5462107 3.6016332,1.0,1.0,0.6,0.45,0.4,True,False,False,False
700,4,9 6,2.0842527 2.7147124,1.0,1.0,0.4,0.40000000461119145,0.6,True,False,False,False
701,13,15 6,2.0827382 2.8977473,1.0,1.0,0.45,0.4499939674711284,0.55,True,False,False,False
702,9,11 7,2.1937522 1.4537538,1.0,0.9,0.35,0.29890303602901075,0.55,True,True,True,False
703,14,15 10,2.803519 2.4733598,1.0,0.8,0.3,0.1730998921072026,0.5,True,True,True,False
704,4,0 2,1.1507241 1.3710467,1.0,0.9,0.4,0.2596675333383768,0.5,True,True,True,False
705,11,25 24,3.5030571 3.5011695,1.0,0.9,0.1,0.3,0.8,True,True,True,False
706,8,11 13,1.4995326 6.0429387,1.0,0.6,0.1,0.05,0.5,True,True,True,False
707,11,13 6,3.2546974 1.5380756,1.0,0.6,0.1,0.05094194394054257,0.5,True,True,True,False
708,9,29 24,2.8797944 2.6261189,1.0,0.9,0.35,0.21725462747358854,0.55,True,True,True,False
709,2,23 14,3.7597771 4.3111387,1.0,1.0,0.3,0.3566963162836701,0.7,True,False,False,False
710,2,17 5,2.101086 1.1543163,1.0,0.9,0.3,0.31236567509566776,0.6000000000000001,True,True,True,False
711,15,3 14,3.4134201 2.3370779,1.0,0.7,0.2,0.14463556765996277,0.49999999999999994,True,True,True,False
712,14,0 26,2.3600627 1.7235918,1.0,0.9,0.3,0.2005590795025441,0.6000000000000001,True,True,True,False
713,8,8 27,6.0921588 1.7252873,1.0,0.9,0.1,0.35,0.8,True,True,True,False
714,5,23 13,6.6251183 6.4838501,1.0,0.9,0.25,0.3459749820175218,0.65,True,True,True,False
715,14,7 20,1.1068642 2.9455277,1.0,0.9,0.3,0.30000032867408655,0.6000000000000001,True,True,True,False
716,4,4 22,2.0177006 1.7404612,1.0,0.8,0.4,0.2502717814164295,0.4,True,True,True,False
717,6,25 23,2.0576061 3.4649138,1.0,1.0,0.6,0.4498195886191103,0.4,True,False,False,False
718,5,3 21,6.1901123 1.719194,1.0,0.6,0.25,0.05003787171005632,0.35,True,True,True,False
719,12,25 17,2.4626458 1.3633874,1.0,0.9,0.6,0.2152432552721588,0.30000000000000004,True,True,True,False
720,5,22 15,2.5176978 1.5093772,1.0,0.9,0.25,0.29962976560378723,0.65,True,True,True,False
721,4,21 6,2.374484 2.8546002,1.0,1.0,0.4,0.39995475173364164,0.6,True,False,False,False
722,12,5 21,2.1090685 3.0808126,1.0,1.0,0.6,0.5999994438245375,0.4,True,False,False,False
723,2,21 5,1.8275162 1.1789825,1.0,0.9,0.3,0.28807645266658266,0.6000000000000001,True,True,True,False
724,12,22 17,1.2820504 1.4370329,1.0,1.0,0.6,0.33619209841053915,0.4,True,False,False,False
725,10,28 22,3.7810689 2.529706,1.0,0.9,0.15,0.26399916685099856,0.75,True,True,True,False
726,5,4 28,2.2786762 7.0108746,1.0,0.6,0.25,0.050000000035307524,0.35,True,True,True,False
727,9,2 17,1.2477147 1.5193829,1.0,1.0,0.35,0.45645420990903696,0.65,True,False,False,False
728,0,9 22,3.8622016 2.8327165,1.0,1.0,0.1,0.3373809935472734,0.9,True,False,False,False
729,7,22 21,1.5462975 3.1429029,1.0,1.0,0.6,0.5999999999960248,0.4,True,False,False,False
730,10,23 9,3.6581688 4.512816,1.0,1.0,0.15,0.44999999984122613,0.85,True,False,False,False
731,3,26 14,2.6234967 4.6489815,1.0,1.0,0.5,0.44999999977203253,0.5,True,False,False,False
732,10,20 21,1.6185672 1.3740775,1.0,0.7,0.15,0.07590883989530176,0.5499999999999999,True,True,True,False
733,10,26 4,1.4026261 4.4475084,1.0,0.6,0.15,0.05041472446191328,0.44999999999999996,True,True,True,False
734,15,27 10,1.3698845 2.994474,1.0,0.9,0.2,0.34998931629590213,0.7,True,True,True,False
735,3,8 20,6.5942673 2.1324237,1.0,0.6,0.5,0.05000000000000019,0.09999999999999998,True,True,True,False
736,7,6 22,3.8415356 1.5821569,1.0,1.0,0.6,0.6,0.4,True,False,False,False
737,11,3 5,3.148563 2.7263744,1.0,0.8,0.1,0.25000000032037123,0.7000000000000001,True,True,True,False
738,12,11 17,3.5186846 1.384378,1.0,1.0,0.6,0.5999999999998864,0.4,True,False,False,False
739,15,28 19,3.7914551 2.3645444,1.0,0.7,0.2,0.14683959741734876,0.49999999999999994,True,True,True,False
740,8,6 28,1.4557604 6.6294201,1.0,0.6,0.1,0.05,0.5,True,True,True,False
741,1,23 14,4.6604402 6.7952768,1.0,0.8,0.1,0.25,0.7000000000000001,True,True,True,False
742,7,1 22,3.8268585 1.5245124,1.0,1.0,0.6,0.6000000000000001,0.4,True,False,False,False
743,6,21 23,3.0871953 3.602914,1.0,1.0,0.6,0.4499999999999968,0.4,True,False,False,False
744,10,24 2,4.9364725 2.0978329,1.0,0.6,0.15,0.05000419717733462,0.44999999999999996,True,True,True,False
