update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,entropy_t3,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,validation_entropy_t3,validation_unique_sequence_count,validation_xi2_action_variation_across_y1_bins,validation_xi3_action_variation_across_y1_y2_bins,validation_mi_y1_xi2,validation_mi_y1y2_xi3,validation_observation_action_mutual_information,validation_classification,validation_n_bins,validation_deterministic_policy_evaluation,best_validation_so_far
1,ieee5_full,48,144,48,-0.7577778688817491,0.1398211653578325,0.018311582505702972,-0.08571166545152664,3.3576126098632812,0.008122261613607407,0.1319444477558136,0.24257762730121613,0.5216701030731201,0.875,3.3899002075195312,3.356827974319458,3.3216207027435303,0.875,0.1010362971081845,0.8500000000000001,0.8,1.0,1.0,"[14, 7, 20]",0.8333333333333334,2,0.45056120886630463,3.389941930770874,3.3597018917401633,3.324527144432068,2,1,2,0.0,0.4505612088663046,0.4505612088663046,observation-dependent adaptive,5,True,0.875
2,ieee5_full,48,144,96,0.023723356000946633,0.18979237108628744,0.012739994563162327,-0.05340313911437988,3.351132869720459,0.013773931190371513,0.0069444444961845875,0.38111981749534607,0.13953833281993866,0.81875,3.3815462589263916,3.348745584487915,3.3180959224700928,,,,,,,,,,,,,,,,,,,,,,,
3,ieee5_full,48,144,144,-0.02576098693162204,0.15279219894083887,0.008630550466477871,-0.04914835840463638,3.342283010482788,-0.007568412460386753,0.02083333395421505,0.43679818511009216,0.1369362473487854,0.8541666666666666,3.364654302597046,3.3408451080322266,3.3149337768554688,,,,,,,,,,,,,,,,,,,,,,,
4,ieee5_full,48,144,192,0.023470128110415402,0.1367150926066598,0.011298325844109058,-0.04032113403081894,3.33292818069458,0.0030923420563340187,0.0347222238779068,0.37256109714508057,0.13387839496135712,0.85,3.3548433780670166,3.3312385082244873,3.3075809478759766,,,,,,,,,,,,,,,,,,,,,,,
5,ieee5_full,48,144,240,-0.03821679354942508,0.1249782238318278,0.006526187527924776,-0.03637925162911415,3.326991558074951,0.011121324263513088,0.0347222238779068,0.3804493844509125,0.10830045491456985,0.86875,3.352518320083618,3.3271255493164062,3.3002376556396484,,,,,,,,,,,,,,,,,,,,,,,
6,ieee5_full,48,144,288,0.04448122038765085,0.12297063450760697,0.007528628688305616,-0.03405856713652611,3.3246166706085205,-0.0014371938304975629,0.0,0.4950396716594696,0.07475277781486511,0.8562499999999998,3.3477537631988525,3.3246963024139404,3.2991435527801514,,,,,,,,,,,,,,,,,,,,,,,
7,ieee5_full,48,144,336,-0.03917621339519818,0.12386767439944489,0.00678264582529664,-0.028499547392129898,3.3191487789154053,0.0026744140777736902,0.0,0.43337273597717285,0.017162762582302094,0.8666666666666667,3.334188222885132,3.320387601852417,3.2952706813812256,,,,,,,,,,,,,,,,,,,,,,,
8,ieee5_full,48,144,384,0.03468886763128968,0.1149611124843214,0.006550481542944908,-0.029298149049282074,3.308424949645996,0.0008517752285115421,0.0,0.481926292181015,0.02967832237482071,0.8458333333333332,3.3286616802215576,3.3074166774749756,3.2877871990203857,,,,,,,,,,,,,,,,,,,,,,,
9,ieee5_full,48,144,432,-0.031355862103237056,0.10239446592396426,0.004977639764547348,-0.02794475108385086,3.3019418716430664,0.007537068799138069,0.0,0.41842812299728394,0.037592776119709015,0.8645833333333334,3.3301355838775635,3.2911312580108643,3.2808620929718018,,,,,,,,,,,,,,,,,,,,,,,
10,ieee5_full,48,144,480,0.04805551155143314,0.11797466309908376,0.007014636415988207,-0.024140365421772003,3.3079395294189453,0.0013368278741836548,0.013888888992369175,0.40243011713027954,0.07251498103141785,0.8229166666666666,3.3216912746429443,3.3122622966766357,3.2935750484466553,0.8666666666666667,0.12472191289246473,0.9,0.7,1.0,1.0,"[23, 21, 16]",1.0,1,-0.0,3.32187819480896,3.306722342967987,3.2803112864494324,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.8666666666666667
11,ieee5_full,48,144,528,-0.034443402064541974,0.11484703548446831,0.006361214444041252,-0.03061821311712265,3.310947895050049,0.003888883627951145,0.0347222238779068,0.4084189832210541,0.04725180193781853,0.8166666666666668,3.3115999698638916,3.3239219188690186,3.2964727878570557,,,,,,,,,,,,,,,,,,,,,,,
12,ieee5_full,48,144,576,0.019519181332886208,0.11472893582208145,0.006088691297918558,-0.02703179232776165,3.309176206588745,-0.007306354120373726,0.0,0.41340941190719604,0.0243854857981205,0.8354166666666667,3.311187744140625,3.321847915649414,3.293480634689331,,,,,,,,,,,,,,,,,,,,,,,
13,ieee5_full,48,144,624,-0.02759847073806658,0.1092677197538396,0.0059887743555009365,-0.020847760140895844,3.307249069213867,0.012061242945492268,0.0,0.3619775176048279,0.0354764387011528,0.8583333333333334,3.312960624694824,3.3149356842041016,3.2902908325195312,,,,,,,,,,,,,,,,,,,,,,,
14,ieee5_full,48,144,672,0.015674211675127343,0.09082142386742044,0.004027675371617079,-0.03795593976974487,3.295896530151367,0.001962688285857439,0.0416666679084301,0.4563019275665283,0.01170216966420412,0.8604166666666666,3.312965154647827,3.298015594482422,3.267244338989258,,,,,,,,,,,,,,,,,,,,,,,
15,ieee5_full,48,144,720,-0.0035735897042022905,0.1133943716609344,0.006175892427563667,-0.0271153524518013,3.2735743522644043,0.008127076551318169,0.02083333395421505,0.44520747661590576,0.016292113810777664,0.8458333333333333,3.3103749752044678,3.2607481479644775,3.233502149581909,,,,,,,,,,,,,,,,,,,,,,,
16,ieee5_full,48,144,768,-0.016409478189448524,0.10170772704643322,0.005066267214715481,-0.03135969117283821,3.247274160385132,0.00912522617727518,0.0069444444961845875,0.536112368106842,0.04565325379371643,0.8729166666666667,3.2901480197906494,3.232896089553833,3.199896812438965,,,,,,,,,,,,,,,,,,,,,,,
