update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.15503907203674316,0.15503907203674316,RL-sBOED,0.2593715190887451,64,3.9691214561462402,,,,,,,,,,
2,0.16171875596046448,0.16171875596046448,RL-sBOED,0.03599882125854492,128,3.9586403369903564,,,,,,,,,,
3,0.15363280475139618,0.15363280475139618,RL-sBOED,0.04185676574707031,192,3.949328660964966,,,,,,,,,,
4,0.15363281965255737,0.15363281965255737,RL-sBOED,0.04007601737976074,256,3.9452686309814453,,,,,,,,,,
5,0.1560937464237213,0.1560937464237213,RL-sBOED,0.038344383239746094,320,3.945344924926758,,,,,,,,,,
6,0.15503907203674316,0.15503907203674316,RL-sBOED,0.04546356201171875,384,3.9471664428710938,,,,,,,,,,
7,0.15398436784744263,0.15398436784744263,RL-sBOED,0.03710007667541504,448,3.9466562271118164,,,,,,,,,,
8,0.15046873688697815,0.15046873688697815,RL-sBOED,0.04166150093078613,512,3.9425394535064697,,,,,,,,,,
9,0.15785156190395355,0.15785156190395355,RL-sBOED,0.0353703498840332,576,3.9380650520324707,,,,,,,,,,
10,0.15785154700279236,0.15785154700279236,RL-sBOED,0.05945181846618652,640,3.933321237564087,,,,,,,,,,
11,0.15117187798023224,0.15117187798023224,RL-sBOED,0.0414881706237793,704,3.9285006523132324,,,,,,,,,,
12,0.16382811963558197,0.16382811963558197,RL-sBOED,0.03287053108215332,768,3.9231700897216797,,,,,,,,,,
13,0.14027343690395355,0.14027343690395355,RL-sBOED,0.032135963439941406,832,3.916421413421631,,,,,,,,,,
14,0.15855468809604645,0.15855468809604645,RL-sBOED,0.05133056640625,896,3.9147567749023438,,,,,,,,,,
15,0.15855470299720764,0.15855470299720764,RL-sBOED,0.05612468719482422,960,3.915940761566162,,,,,,,,,,
16,0.14765626192092896,0.14765626192092896,RL-sBOED,0.03350949287414551,1024,3.919515371322632,,,,,,,,,,
17,0.1683984398841858,0.1683984398841858,RL-sBOED,0.03905963897705078,1088,3.9262123107910156,,,,,,,,,,
18,0.15257814526557922,0.15257814526557922,RL-sBOED,0.04116344451904297,1152,3.9311273097991943,,,,,,,,,,
19,0.15574218332767487,0.15574218332767487,RL-sBOED,0.04302382469177246,1216,3.9344334602355957,,,,,,,,,,
20,0.17191407084465027,0.17191407084465027,RL-sBOED,0.034082651138305664,1280,3.9352970123291016,,,,,,,,,,
21,0.1676953136920929,0.1676953136920929,RL-sBOED,0.04452848434448242,1344,3.9350266456604004,,,,,,,,,,
22,0.1560937464237213,0.1560937464237213,RL-sBOED,0.03711748123168945,1408,3.934783935546875,,,,,,,,,,
23,0.15855468809604645,0.15855468809604645,RL-sBOED,0.040186405181884766,1472,3.9331982135772705,,,,,,,,,,
24,0.16066406667232513,0.16066406667232513,RL-sBOED,0.03774595260620117,1536,3.93231463432312,,,,,,,,,,
25,0.14484375715255737,0.14484375715255737,RL-sBOED,0.0428929328918457,1600,3.9328856468200684,0.1409765625,0.06113281250000001,4,0.6729715201035359,0.03125,0.03125,1,0.00193359375,0.06113281250000001,0
26,0.1662890613079071,0.1662890613079071,RL-sBOED,0.034605979919433594,1664,3.932544708251953,,,,,,,,,,
27,0.15328124165534973,0.15328124165534973,RL-sBOED,0.03806591033935547,1728,3.9314393997192383,,,,,,,,,,
28,0.14765624701976776,0.14765624701976776,RL-sBOED,0.04646420478820801,1792,3.927705764770508,,,,,,,,,,
29,0.15644532442092896,0.15644532442092896,RL-sBOED,0.037683963775634766,1856,3.9255011081695557,,,,,,,,,,
30,0.15292969346046448,0.15292969346046448,RL-sBOED,0.045000553131103516,1920,3.9180588722229004,,,,,,,,,,
31,0.15468749403953552,0.15468749403953552,RL-sBOED,0.03564143180847168,1984,3.911452293395996,,,,,,,,,,
32,0.1487109363079071,0.1487109363079071,RL-sBOED,0.0471796989440918,2048,3.9020068645477295,,,,,,,,,,
33,0.15468749403953552,0.15468749403953552,RL-sBOED,0.04183602333068848,2112,3.8892018795013428,,,,,,,,,,
34,0.16945314407348633,0.16945314407348633,RL-sBOED,0.03912687301635742,2176,3.883791923522949,,,,,,,,,,
35,0.15996094048023224,0.15996094048023224,RL-sBOED,0.048105716705322266,2240,3.87546706199646,,,,,,,,,,
36,0.1669921875,0.1669921875,RL-sBOED,0.03401756286621094,2304,3.864065647125244,,,,,,,,,,
