update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,entropy_t3,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,validation_entropy_t3,validation_unique_sequence_count,validation_xi2_action_variation_across_y1_bins,validation_xi3_action_variation_across_y1_y2_bins,validation_mi_y1_xi2,validation_mi_y1y2_xi3,validation_observation_action_mutual_information,validation_classification,validation_n_bins,validation_deterministic_policy_evaluation,best_validation_so_far
1,ieee5_full,48,144,48,-0.8927304638347382,0.15760697855934394,0.02128131501376629,-0.09483948349952698,3.3552234172821045,-0.009801155887544155,0.1527777761220932,0.2829894721508026,0.6479741930961609,0.8541666666666666,3.388533353805542,3.353259325027466,3.3199462890625,0.9083333333333333,0.08620067027323831,0.9,0.8,1.0,1.0,"[17, 27, 8]",0.75,3,0.7214636866925115,3.388554811477661,3.3524560928344727,3.319441000620524,3,2,2,0.5623351446188083,0.2914326667926014,0.8537678114114097,observation-dependent adaptive,5,True,0.9083333333333333
2,ieee5_full,48,144,96,-0.002960182203716703,0.15434468605486276,0.009379331022500992,-0.051773060113191605,3.350773334503174,0.0015885366592556238,0.02777777798473835,0.3842878043651581,0.11131024360656738,0.8583333333333334,3.384277105331421,3.350545883178711,3.3142383098602295,,,,,,,,,,,,,,,,,,,,,,,
3,ieee5_full,48,144,144,0.013085606665876173,0.13069692301059105,0.00777297280728817,-0.044153351336717606,3.345172882080078,0.003157231491059065,0.0416666679084301,0.3399415612220764,0.1434011608362198,0.8791666666666668,3.378944158554077,3.345247268676758,3.3072850704193115,,,,,,,,,,,,,,,,,,,,,,,
4,ieee5_full,48,144,192,0.03681812447196907,0.12538009298964212,0.01012824010103941,-0.04071446880698204,3.3378801345825195,-0.006132740061730146,0.013888888992369175,0.3921509385108948,0.2243742048740387,0.8395833333333332,3.370055913925171,3.3403491973876953,3.2986700534820557,,,,,,,,,,,,,,,,,,,,,,,
5,ieee5_full,48,144,240,-0.08485833853036165,0.12270249201683793,0.008877957239747047,-0.03322631120681763,3.3341457843780518,0.0003960976900998503,0.013888888992369175,0.41524606943130493,0.23154884576797485,0.8854166666666666,3.3640825748443604,3.337939977645874,3.297421455383301,,,,,,,,,,,,,,,,,,,,,,,
6,ieee5_full,48,144,288,0.0807502886971169,0.11142896980258264,0.006304332986474037,-0.033987775444984436,3.330855369567871,-0.0055345394648611546,0.0069444444961845875,0.430399626493454,0.11910911649465561,0.8708333333333332,3.3666799068450928,3.334426164627075,3.2918927669525146,,,,,,,,,,,,,,,,,,,,,,,
7,ieee5_full,48,144,336,-0.016205602327750784,0.12810358646789088,0.008032795041799545,-0.0346195250749588,3.327233076095581,-0.00241668033413589,0.0069444444961845875,0.4640064537525177,0.07528506219387054,0.8249999999999998,3.362729787826538,3.3317553997039795,3.2825984954833984,,,,,,,,,,,,,,,,,,,,,,,
8,ieee5_full,48,144,384,-0.02338249324732357,0.11266834604109721,0.006815925240516663,-0.044278912246227264,3.318331718444824,-0.0037928521633148193,0.0,0.4940716624259949,0.12425967305898666,0.8625000000000002,3.339040517807007,3.3271396160125732,3.2791106700897217,,,,,,,,,,,,,,,,,,,,,,,
9,ieee5_full,48,144,432,0.022901758023268645,0.11352594145702635,0.006590672768652439,-0.01976923830807209,3.2994959354400635,0.005192428827285767,0.0069444444961845875,0.36325719952583313,0.07801085710525513,0.8645833333333334,3.3040621280670166,3.312885284423828,3.269044876098633,,,,,,,,,,,,,,,,,,,,,,,
10,ieee5_full,48,144,480,-0.028565642416742126,0.09699212361618688,0.004749838262796402,-0.035462502390146255,3.275519609451294,0.01150493323802948,0.0,0.4792393445968628,0.07418906688690186,0.8770833333333333,3.268263578414917,3.2933950424194336,3.249439001083374,0.8666666666666667,0.12472191289246473,0.9,0.7,1.0,1.0,"[13, 26, 21]",1.0,1,-0.0,3.2687244415283203,3.2996638218561807,3.276702801386515,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.8666666666666667
11,ieee5_full,48,144,528,0.06090773388673861,0.11869742847897626,0.0073075261898338795,-0.04029829800128937,3.252462863922119,0.001423545996658504,0.02083333395421505,0.5054767727851868,0.12042897194623947,0.8166666666666668,3.245431661605835,3.2696025371551514,3.2270824909210205,,,,,,,,,,,,,,,,,,,,,,,
12,ieee5_full,48,144,576,-0.08621332304802205,0.10825390847115211,0.006708705797791481,-0.029553135856986046,3.2136545181274414,-0.0043670302256941795,0.0694444477558136,0.4902960956096649,0.14226539433002472,0.8666666666666666,3.1999120712280273,3.2232110500335693,3.1860063076019287,,,,,,,,,,,,,,,,,,,,,,,
13,ieee5_full,48,144,624,0.052313151643309325,0.1103541261134045,0.006042020861059427,-0.02773614041507244,3.174128770828247,0.007273781578987837,0.0347222238779068,0.4674455523490906,0.049324650317430496,0.86875,3.1738836765289307,3.1860358715057373,3.14658522605896,,,,,,,,,,,,,,,,,,,,,,,
