system,seed,checkpoint,step,action_history,y_bin,selected_action,logits,L1_policy_difference,history_embedding_L2_difference,belief_embedding_L2_difference,logits_L2_difference
ieee5,303,1,2,3,0,27,"[0.008253883570432663, 0.017088713124394417, -0.1938537359237671, -1000000000.0, 0.15506044030189514, 0.29596877098083496, 0.21326985955238342, -0.012562070041894913, 9.537255391478539e-05, 0.04080452024936676, 0.06279247999191284, -0.06993792951107025, 0.11953330039978027, -0.09973862767219543, 0.09307093173265457, -0.06609342992305756, 0.16726595163345337, -0.019962256774306297, -0.07854852080345154, 0.05847460776567459, 0.006513833999633789, -0.04008888825774193, -0.12137821316719055, 0.0030196718871593475, -0.07603266090154648, -0.04836200922727585, 0.2731131315231323, 0.3048793375492096, -0.012409493327140808, 0.16370311379432678]",0.020153503865003586,2.3641767501831055,1.0840787887573242,0.1331406831741333
ieee5,303,1,2,3,1,27,"[0.01925470307469368, -0.00893535278737545, -0.1682790368795395, -1000000000.0, 0.12719672918319702, 0.261793851852417, 0.20577403903007507, -0.009863179177045822, 0.027484318241477013, 0.03375885635614395, 0.08019852638244629, -0.08213882148265839, 0.10802852362394333, -0.11740507185459137, 0.0991906076669693, -0.07159632444381714, 0.1994296908378601, -0.018410369753837585, -0.03946862369775772, 0.07679062336683273, -0.025469020009040833, -0.032096534967422485, -0.07972092181444168, 0.03713114187121391, -0.031979382038116455, -0.0022143591195344925, 0.24821895360946655, 0.3244095742702484, 0.009482689201831818, 0.17185495793819427]",0.0,0.0,0.0,0.0
ieee5,303,1,2,3,2,27,"[0.009692441672086716, -0.07651279866695404, -0.11793237924575806, -1000000000.0, 0.10975433140993118, 0.20081131160259247, 0.13647830486297607, -0.03568405658006668, 0.04536588862538338, 0.016546916216611862, 0.11518362164497375, -0.12902775406837463, 0.14576348662376404, -0.18056067824363708, 0.15258006751537323, -0.11992555856704712, 0.21125507354736328, 0.04078996554017067, 0.04700656980276108, 0.0833873450756073, -0.0028838887810707092, -0.05969782918691635, -0.06719841063022614, 0.06691938638687134, 0.07195951789617538, 0.049572646617889404, 0.21182522177696228, 0.33937641978263855, 0.0980062261223793, 0.18944121897220612]",0.039089854806661606,5.127064228057861,2.496929168701172,0.2607361674308777
ieee5,303,1,3,3 27,0,26,"[0.018461454659700394, 0.17050132155418396, -0.16399051249027252, -1000000000.0, 0.058740437030792236, 0.2680472433567047, 0.11779499799013138, -0.18673503398895264, 0.013685552403330803, -0.02013436332345009, 0.08087475597858429, -0.006897419691085815, 0.15906916558742523, -0.2155759483575821, 0.004167340695858002, 0.07597167044878006, 0.14055415987968445, 0.10444216430187225, -0.08875596523284912, -0.009028034284710884, 0.13389217853546143, 0.005512511357665062, -0.04398206248879433, -0.048889633268117905, -0.05528143793344498, 0.024172721430659294, 0.3532116711139679, -1000000000.0, 0.03493279963731766, 0.05354713648557663]",0.010381342843174934,0.9282761216163635,1.5645880699157715,0.0684688612818718
ieee5,303,1,3,3 27,1,26,"[-0.003544684499502182, 0.1567057967185974, -0.17276005446910858, -1000000000.0, 0.04149206355214119, 0.28637176752090454, 0.10872655361890793, -0.18466970324516296, 0.03091753087937832, -0.02418922260403633, 0.08922836929559708, -0.0023802220821380615, 0.1431160718202591, -0.2262633889913559, 0.03069448471069336, 0.051625579595565796, 0.13932940363883972, 0.10391685366630554, -0.08933413028717041, -0.005311222746968269, 0.12364505231380463, -0.009832876734435558, -0.04371995851397514, -0.05228384956717491, -0.06795839965343475, 0.0336097851395607, 0.33663541078567505, -1000000000.0, 0.036827243864536285, 0.0376770943403244]",0.0,0.0,0.0,0.0
ieee5,303,1,3,3 27,2,26,"[-0.0703316479921341, 0.1294504851102829, -0.18010108172893524, -1000000000.0, 0.009806599467992783, 0.31048712134361267, 0.05009111016988754, -0.22337086498737335, 0.03311463072896004, -0.049295686185359955, 0.09270767867565155, 0.018154338002204895, 0.083090640604496, -0.18849684298038483, 0.02769976109266281, 0.028095819056034088, 0.0941687747836113, 0.14286033809185028, -0.09787232428789139, 0.02471708320081234, 0.12312611192464828, -0.032248355448246, -0.0828058123588562, -0.06464026868343353, -0.08644720166921616, 0.05377102643251419, 0.3379153609275818, -1000000000.0, 0.049944303929805756, -0.008273312821984291]",0.024754328653216362,2.547515869140625,1.9662612676620483,0.1678892821073532
ieee5,303,10,2,3,0,26,"[-0.09129108488559723, 0.15915916860103607, -0.2643694579601288, -1000000000.0, 0.2804233431816101, 0.29998958110809326, 0.3148624300956726, -0.1429126262664795, 0.011417298577725887, -0.01455758512020111, -0.13367511332035065, -0.17631056904792786, 0.019360486418008804, -0.24738939106464386, 0.05834483727812767, -0.05400925874710083, 0.23961463570594788, 0.015187809243798256, -0.006693385541439056, 0.054007530212402344, -0.02318764477968216, 0.020584415644407272, -0.3095852732658386, 0.3078842759132385, -0.1411072313785553, -0.20816881954669952, 0.6940568685531616, 0.2590264678001404, 0.07134628295898438, 0.061535947024822235]",0.01777542382478714,2.240786552429199,1.081918716430664,0.11707703024148941
ieee5,303,10,2,3,1,26,"[-0.0757429301738739, 0.12522710859775543, -0.24187138676643372, -1000000000.0, 0.254547119140625, 0.27542805671691895, 0.30280113220214844, -0.1543424427509308, 0.010790611617267132, -0.012498469091951847, -0.12651631236076355, -0.18187029659748077, 0.024190329015254974, -0.2549588680267334, 0.058092933148145676, -0.04964602738618851, 0.282871812582016, 0.02881450019776821, 0.024965286254882812, 0.06646308302879333, -0.04766347259283066, 0.03576493263244629, -0.28413403034210205, 0.32728514075279236, -0.11230765283107758, -0.1556982547044754, 0.6655136942863464, 0.27492594718933105, 0.08264080435037613, 0.07659097015857697]",0.0,0.0,0.0,0.0
ieee5,303,10,2,3,2,26,"[-0.05272042751312256, 0.0189498458057642, -0.18045224249362946, -1000000000.0, 0.22139982879161835, 0.21542784571647644, 0.21232640743255615, -0.1721755415201187, 0.014208267442882061, -0.01589815691113472, -0.08507455885410309, -0.19852469861507416, 0.09260500967502594, -0.27976059913635254, 0.10933677852153778, -0.09056773036718369, 0.3155248761177063, 0.0811823159456253, 0.11419987678527832, 0.07700127363204956, 0.003109864890575409, 0.007770709693431854, -0.24795682728290558, 0.2902168035507202, -0.020278535783290863, -0.07197403162717819, 0.5515340566635132, 0.30847325921058655, 0.12717796862125397, 0.11777956783771515]",0.04970750957727432,4.8364386558532715,2.560229539871216,0.30268266797065735
ieee5,303,10,3,3 26,0,1,"[-0.050110165029764175, 0.3150656521320343, -0.2518002390861511, -1000000000.0, 0.12349772453308105, 0.2525646686553955, 0.16598592698574066, -0.2675999104976654, 0.08437290042638779, -0.019954897463321686, -0.15843097865581512, -0.11052390187978745, 0.06640362739562988, -0.24762429296970367, 0.022566478699445724, 0.07936796545982361, 0.31458812952041626, 0.032319389283657074, -0.012472398579120636, -0.004097076132893562, 0.13604919612407684, 0.07010480761528015, -0.1925075352191925, 0.1772017478942871, -0.11642099916934967, -0.1335568130016327, -1000000000.0, 0.06623212993144989, 0.03980465978384018, 0.03275783360004425]",0.011773006990551949,0.8500698804855347,1.670141577720642,0.07283548265695572
