rollout_id,theta_true_id,true_u_req,selected_u_ctrl,recomputed_u_ctrl,under_control_amount,true_safe,posterior_ess,max_posterior_weight,posterior_mean_U,posterior_std_U,posterior_quantile_level,posterior_cdf_at_true_u_req,selected_actions,observations,true_M_values,true_K_values
0,15,0.2,0.45,0.6,-0.25,True,1.3291983720408116,0.8622920209957391,0.08464740873145435,0.10298163022225224,1.0,0.9299845523888607,19 23,2.3591555 3.526414,0.011224534 0.043672994 0.055954431 0.051341266 0.054276013,0.38011571 0.13452113 0.2266213 0.15435495 0.4285526
1,15,0.2,0.25,0.35,-0.04999999999999999,True,3.850039062792498,0.35915447361442354,0.18221746421076584,0.042986932188896015,1.0,0.75234054477409,16 22,1.6142734 1.1767174,0.011224534 0.043672994 0.055954431 0.051341266 0.054276013,0.38011571 0.13452113 0.2266213 0.15435495 0.4285526
2,2,0.3,0.3,0.4,0.0,True,1.3812323956424508,0.8392037255451439,0.2569811753863405,0.01733723803929407,1.0,0.9999484539807627,8 6,3.5170544 2.0649449,0.047675655 0.036907166 0.026486586 0.049421435 0.025159741,0.36110167 0.13035735 0.22831527 0.052621068 0.16812262
3,1,0.1,0.35,0.35,-0.24999999999999997,True,1.9842049397202923,0.5570008333336797,0.21766201639209293,0.14876277993989412,1.0,0.44013993996233625,26 29,1.607369 7.5621211,0.031166322 0.05138513 0.030459957 0.037479684 0.011377956,0.078223065 0.42146952 0.12402827 0.21881615 0.19253217
4,2,0.3,0.25,0.35,0.04999999999999999,True,2.1860487333762952,0.6166347659003171,0.1876858734211706,0.08455369517729379,1.0,0.9999999999999989,16 17,1.7930867 2.087905,0.047675655 0.036907166 0.026486586 0.049421435 0.025159741,0.36110167 0.13035735 0.22831527 0.052621068 0.16812262
5,8,0.1,0.1,0.1,0.0,True,1.000000000000031,0.9999999999999845,0.09999999999999923,6.226750622056932e-09,1.0,1.0,28 11,6.5698423 1.6527219,0.042066408 0.052631642 0.039647051 0.023004872 0.051994076,0.31393325 0.42785807 0.37691312 0.21425327 0.25177834
6,12,0.6,0.3,0.6,0.3,False,2.2200142633324687,0.6189820614868227,0.09189844397671317,0.07132759956704392,1.0,0.9999999999999999,9 0,2.4023617 1.9467683,0.023702419 0.010354591 0.042286045 0.045995469 0.051778461,0.084687714 0.26980215 0.14577395 0.10971333 0.27772922
7,12,0.6,0.45,0.6,0.14999999999999997,True,2.111618925788245,0.6607195904701718,0.37844376117396333,0.1171060038610448,1.0,1.0,17 8,1.3557371 3.6383395,0.023702419 0.010354591 0.042286045 0.045995469 0.051778461,0.084687714 0.26980215 0.14577395 0.10971333 0.27772922
8,12,0.6,0.3,0.45,0.3,False,1.9900623094504035,0.5417624169304741,0.2773031545752333,0.02553684007406399,1.0,1.0000000000000002,7 8,1.3984083 3.6383395,0.023702419 0.010354591 0.042286045 0.045995469 0.051778461,0.084687714 0.26980215 0.14577395 0.10971333 0.27772922
9,15,0.2,0.15,0.6,0.05000000000000002,True,1.2049582466365754,0.9088715730501077,0.14533203381457452,0.041557257819542136,1.0,0.9893123712650771,8 19,3.4582506 2.3591555,0.011224534 0.043672994 0.055954431 0.051341266 0.054276013,0.38011571 0.13452113 0.2266213 0.15435495 0.4285526
10,8,0.1,0.6,0.6,-0.5,True,2.522552051890898,0.5976788658184213,0.18433648268452335,0.17867766730530993,1.0,0.5982087306973788,10 9,1.5395562 2.5264073,0.042066408 0.052631642 0.039647051 0.023004872 0.051994076,0.31393325 0.42785807 0.37691312 0.21425327 0.25177834
11,4,0.4,0.4,0.6,0.0,True,1.000044432622527,0.9999777842141957,0.40000111084239565,0.0002357198424036206,1.0,0.9999777853905334,9 16,2.1220022 2.5872732,0.047518234 0.024020438 0.034259549 0.05903686 0.05808286,0.3442397 0.24405204 0.44029423 0.3344608 0.41462346
12,14,0.3,0.3,0.6,0.0,True,1.5839938694473727,0.7798182051446138,0.2531466622549143,0.022433538433854285,1.0,0.9999130396875999,11 20,2.0031487 2.9552294,0.017526242 0.034110619 0.054735793 0.031135845 0.039475103,0.48423548 0.2307363 0.18285542 0.43114927 0.10600715
13,10,0.15,0.05,0.35,0.09999999999999999,True,1.0000012718696554,0.9999993640655785,0.050000127344348555,0.0001597153427181701,1.0,0.9999993640655787,21 4,1.5515393 4.5589856,0.044164345 0.049354847 0.019580813 0.050118208 0.019566196,0.19087154 0.30951487 0.48726049 0.39859886 0.40601028
14,8,0.1,0.05,0.15,0.05,True,1.0000000000000004,0.9999999999999998,0.05000000000000003,1.6064822865135947e-09,1.0,0.9999999999999998,8 4,6.0455258 2.3744184,0.042066408 0.052631642 0.039647051 0.023004872 0.051994076,0.31393325 0.42785807 0.37691312 0.21425327 0.25177834
15,15,0.2,0.6,0.6,-0.39999999999999997,True,14.830369392335447,0.11018063136736363,0.3768425147176451,0.14111217452302982,1.0,0.17471705683986227,17 27,1.0651719 1.3921057,0.011224534 0.043672994 0.055954431 0.051341266 0.054276013,0.38011571 0.13452113 0.2266213 0.15435495 0.4285526
16,0,0.1,0.15,0.6,-0.04999999999999999,True,5.640141607014737,0.2756371424100945,0.06978926267539357,0.038198160777414066,1.0,0.8277497662964992,21 1,1.5312861 1.3582962,0.035591081 0.057523185 0.017207981 0.057432472 0.025591573,0.34715992 0.16049852 0.39583265 0.14525363 0.42407368
17,11,0.1,0.35,0.45,-0.24999999999999997,True,1.0044236826411959,0.9977942501022383,0.3499467779824166,0.0016481396417409623,1.0,7.746009611172369e-07,27 20,1.2805677 3.2828164,0.014077631 0.052761349 0.053064175 0.053826855 0.033595486,0.39167083 0.31864448 0.46296152 0.36033357 0.27516039
18,13,0.45,0.45,0.6,0.0,True,2.940480847830216,0.42609171674953816,0.4294168565145305,0.02603143511547892,1.0,0.9855711529012202,16 19,2.8226581 2.2785523,0.024093891 0.020760908 0.041966569 0.050252742 0.058183544,0.40328838 0.1827529 0.39594729 0.28653329 0.11707161
19,12,0.6,0.45,0.6,0.14999999999999997,True,1.0000075295044688,0.9999962352620217,0.44999999999941426,1.9532130965263096e-07,1.0,1.0,26 18,2.6656461 3.7103533,0.023702419 0.010354591 0.042286045 0.045995469 0.051778461,0.084687714 0.26980215 0.14577395 0.10971333 0.27772922
20,7,0.6,0.45,0.45,0.14999999999999997,True,1.9560701047727593,0.5749303705389465,0.45000000000000007,5.551115123125784e-17,1.0,1.0,6 24,3.7803338 6.5902003,0.055864885 0.011979644 0.036429463 0.032966794 0.013117479,0.10790295 0.21930733 0.23941463 0.34924291 0.25516803
21,2,0.3,0.3,0.35,0.0,True,2.0692455686480704,0.5984775881930032,0.2700762506366269,0.02451060477128108,1.0,0.9999973891917706,19 6,4.2859441 2.0649449,0.047675655 0.036907166 0.026486586 0.049421435 0.025159741,0.36110167 0.13035735 0.22831527 0.052621068 0.16812262
22,0,0.1,0.15,0.15,-0.04999999999999999,True,1.6421377891515956,0.7334294054581573,0.07665401812401851,0.04421498762010845,1.0,0.7334598187598149,22 1,2.8792056 1.3582962,0.035591081 0.057523185 0.017207981 0.057432472 0.025591573,0.34715992 0.16049852 0.39583265 0.14525363 0.42407368
23,2,0.3,0.3,0.4,0.0,True,1.7785090529947176,0.6914323644936258,0.26463122358525404,0.022958392344160142,1.0,0.9987639285620481,21 8,1.8653763 3.5170544,0.047675655 0.036907166 0.026486586 0.049421435 0.025159741,0.36110167 0.13035735 0.22831527 0.052621068 0.16812262
24,8,0.1,0.6,0.6,-0.5,True,4.96864419475936,0.2840288851873733,0.3605518021408253,0.16287134990337995,1.0,0.21958924654035555,17 12,1.4984699 1.4301331,0.042066408 0.052631642 0.039647051 0.023004872 0.051994076,0.31393325 0.42785807 0.37691312 0.21425327 0.25177834
25,2,0.3,0.3,0.45,0.0,True,1.4540812604337885,0.8222225207768564,0.25820856099311607,0.02843284453330733,1.0,0.9587565829176703,26 18,1.7270292 3.6835873,0.047675655 0.036907166 0.026486586 0.049421435 0.025159741,0.36110167 0.13035735 0.22831527 0.052621068 0.16812262
26,6,0.6,0.4,0.6,0.19999999999999996,True,2.2526460839818254,0.5772883128180422,0.08494746656693325,0.10704477047802546,1.0,1.0,0 13,1.5863051 3.4235065,0.035803429 0.015793281 0.041174488 0.048834156 0.040650165,0.16559036 0.082935533 0.1660114 0.39340784 0.36405211
27,7,0.6,0.45,0.45,0.14999999999999997,True,1.0003746637898425,0.9998127031851731,0.44999999999999996,5.551218618073435e-17,1.0,1.0,11 14,3.5173042 6.2470918,0.055864885 0.011979644 0.036429463 0.032966794 0.013117479,0.10790295 0.21930733 0.23941463 0.34924291 0.25516803
28,3,0.5,0.45,0.45,0.04999999999999999,True,1.0750650672885425,0.9637759462825597,0.45,9.842889875260543e-11,1.0,1.0,8 6,6.6075995 3.3254262,0.032674894 0.016702085 0.030155649 0.020172762 0.023115667,0.23953497 0.097664557 0.33492198 0.22119092 0.37638227
29,10,0.15,0.3,0.6,-0.15,True,1.2545586999529044,0.8884904056843856,0.0767370877378693,0.07590052730297162,1.0,0.8885958284771605,28 15,3.6905157 1.5351236,0.044164345 0.049354847 0.019580813 0.050118208 0.019566196,0.19087154 0.30951487 0.48726049 0.39859886 0.40601028
30,10,0.15,0.05,0.35,0.09999999999999999,True,1.000000012321388,0.999999993839306,0.0500000012321388,1.5698017778799206e-05,1.0,0.9999999938393062,6 4,1.6612649 4.5589856,0.044164345 0.049354847 0.019580813 0.050118208 0.019566196,0.19087154 0.30951487 0.48726049 0.39859886 0.40601028
31,6,0.6,0.6,0.6,0.0,True,1.0274554878574649,0.9864556674529301,0.5999999994922395,8.727204301039937e-06,1.0,1.0,6 17,3.4916188 1.4644124,0.035803429 0.015793281 0.041174488 0.048834156 0.040650165,0.16559036 0.082935533 0.1660114 0.39340784 0.36405211
32,2,0.3,0.6,0.6,-0.3,True,9.079074891463499,0.1539674544912626,0.3889066619195113,0.1541746207044001,1.0,0.3385913535065956,20 5,1.5078788 1.2452981,0.047675655 0.036907166 0.026486586 0.049421435 0.025159741,0.36110167 0.13035735 0.22831527 0.052621068 0.16812262
33,11,0.1,0.15,0.3,-0.04999999999999999,True,2.1863711371618706,0.6298797415250922,0.12187783622703838,0.039733225345813146,1.0,0.3699784709401999,28 1,3.4607645 1.5287539,0.014077631 0.052761349 0.053064175 0.053826855 0.033595486,0.39167083 0.31864448 0.46296152 0.36033357 0.27516039
34,12,0.6,0.45,0.6,0.14999999999999997,True,2.111618925788245,0.6607195904701718,0.37844376117396333,0.1171060038610448,1.0,1.0,17 8,1.3557371 3.6383395,0.023702419 0.010354591 0.042286045 0.045995469 0.051778461,0.084687714 0.26980215 0.14577395 0.10971333 0.27772922
35,12,0.6,0.45,0.6,0.14999999999999997,True,1.0000000140915064,0.9999999929542469,0.45000000000005497,9.077758234554567e-08,1.0,1.0,3 6,3.7386699 3.7258479,0.023702419 0.010354591 0.042286045 0.045995469 0.051778461,0.084687714 0.26980215 0.14577395 0.10971333 0.27772922
36,5,0.25,0.05,0.15,0.2,False,1.0000000918611636,0.9999999540694203,0.050000004593057985,2.1431420306311157e-05,1.0,1.0,22 28,2.6839007 7.0097323,0.046239497 0.037061343 0.02384456 0.0180326 0.058496271,0.20380763 0.29465118 0.1383336 0.49826354 0.15944696
37,13,0.45,0.45,0.6,0.0,True,5.724267150903795,0.25011889698955214,0.45098111794327655,0.007194132340508757,1.0,0.9796464444480926,16 26,2.8226581 2.3972714,0.024093891 0.020760908 0.041966569 0.050252742 0.058183544,0.40328838 0.1827529 0.39594729 0.28653329 0.11707161
38,15,0.2,0.25,0.6,-0.04999999999999999,True,3.103130511581015,0.4085949773561949,0.1622286746714652,0.0953640735395035,1.0,0.47673806255448964,26 3,1.5399567 3.5284348,0.011224534 0.043672994 0.055954431 0.051341266 0.054276013,0.38011571 0.13452113 0.2266213 0.15435495 0.4285526
39,14,0.3,0.05,0.35,0.25,False,1.0471206800114508,0.9769694758643457,0.05575763103391502,0.037500099244621714,1.0,0.9999999999999717,20 18,2.9552294 4.8607843,0.017526242 0.034110619 0.054735793 0.031135845 0.039475103,0.48423548 0.2307363 0.18285542 0.43114927 0.10600715
40,6,0.6,0.25,0.6,0.35,False,1.0347094033717465,0.982993231930591,0.2516627344323786,0.018722559425970828,1.0,1.0,18 9,3.4650438 2.8606768,0.035803429 0.015793281 0.041174488 0.048834156 0.040650165,0.16559036 0.082935533 0.1660114 0.39340784 0.36405211
41,14,0.3,0.6,0.6,-0.3,True,4.306446762322678,0.36491411863848494,0.3223243376530481,0.15394476456652137,1.0,0.6159796495355776,14 19,3.1452859 3.2144959,0.017526242 0.034110619 0.054735793 0.031135845 0.039475103,0.48423548 0.2307363 0.18285542 0.43114927 0.10600715
42,12,0.6,0.6,0.6,0.0,True,1.7731212577052022,0.706427213016209,0.5999999989908916,1.0046603050557772e-05,1.0,1.0,11 1,3.3733606 3.7728147,0.023702419 0.010354591 0.042286045 0.045995469 0.051778461,0.084687714 0.26980215 0.14577395 0.10971333 0.27772922
43,13,0.45,0.4,0.6,0.04999999999999999,True,4.5588666960952215,0.2892661444819685,0.28123499068158087,0.09638172761535352,1.0,0.9998979981667014,15 25,2.1765453 2.523836,0.024093891 0.020760908 0.041966569 0.050252742 0.058183544,0.40328838 0.1827529 0.39594729 0.28653329 0.11707161
44,5,0.25,0.45,0.6,-0.2,True,1.9040241539880263,0.6465899247392882,0.4256020133793543,0.05145422652034346,1.0,0.026942359496125376,25 24,1.7529302 2.4097074,0.046239497 0.037061343 0.02384456 0.0180326 0.058496271,0.20380763 0.29465118 0.1383336 0.49826354 0.15944696
45,6,0.6,0.6,0.6,0.0,True,1.1944334877252565,0.9129344772524168,0.5999998091273153,0.0001692080525445572,1.0,1.0,12 26,1.3840214 2.7352675,0.035803429 0.015793281 0.041174488 0.048834156 0.040650165,0.16559036 0.082935533 0.1660114 0.39340784 0.36405211
46,12,0.6,0.3,0.6,0.3,False,2.186205716196546,0.6127649249807663,0.09862943848973924,0.07474325690815894,1.0,1.0,4 25,2.410898 2.5168614,0.023702419 0.010354591 0.042286045 0.045995469 0.051778461,0.084687714 0.26980215 0.14577395 0.10971333 0.27772922
47,12,0.6,0.15,0.6,0.44999999999999996,False,1.9658848446587085,0.5662808975581941,0.10666753480619158,0.04965198736716948,1.0,1.0,5 28,1.8658225 4.1209401,0.023702419 0.010354591 0.042286045 0.045995469 0.051778461,0.084687714 0.26980215 0.14577395 0.10971333 0.27772922
48,0,0.1,0.3,0.45,-0.19999999999999998,True,1.0019382789350304,0.9990318802185955,0.299834252183254,0.006038601479491524,1.0,0.0008764697385638345,14 3,3.9817625 3.1593312,0.035591081 0.057523185 0.017207981 0.057432472 0.025591573,0.34715992 0.16049852 0.39583265 0.14525363 0.42407368
49,12,0.6,0.6,0.6,0.0,True,1.0000025553147698,0.9999987223442725,0.5999998083518961,0.00016954993023457886,1.0,1.0,20 16,2.47707 3.3188633,0.023702419 0.010354591 0.042286045 0.045995469 0.051778461,0.084687714 0.26980215 0.14577395 0.10971333 0.27772922
50,15,0.2,0.35,0.45,-0.14999999999999997,True,1.0745129907240387,0.9643346516585061,0.34877793159370163,0.00847675950355833,1.0,0.00010666287340406545,2 0,0.96958937 2.7559282,0.011224534 0.043672994 0.055954431 0.051341266 0.054276013,0.38011571 0.13452113 0.2266213 0.15435495 0.4285526
51,2,0.3,0.25,0.6,0.04999999999999999,True,1.0157889685329904,0.9921880547944967,0.24940525776078407,0.008829107133925913,1.0,0.9999999999999998,16 22,1.7930867 2.0830124,0.047675655 0.036907166 0.026486586 0.049421435 0.025159741,0.36110167 0.13035735 0.22831527 0.052621068 0.16812262
52,3,0.5,0.45,0.45,0.04999999999999999,True,1.0022751394155498,0.9988637717170277,0.44977748547554003,0.006633776443456693,1.0,1.0000000000000002,25 29,2.0694435 5.097029,0.032674894 0.016702085 0.030155649 0.020172762 0.023115667,0.23953497 0.097664557 0.33492198 0.22119092 0.37638227
53,9,0.35,0.6,0.6,-0.25,True,9.268227984994327,0.14008478071171615,0.23391014305786711,0.16985123536540944,1.0,0.8191525869113764,15 20,1.9709299 1.9805283,0.035474794 0.035544444 0.04765151 0.017396102 0.050981336,0.21546481 0.099380599 0.14145869 0.17771292 0.19136025
54,10,0.15,0.05,0.6,0.09999999999999999,True,1.0000010562101522,0.9999994718952392,0.050000136069339084,0.00018770498873734486,1.0,0.9999994718952394,24 26,5.0313892 1.5146912,0.044164345 0.049354847 0.019580813 0.050118208 0.019566196,0.19087154 0.30951487 0.48726049 0.39859886 0.40601028
55,5,0.25,0.3,0.4,-0.04999999999999999,True,2.516424421992678,0.5687137484356073,0.23779624635475521,0.05356778071781714,1.0,0.7879429652689938,26 14,1.5859387 2.2397796,0.046239497 0.037061343 0.02384456 0.0180326 0.058496271,0.20380763 0.29465118 0.1383336 0.49826354 0.15944696
56,4,0.4,0.6,0.6,-0.19999999999999996,True,2.016782324354956,0.6560310794309923,0.36233645349172705,0.14324305745384558,1.0,0.7515296522873837,28 20,3.1386719 1.4020065,0.047518234 0.024020438 0.034259549 0.05903686 0.05808286,0.3442397 0.24405204 0.44029423 0.3344608 0.41462346
57,1,0.1,0.25,0.6,-0.15,True,1.3016776214023538,0.8714034474757497,0.16296074402085156,0.03908113744165721,1.0,0.007681569198889578,3 21,4.4006335 1.6279917,0.031166322 0.05138513 0.030459957 0.037479684 0.011377956,0.078223065 0.42146952 0.12402827 0.21881615 0.19253217
58,10,0.15,0.15,0.6,0.0,True,1.3809097468272529,0.8348498299786329,0.06651498639205025,0.03713157502885729,1.0,0.9999999999880443,22 11,2.4626503 1.5547519,0.044164345 0.049354847 0.019580813 0.050118208 0.019566196,0.19087154 0.30951487 0.48726049 0.39859886 0.40601028
59,5,0.25,0.05,0.45,0.2,False,1.0000000002559215,0.9999999998720392,0.050000000012807994,1.1338268742206262e-06,1.0,0.9999999999999603,3 24,6.2258794 2.4097074,0.046239497 0.037061343 0.02384456 0.0180326 0.058496271,0.20380763 0.29465118 0.1383336 0.49826354 0.15944696
60,8,0.1,0.45,0.6,-0.35,True,3.5078143136386783,0.3668348030955701,0.30398783866979306,0.18565891954742103,1.0,0.3167893983416265,15 14,1.4923602 2.5448569,0.042066408 0.052631642 0.039647051 0.023004872 0.051994076,0.31393325 0.42785807 0.37691312 0.21425327 0.25177834
61,3,0.5,0.35,0.45,0.15000000000000002,True,1.0263119444247235,0.9870666791284372,0.34841164985012835,0.022274946837705766,1.0,0.9999999999999999,29 19,5.097029 4.6437555,0.032674894 0.016702085 0.030155649 0.020172762 0.023115667,0.23953497 0.097664557 0.33492198 0.22119092 0.37638227
62,8,0.1,0.25,0.6,-0.15,True,3.8769200962736208,0.44161669056641295,0.14951735911612435,0.053410048585410395,1.0,0.14505015122824433,11 24,1.6527219 2.6180009,0.042066408 0.052631642 0.039647051 0.023004872 0.051994076,0.31393325 0.42785807 0.37691312 0.21425327 0.25177834
63,12,0.6,0.6,0.6,0.0,True,17.527863702430555,0.08317117780048262,0.3556204823911023,0.13412131623960555,1.0,1.0,12 17,1.0955735 1.3557371,0.023702419 0.010354591 0.042286045 0.045995469 0.051778461,0.084687714 0.26980215 0.14577395 0.10971333 0.27772922
64,3,0.5,0.45,0.45,0.04999999999999999,True,1.6218966471235974,0.7414169225577761,0.449999581814306,0.00020449546333345517,1.0,1.0,26 3,2.8756792 6.5443346,0.032674894 0.016702085 0.030155649 0.020172762 0.023115667,0.23953497 0.097664557 0.33492198 0.22119092 0.37638227
65,6,0.6,0.3,0.6,0.3,False,1.9231078554141445,0.6657682083437366,0.13134434216663113,0.11574470239424382,1.0,1.0,10 23,1.487048 3.6139497,0.035803429 0.015793281 0.041174488 0.048834156 0.040650165,0.16559036 0.082935533 0.1660114 0.39340784 0.36405211
66,10,0.15,0.45,0.6,-0.30000000000000004,True,11.619131404982788,0.12379240914994782,0.30722042115509157,0.1580563704096594,1.0,0.2389752964633009,20 25,1.6348733 1.844417,0.044164345 0.049354847 0.019580813 0.050118208 0.019566196,0.19087154 0.30951487 0.48726049 0.39859886 0.40601028
67,11,0.1,0.15,0.3,-0.04999999999999999,True,1.3805701511826305,0.8414616458527586,0.14646055615143577,0.018638046320218423,1.0,0.035708264764602864,17 16,1.0618296 1.3324662,0.014077631 0.052761349 0.053064175 0.053826855 0.033595486,0.39167083 0.31864448 0.46296152 0.36033357 0.27516039
68,1,0.1,0.45,0.6,-0.35,True,1.2951028525291943,0.8689624300366832,0.436796948469343,0.034298219924628184,1.0,1.968150464727697e-05,18 10,4.6104034 2.1475857,0.031166322 0.05138513 0.030459957 0.037479684 0.011377956,0.078223065 0.42146952 0.12402827 0.21881615 0.19253217
69,4,0.4,0.4,0.5,0.0,True,1.0386112739794962,0.9811252499068938,0.4009498707326716,0.006870580700442127,1.0,0.9811252681824935,29 21,2.4823531 2.5435389,0.047518234 0.024020438 0.034259549 0.05903686 0.05808286,0.3442397 0.24405204 0.44029423 0.3344608 0.41462346
70,9,0.35,0.3,0.45,0.04999999999999999,True,5.446573783662899,0.27568198495859253,0.28645959424192846,0.023449550132310384,1.0,0.9999999999998035,11 17,2.0699623 1.5069614,0.035474794 0.035544444 0.04765151 0.017396102 0.050981336,0.21546481 0.099380599 0.14145869 0.17771292 0.19136025
71,12,0.6,0.4,0.6,0.19999999999999996,True,1.7863786641189217,0.7131267698620681,0.1968018642008318,0.1095522483945443,1.0,1.0,18 15,3.7103533 2.1473652,0.023702419 0.010354591 0.042286045 0.045995469 0.051778461,0.084687714 0.26980215 0.14577395 0.10971333 0.27772922
72,9,0.35,0.35,0.6,0.0,True,1.792676153471399,0.6896202990436748,0.34945281128562067,0.010862866320673379,1.0,0.9948132806835522,9 26,2.6066654 1.9838814,0.035474794 0.035544444 0.04765151 0.017396102 0.050981336,0.21546481 0.099380599 0.14145869 0.17771292 0.19136025
73,6,0.6,0.4,0.6,0.19999999999999996,True,2.2526460839818254,0.5772883128180423,0.08494746656693322,0.10704477047802545,1.0,1.0,13 0,3.4235065 1.5863051,0.035803429 0.015793281 0.041174488 0.048834156 0.040650165,0.16559036 0.082935533 0.1660114 0.39340784 0.36405211
74,0,0.1,0.15,0.35,-0.04999999999999999,True,2.149465655996664,0.6476024405842645,0.12111624415074232,0.04533747039563509,1.0,0.2888929249110915,7 21,2.422434 1.5312861,0.035591081 0.057523185 0.017207981 0.057432472 0.025591573,0.34715992 0.16049852 0.39583265 0.14525363 0.42407368
75,12,0.6,0.45,0.6,0.14999999999999997,True,1.0000327111624796,0.9999836447832043,0.4499964526984121,0.0009899158744993322,1.0,0.9999999999999999,7 20,1.3984083 2.47707,0.023702419 0.010354591 0.042286045 0.045995469 0.051778461,0.084687714 0.26980215 0.14577395 0.10971333 0.27772922
76,15,0.2,0.15,0.45,0.05000000000000002,True,1.0000002330773177,0.9999998834613553,0.15000003394402064,0.0001004064130369614,1.0,0.9999998834613554,14 20,2.3856827 3.6567702,0.011224534 0.043672994 0.055954431 0.051341266 0.054276013,0.38011571 0.13452113 0.2266213 0.15435495 0.4285526
77,11,0.1,0.15,0.3,-0.04999999999999999,True,8.052335391018461,0.21443004893949238,0.09949816211532508,0.04401434286656775,1.0,0.61756228047515,26 6,1.272602 1.5297288,0.014077631 0.052761349 0.053064175 0.053826855 0.033595486,0.39167083 0.31864448 0.46296152 0.36033357 0.27516039
78,1,0.1,0.35,0.35,-0.24999999999999997,True,1.0,1.0,0.35,2.048500222624745e-09,1.0,4.6463911352428984e-17,2 9,1.7565347 6.6701556,0.031166322 0.05138513 0.030459957 0.037479684 0.011377956,0.078223065 0.42146952 0.12402827 0.21881615 0.19253217
79,8,0.1,0.45,0.6,-0.35,True,3.2328258158090635,0.3870153082715874,0.2852733165097185,0.19024568319751806,1.0,0.3676440090567539,15 9,1.4923602 2.5264073,0.042066408 0.052631642 0.039647051 0.023004872 0.051994076,0.31393325 0.42785807 0.37691312 0.21425327 0.25177834
80,6,0.6,0.3,0.6,0.3,False,1.2277751591909856,0.8987734221265011,0.0745323089210707,0.07383678592533498,1.0,1.0,10 13,1.487048 3.4235065,0.035803429 0.015793281 0.041174488 0.048834156 0.040650165,0.16559036 0.082935533 0.1660114 0.39340784 0.36405211
81,0,0.1,0.45,0.45,-0.35,True,1.3618934344197717,0.8422512538228762,0.4263376880734314,0.054675787907217735,1.0,1.0241019567445906e-20,22 24,2.8792056 4.2217872,0.035591081 0.057523185 0.017207981 0.057432472 0.025591573,0.34715992 0.16049852 0.39583265 0.14525363 0.42407368
82,1,0.1,0.45,0.6,-0.35,True,1.9405911885479152,0.5875906251741916,0.4087500709253349,0.049255831993169866,1.0,1.0835320332492834e-07,28 0,4.7810409 2.0357815,0.031166322 0.05138513 0.030459957 0.037479684 0.011377956,0.078223065 0.42146952 0.12402827 0.21881615 0.19253217
83,5,0.25,0.35,0.35,-0.09999999999999998,True,2.005015911740603,0.5071317941045799,0.19751982772875096,0.14992268857534194,1.0,0.5084942862626309,16 8,1.8372587 6.3169841,0.046239497 0.037061343 0.02384456 0.0180326 0.058496271,0.20380763 0.29465118 0.1383336 0.49826354 0.15944696
84,7,0.6,0.6,0.6,0.0,True,1.0185727306832344,0.9908110388333563,0.5999999999784783,1.525995343520621e-06,1.0,1.0,10 1,1.4197076 3.8131395,0.055864885 0.011979644 0.036429463 0.032966794 0.013117479,0.10790295 0.21930733 0.23941463 0.34924291 0.25516803
85,1,0.1,0.45,0.6,-0.35,True,4.138908293562557,0.2803958385879729,0.27202669178955585,0.17086315356030338,1.0,0.2783761469852599,23 8,4.7398726 4.3516942,0.031166322 0.05138513 0.030459957 0.037479684 0.011377956,0.078223065 0.42146952 0.12402827 0.21881615 0.19253217
86,13,0.45,0.45,0.6,0.0,True,1.1437175890580948,0.9339111358112998,0.40334274665258624,0.01264095426469285,1.0,0.9992339307421972,21 4,2.6220487 2.1288887,0.024093891 0.020760908 0.041966569 0.050252742 0.058183544,0.40328838 0.1827529 0.39594729 0.28653329 0.11707161
87,0,0.1,0.3,0.35,-0.19999999999999998,True,2.148546712243626,0.48969130690599194,0.21769715862082217,0.08039302649402691,1.0,0.03531997540075895,17 26,2.4771922 1.6775469,0.035591081 0.057523185 0.017207981 0.057432472 0.025591573,0.34715992 0.16049852 0.39583265 0.14525363 0.42407368
88,15,0.2,0.35,0.45,-0.14999999999999997,True,1.004042206869882,0.9979838782858567,0.3499630195296766,0.002694703903505881,1.0,1.3956505920814047e-06,5 2,2.8911781 0.96958937,0.011224534 0.043672994 0.055954431 0.051341266 0.054276013,0.38011571 0.13452113 0.2266213 0.15435495 0.4285526
89,12,0.6,0.3,0.6,0.3,False,3.1037193359114874,0.46793809515124185,0.13878031719562123,0.08533245265741116,1.0,1.0,15 29,2.1473652 2.7279934,0.023702419 0.010354591 0.042286045 0.045995469 0.051778461,0.084687714 0.26980215 0.14577395 0.10971333 0.27772922
90,15,0.2,0.45,0.45,-0.25,True,1.000142491989762,0.9999287590803877,0.4499857518161739,0.001688026582975951,1.0,2.587629604113274e-33,10 13,3.0583384 3.5576398,0.011224534 0.043672994 0.055954431 0.051341266 0.054276013,0.38011571 0.13452113 0.2266213 0.15435495 0.4285526
91,8,0.1,0.1,0.35,0.0,True,1.0000000553229227,0.9999999723385394,0.09999999861692713,8.315869224961049e-06,1.0,0.9999999999999996,21 8,1.5719651 6.0455258,0.042066408 0.052631642 0.039647051 0.023004872 0.051994076,0.31393325 0.42785807 0.37691312 0.21425327 0.25177834
92,14,0.3,0.6,0.6,-0.3,True,1.0139592014010967,0.9930828322506926,0.5982223741681573,0.023795960138690328,1.0,0.0035876301368591304,28 22,5.3474738 1.1250793,0.017526242 0.034110619 0.054735793 0.031135845 0.039475103,0.48423548 0.2307363 0.18285542 0.43114927 0.10600715
