update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,router_entropy,expert_redundancy,max_expert_usage,expert_residual_scale,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor,moe_adaptivity_constraint
1,0.21843749284744263,0.21843749284744263,MoE-sBOED,0.2889404296875,64,3.3820199966430664,1.3847304582595825,0.012260664254426956,0.2703016400337219,0.119253009557724,,,,,,,,,,,
2,0.23343750834465027,0.23343750834465027,MoE-sBOED,0.047139883041381836,128,3.3804354667663574,1.3853869438171387,0.0074379658326506615,0.2630966305732727,0.1193637028336525,,,,,,,,,,,
3,0.2174999862909317,0.2174999862909317,MoE-sBOED,0.04422807693481445,192,3.378816604614258,1.3858610391616821,0.009505724534392357,0.25553297996520996,0.11948208510875702,,,,,,,,,,,
4,0.21187499165534973,0.21187499165534973,MoE-sBOED,0.04334521293640137,256,3.3765182495117188,1.3859341144561768,0.04853871464729309,0.25205397605895996,0.1196073666214943,,,,,,,,,,,
5,0.21515625715255737,0.21515625715255737,MoE-sBOED,0.04449582099914551,320,3.372363328933716,1.385676622390747,0.005407433956861496,0.2596687972545624,0.11972448229789734,,,,,,,,,,,
6,0.21656250953674316,0.21656250953674316,MoE-sBOED,0.04530954360961914,384,3.364687442779541,1.3857773542404175,0.004303978756070137,0.25921085476875305,0.11983700841665268,,,,,,,,,,,
7,0.2160937488079071,0.22703126072883606,MoE-sBOED,0.04411721229553223,448,3.3550596237182617,1.3859906196594238,0.0029345634393393993,0.2560379207134247,0.11993750929832458,,,,,,,,,,,
8,0.21984374523162842,0.21984374523162842,MoE-sBOED,0.04465222358703613,512,3.34122896194458,1.3860893249511719,0.0009488828363828361,0.2529727816581726,0.12002012878656387,,,,,,,,,,,
9,0.21328124403953552,0.21328124403953552,MoE-sBOED,0.04389595985412598,576,3.3212227821350098,1.3858377933502197,0.0016775353578850627,0.2610214352607727,0.12013103812932968,,,,,,,,,,,
10,0.20156249403953552,0.20156249403953552,MoE-sBOED,0.044274330139160156,640,3.294969081878662,1.3858247995376587,0.0031621363013982773,0.2614248991012573,0.12028386443853378,,,,,,,,,,,
11,0.2029687464237213,0.2029687464237213,MoE-sBOED,0.04403948783874512,704,3.265857696533203,1.3861887454986572,0.003973774611949921,0.2537675201892853,0.1204565241932869,,,,,,,,,,,
12,0.20625001192092896,0.20625001192092896,MoE-sBOED,0.044426918029785156,768,3.2212166786193848,1.3859221935272217,0.004935128148645163,0.26064515113830566,0.1206418052315712,,,,,,,,,,,
13,0.1978124976158142,0.1978124976158142,MoE-sBOED,0.04477190971374512,832,3.1558525562286377,1.3826484680175781,0.0060449158772826195,0.28722357749938965,0.12084034085273743,,,,,,,,,,,
14,0.1978125125169754,0.1978125125169754,MoE-sBOED,0.04483604431152344,896,3.0587995052337646,1.3769513368606567,0.008552446961402893,0.31052687764167786,0.12104859948158264,,,,,,,,,,,
15,0.18046875298023224,0.18046875298023224,MoE-sBOED,0.04454636573791504,960,2.9409589767456055,1.3804821968078613,0.010812151245772839,0.2974848747253418,0.12125341594219208,,,,,,,,,,,
16,0.20250001549720764,0.20250001549720764,MoE-sBOED,0.042453765869140625,1024,2.810910224914551,1.379865288734436,0.012055940926074982,0.30002135038375854,0.1214689090847969,,,,,,,,,,,
17,0.18703125417232513,0.18703125417232513,MoE-sBOED,0.046091318130493164,1088,2.6769967079162598,1.376777172088623,0.012869641184806824,0.31109338998794556,0.1216840147972107,,,,,,,,,,,
18,0.17812499403953552,0.17812499403953552,MoE-sBOED,0.04489016532897949,1152,2.5514144897460938,1.3815056085586548,0.01237384881824255,0.2930048406124115,0.12187432497739792,,,,,,,,,,,
19,0.1785937398672104,0.1785937398672104,MoE-sBOED,0.044692039489746094,1216,2.387953758239746,1.3822658061981201,0.0117735480889678,0.2891891598701477,0.12206237763166428,,,,,,,,,,,
20,0.2029687464237213,0.2029687464237213,MoE-sBOED,0.045575618743896484,1280,2.2163467407226562,1.3778777122497559,0.010264306329190731,0.30745676159858704,0.12224271148443222,,,,,,,,,,,
21,0.19218750298023224,0.19218750298023224,MoE-sBOED,0.05883288383483887,1344,2.1456851959228516,1.3774316310882568,0.008340638130903244,0.3080918490886688,0.12238464504480362,,,,,,,,,,,
22,0.18140625953674316,0.18140625953674316,MoE-sBOED,0.04956531524658203,1408,2.1795029640197754,1.3839128017425537,0.007068957667797804,0.2728120982646942,0.12246715277433395,,,,,,,,,,,
23,0.17156249284744263,0.17156249284744263,MoE-sBOED,0.04569697380065918,1472,2.259671688079834,1.3857543468475342,0.006404789164662361,0.26294684410095215,0.1225162148475647,,,,,,,,,,,
24,0.1743749976158142,0.1743749976158142,MoE-sBOED,0.04438471794128418,1536,2.194453001022339,1.3857851028442383,0.007510968949645758,0.25931960344314575,0.12257354706525803,,,,,,,,,,,
25,0.19078125059604645,0.19078125059604645,MoE-sBOED,0.04418301582336426,1600,2.124990463256836,1.384711742401123,0.008343375287950039,0.2642601728439331,0.12262198328971863,0.18421875000000001,0.06796875000000001,1,-0.0,0.0078125,0.0,1,0.0,0.06796875000000001,0,diagnostic_only
26,0.16828125715255737,0.16828125715255737,MoE-sBOED,0.040662527084350586,1664,2.086577892303467,1.3832210302352905,0.00784251932054758,0.28324243426322937,0.12263172119855881,,,,,,,,,,,
27,0.18281251192092896,0.18281251192092896,MoE-sBOED,0.04227256774902344,1728,2.21834659576416,1.378472089767456,0.0070923008024692535,0.3038412630558014,0.12259116023778915,,,,,,,,,,,
28,0.18515625596046448,0.18515625596046448,MoE-sBOED,0.04817795753479004,1792,2.25229549407959,1.3831168413162231,0.006563696078956127,0.280362606048584,0.12257765978574753,,,,,,,,,,,
29,0.1809374988079071,0.1809374988079071,MoE-sBOED,0.04854249954223633,1856,2.1578004360198975,1.3846571445465088,0.006291225552558899,0.27167457342147827,0.12259814143180847,,,,,,,,,,,
30,0.18000000715255737,0.18000000715255737,MoE-sBOED,0.04797649383544922,1920,2.0590076446533203,1.3832485675811768,0.008051194250583649,0.28148937225341797,0.122616246342659,,,,,,,,,,,
31,0.18468749523162842,0.18468749523162842,MoE-sBOED,0.047414541244506836,1984,2.025155544281006,1.3839695453643799,0.008133627474308014,0.2752987742424011,0.12261585891246796,,,,,,,,,,,
32,0.17859375476837158,0.17859375476837158,MoE-sBOED,0.04963397979736328,2048,2.006261110305786,1.3849323987960815,0.0075313798151910305,0.2678193747997284,0.12256738543510437,,,,,,,,,,,
33,0.18187499046325684,0.18187499046325684,MoE-sBOED,0.04782724380493164,2112,1.9867310523986816,1.383138656616211,0.00591997941955924,0.2835823893547058,0.12250929325819016,,,,,,,,,,,
34,0.18328124284744263,0.18328124284744263,MoE-sBOED,0.046634674072265625,2176,2.1798853874206543,1.3786479234695435,0.003532230854034424,0.30277663469314575,0.12245053052902222,,,,,,,,,,,
35,0.17109376192092896,0.17109376192092896,MoE-sBOED,0.049668312072753906,2240,2.1494176387786865,1.3786925077438354,0.0027352457400411367,0.3017876148223877,0.1224285140633583,,,,,,,,,,,
36,0.17859375476837158,0.17859375476837158,MoE-sBOED,0.04709768295288086,2304,2.087897300720215,1.3837358951568604,0.0045903529971838,0.2712815999984741,0.12242098152637482,,,,,,,,,,,
37,0.18046875298023224,0.18046875298023224,MoE-sBOED,0.0472722053527832,2368,2.021397113800049,1.384763479232788,0.0071756718680262566,0.27078378200531006,0.12241822481155396,,,,,,,,,,,
38,0.16875000298023224,0.16875000298023224,MoE-sBOED,0.04501914978027344,2432,1.9006633758544922,1.3841674327850342,0.009555662050843239,0.2762871980667114,0.12243680655956268,,,,,,,,,,,
39,0.17249999940395355,0.17249999940395355,MoE-sBOED,0.03929853439331055,2496,1.845668911933899,1.3849468231201172,0.01012451946735382,0.26901787519454956,0.12249542027711868,,,,,,,,,,,
40,0.17765626311302185,0.17765626311302185,MoE-sBOED,0.03938007354736328,2560,1.7088342905044556,1.3860533237457275,0.010154776275157928,0.25601881742477417,0.12256890535354614,,,,,,,,,,,
41,0.1692187488079071,0.1692187488079071,MoE-sBOED,0.0393831729888916,2624,1.572988748550415,1.3856077194213867,0.00993208959698677,0.262042373418808,0.12261106818914413,,,,,,,,,,,
42,0.1560937464237213,0.1560937464237213,MoE-sBOED,0.039257049560546875,2688,1.5570813417434692,1.3851516246795654,0.00967002846300602,0.26172149181365967,0.12261542677879333,,,,,,,,,,,
43,0.1771875023841858,0.1771875023841858,MoE-sBOED,0.03925776481628418,2752,1.590523600578308,1.384737253189087,0.009160270914435387,0.27326321601867676,0.12266703695058823,,,,,,,,,,,
44,0.1678124964237213,0.1678124964237213,MoE-sBOED,0.03922247886657715,2816,1.5020825862884521,1.3757894039154053,0.009635484777390957,0.31083008646965027,0.12278289347887039,,,,,,,,,,,
45,0.15703123807907104,0.15703123807907104,MoE-sBOED,0.039196014404296875,2880,1.4134764671325684,1.3744187355041504,0.010116892866790295,0.30667781829833984,0.12284450232982635,,,,,,,,,,,
46,0.1926562488079071,0.1926562488079071,MoE-sBOED,0.03925442695617676,2944,1.6749579906463623,1.3758533000946045,0.010499432682991028,0.292365163564682,0.12282056361436844,,,,,,,,,,,
47,0.16593749821186066,0.16593749821186066,MoE-sBOED,0.03924107551574707,3008,1.6531903743743896,1.3723053932189941,0.009957877919077873,0.31627780199050903,0.12281384319067001,,,,,,,,,,,
48,0.18984374403953552,0.18984374403953552,MoE-sBOED,0.03939366340637207,3072,1.8048419952392578,1.3714041709899902,0.010477123782038689,0.31975123286247253,0.12286651134490967,,,,,,,,,,,
49,0.1706250011920929,0.1706250011920929,MoE-sBOED,0.039307355880737305,3136,1.7732399702072144,1.3719401359558105,0.010225443169474602,0.3190586566925049,0.12290584295988083,,,,,,,,,,,
50,0.16875000298023224,0.16875000298023224,MoE-sBOED,0.03920912742614746,3200,1.7912561893463135,1.3784315586090088,0.010310143232345581,0.28630369901657104,0.12293098866939545,0.18093750000000003,0.07015625000000002,4,0.6223541390412118,0.03125,0.0078125,1,0.00046875,0.07015625000000002,0,diagnostic_only
51,0.17390625178813934,0.17390625178813934,MoE-sBOED,0.03943300247192383,3264,1.6861099004745483,1.364179015159607,0.008882067166268826,0.3384641110897064,0.12294837087392807,,,,,,,,,,,
52,0.18187500536441803,0.18187500536441803,MoE-sBOED,0.039252519607543945,3328,1.6112377643585205,1.3371422290802002,0.0073400018736720085,0.37915441393852234,0.12295205891132355,,,,,,,,,,,
53,0.1692187637090683,0.1692187637090683,MoE-sBOED,0.03948664665222168,3392,1.5690888166427612,1.3444340229034424,0.005905084311962128,0.3575265407562256,0.12294203042984009,,,,,,,,,,,
54,0.16218750178813934,0.16218750178813934,MoE-sBOED,0.03991365432739258,3456,1.6200718879699707,1.358449935913086,0.00487451022490859,0.32897311449050903,0.12295448035001755,,,,,,,,,,,
55,0.1837500035762787,0.1837500035762787,MoE-sBOED,0.039571523666381836,3520,1.631462574005127,1.367634892463684,0.004016672261059284,0.3121458888053894,0.12300257384777069,,,,,,,,,,,
