update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,router_entropy,expert_redundancy,max_expert_usage,expert_residual_scale,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor,moe_adaptivity_constraint
1,0.2357812523841858,0.2357812523841858,MoE-sBOED,0.29734206199645996,64,3.3808624744415283,1.3855891227722168,0.13002677261829376,0.2641696631908417,0.11925328522920609,,,,,,,,,,,
2,0.25171875953674316,0.25171875953674316,MoE-sBOED,0.04709625244140625,128,3.376016139984131,1.3859758377075195,0.04217984527349472,0.2548176348209381,0.11932627111673355,,,,,,,,,,,
3,0.23484376072883606,0.23484376072883606,MoE-sBOED,0.05077719688415527,192,3.367950916290283,1.3855947256088257,0.011709332466125488,0.2554776966571808,0.11936718225479126,,,,,,,,,,,
4,0.23624999821186066,0.23624999821186066,MoE-sBOED,0.06132864952087402,256,3.3547754287719727,1.3857768774032593,0.010506004095077515,0.25656986236572266,0.11945217102766037,,,,,,,,,,,
5,0.23859375715255737,0.2448437660932541,MoE-sBOED,0.04633760452270508,320,3.329909324645996,1.3860617876052856,0.005173913203179836,0.25713595747947693,0.11957045644521713,,,,,,,,,,,
6,0.23765623569488525,0.23765623569488525,MoE-sBOED,0.049640655517578125,384,3.291335105895996,1.3860375881195068,0.0011700836475938559,0.25699326395988464,0.11970742791891098,,,,,,,,,,,
7,0.2423437535762787,0.2423437535762787,MoE-sBOED,0.04501938819885254,448,3.2351174354553223,1.3861643075942993,0.006312171928584576,0.2536123991012573,0.11984862387180328,,,,,,,,,,,
8,0.2381250113248825,0.2381250113248825,MoE-sBOED,0.05530214309692383,512,3.1223249435424805,1.3860594034194946,0.009987790137529373,0.2570549547672272,0.11999114602804184,,,,,,,,,,,
9,0.2306250035762787,0.2306250035762787,MoE-sBOED,0.05354118347167969,576,2.96394944190979,1.385148525238037,0.008120326325297356,0.2699967622756958,0.12015105038881302,,,,,,,,,,,
10,0.22734373807907104,0.22734373807907104,MoE-sBOED,0.05829596519470215,640,2.77217960357666,1.3854334354400635,0.004299873951822519,0.2673580050468445,0.12031853199005127,,,,,,,,,,,
11,0.21703124046325684,0.21703124046325684,MoE-sBOED,0.04943084716796875,704,2.5923495292663574,1.3861584663391113,0.001982545480132103,0.25522714853286743,0.12046778947114944,,,,,,,,,,,
12,0.20859375596046448,0.20859375596046448,MoE-sBOED,0.047005653381347656,768,2.4389262199401855,1.384995937347412,0.0018324604025110602,0.26203951239585876,0.12056159228086472,,,,,,,,,,,
13,0.2189062535762787,0.2189062535762787,MoE-sBOED,0.05052542686462402,832,2.346827983856201,1.384591817855835,0.0027771980967372656,0.27448326349258423,0.12065967172384262,,,,,,,,,,,
14,0.22265625,0.22265625,MoE-sBOED,0.04897642135620117,896,2.188302755355835,1.385812759399414,0.004105865955352783,0.26009267568588257,0.1207728236913681,,,,,,,,,,,
15,0.21562500298023224,0.21562500298023224,MoE-sBOED,0.046224355697631836,960,2.1428356170654297,1.385982871055603,0.00468166870996356,0.25983455777168274,0.12090927362442017,,,,,,,,,,,
16,0.21000000834465027,0.21000000834465027,MoE-sBOED,0.04463791847229004,1024,2.046722173690796,1.3836188316345215,0.005280149634927511,0.281388521194458,0.12107887864112854,,,,,,,,,,,
17,0.2071875035762787,0.2071875035762787,MoE-sBOED,0.04465889930725098,1088,1.9884002208709717,1.3846627473831177,0.0028351133223623037,0.2736729681491852,0.12116013467311859,,,,,,,,,,,
18,0.19312500953674316,0.19312500953674316,MoE-sBOED,0.04555320739746094,1152,1.84400475025177,1.385561466217041,0.002024990040808916,0.2660425007343292,0.12124165147542953,,,,,,,,,,,
19,0.21281249821186066,0.21281249821186066,MoE-sBOED,0.0453953742980957,1216,1.7382665872573853,1.3856182098388672,0.003223070874810219,0.25641992688179016,0.12138710170984268,,,,,,,,,,,
20,0.19968751072883606,0.19968751072883606,MoE-sBOED,0.0444028377532959,1280,1.7374608516693115,1.3850728273391724,0.002588893286883831,0.2688697576522827,0.1215117871761322,,,,,,,,,,,
21,0.20203125476837158,0.20203125476837158,MoE-sBOED,0.04455709457397461,1344,1.7438313961029053,1.3819859027862549,0.0027328336145728827,0.2894798815250397,0.1216566264629364,,,,,,,,,,,
22,0.20812499523162842,0.20812499523162842,MoE-sBOED,0.04379391670227051,1408,1.8273472785949707,1.379750370979309,0.003833338152617216,0.2999840974807739,0.12179222702980042,,,,,,,,,,,
23,0.20015625655651093,0.20015625655651093,MoE-sBOED,0.04287385940551758,1472,1.9822940826416016,1.3835605382919312,0.0038882498629391193,0.28183677792549133,0.1218482255935669,,,,,,,,,,,
24,0.1954687535762787,0.1954687535762787,MoE-sBOED,0.04574394226074219,1536,2.192533493041992,1.3845034837722778,0.005885227583348751,0.2744739055633545,0.12196066975593567,,,,,,,,,,,
25,0.21984374523162842,0.21984374523162842,MoE-sBOED,0.04526209831237793,1600,2.106110095977783,1.3852951526641846,0.006903202272951603,0.26162105798721313,0.12208165973424911,0.194765625,0.078515625,1,-0.0,0.0078125,0.0,1,0.0,0.078515625,0,diagnostic_only
26,0.20531250536441803,0.20531250536441803,MoE-sBOED,0.04993796348571777,1664,1.9853827953338623,1.3842815160751343,0.006355979945510626,0.27745312452316284,0.12220242619514465,,,,,,,,,,,
27,0.20390625298023224,0.20390625298023224,MoE-sBOED,0.05518174171447754,1728,2.0841422080993652,1.3840968608856201,0.0064673032611608505,0.27502697706222534,0.12228208780288696,,,,,,,,,,,
28,0.21000000834465027,0.21000000834465027,MoE-sBOED,0.04826927185058594,1792,2.03135347366333,1.3838233947753906,0.006799071095883846,0.2772284746170044,0.12237650901079178,,,,,,,,,,,
29,0.21046873927116394,0.21046873927116394,MoE-sBOED,0.051508188247680664,1856,1.7111916542053223,1.3829275369644165,0.009171513840556145,0.28518110513687134,0.12249813973903656,,,,,,,,,,,
30,0.1978124976158142,0.1978124976158142,MoE-sBOED,0.04860115051269531,1920,1.881960391998291,1.385143518447876,0.010176653042435646,0.266486793756485,0.12255727499723434,,,,,,,,,,,
31,0.19968751072883606,0.19968751072883606,MoE-sBOED,0.04810976982116699,1984,1.894197702407837,1.3850767612457275,0.01171990018337965,0.26853692531585693,0.1226595789194107,,,,,,,,,,,
32,0.1978124976158142,0.1978124976158142,MoE-sBOED,0.05137801170349121,2048,1.89063560962677,1.3819737434387207,0.014355323277413845,0.28574705123901367,0.1227642074227333,,,,,,,,,,,
33,0.19499999284744263,0.19499999284744263,MoE-sBOED,0.04749464988708496,2112,2.0052454471588135,1.3808305263519287,0.014729006215929985,0.2894766926765442,0.12277024239301682,,,,,,,,,,,
34,0.19968751072883606,0.19968751072883606,MoE-sBOED,0.04930543899536133,2176,1.9151207208633423,1.3813917636871338,0.014114879071712494,0.28868383169174194,0.122820645570755,,,,,,,,,,,
35,0.19734376668930054,0.19734376668930054,MoE-sBOED,0.05243182182312012,2240,1.535733938217163,1.3800857067108154,0.014334010891616344,0.2968977391719818,0.12293018400669098,,,,,,,,,,,
36,0.20484375953674316,0.20484375953674316,MoE-sBOED,0.04716348648071289,2304,1.6497881412506104,1.379438877105713,0.014543476514518261,0.29869401454925537,0.1230410784482956,,,,,,,,,,,
37,0.19640624523162842,0.19640624523162842,MoE-sBOED,0.0625920295715332,2368,1.5795179605484009,1.3790605068206787,0.015239313244819641,0.29801100492477417,0.12317124009132385,,,,,,,,,,,
38,0.20203125476837158,0.20203125476837158,MoE-sBOED,0.04714250564575195,2432,1.596199631690979,1.38031005859375,0.015739137306809425,0.2924654483795166,0.12331943213939667,,,,,,,,,,,
39,0.18468749523162842,0.18468749523162842,MoE-sBOED,0.046652793884277344,2496,1.5789295434951782,1.3806564807891846,0.015626210719347,0.2898814082145691,0.1234213262796402,,,,,,,,,,,
40,0.18562500178813934,0.18562500178813934,MoE-sBOED,0.05159258842468262,2560,1.890601634979248,1.3839843273162842,0.0144726587459445,0.2666378319263458,0.1234508529305458,,,,,,,,,,,
41,0.19218750298023224,0.19218750298023224,MoE-sBOED,0.04607677459716797,2624,1.5500929355621338,1.384199857711792,0.013517295941710472,0.2665866017341614,0.12352082878351212,,,,,,,,,,,
42,0.18515625596046448,0.18515625596046448,MoE-sBOED,0.04377007484436035,2688,1.3587605953216553,1.3830022811889648,0.013029533438384533,0.27603521943092346,0.12362320721149445,,,,,,,,,,,
43,0.1912499964237213,0.1912499964237213,MoE-sBOED,0.044818878173828125,2752,1.1372326612472534,1.3820502758026123,0.012433229014277458,0.28213438391685486,0.12369927763938904,,,,,,,,,,,
44,0.2029687464237213,0.2029687464237213,MoE-sBOED,0.044745683670043945,2816,1.3671971559524536,1.3835105895996094,0.011443950235843658,0.27022844552993774,0.12371042370796204,,,,,,,,,,,
45,0.18000000715255737,0.18000000715255737,MoE-sBOED,0.04537153244018555,2880,1.388573408126831,1.3836355209350586,0.011604143306612968,0.27461180090904236,0.12368658185005188,,,,,,,,,,,
46,0.20343749225139618,0.20343749225139618,MoE-sBOED,0.0451962947845459,2944,1.510195016860962,1.3796167373657227,0.012742619030177593,0.29840007424354553,0.12365218997001648,,,,,,,,,,,
47,0.19312500953674316,0.19312500953674316,MoE-sBOED,0.045601606369018555,3008,1.5720775127410889,1.3808832168579102,0.014130350202322006,0.2828851044178009,0.12362559884786606,,,,,,,,,,,
