update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.33875,0.33875,RL-sBOED,0.43677449226379395,64,4.415981769561768,,,,,,,,,
2,0.34812499999999996,0.34812499999999996,RL-sBOED,0.23898577690124512,128,4.409397125244141,,,,,,,,,
3,0.35187500000000005,0.35187500000000005,RL-sBOED,0.24306249618530273,192,4.402772426605225,,,,,,,,,
4,0.3625,0.3625,RL-sBOED,0.23956036567687988,256,4.394289970397949,,,,,,,,,
5,0.351875,0.351875,RL-sBOED,0.2392561435699463,320,4.3855462074279785,,,,,,,,,
6,0.3425,0.3425,RL-sBOED,0.2411634922027588,384,4.376286029815674,,,,,,,,,
7,0.35312499999999997,0.35312499999999997,RL-sBOED,0.2411363124847412,448,4.36564826965332,,,,,,,,,
8,0.328125,0.328125,RL-sBOED,0.241652250289917,512,4.350490093231201,,,,,,,,,
9,0.338125,0.338125,RL-sBOED,0.2418837547302246,576,4.328222274780273,,,,,,,,,
10,0.343125,0.343125,RL-sBOED,0.24020028114318848,640,4.303942680358887,,,,,,,,,
11,0.320625,0.320625,RL-sBOED,0.2419435977935791,704,4.270331382751465,,,,,,,,,
12,0.31125,0.31125,RL-sBOED,0.24187088012695312,768,4.219285488128662,,,,,,,,,
13,0.335,0.335,RL-sBOED,0.23827886581420898,832,4.149170875549316,,,,,,,,,
14,0.33625,0.33625,RL-sBOED,0.24125409126281738,896,4.058929920196533,,,,,,,,,
15,0.30500000000000005,0.3378125,RL-sBOED,0.23926782608032227,960,3.950925350189209,,,,,,,,,
16,0.32625000000000004,0.32625000000000004,RL-sBOED,0.24108624458312988,1024,3.848858118057251,,,,,,,,,
17,0.2875,0.2875,RL-sBOED,0.24045491218566895,1088,3.753140449523926,,,,,,,,,
18,0.296875,0.296875,RL-sBOED,0.2400515079498291,1152,3.6788527965545654,,,,,,,,,
19,0.27749999999999997,0.27749999999999997,RL-sBOED,0.23897027969360352,1216,3.57840895652771,,,,,,,,,
20,0.263125,0.263125,RL-sBOED,0.24187469482421875,1280,3.4988813400268555,,,,,,,,,
21,0.265625,0.265625,RL-sBOED,0.23984313011169434,1344,3.398625373840332,,,,,,,,,
22,0.2575,0.2575,RL-sBOED,0.2380824089050293,1408,3.277062177658081,,,,,,,,,
23,0.27749999999999997,0.27749999999999997,RL-sBOED,0.23919320106506348,1472,3.103325128555298,,,,,,,,,
24,0.270625,0.270625,RL-sBOED,0.2394704818725586,1536,2.9541330337524414,,,,,,,,,
25,0.27312499999999995,0.27312499999999995,RL-sBOED,0.2395777702331543,1600,2.7768635749816895,0.26625000000000004,2,0.18920898053816695,0.015625,0.0,1,0.0,0.26625000000000004,0
26,0.284375,0.284375,RL-sBOED,0.23909330368041992,1664,2.613999843597412,,,,,,,,,
27,0.26125000000000004,0.26125000000000004,RL-sBOED,0.24142885208129883,1728,2.3258109092712402,,,,,,,,,
28,0.258125,0.258125,RL-sBOED,0.23917508125305176,1792,2.4040334224700928,,,,,,,,,
29,0.28125,0.28125,RL-sBOED,0.237807035446167,1856,2.3250865936279297,,,,,,,,,
30,0.253125,0.253125,RL-sBOED,0.2390732765197754,1920,2.35079288482666,,,,,,,,,
31,0.235,0.235,RL-sBOED,0.2391517162322998,1984,2.428924798965454,,,,,,,,,
32,0.26125000000000004,0.26125000000000004,RL-sBOED,0.23880338668823242,2048,2.7589845657348633,,,,,,,,,
33,0.275625,0.275625,RL-sBOED,0.23939061164855957,2112,2.6653952598571777,,,,,,,,,
34,0.273125,0.273125,RL-sBOED,0.2383716106414795,2176,2.5940968990325928,,,,,,,,,
