update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,entropy_t3,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,validation_entropy_t3,validation_unique_sequence_count,validation_xi2_action_variation_across_y1_bins,validation_xi3_action_variation_across_y1_y2_bins,validation_mi_y1_xi2,validation_mi_y1y2_xi3,validation_observation_action_mutual_information,validation_classification,validation_n_bins,validation_deterministic_policy_evaluation,best_validation_so_far
1,ieee9_full,48,144,48,-0.9115351008736037,0.07785447639791415,0.02134709805250168,-0.0865953117609024,3.963237762451172,0.006262499373406172,0.0902777761220932,0.2801491618156433,0.8088986277580261,0.9783333333333334,3.984189748764038,3.962161064147949,3.9413907527923584,0.98,0.057735026918962595,0.96,0.96,1.016,1.0,"[9, 47, 7]",0.625,4,0.9179653278512647,3.984194755554199,3.9641505777835846,3.9425167640050254,4,1,4,0.06895470184538799,0.6651142616744267,0.7340689635198147,observation-dependent adaptive,5,True,0.98
2,ieee9_full,48,144,96,0.10002521824385063,0.09204933795840425,0.005339162424206734,-0.05128592252731323,3.959980010986328,0.01486647967249155,0.0069444444961845875,0.329701691865921,0.21848022937774658,1.0016666666666667,3.9813480377197266,3.9580087661743164,3.9377963542938232,0.98,0.057735026918962595,0.96,0.96,1.016,1.0,"[9, 29, 7]",0.4166666666666667,3,1.0775563270668007,3.981369972229004,3.9603205919265747,3.9357254008452096,3,2,3,0.4963034043345511,1.019794062020139,1.51609746635469,observation-dependent adaptive,5,True,0.98
3,ieee9_full,48,144,144,0.009950301892664725,0.056705379129188424,0.002873726887628436,-0.04230143502354622,3.955278158187866,-0.009927834384143353,0.0069444444961845875,0.38010841608047485,0.12914232909679413,0.9783333333333332,3.9766995906829834,3.952427625656128,3.933762550354004,,,,,,,,,,,,,,,,,,,,,,,
4,ieee9_full,48,144,192,0.014535717673036817,0.04844385083292226,0.0016748900525271893,-0.03236204385757446,3.9517927169799805,-0.015238288789987564,0.0,0.37130266427993774,0.14224889874458313,0.9666666666666667,3.969169855117798,3.950939416885376,3.9327144622802734,0.9899999999999999,0.07234178138070237,0.96,0.96,1.096,1.0,"[28, 35, 5]",0.5416666666666666,3,0.9069847801752021,3.969243288040161,3.9492211739222207,3.936937709649404,3,1,3,0.0,0.7336979850352159,0.7336979850352159,observation-dependent adaptive,5,True,0.98
5,ieee9_full,48,144,240,-0.031882957988897925,0.05875274161459008,0.002236511092633009,-0.0357094407081604,3.9479641914367676,0.00360084418207407,0.013888888992369175,0.35763996839523315,0.13626599311828613,0.9733333333333333,3.9596967697143555,3.9490737915039062,3.932018995285034,,,,,,,,,,,,,,,,,,,,,,,
6,ieee9_full,48,144,288,0.03878235892046163,0.038583812423415,0.0009550336399115622,-0.02813294157385826,3.9428694248199463,0.006514913402497768,0.013888888992369175,0.2919883728027344,0.07904434204101562,0.9683333333333333,3.949136734008789,3.9455602169036865,3.9305918216705322,0.98,0.066332495807108,0.96,0.96,0.96,1.0,"[48, 29, 7]",0.375,4,1.2554823251787537,3.949244737625122,3.959438959757487,3.9375607073307037,4,3,2,0.7545397178722361,0.661563238157982,1.416102956030218,observation-dependent adaptive,5,True,0.98
7,ieee9_full,48,144,336,-0.05607997454180317,0.07761396494680256,0.0031727233435958624,-0.03777853772044182,3.942229747772217,-0.0019280132837593555,0.0069444444961845875,0.3804854452610016,0.064625084400177,0.9966666666666667,3.944178581237793,3.9484808444976807,3.93499493598938,,,,,,,,,,,,,,,,,,,,,,,
8,ieee9_full,48,144,384,0.030492468628499265,0.08166356265767673,0.003280852222815156,-0.030228326097130775,3.94242000579834,0.0016205526189878583,0.0,0.4008714258670807,0.019711600616574287,0.9983333333333334,3.9437921047210693,3.948958396911621,3.9340708255767822,1.0,0.06928203230275513,0.96,0.96,1.12,1.0,"[7, 28, 16]",0.8333333333333334,2,0.45056120886630463,3.9438414573669434,3.952060321966807,3.9329424500465393,2,2,2,0.3463107039625155,0.4505612088663045,0.79687191282882,observation-dependent adaptive,5,True,0.98
9,ieee9_full,48,144,432,0.017800687514748864,0.03149757600258296,0.0009873814415186644,-0.03457223251461983,3.940739154815674,0.0009446806507185102,0.0,0.4189395606517792,0.10187630355358124,0.9700000000000001,3.942981004714966,3.9472649097442627,3.9287259578704834,,,,,,,,,,,,,,,,,,,,,,,
10,ieee9_full,48,144,480,-0.03275105167886281,0.05402247147336015,0.001780595863237977,-0.03333229199051857,3.9339616298675537,0.007919494062662125,0.013888888992369175,0.36298060417175293,0.09174899756908417,0.98,3.9428937435150146,3.9394772052764893,3.915565252304077,0.96,0.0,0.96,0.96,0.96,1.0,"[7, 47, 12]",0.7083333333333334,2,0.6036372515003262,3.9429657459259033,3.9400195380051932,3.9169305761655173,2,1,2,0.0,0.6036372515003261,0.6036372515003261,observation-dependent adaptive,5,True,0.96
