update,mean_train_u_ctrl,policy_loss,value_loss,entropy,approximate_kl,zero_intermediate_reward_fraction,reward_mode,method,init_mode,validation_mean_u_ctrl,validation_unique_sequences,validation_dominant_fraction
1,0.98,-0.12761574983596802,0.06281176954507828,3.9573144912719727,-0.011754726059734821,0.0,dad_terminal,DAD,random,,,
2,0.99,-0.07051270455121994,0.028851183131337166,3.9476845264434814,-0.001270979642868042,0.0,dad_terminal,DAD,random,,,
3,1.0150000000000001,-0.0525992326438427,0.014893189072608948,3.9403460025787354,0.017904167994856834,0.0,dad_terminal,DAD,random,,,
4,0.985,-0.059959039092063904,0.006877885665744543,3.935499429702759,-0.001560792326927185,0.0,dad_terminal,DAD,random,,,
5,0.975,-0.046384796500205994,0.0018391716293990612,3.9309470653533936,0.000660136342048645,0.0,dad_terminal,DAD,random,,,
6,0.985,-0.04627169668674469,0.0022624575067311525,3.9274988174438477,-0.004485920071601868,0.0,dad_terminal,DAD,random,,,
7,1.0,-0.05371982604265213,0.0048829237930476665,3.9247207641601562,0.015138466842472553,0.0,dad_terminal,DAD,random,,,
8,0.975,-0.036761343479156494,0.00193443160969764,3.9224348068237305,0.004093483090400696,0.0,dad_terminal,DAD,random,,,
9,0.975,-0.06082978844642639,0.0019466473022475839,3.9207398891448975,0.006113762501627207,0.0,dad_terminal,DAD,random,,,
10,0.98,-0.04239765554666519,0.0026235554832965136,3.918390989303589,-0.0026137828826904297,0.0,dad_terminal,DAD,random,0.9949999999999999,1,1.0
11,0.965,-0.045959144830703735,0.00026753582642413676,3.9153223037719727,-0.0013230094918981194,0.0,dad_terminal,DAD,random,,,
12,1.005,-0.03508399799466133,0.003795989789068699,3.9101016521453857,-0.00535951554775238,0.0,dad_terminal,DAD,random,,,
13,0.985,-0.056013017892837524,0.002474256092682481,3.9082107543945312,-0.0007442335481755435,0.0,dad_terminal,DAD,random,,,
14,0.97,-0.06065168231725693,0.000993155175819993,3.9073221683502197,0.005285794381052256,0.0,dad_terminal,DAD,random,,,
15,0.975,-0.03572482243180275,0.0009503915789537132,3.90634822845459,-0.0006669958238489926,0.0,dad_terminal,DAD,random,,,
16,0.975,-0.04761236906051636,0.0020703140180557966,3.9027884006500244,-0.002802133560180664,0.0,dad_terminal,DAD,random,,,
17,0.97,-0.039341241121292114,0.00062784762121737,3.898256301879883,-0.0017773061990737915,0.0,dad_terminal,DAD,random,,,
18,0.975,-0.040172822773456573,0.0016332566738128662,3.8959577083587646,-0.004654059652239084,0.0,dad_terminal,DAD,random,,,
19,0.965,-0.050197407603263855,0.0003107264928985387,3.8979814052581787,0.008021931163966656,0.0,dad_terminal,DAD,random,,,
20,0.97,-0.060182057321071625,0.0009614464361220598,3.902812957763672,0.005695914383977652,0.0,dad_terminal,DAD,random,0.96625,2,0.59375
21,0.995,-0.03353695943951607,0.003083488205447793,3.9023163318634033,0.006361762527376413,0.0,dad_terminal,DAD,random,,,
22,0.98,-0.05240032821893692,0.0005827487329952419,3.895315408706665,0.003342951415106654,0.0,dad_terminal,DAD,random,,,
23,0.995,-0.05634429305791855,0.003333172993734479,3.8813841342926025,0.007480596657842398,0.0,dad_terminal,DAD,random,,,
