system,seed,checkpoint,step,action_history,y_bin,selected_action,logits,L1_policy_difference,history_embedding_L2_difference,belief_embedding_L2_difference,logits_L2_difference
ieee5,202,1,2,20,0,27,"[0.08204015344381332, -0.0759308710694313, 0.10239731520414352, 0.09135978668928146, 0.08884381502866745, -0.09517330676317215, -0.09101930260658264, -0.21251370012760162, -0.10550976544618607, -0.03522211313247681, 0.047018829733133316, 0.0029357336461544037, 0.04828133434057236, -0.013351431116461754, -0.12113000452518463, 0.04449893906712532, 0.06487911194562912, -0.10298382490873337, -0.014495916664600372, -0.08654823154211044, -1000000000.0, 0.03787688910961151, -0.014709576964378357, -0.12188656628131866, 0.169925719499588, 0.14805424213409424, 0.05829489231109619, 0.17629393935203552, -0.028547782450914383, 0.011244252324104309]",0.014582235366106033,1.711218237876892,1.5159224271774292,0.09786278754472733
ieee5,202,1,2,20,1,27,"[0.08124921470880508, -0.10247081518173218, 0.1157442033290863, 0.11427588760852814, 0.1092662662267685, -0.1296059936285019, -0.08458870649337769, -0.19714701175689697, -0.10594333708286285, -0.049354128539562225, 0.05264916270971298, -0.0128944031894207, 0.08676767349243164, -0.020620984956622124, -0.13090603053569794, 0.0492677167057991, 0.04547491669654846, -0.08417463302612305, -0.003169447183609009, -0.10895568877458572, -1000000000.0, 0.07518360763788223, -0.01783968135714531, -0.13324490189552307, 0.16327331960201263, 0.1567356288433075, 0.06127668544650078, 0.19822880625724792, -0.012564647942781448, 0.0311870314180851]",0.0,0.0,0.0,0.0
ieee5,202,1,2,20,2,27,"[0.07368440181016922, -0.02439386397600174, 0.12166702747344971, 0.12472692877054214, 0.13904327154159546, -0.21907608211040497, -0.06396558880805969, -0.17520774900913239, -0.0689314752817154, -0.04830285906791687, 0.05088251829147339, 0.0263759046792984, 0.13959744572639465, 0.02450733445584774, -0.11927622556686401, 0.046607162803411484, 0.004192717373371124, -0.11801579594612122, 0.02061261236667633, -0.1447538584470749, -1000000000.0, 0.18872618675231934, -0.03589951992034912, -0.14239922165870667, 0.08790623396635056, 0.19739212095737457, 0.03885042294859886, 0.20131824910640717, 0.034618716686964035, 0.021424096077680588]",0.031543418765068054,4.76583194732666,2.4772253036499023,0.22835831344127655
ieee5,202,1,3,20 27,0,29,"[-0.13571271300315857, -0.09814107418060303, 0.20623479783535004, 0.022378820925951004, -0.021368151530623436, -0.019508948549628258, -0.0957602709531784, -0.09876292198896408, -0.027180533856153488, -0.07563045620918274, 0.03218410536646843, -0.08094841241836548, 0.07075387239456177, -0.16073665022850037, -0.1099671721458435, 0.12631520628929138, 0.036424458026885986, -0.4204126000404358, -0.16400496661663055, -0.06972777098417282, -1000000000.0, -0.019033605232834816, -0.04487331211566925, 0.1491614282131195, 0.22660696506500244, 0.2230360060930252, 0.1523195058107376, -1000000000.0, -0.278411328792572, 0.2986653447151184]",0.010109759867191315,0.8750593662261963,1.4047260284423828,0.06984153389930725
ieee5,202,1,3,20 27,1,29,"[-0.14912916719913483, -0.137569859623909, 0.21203871071338654, 0.014965169131755829, -0.02140616811811924, -0.03202541545033455, -0.0880996435880661, -0.08491534739732742, -0.03588645160198212, -0.09199368953704834, 0.032301485538482666, -0.09771330654621124, 0.09474095702171326, -0.17778395116329193, -0.11226610839366913, 0.11981108039617538, 0.030462518334388733, -0.41066181659698486, -0.16441990435123444, -0.07249531894922256, -1000000000.0, -0.006094388663768768, -0.037944041192531586, 0.1293516457080841, 0.2212832272052765, 0.23459474742412567, 0.1549418419599533, -1000000000.0, -0.28438276052474976, 0.31125324964523315]",0.0,0.0,0.0,0.0
ieee5,202,1,3,20 27,2,29,"[-0.13712388277053833, -0.181546151638031, 0.2444736212491989, 0.025395452976226807, -0.01131722517311573, -0.03881247714161873, -0.03756676986813545, -0.02893277443945408, -0.026806402951478958, -0.11576981842517853, 0.07321677356958389, -0.1071094274520874, 0.13158296048641205, -0.1636921763420105, -0.14534331858158112, 0.06126704812049866, 0.005556628108024597, -0.4276233911514282, -0.13345596194267273, -0.134959876537323, -1000000000.0, 0.03854382410645485, -0.025907516479492188, 0.1217736229300499, 0.24421975016593933, 0.2786281108856201, 0.11562024056911469, -1000000000.0, -0.25821325182914734, 0.3065803349018097]",0.02730126865208149,2.6038200855255127,2.275388479232788,0.17390568554401398
ieee5,202,10,2,19,0,21,"[-0.16284535825252533, 0.15369197726249695, -0.23926447331905365, 0.06879135966300964, -0.15783706307411194, -0.6033262014389038, 0.0991426408290863, -0.2649281620979309, -0.1980854570865631, 0.7535772323608398, -0.09225951135158539, 0.1799716204404831, -0.32376280426979065, -0.06579586118459702, -0.4027254581451416, 0.07080420106649399, 0.07944431900978088, 0.497731477022171, -0.2592352628707886, -1000000000.0, -0.06277310103178024, 0.8834153413772583, 0.17225614190101624, -0.49976664781570435, -0.1574157476425171, -0.45679426193237305, -0.2943516969680786, -0.3016815185546875, -0.011207576841115952, -0.3538539707660675]",0.022159023210406303,1.5592342615127563,1.717621088027954,0.16686657071113586
ieee5,202,10,2,19,1,21,"[-0.17242754995822906, 0.18613645434379578, -0.233907088637352, 0.08358637243509293, -0.1405622512102127, -0.5980813503265381, 0.055045317858457565, -0.2846102714538574, -0.18965855240821838, 0.7591513991355896, -0.1535761058330536, 0.23782485723495483, -0.3575860559940338, -0.04493272304534912, -0.3352324962615967, 0.059172868728637695, 0.07387527823448181, 0.4794200360774994, -0.23865965008735657, -1000000000.0, -0.0850222185254097, 0.8723109364509583, 0.16433605551719666, -0.5195367336273193, -0.21663999557495117, -0.4681429862976074, -0.24550475180149078, -0.3509257435798645, -0.009354043751955032, -0.3557194471359253]",0.0,0.0,0.0,0.0
ieee5,202,10,2,19,2,21,"[-0.16710475087165833, 0.25079187750816345, -0.20068703591823578, 0.1410268247127533, -0.0659213587641716, -0.6120591759681702, 0.01647348329424858, -0.2848767042160034, -0.149820476770401, 0.706211507320404, -0.269857794046402, 0.42033350467681885, -0.3334239423274994, 0.040111243724823, -0.20585043728351593, 0.020320355892181396, 0.022843889892101288, 0.4737040102481842, -0.16488361358642578, -1000000000.0, -0.15038228034973145, 0.8624337315559387, 0.14387738704681396, -0.5113877058029175, -0.23188969492912292, -0.4754960536956787, -0.20797474682331085, -0.4251704812049866, 0.0013835467398166656, -0.37035608291625977]",0.04900626093149185,4.084603309631348,2.3992061614990234,0.3370806574821472
ieee5,202,10,3,19 21,0,22,"[0.008582032285630703, 0.22205659747123718, -0.15325333178043365, 0.0428408682346344, -0.31868138909339905, -0.48825907707214355, 0.27510005235671997, -0.002196158282458782, -0.30451658368110657, 0.4587841331958771, -0.10787412524223328, -0.09217222034931183, 0.38245031237602234, -0.1927485167980194, -0.6363843679428101, 0.0029654130339622498, 0.055361948907375336, 0.4697973430156708, -0.38508185744285583, -1000000000.0, -0.10833355039358139, -1000000000.0, 0.48673015832901, -0.19103845953941345, 0.13640928268432617, -0.2801244556903839, -0.525073766708374, -0.21427662670612335, -0.0553460530936718, -0.06841875612735748]",0.010311773046851158,0.7128233313560486,1.3850488662719727,0.07169369608163834
