update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,entropy_t3,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,validation_entropy_t3,validation_unique_sequence_count,validation_xi2_action_variation_across_y1_bins,validation_xi3_action_variation_across_y1_y2_bins,validation_mi_y1_xi2,validation_mi_y1y2_xi3,validation_observation_action_mutual_information,validation_classification,validation_n_bins,validation_deterministic_policy_evaluation,best_validation_so_far
1,ieee5_full,12,36,12,-0.7031617714717673,0.1675882982626349,0.01320726703852415,-0.1322023719549179,3.35762619972229,0.029751339927315712,0.4444444477558136,0.38609811663627625,0.3471648395061493,0.8166666666666668,3.3922832012176514,3.3564422130584717,3.3211143016815186,0.8916666666666666,0.08620067027323831,0.9,0.8,1.0,1.0,"[14, 27, 21]",0.9166666666666666,2,0.2868359830561607,3.3923189640045166,3.3580851952234902,3.324771265188853,2,1,2,0.1277074409824574,0.28683598305616054,0.41454342403861794,observation-dependent adaptive,5,True,0.8916666666666666
2,ieee5_full,12,36,24,-0.1547482274580333,0.15586332741566547,0.009683149866759777,-0.10119988769292831,3.3535232543945312,0.02188442088663578,0.1111111119389534,0.7395558953285217,0.23301047086715698,0.8833333333333334,3.3847758769989014,3.353530168533325,3.3182525634765625,,,,,,,,,,,,,,,,,,,,,,,
3,ieee5_full,12,36,36,0.03618893058432473,0.1372302359954395,0.006442572921514511,-0.07904723286628723,3.3499135971069336,-0.009333557449281216,0.0833333358168602,0.6669204235076904,0.07021932303905487,0.9,3.3811748027801514,3.3496265411376953,3.3165366649627686,,,,,,,,,,,,,,,,,,,,,,,
4,ieee5_full,12,36,48,0.008728313570221259,0.11170255330018447,0.004892473109066486,-0.06164079159498215,3.3471195697784424,0.014173096977174282,0.0,0.748880922794342,0.06477008759975433,0.875,3.3763539791107178,3.346752405166626,3.3157169818878174,,,,,,,,,,,,,,,,,,,,,,,
5,ieee5_full,12,36,60,0.07188359873741865,0.1592075777244905,0.011866692453622818,-0.07117405533790588,3.342165946960449,-0.005959961097687483,0.0555555559694767,0.6542492508888245,0.12312736362218857,0.7999999999999999,3.3710520267486572,3.338090658187866,3.3134872913360596,,,,,,,,,,,,,,,,,,,,,,,
6,ieee5_full,12,36,72,-0.0833255254617996,0.1320806239528776,0.007737437263131142,-0.053600843995809555,3.3352441787719727,-0.01718233712017536,0.02777777798473835,0.8405247330665588,0.08756542205810547,0.8250000000000001,3.3628978729248047,3.3302180767059326,3.3063762187957764,,,,,,,,,,,,,,,,,,,,,,,
7,ieee5_full,12,36,84,0.08187844563358358,0.1055613135176484,0.005104150623083115,-0.06919625401496887,3.3204526901245117,0.005731993354856968,0.0,0.8772915005683899,0.06341081112623215,0.7749999999999999,3.356456756591797,3.306509256362915,3.287949562072754,,,,,,,,,,,,,,,,,,,,,,,
8,ieee5_full,12,36,96,-0.10362543851302729,0.10296825755590533,0.005607495550066233,-0.0522790364921093,3.3137757778167725,0.008041488006711006,0.0,0.8543866276741028,0.07945775240659714,0.8666666666666667,3.3478431701660156,3.308242082595825,3.280797243118286,,,,,,,,,,,,,,,,,,,,,,,
9,ieee5_full,12,36,108,0.026620345145463926,0.08604134611852457,0.002437230432406068,-0.05029335245490074,3.295961618423462,0.00662556616589427,0.0,0.8904462456703186,0.06794438511133194,0.9,3.3359272480010986,3.2838809490203857,3.26277756690979,,,,,,,,,,,,,,,,,,,,,,,
10,ieee5_full,12,36,120,0.020245229394071626,0.10584840856025768,0.006499448791146278,-0.05376517027616501,3.2887299060821533,-0.004515031818300486,0.0,0.9548630714416504,0.13305963575839996,0.8916666666666666,3.3320846557617188,3.275752067565918,3.253720998764038,0.8416666666666668,0.11149240133549711,0.8500000000000001,0.71,0.99,1.0,"[23, 21, 10]",0.5833333333333334,2,0.6791932659915256,3.3322112560272217,3.2787715196609497,3.2855723102887473,2,1,2,0.0,0.6791932659915256,0.6791932659915256,observation-dependent adaptive,5,True,0.8416666666666668
11,ieee5_full,12,36,132,-0.032880886437992245,0.10721279555529566,0.005118201021105051,-0.04082409664988518,3.279287338256836,0.0245883259922266,0.0,0.8605976700782776,0.10617586970329285,0.8916666666666666,3.322481870651245,3.256610631942749,3.249704360961914,,,,,,,,,,,,,,,,,,,,,,,
12,ieee5_full,12,36,144,0.08378542087061537,0.12963512244563677,0.00901582557708025,-0.0430939681828022,3.268256902694702,0.0035635035019367933,0.0,0.9356500506401062,0.11060333997011185,0.8083333333333335,3.305142641067505,3.248729705810547,3.2432668209075928,,,,,,,,,,,,,,,,,,,,,,,
13,ieee5_full,12,36,156,-0.049396613888442506,0.11602876193831269,0.006504913792014122,-0.04085513576865196,3.2419626712799072,-0.0015407138271257281,0.0,0.8559317588806152,0.044890858232975006,0.8000000000000002,3.2824900150299072,3.2221100330352783,3.2180652618408203,,,,,,,,,,,,,,,,,,,,,,,
14,ieee5_full,12,36,168,-0.022751019344561637,0.12109345917917184,0.007499285973608494,-0.06400208920240402,3.2436604499816895,0.014606005512177944,0.02777777798473835,0.9047318696975708,0.1334409862756729,0.8333333333333334,3.246990442276001,3.2428252696990967,3.235475540161133,,,,,,,,,,,,,,,,,,,,,,,
15,ieee5_full,12,36,180,0.055320652434395406,0.1252891204212659,0.008066128008067608,-0.04448828101158142,3.227698802947998,-0.016777319833636284,0.02777777798473835,0.7402151226997375,0.10785387456417084,0.8166666666666665,3.2264673709869385,3.2174365520477295,3.2195427417755127,,,,,,,,,,,,,,,,,,,,,,,
16,ieee5_full,12,36,192,-0.07140993409852187,0.12111217077443236,0.00705327745527029,-0.03423862159252167,3.189621686935425,0.0027625097427517176,0.0,0.8357846736907959,0.061764203011989594,0.8666666666666667,3.2075793743133545,3.173560380935669,3.1692075729370117,,,,,,,,,,,,,,,,,,,,,,,
17,ieee5_full,12,36,204,0.04577449266695313,0.10961975887572503,0.005758078768849373,-0.06593987345695496,3.1923224925994873,0.018209775909781456,0.0,1.1523813009262085,0.017630811780691147,0.875,3.1932904720306396,3.1986076831817627,3.1865739822387695,,,,,,,,,,,,,,,,,,,,,,,
18,ieee5_full,12,36,216,-0.011752231679856777,0.12301753628773485,0.006532956846058369,-0.03339122235774994,3.1785621643066406,-0.012659274972975254,0.02777777798473835,0.9809396266937256,0.05792015418410301,0.8333333333333334,3.2030513286590576,3.1827213764190674,3.16597056388855,,,,,,,,,,,,,,,,,,,,,,,
19,ieee5_full,12,36,228,-0.028859196232424847,0.09694337600621078,0.0050271740183234215,-0.037547364830970764,3.1823537349700928,0.005983319599181414,0.0,1.1186132431030273,0.08531505614519119,0.8666666666666667,3.153656005859375,3.1984212398529053,3.1782188415527344,,,,,,,,,,,,,,,,,,,,,,,
