update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.48,0.48,DAD,0.6383278369903564,64,4.405226230621338,,,,,,,,,
2,0.48,0.48,DAD,0.4443831443786621,128,4.404906272888184,,,,,,,,,
3,0.48,0.48,DAD,0.44368481636047363,192,4.404019355773926,,,,,,,,,
4,0.48,0.48,DAD,0.4428575038909912,256,4.404059410095215,,,,,,,,,
5,0.48,0.48,DAD,0.44176650047302246,320,4.403675079345703,,,,,,,,,
6,0.48,0.48,DAD,0.4406249523162842,384,4.403172016143799,,,,,,,,,
7,0.48,0.48,DAD,0.44118356704711914,448,4.402497291564941,,,,,,,,,
8,0.48,0.48,DAD,0.4412398338317871,512,4.401913642883301,,,,,,,,,
9,0.48,0.48,DAD,0.44016194343566895,576,4.40109395980835,,,,,,,,,
10,0.48,0.48,DAD,0.4422800540924072,640,4.4002790451049805,,,,,,,,,
11,0.48,0.48,DAD,0.4416346549987793,704,4.399282455444336,,,,,,,,,
12,0.48,0.48,DAD,0.4420793056488037,768,4.3987016677856445,,,,,,,,,
13,0.48,0.48,DAD,0.4423105716705322,832,4.398114204406738,,,,,,,,,
14,0.48,0.48,DAD,0.4402644634246826,896,4.3973708152771,,,,,,,,,
15,0.48,0.48,DAD,0.44104456901550293,960,4.3970232009887695,,,,,,,,,
16,0.48,0.48,DAD,0.44041991233825684,1024,4.396816253662109,,,,,,,,,
17,0.48,0.48,DAD,0.4413583278656006,1088,4.3967156410217285,,,,,,,,,
18,0.48,0.48,DAD,0.4413113594055176,1152,4.396371364593506,,,,,,,,,
19,0.48,0.48,DAD,0.4410524368286133,1216,4.39598274230957,,,,,,,,,
20,0.48,0.48,DAD,0.4411942958831787,1280,4.395999908447266,,,,,,,,,
21,0.48,0.48,DAD,0.44231128692626953,1344,4.39580774307251,,,,,,,,,
22,0.48,0.48,DAD,0.44209742546081543,1408,4.395377159118652,,,,,,,,,
23,0.48,0.48,DAD,0.44275689125061035,1472,4.395193099975586,,,,,,,,,
24,0.48,0.48,DAD,0.4405710697174072,1536,4.394937038421631,,,,,,,,,
25,0.48,0.48,DAD,0.4443347454071045,1600,4.394742965698242,0.4800000000000002,10,1.965484021175399,0.078125,0.0,1,0.0,0.4800000000000002,0
26,0.48,0.48,DAD,0.44209766387939453,1664,4.394356727600098,,,,,,,,,
27,0.48,0.48,DAD,0.44187045097351074,1728,4.394492149353027,,,,,,,,,
28,0.48,0.48,DAD,0.4408118724822998,1792,4.394177436828613,,,,,,,,,
29,0.48,0.48,DAD,0.44243812561035156,1856,4.394015312194824,,,,,,,,,
30,0.48,0.48,DAD,0.44173264503479004,1920,4.393739700317383,,,,,,,,,
31,0.48,0.48,DAD,0.44165587425231934,1984,4.393874168395996,,,,,,,,,
32,0.48,0.48,DAD,0.4406852722167969,2048,4.393306732177734,,,,,,,,,
33,0.48,0.48,DAD,0.44016146659851074,2112,4.393392086029053,,,,,,,,,
34,0.48,0.48,DAD,0.443310022354126,2176,4.393683433532715,,,,,,,,,
35,0.48,0.48,DAD,0.4403088092803955,2240,4.394045829772949,,,,,,,,,
36,0.48,0.48,DAD,0.4416236877441406,2304,4.394199371337891,,,,,,,,,
37,0.48,0.48,DAD,0.4415552616119385,2368,4.394225120544434,,,,,,,,,
38,0.48,0.48,DAD,0.44018030166625977,2432,4.394209384918213,,,,,,,,,
39,0.48,0.48,DAD,0.44178247451782227,2496,4.39362907409668,,,,,,,,,
40,0.48,0.48,DAD,0.4406719207763672,2560,4.394517421722412,,,,,,,,,
41,0.48,0.48,DAD,0.4404444694519043,2624,4.3940935134887695,,,,,,,,,
42,0.48,0.48,DAD,0.44089579582214355,2688,4.394647121429443,,,,,,,,,
43,0.48,0.48,DAD,0.4416649341583252,2752,4.394619941711426,,,,,,,,,
44,0.48,0.48,DAD,0.4413762092590332,2816,4.394540786743164,,,,,,,,,
45,0.48,0.48,DAD,0.44134521484375,2880,4.393743991851807,,,,,,,,,
46,0.48,0.48,DAD,0.4404716491699219,2944,4.393691062927246,,,,,,,,,
47,0.48,0.48,DAD,0.44132065773010254,3008,4.392932891845703,,,,,,,,,
48,0.48,0.48,DAD,0.44238924980163574,3072,4.3932037353515625,,,,,,,,,
49,0.48,0.48,DAD,0.44135189056396484,3136,4.3930864334106445,,,,,,,,,
50,0.48,0.48,DAD,0.44100189208984375,3200,4.392760753631592,0.4800000000000002,24,2.981385015392818,0.1875,0.0,1,0.0,0.4800000000000002,0
51,0.48,0.48,DAD,0.4407172203063965,3264,4.391747951507568,,,,,,,,,
52,0.48,0.48,DAD,0.440554141998291,3328,4.390972137451172,,,,,,,,,
53,0.48,0.48,DAD,0.440305233001709,3392,4.391905784606934,,,,,,,,,
54,0.48,0.48,DAD,0.4411048889160156,3456,4.391427516937256,,,,,,,,,
55,0.48,0.48,DAD,0.4404423236846924,3520,4.390800476074219,,,,,,,,,
56,0.48,0.48,DAD,0.44264721870422363,3584,4.3905816078186035,,,,,,,,,
57,0.48,0.48,DAD,0.441739559173584,3648,4.390524864196777,,,,,,,,,
58,0.48,0.48,DAD,0.44084954261779785,3712,4.390576362609863,,,,,,,,,
59,0.48,0.48,DAD,0.4403977394104004,3776,4.389466762542725,,,,,,,,,
60,0.48,0.48,DAD,0.4413323402404785,3840,4.390069961547852,,,,,,,,,
61,0.48,0.48,DAD,0.44023609161376953,3904,4.389693260192871,,,,,,,,,
62,0.48,0.48,DAD,0.4420154094696045,3968,4.390128135681152,,,,,,,,,
63,0.48,0.48,DAD,0.442047119140625,4032,4.389299392700195,,,,,,,,,
64,0.48,0.48,DAD,0.4410207271575928,4096,4.38969087600708,,,,,,,,,
65,0.48,0.48,DAD,0.4429011344909668,4160,4.3895649909973145,,,,,,,,,
66,0.48,0.48,DAD,0.44102907180786133,4224,4.3898024559021,,,,,,,,,
67,0.48,0.48,DAD,0.440535306930542,4288,4.388429641723633,,,,,,,,,
68,0.48,0.48,DAD,0.4408125877380371,4352,4.388258934020996,,,,,,,,,
