update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,entropy_t3,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,validation_entropy_t3,validation_unique_sequence_count,validation_xi2_action_variation_across_y1_bins,validation_xi3_action_variation_across_y1_y2_bins,validation_mi_y1_xi2,validation_mi_y1y2_xi3,validation_observation_action_mutual_information,validation_classification,validation_n_bins,validation_deterministic_policy_evaluation,best_validation_so_far
1,ieee5_full,48,144,48,-0.8363135090772024,0.17342861966208128,0.45118311047554016,-0.09160866588354111,3.355276584625244,0.026727724820375443,0.2152777761220932,0.24726812541484833,7.5848283767700195,0.8645833333333334,3.3891656398773193,3.3522064685821533,3.3199379444122314,0.8916666666666666,0.11149240133549711,0.9,0.8,1.0,1.0,"[11, 4, 20]",0.5,3,1.0114042647073518,3.3892242908477783,3.3577922185262046,3.3216880361239114,3,2,3,0.4773856262211096,1.0114042647073518,1.4887898909284614,observation-dependent adaptive,5,True,0.8916666666666666
2,ieee5_full,48,144,96,-0.062116883221185866,0.15330840660202624,0.45705446600914,-0.058714695274829865,3.347290515899658,-0.006070948205888271,0.0416666679084301,0.3688798248767853,2.721303701400757,0.8333333333333334,3.377570867538452,3.345289468765259,3.3132286071777344,0.8833333333333334,0.08975274678557507,0.9,0.8,1.0,1.0,"[20, 3, 21]",1.0,1,-0.0,3.377692222595215,3.3398335576057434,3.3107280135154724,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.8833333333333334
3,ieee5_full,48,144,144,-0.017222779465011433,0.12083957151351021,0.2695356011390686,-0.04706548899412155,3.3361494541168213,0.003640602109953761,0.0069444444961845875,0.39650052785873413,2.7389214038848877,0.8520833333333333,3.359693765640259,3.3384525775909424,3.301835060119629,,,,,,,,,,,,,,,,,,,,,,,
4,ieee5_full,48,144,192,0.03436317230905923,0.11531251296663789,0.2513001561164856,-0.039189595729112625,3.324180841445923,0.006875509861856699,0.02777777798473835,0.37906399369239807,3.3800547122955322,0.85,3.3387019634246826,3.3338441848754883,3.293067216873169,0.8999999999999999,0.1,0.9,0.8,1.0,1.0,"[20, 21, 14]",1.0,1,-0.0,3.338942527770996,3.316848576068878,3.2919019063313804,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.8833333333333334
5,ieee5_full,48,144,240,-0.02499303577322928,0.10648632271436984,0.2844104468822479,-0.03435966745018959,3.3139355182647705,-0.0034271494951099157,0.0,0.4190088212490082,2.813570737838745,0.8875000000000001,3.321143865585327,3.3266384601593018,3.2898776531219482,,,,,,,,,,,,,,,,,,,,,,,
6,ieee5_full,48,144,288,0.015472410030663008,0.11797010016969633,0.26878494024276733,-0.03234073892235756,3.302523136138916,0.002688643056899309,0.0069444444961845875,0.45213890075683594,1.1014950275421143,0.85,3.2956132888793945,3.3173282146453857,3.2854621410369873,0.8999999999999999,0.1,0.9,0.8,1.0,1.0,"[20, 21, 14]",1.0,1,-0.0,3.2958638668060303,3.295721451441447,3.293050388495127,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.8833333333333334
7,ieee5_full,48,144,336,-0.0005897639698038653,0.10225930634223594,0.23369407653808594,-0.03907196223735809,3.2822630405426025,0.0017857899656519294,0.0347222238779068,0.45784133672714233,0.8977516293525696,0.8562500000000001,3.2522456645965576,3.306910276412964,3.270753860473633,,,,,,,,,,,,,,,,,,,,,,,
8,ieee5_full,48,144,384,-0.0163722243797448,0.10314345363820121,0.2957566976547241,-0.03184131905436516,3.259410858154297,0.007967157289385796,0.0069444444961845875,0.45793378353118896,0.773155927658081,0.8875000000000001,3.2110331058502197,3.2963740825653076,3.2590789794921875,0.875,0.14790199457749043,0.9,0.61,1.0,1.0,"[20, 21, 1]",1.0,1,-0.0,3.211188793182373,3.2543106079101562,3.2746978203455606,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.875
9,ieee5_full,48,144,432,0.020007277793354452,0.11256293142635204,0.32270103693008423,-0.0408807136118412,3.2474162578582764,0.006527577992528677,0.02083333395421505,0.5048660635948181,1.7531447410583496,0.875,3.2268621921539307,3.2718937397003174,3.2459194660186768,,,,,,,,,,,,,,,,,,,,,,,
10,ieee5_full,48,144,480,0.002099720832167393,0.10543997379324414,0.28053200244903564,-0.03760002925992012,3.258776903152466,-0.00031454197596758604,0.0347222238779068,0.442172110080719,1.9965709447860718,0.8625000000000002,3.2726457118988037,3.263819456100464,3.244102716445923,0.875,0.14790199457749043,0.9,0.61,1.0,1.0,"[20, 21, 1]",1.0,1,-0.0,3.2727577686309814,3.224851111570994,3.2700573603312173,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.875
11,ieee5_full,48,144,528,0.014504663527839709,0.13125656620535406,0.3663957118988037,-0.02651206962764263,3.263146162033081,0.006668845657259226,0.0347222238779068,0.3899112939834595,0.2648588716983795,0.8416666666666667,3.313102960586548,3.2476046085357666,3.2295162677764893,,,,,,,,,,,,,,,,,,,,,,,
12,ieee5_full,48,144,576,0.005045943709090346,0.10409929306378246,0.2930046319961548,-0.021283738315105438,3.262025833129883,0.0026385800447314978,0.0,0.43498173356056213,0.6754125952720642,0.8583333333333334,3.3195111751556396,3.235283851623535,3.223062515258789,0.8999999999999999,0.1,0.9,0.8,1.0,1.0,"[20, 21, 14]",1.0,1,-0.0,3.3196330070495605,3.205054601033529,3.260500947634379,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.875
13,ieee5_full,48,144,624,0.017764941527818632,0.09083990560035754,0.23406338691711426,-0.03319976106286049,3.237797498703003,0.016093291342258453,0.0069444444961845875,0.526662290096283,1.6083922386169434,0.8562500000000001,3.3215866088867188,3.195146322250366,3.1755897998809814,,,,,,,,,,,,,,,,,,,,,,,
