system,seed,checkpoint,step,action_history,y_bin,selected_action,logits,L1_policy_difference,history_embedding_L2_difference,belief_embedding_L2_difference,logits_L2_difference
ieee5,999,1,2,20,0,11,"[0.28977110981941223, -0.17543338239192963, 0.02327362447977066, 0.05324158817529678, -0.14653077721595764, -0.11673179268836975, 0.11833120882511139, 0.038368742913007736, 0.19591596722602844, -0.03160791099071503, -0.02991250716149807, 0.3015781342983246, 0.17080891132354736, -0.01957046240568161, 0.22857092320919037, 0.031112167984247208, 0.05775226652622223, 0.07584632188081741, 0.12568417191505432, 0.14584897458553314, -1000000000.0, -0.0019743889570236206, -0.14189085364341736, -0.014007769525051117, 0.01622258871793747, 0.06642161309719086, -0.14660876989364624, -0.11625619977712631, -0.09252531081438065, 0.13726332783699036]",0.01436309888958931,1.528532862663269,1.979913592338562,0.10281714797019958
ieee5,999,1,2,20,1,11,"[0.30157792568206787, -0.18968172371387482, 0.0388675183057785, 0.034150756895542145, -0.11495006084442139, -0.1130814477801323, 0.12047639489173889, 0.04645252600312233, 0.17526739835739136, -0.043200477957725525, -0.028294561430811882, 0.30534839630126953, 0.16441307961940765, -0.026786793023347855, 0.2542526423931122, 0.03432891145348549, 0.026193030178546906, 0.08438802510499954, 0.07460129261016846, 0.13470180332660675, -1000000000.0, -0.010859079658985138, -0.15302540361881256, 0.006429979577660561, 0.019102100282907486, 0.11563033610582352, -0.14010459184646606, -0.11178812384605408, -0.10885628312826157, 0.1415291726589203]",0.0,0.0,0.0,0.0
ieee5,999,1,2,20,2,11,"[0.2780921757221222, -0.16428862512111664, 0.07087654620409012, 0.0230671688914299, -0.09926412999629974, -0.16061754524707794, 0.08641771227121353, 0.02114769257605076, 0.08699773252010345, -0.06826263666152954, -0.025659708306193352, 0.2953539490699768, 0.14011378586292267, -0.04643736034631729, 0.2002290040254593, 0.023903202265501022, 0.007857490330934525, 0.08549264818429947, 0.03897874057292938, 0.046669721603393555, -1000000000.0, -0.045177191495895386, -0.13677096366882324, 0.05760372802615166, 0.0214676633477211, 0.13504493236541748, -0.1394200623035431, -0.12637712061405182, -0.12600991129875183, 0.11528982222080231]",0.023028528317809105,4.715967655181885,2.2129878997802734,0.18486614525318146
ieee5,999,1,3,20 11,0,0,"[0.24744977056980133, -0.16579218208789825, 0.08693629503250122, 0.014413125813007355, -0.22490286827087402, -0.07792861759662628, 0.054162826389074326, 0.09800699353218079, 0.18748432397842407, 0.07475466281175613, 0.04219865798950195, -1000000000.0, 0.13468670845031738, 0.034601666033267975, 0.09430287778377533, -0.06598033010959625, 0.09186498820781708, 0.05721069127321243, 0.1813589632511139, 0.010676607489585876, -1000000000.0, -0.05048774555325508, -0.1443740427494049, -0.08994238078594208, 0.10094450414180756, -0.07648175954818726, -0.158476322889328, -0.10997793078422546, -0.05115914344787598, 0.23412325978279114]",0.012720668688416481,1.3918969631195068,1.8182600736618042,0.0893731340765953
ieee5,999,1,3,20 11,1,29,"[0.23766697943210602, -0.14860433340072632, 0.10522063821554184, 0.014271087944507599, -0.23456580936908722, -0.08576758950948715, 0.0465366467833519, 0.09106674790382385, 0.17783455550670624, 0.05878204479813576, 0.03222043067216873, -1000000000.0, 0.1692790538072586, 0.02323615550994873, 0.093297079205513, -0.07219862937927246, 0.11399798840284348, 0.025565676391124725, 0.19065631926059723, -0.03370574489235878, -1000000000.0, -0.06805635988712311, -0.16079097986221313, -0.08583386242389679, 0.08236432075500488, -0.06461691856384277, -0.16656982898712158, -0.108301542699337, -0.0723598375916481, 0.24055060744285583]",0.0,0.0,0.0,0.0
ieee5,999,1,3,20 11,2,0,"[0.2732885479927063, -0.15950311720371246, 0.12644235789775848, 0.011910416185855865, -0.17388750612735748, -0.12334205210208893, 0.004612796939909458, 0.04678235203027725, 0.1404188871383667, 0.10779052972793579, 0.0633014366030693, -1000000000.0, 0.09139187633991241, -0.03156280517578125, 0.10319478809833527, -0.044252458959817886, 0.06889109313488007, 0.011066630482673645, 0.14730186760425568, -0.05478660389780998, -1000000000.0, -0.07304341346025467, -0.11908726394176483, -0.0146726593375206, 0.07653835415840149, -0.032594233751297, -0.10048950463533401, -0.06679229438304901, -0.08391628414392471, 0.19918471574783325]",0.034802455455064774,3.465674638748169,2.320850133895874,0.21392212808132172
ieee5,999,2,2,20,0,11,"[0.2729698121547699, -0.15766671299934387, -0.008531473577022552, 0.1354331374168396, -0.1614181101322174, -0.1496274769306183, 0.14908556640148163, 0.000460674986243248, 0.19568975269794464, -0.04984353482723236, -0.04282920062541962, 0.34438979625701904, 0.24351805448532104, -0.016660451889038086, 0.21598459780216217, 0.00610702857375145, 0.09251533448696136, 0.038158103823661804, 0.107154980301857, 0.16723275184631348, -1000000000.0, 0.02297135442495346, -0.17458856105804443, -0.024196937680244446, 0.00311833992600441, 0.011675485409796238, -0.19279998540878296, -0.11355706304311752, -0.13291779160499573, 0.13664154708385468]",0.015193836763501167,1.523406982421875,1.9891877174377441,0.10640513896942139
ieee5,999,2,2,20,1,11,"[0.2869579493999481, -0.1715945601463318, 0.010055862367153168, 0.11107654124498367, -0.12975040078163147, -0.14146152138710022, 0.150411456823349, 0.008901355788111687, 0.17296214401721954, -0.05898351967334747, -0.03954792767763138, 0.3455202877521515, 0.2326527088880539, -0.025961440056562424, 0.23944330215454102, 0.009711228311061859, 0.058631785213947296, 0.050512805581092834, 0.06033401936292648, 0.1535676121711731, -1000000000.0, 0.01321054995059967, -0.1852671205997467, -0.0033584078773856163, 0.004743367433547974, 0.06490122526884079, -0.18428337574005127, -0.10965538769960403, -0.14739443361759186, 0.14051130414009094]",0.0,0.0,0.0,0.0
ieee5,999,2,2,20,2,11,"[0.2702655792236328, -0.14926180243492126, 0.04544749855995178, 0.08537370711565018, -0.10612305998802185, -0.18559999763965607, 0.11603621393442154, -0.006992967799305916, 0.08271043002605438, -0.08181465417146683, -0.034616995602846146, 0.326482355594635, 0.19644126296043396, -0.04545832425355911, 0.18503086268901825, 0.0058731697499752045, 0.02997949719429016, 0.0582626610994339, 0.02835804596543312, 0.06135949492454529, -1000000000.0, -0.021695293486118317, -0.16139769554138184, 0.0498875230550766, 0.006792381405830383, 0.09649394452571869, -0.17321816086769104, -0.12349779158830643, -0.16017238795757294, 0.11328399181365967]",0.0251504797488451,4.699891090393066,2.2223854064941406,0.1939113736152649
ieee5,999,2,3,20 11,0,0,"[0.227750763297081, -0.1595105528831482, 0.05895731598138809, 0.1012367382645607, -0.25188127160072327, -0.10994921624660492, 0.0982145220041275, 0.07109173387289047, 0.19849389791488647, 0.05401230230927467, 0.025518344715237617, -1000000000.0, 0.19485078752040863, 0.03420855849981308, 0.08229456841945648, -0.09075693786144257, 0.1111568883061409, 0.035234734416007996, 0.15921719372272491, 0.032085809856653214, -1000000000.0, -0.03139466792345047, -0.1769464910030365, -0.09362131357192993, 0.08762891590595245, -0.1256004422903061, -0.19610872864723206, -0.10693502426147461, -0.07856367528438568, 0.2270316332578659]",0.012161139398813248,1.3822344541549683,1.821275234222412,0.08592024445533752
