epoch,train_mean_u_ctrl,validation_mean_u_ctrl,validation_safety,best_so_far_validation_u_ctrl,policy_entropy,dominant_sequence_fraction,unique_sequence_count,grad_norm,advantage_mean,advantage_std,terminal_cost_unique_count,terminal_cost_modal_fraction,fixed_validation_mean_u_ctrl
0,0.8499999999999999,0.9083333333333332,1.0,0.9083333333333332,3.365088540774125,1.0,1,0.09637858399323054,-0.00040583351269152034,0.12567676659630267,5,0.34615384615384615,0.8250000000000001
1,0.8499999999999999,0.9083333333333332,1.0,0.9083333333333332,3.364545239852025,1.0,1,0.09289770945906639,0.011261760919980646,0.11599334315282052,5,0.34615384615384615,0.8250000000000001
2,0.8865384615384616,0.9083333333333332,1.0,0.9083333333333332,3.3638221942461453,1.0,1,0.10052228718996048,-0.009493684845714521,0.11954688782210994,5,0.4230769230769231,0.8250000000000001
3,0.8615384615384614,0.9083333333333332,1.0,0.9083333333333332,3.363286394339341,1.0,1,0.08304195425340108,-0.0024408515339155957,0.10916416158875837,5,0.4423076923076923,0.8250000000000001
4,0.8384615384615385,0.8999999999999999,1.0,0.8999999999999999,3.3631041875252357,1.0,1,0.09653114208153316,0.007412973922052539,0.12123082770053316,5,0.28846153846153844,0.8250000000000001
5,0.8673076923076922,0.8999999999999999,1.0,0.8999999999999999,3.3621947948749247,1.0,1,0.1037500234586852,-0.003448529099234118,0.13114012976291123,5,0.36538461538461536,0.8250000000000001
6,0.8384615384615385,0.8999999999999999,1.0,0.8999999999999999,3.3604708313941956,1.0,1,0.10346508185778346,0.00781335882354697,0.1218099318932498,5,0.38461538461538464,0.8250000000000001
7,0.880769230769231,0.8999999999999999,1.0,0.8999999999999999,3.36041928254641,1.0,1,0.10115717404655047,-0.009534816594326846,0.10500547127798253,5,0.40384615384615385,0.8250000000000001
8,0.8615384615384615,0.8999999999999999,1.0,0.8999999999999999,3.358995254223163,1.0,1,0.09732326279793467,0.0024052995939915843,0.11508678881700402,5,0.28846153846153844,0.8250000000000001
9,0.8807692307692307,0.8999999999999999,1.0,0.8999999999999999,3.356244669510768,1.0,1,0.09899222212178367,-0.005452344548924208,0.11129157069682963,5,0.34615384615384615,0.8250000000000001
10,0.8576923076923078,0.8999999999999999,1.0,0.8999999999999999,3.352017778616685,1.0,1,0.11559211675609861,0.008769020059671413,0.121800435996355,5,0.3269230769230769,0.8250000000000001
11,0.8500000000000001,0.8999999999999999,1.0,0.8999999999999999,3.3477336856035085,1.0,1,0.12115476706198283,-0.0027158686548563694,0.11555718297729566,5,0.46153846153846156,0.8250000000000001
12,0.8730769230769229,0.8999999999999999,1.0,0.8999999999999999,3.3409774074187646,1.0,1,0.1135225732411657,-0.008097402557734334,0.10911199749542522,5,0.38461538461538464,0.8250000000000001
13,0.8653846153846154,0.8999999999999999,1.0,0.8999999999999999,3.3396542760042043,1.0,1,0.12431666148560387,0.007148514610775875,0.1194715916294453,5,0.36538461538461536,0.8250000000000001
14,0.8884615384615384,0.8999999999999999,1.0,0.8999999999999999,3.3368110840137186,1.0,1,0.12082962585347039,-0.008024279965424973,0.11744210990516511,5,0.4230769230769231,0.8250000000000001
15,0.8384615384615384,0.8999999999999999,1.0,0.8999999999999999,3.340205586873568,1.0,1,0.13912626888070787,0.013681424468925788,0.13277698024994064,5,0.2692307692307692,0.8250000000000001
16,0.8499999999999999,0.8999999999999999,1.0,0.8999999999999999,3.35009057705219,1.0,1,0.09975986768092428,-0.003463515581170189,0.11314266468805137,5,0.3269230769230769,0.8250000000000001
17,0.8576923076923078,0.8999999999999999,1.0,0.8999999999999999,3.3524615397820106,1.0,1,0.1098446888583047,-0.004756473687185409,0.11849592090045381,5,0.3076923076923077,0.8250000000000001
18,0.8307692307692307,0.8999999999999999,1.0,0.8999999999999999,3.35030328310453,1.0,1,0.11268186037029539,0.005900361857213594,0.12193429776489088,5,0.36538461538461536,0.8250000000000001
19,0.8596153846153844,0.8999999999999999,1.0,0.8999999999999999,3.3453843685296865,1.0,1,0.12304569461515971,-0.0002737010178559049,0.12255701337967491,5,0.34615384615384615,0.8250000000000001
20,0.8557692307692306,0.8999999999999999,1.0,0.8999999999999999,3.343974613226377,1.0,1,0.10186379722186498,0.0019321843915541665,0.11756441535865164,5,0.38461538461538464,0.8250000000000001
21,0.846153846153846,0.8999999999999999,1.0,0.8999999999999999,3.331437042126289,1.0,1,0.13142515825373785,-0.005116161954922345,0.11584290800132745,5,0.2692307692307692,0.8250000000000001
22,0.8788461538461537,0.8999999999999999,1.0,0.8999999999999999,3.3233948212403517,1.0,1,0.13330896305186407,-0.004140290820208192,0.11705450264110834,5,0.36538461538461536,0.8250000000000001
23,0.8826923076923077,0.8999999999999999,1.0,0.8999999999999999,3.326131673959585,1.0,1,0.11517471394368581,0.0035135329644136928,0.1034693835568057,5,0.3269230769230769,0.8250000000000001
24,0.8634615384615383,0.8999999999999999,1.0,0.8999999999999999,3.323807166172908,1.0,1,0.11775584838220052,0.0008536749030836749,0.11016764571249536,5,0.4423076923076923,0.8250000000000001
