update,mean_train_u_ctrl,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_checkpoint_score,validation_meets_unique_floor
1,0.16546875,RL-sBOED,0.44469642639160156,64,3.3752920627593994,,,,,,
2,0.16078125000000001,RL-sBOED,0.2459244728088379,128,3.367628812789917,,,,,,
3,0.1659375,RL-sBOED,0.24711322784423828,192,3.3595314025878906,,,,,,
4,0.166875,RL-sBOED,0.24565625190734863,256,3.349290370941162,,,,,,
5,0.1584375,RL-sBOED,0.24481821060180664,320,3.3387298583984375,,,,,,
6,0.15796875,RL-sBOED,0.24549627304077148,384,3.3241376876831055,,,,,,
7,0.15750000000000003,RL-sBOED,0.24424314498901367,448,3.304440975189209,,,,,,
8,0.15187499999999998,RL-sBOED,0.24571752548217773,512,3.278895378112793,,,,,,
9,0.16546875,RL-sBOED,0.24619221687316895,576,3.24723219871521,,,,,,
10,0.14296874999999998,RL-sBOED,0.2454531192779541,640,3.2046456336975098,,,,,,
11,0.16312500000000002,RL-sBOED,0.24593806266784668,704,3.1514432430267334,,,,,,
12,0.1471875,RL-sBOED,0.24518537521362305,768,3.1076831817626953,,,,,,
13,0.14765625,RL-sBOED,0.24552130699157715,832,3.0681874752044678,,,,,,
14,0.14296875,RL-sBOED,0.24528765678405762,896,3.0340003967285156,,,,,,
15,0.14296874999999998,RL-sBOED,0.24582338333129883,960,3.010565996170044,,,,,,
16,0.1378125,RL-sBOED,0.2452085018157959,1024,3.018413782119751,,,,,,
17,0.14109375,RL-sBOED,0.24516892433166504,1088,3.027804136276245,,,,,,
18,0.15984375,RL-sBOED,0.2456498146057129,1152,3.0098676681518555,,,,,,
19,0.13499999999999998,RL-sBOED,0.24591517448425293,1216,2.994936943054199,,,,,,
20,0.14390624999999999,RL-sBOED,0.24544668197631836,1280,2.988618850708008,,,,,,
21,0.13828125,RL-sBOED,0.2455122470855713,1344,2.9682719707489014,,,,,,
22,0.14390624999999996,RL-sBOED,0.24540996551513672,1408,2.9286131858825684,,,,,,
23,0.12421874999999999,RL-sBOED,0.24634647369384766,1472,2.8787717819213867,,,,,,
24,0.12515625,RL-sBOED,0.2447340488433838,1536,2.819103240966797,,,,,,
25,0.12234375,RL-sBOED,0.2459549903869629,1600,2.734163761138916,0.13546874999999997,1,-0.0,0.0078125,0.13546874999999997,0
26,0.13171875,RL-sBOED,0.24544334411621094,1664,2.6349406242370605,,,,,,
27,0.1359375,RL-sBOED,0.24533295631408691,1728,2.524095058441162,,,,,,
28,0.12374999999999999,RL-sBOED,0.2447662353515625,1792,2.454657554626465,,,,,,
29,0.11812500000000001,RL-sBOED,0.2458639144897461,1856,2.3950438499450684,,,,,,
30,0.11765624999999999,RL-sBOED,0.24584078788757324,1920,2.3479809761047363,,,,,,
31,0.12281249999999999,RL-sBOED,0.24501299858093262,1984,2.348257541656494,,,,,,
32,0.12656250000000002,RL-sBOED,0.24507379531860352,2048,2.3716962337493896,,,,,,
33,0.12046874999999999,RL-sBOED,0.24505233764648438,2112,2.485023021697998,,,,,,
34,0.11859375,RL-sBOED,0.24532365798950195,2176,2.5406506061553955,,,,,,
35,0.11953125,RL-sBOED,0.24557113647460938,2240,2.6197617053985596,,,,,,
36,0.135,RL-sBOED,0.24596714973449707,2304,2.6081323623657227,,,,,,
37,0.110625,RL-sBOED,0.24580812454223633,2368,2.6058037281036377,,,,,,
38,0.11765624999999999,RL-sBOED,0.24467182159423828,2432,2.548250675201416,,,,,,
39,0.12,RL-sBOED,0.24558544158935547,2496,2.4551374912261963,,,,,,
40,0.12515625,RL-sBOED,0.245985746383667,2560,2.372917652130127,,,,,,
41,0.11390625,RL-sBOED,0.24563884735107422,2624,2.3191630840301514,,,,,,
42,0.12281249999999999,RL-sBOED,0.24611759185791016,2688,2.2788894176483154,,,,,,
43,0.13265625,RL-sBOED,0.24622869491577148,2752,2.222475051879883,,,,,,
44,0.11484375,RL-sBOED,0.24534869194030762,2816,2.1791694164276123,,,,,,
45,0.12234375,RL-sBOED,0.24535131454467773,2880,2.0667362213134766,,,,,,
46,0.12140625,RL-sBOED,0.24577617645263672,2944,1.9650887250900269,,,,,,
47,0.110625,RL-sBOED,0.24505233764648438,3008,1.9423696994781494,,,,,,
48,0.1228125,RL-sBOED,0.24512529373168945,3072,1.9059510231018066,,,,,,
49,0.11390625,RL-sBOED,0.24564146995544434,3136,2.003206491470337,,,,,,
50,0.14015624999999998,RL-sBOED,0.24583768844604492,3200,2.045560359954834,0.12,2,0.683226635860098,0.015625,0.12,0
51,0.14015624999999998,RL-sBOED,0.24535560607910156,3264,2.1238181591033936,,,,,,
52,0.11953125,RL-sBOED,0.2452259063720703,3328,2.133882761001587,,,,,,
53,0.12609375,RL-sBOED,0.24611926078796387,3392,2.192495107650757,,,,,,
54,0.121875,RL-sBOED,0.24528837203979492,3456,2.260657548904419,,,,,,
55,0.1171875,RL-sBOED,0.24556279182434082,3520,2.294555187225342,,,,,,
56,0.121875,RL-sBOED,0.24531149864196777,3584,2.3065145015716553,,,,,,
57,0.13734375,RL-sBOED,0.24603486061096191,3648,2.3356618881225586,,,,,,
58,0.125625,RL-sBOED,0.24521255493164062,3712,2.384798049926758,,,,,,
59,0.12468749999999999,RL-sBOED,0.24538326263427734,3776,2.413623809814453,,,,,,
60,0.1209375,RL-sBOED,0.2452380657196045,3840,2.3491058349609375,,,,,,
61,0.13640625,RL-sBOED,0.2456982135772705,3904,2.287510871887207,,,,,,
62,0.12796875,RL-sBOED,0.24519610404968262,3968,2.2774367332458496,,,,,,
63,0.12609375,RL-sBOED,0.24559307098388672,4032,2.2715864181518555,,,,,,
64,0.13546875000000003,RL-sBOED,0.24532151222229004,4096,2.22737193107605,,,,,,
65,0.10828125000000001,RL-sBOED,0.24501347541809082,4160,2.19008469581604,,,,,,
