update,mean_train_u_ctrl,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_checkpoint_score,validation_meets_unique_floor
1,0.16546875,DAD,0.5727150440216064,64,3.3743090629577637,,,,,,
2,0.15890625000000003,DAD,0.2424020767211914,128,3.3647379875183105,,,,,,
3,0.1603125,DAD,0.24172282218933105,192,3.3543050289154053,,,,,,
4,0.16453125000000002,DAD,0.24208998680114746,256,3.343067169189453,,,,,,
5,0.15984374999999998,DAD,0.24142074584960938,320,3.3331401348114014,,,,,,
6,0.15796875,DAD,0.24253225326538086,384,3.3220763206481934,,,,,,
7,0.15890625000000003,DAD,0.24057674407958984,448,3.3034422397613525,,,,,,
8,0.15749999999999997,DAD,0.24085402488708496,512,3.282038450241089,,,,,,
9,0.16687499999999997,DAD,0.24123668670654297,576,3.260996103286743,,,,,,
10,0.1396875,DAD,0.2411496639251709,640,3.234637975692749,,,,,,
11,0.1584375,DAD,0.2416837215423584,704,3.1983184814453125,,,,,,
12,0.148125,DAD,0.24034762382507324,768,3.157914161682129,,,,,,
13,0.14671875,DAD,0.23989462852478027,832,3.1162829399108887,,,,,,
14,0.14203125,DAD,0.2405078411102295,896,3.0839695930480957,,,,,,
15,0.13921875,DAD,0.2407522201538086,960,3.0376570224761963,,,,,,
16,0.13546875,DAD,0.24030852317810059,1024,2.9865431785583496,,,,,,
17,0.1378125,DAD,0.23987793922424316,1088,2.9283409118652344,,,,,,
18,0.14671875,DAD,0.24118995666503906,1152,2.8413877487182617,,,,,,
19,0.12984374999999998,DAD,0.24109625816345215,1216,2.7302494049072266,,,,,,
20,0.13124999999999998,DAD,0.23971033096313477,1280,2.6652672290802,,,,,,
21,0.12140625,DAD,0.2400038242340088,1344,2.6652708053588867,,,,,,
22,0.13874999999999998,DAD,0.23969554901123047,1408,2.720754623413086,,,,,,
23,0.1209375,DAD,0.24068522453308105,1472,2.6884336471557617,,,,,,
24,0.11812499999999998,DAD,0.24010157585144043,1536,2.681609630584717,,,,,,
25,0.114375,DAD,0.24071145057678223,1600,2.6012539863586426,0.12,2,0.6723730392971619,0.015625,0.12,0
26,0.12375,DAD,0.24251866340637207,1664,2.4925026893615723,,,,,,
27,0.13359374999999998,DAD,0.24122118949890137,1728,2.339488983154297,,,,,,
28,0.12421875,DAD,0.24083566665649414,1792,2.300727367401123,,,,,,
29,0.1190625,DAD,0.24059724807739258,1856,2.2328829765319824,,,,,,
30,0.11484375,DAD,0.24125218391418457,1920,2.191894054412842,,,,,,
31,0.12328125,DAD,0.2426891326904297,1984,2.254880428314209,,,,,,
32,0.12796875,DAD,0.243804931640625,2048,2.296316146850586,,,,,,
33,0.11859375,DAD,0.24419689178466797,2112,2.4203855991363525,,,,,,
34,0.11859375,DAD,0.24626708030700684,2176,2.4704694747924805,,,,,,
35,0.11671875000000001,DAD,0.24423432350158691,2240,2.512847900390625,,,,,,
36,0.13359375,DAD,0.2418043613433838,2304,2.4963901042938232,,,,,,
37,0.110625,DAD,0.24159812927246094,2368,2.5041873455047607,,,,,,
38,0.11437499999999999,DAD,0.24338984489440918,2432,2.4570398330688477,,,,,,
39,0.11953124999999999,DAD,0.2426297664642334,2496,2.364354133605957,,,,,,
40,0.12234375,DAD,0.2416846752166748,2560,2.2888827323913574,,,,,,
41,0.11015625,DAD,0.24169611930847168,2624,2.2494120597839355,,,,,,
42,0.12234375,DAD,0.24235916137695312,2688,2.2295737266540527,,,,,,
43,0.1321875,DAD,0.24485063552856445,2752,2.206132650375366,,,,,,
44,0.12,DAD,0.24499249458312988,2816,2.1820743083953857,,,,,,
45,0.11906249999999999,DAD,0.2456197738647461,2880,2.129748821258545,,,,,,
46,0.12421874999999999,DAD,0.24359869956970215,2944,2.070887327194214,,,,,,
47,0.10734375,DAD,0.24283885955810547,3008,2.0495362281799316,,,,,,
48,0.1209375,DAD,0.24112749099731445,3072,2.0652334690093994,,,,,,
49,0.11578125,DAD,0.24082016944885254,3136,2.1118781566619873,,,,,,
50,0.13546875,DAD,0.2423539161682129,3200,2.1919302940368652,0.120703125,2,0.18920898053816695,0.015625,0.120703125,0
51,0.1396875,DAD,0.24030494689941406,3264,2.253880500793457,,,,,,
52,0.121875,DAD,0.24073362350463867,3328,2.242093801498413,,,,,,
53,0.12984374999999998,DAD,0.24133872985839844,3392,2.240356206893921,,,,,,
54,0.12703124999999998,DAD,0.24123620986938477,3456,2.2343122959136963,,,,,,
55,0.1171875,DAD,0.24082303047180176,3520,2.2740137577056885,,,,,,
56,0.1246875,DAD,0.23994016647338867,3584,2.27817702293396,,,,,,
57,0.136875,DAD,0.24010300636291504,3648,2.2631492614746094,,,,,,
58,0.1246875,DAD,0.24035429954528809,3712,2.2543022632598877,,,,,,
59,0.1275,DAD,0.24033331871032715,3776,2.201357841491699,,,,,,
60,0.12281249999999999,DAD,0.24012494087219238,3840,2.148280382156372,,,,,,
61,0.125625,DAD,0.2401437759399414,3904,2.1403422355651855,,,,,,
62,0.12796875,DAD,0.24074292182922363,3968,2.021008014678955,,,,,,
63,0.1209375,DAD,0.2403726577758789,4032,1.990274429321289,,,,,,
64,0.129375,DAD,0.24055743217468262,4096,1.903351068496704,,,,,,
65,0.10359375,DAD,0.24047112464904785,4160,1.853226661682129,,,,,,
66,0.14296874999999998,DAD,0.24094891548156738,4224,1.8992362022399902,,,,,,
67,0.12421874999999999,DAD,0.24064421653747559,4288,1.9532041549682617,,,,,,
68,0.11156250000000001,DAD,0.24039196968078613,4352,1.991369605064392,,,,,,
69,0.1246875,DAD,0.24241113662719727,4416,2.0687265396118164,,,,,,
70,0.125625,DAD,0.24162769317626953,4480,2.096132755279541,,,,,,
71,0.11578125,DAD,0.24099326133728027,4544,2.0992813110351562,,,,,,
72,0.11906249999999999,DAD,0.24082612991333008,4608,2.1069881916046143,,,,,,
73,0.13218749999999999,DAD,0.24170446395874023,4672,2.1165809631347656,,,,,,
74,0.11015625,DAD,0.2425990104675293,4736,2.116685628890991,,,,,,
75,0.13640625,DAD,0.24126863479614258,4800,2.101635217666626,0.12,1,-0.0,0.0078125,0.12,0
76,0.12515625,DAD,0.24077296257019043,4864,2.133742094039917,,,,,,
77,0.12,DAD,0.241072416305542,4928,2.097501039505005,,,,,,
78,0.10265625,DAD,0.24074268341064453,4992,2.021531581878662,,,,,,
79,0.118125,DAD,0.24005913734436035,5056,1.8778456449508667,,,,,,
80,0.114375,DAD,0.2406008243560791,5120,1.8035621643066406,,,,,,
81,0.11203125,DAD,0.2401127815246582,5184,1.795363187789917,,,,,,
82,0.1340625,DAD,0.2400341033935547,5248,1.8115274906158447,,,,,,
83,0.12515625,DAD,0.23966574668884277,5312,1.8738081455230713,,,,,,
84,0.10640625,DAD,0.2403697967529297,5376,1.8438682556152344,,,,,,
85,0.1284375,DAD,0.2402806282043457,5440,1.954571008682251,,,,,,
86,0.1096875,DAD,0.240966796875,5504,2.003498077392578,,,,,,
87,0.129375,DAD,0.24064040184020996,5568,2.0499022006988525,,,,,,
88,0.12375,DAD,0.24046826362609863,5632,2.111124277114868,,,,,,
