update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,best_validation_so_far
1,C0,24,48,24,-1.0637897638900204,0.1351951321241682,0.03077576495707035,-0.09795448184013367,1.8501490354537964,0.021231500431895256,0.375,0.3205889165401459,1.0434632301330566,1.0966666666666667,1.9294739961624146,1.761745572090149,1.1,0.09591663046625439,1.12,0.96,1.2,1.0,"[22, 36]",1.0,1,-0.0,1.9295693635940552,1.764301285147667,1.1
2,C0,24,48,48,0.11832537540992101,0.11596487282364329,0.009112967178225517,-0.05222820118069649,1.8315337896347046,0.006020104046911001,0.1458333283662796,0.4151320159435272,0.3286632001399994,1.1033333333333333,1.9200631380081177,1.7354055643081665,,,,,,,,,,,,,
3,C0,24,48,72,-0.00157739790081978,0.11453552057090924,0.005772098433226347,-0.048437535762786865,1.8160446882247925,-0.01943528652191162,0.0833333358168602,0.5226045250892639,0.18784257769584656,1.0866666666666667,1.904429316520691,1.7204116582870483,,,,,,,,,,,,,
4,C0,24,48,96,0.03531750361919403,0.09736488466786557,0.006589829456061125,-0.038490403443574905,1.8106498718261719,-0.0026962507981806993,0.0625,0.4889201521873474,0.21251103281974792,1.0633333333333335,1.8979123830795288,1.7264885902404785,,,,,,,,,,,,,
5,C0,24,48,120,-0.10878435168464977,0.08738754992583242,0.006065016146749258,-0.03200933709740639,1.8151146173477173,-0.0031813904643058777,0.0,0.709299623966217,0.28501322865486145,1.1366666666666667,1.8999286890029907,1.7292494773864746,,,,,,,,,,,,,
6,C0,24,48,144,0.13260529369115828,0.0993406300678743,0.0052548982203006744,-0.052453428506851196,1.8133087158203125,0.003407508134841919,0.1041666641831398,0.43232133984565735,0.14289818704128265,1.0833333333333333,1.8961435556411743,1.7280845642089844,,,,,,,,,,,,,
7,C0,24,48,168,-0.10645108010570205,0.10237241025364856,0.005337361246347427,-0.0647185817360878,1.810571312904358,0.017618345096707344,0.1666666716337204,0.4587070643901825,0.0867643654346466,1.1133333333333333,1.896254539489746,1.7220107316970825,,,,,,,,,,,,,
8,C0,24,48,192,0.03250811789631847,0.10037426033298087,0.006500450428575277,-0.04984760284423828,1.7940958738327026,0.03218838945031166,0.125,0.6388626098632812,0.22426266968250275,1.1033333333333335,1.8651328086853027,1.7112197875976562,,,,,,,,,,,,,
9,C0,24,48,216,0.011803086415926652,0.09738928216325628,0.005958714988082647,-0.016856467351317406,1.7589322328567505,-0.009573978371918201,0.0,0.433696985244751,0.19810983538627625,1.1266666666666667,1.8176931142807007,1.6882871389389038,,,,,,,,,,,,,
10,C0,24,48,240,0.016290500345826145,0.09622682879781841,0.004617846105247736,-0.042653631418943405,1.7277393341064453,-0.0032703306060284376,0.0625,0.45130839943885803,0.04025983810424805,1.0633333333333335,1.7674508094787598,1.673324704170227,1.06,0.09591663046625439,1.04,0.96,1.2,1.0,"[22, 10]",1.0,1,-0.0,1.7680320739746094,1.6502924412488937,1.06
