update,mean_train_u_ctrl,policy_loss,value_loss,entropy,approximate_kl,zero_intermediate_reward_fraction,reward_mode,method,init_mode,validation_mean_u_ctrl,validation_unique_sequences,validation_dominant_fraction
1,0.975,-0.006240053568035364,0.0023548086173832417,0.03085409291088581,-0.012829095125198364,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
2,0.965,-8.623213943792507e-05,0.0013998369686305523,0.039175473153591156,0.0005828936700709164,0.0625,rl_sboed_stepwise,RL-sBOED,fixed,,,
3,0.96,-0.0007159262313507497,0.001576502458192408,0.04923715069890022,0.0009894371032714844,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
4,0.965,-0.0014703411143273115,0.0012795152142643929,0.08552249521017075,0.003899474861100316,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
5,0.97,-0.02142021246254444,0.0009114593849517405,0.2071681022644043,0.019986053928732872,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
6,1.005,-0.022728413343429565,0.0024897120893001556,0.3351645767688751,0.03546307608485222,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
7,0.99,-0.03824324533343315,0.0019376106793060899,0.3963046967983246,0.05279242619872093,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
8,0.965,-0.0064870938658714294,0.001105515519157052,0.5269467830657959,0.05149814859032631,0.0625,rl_sboed_stepwise,RL-sBOED,fixed,,,
9,0.96,-0.019574370235204697,0.0011349496198818088,0.6696662306785583,0.023259436711668968,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
10,0.98,-0.023260310292243958,0.0023265366908162832,0.6193073391914368,-0.001957635162398219,0.0,rl_sboed_stepwise,RL-sBOED,fixed,0.98,2,0.75
11,0.965,-0.026192836463451385,0.0007482871878892183,0.6303487420082092,-0.00517958914861083,0.0625,rl_sboed_stepwise,RL-sBOED,fixed,,,
12,0.96,-0.003875765483826399,0.0013997881906107068,0.5795202255249023,-0.015369385480880737,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
13,0.965,-0.025495782494544983,0.0008743395446799695,0.5796997547149658,0.015740206465125084,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
14,0.965,-0.027456220239400864,0.001003654208034277,0.7275107502937317,0.012680821120738983,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
15,0.98,-0.005850855261087418,0.0022807111963629723,0.37487006187438965,-0.02395128458738327,0.0625,rl_sboed_stepwise,RL-sBOED,fixed,,,
16,0.96,-0.008523356169462204,0.0010407628724351525,0.4375474452972412,-0.005573704838752747,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
17,0.975,-0.007890654727816582,0.0019185725832358003,0.3136039674282074,0.014694149605929852,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
18,0.965,-0.014034634456038475,0.0009741163230501115,0.5375314950942993,0.009329810738563538,0.0625,rl_sboed_stepwise,RL-sBOED,fixed,,,
19,0.97,-0.03497150540351868,0.0007656611851416528,0.5191404223442078,0.054984334856271744,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
20,0.98,-0.022461554035544395,0.002429191954433918,0.7762647271156311,0.002202751813456416,0.0625,rl_sboed_stepwise,RL-sBOED,fixed,0.98,2,0.671875
21,1.005,-0.021498069167137146,0.003176424652338028,0.5939531922340393,0.036120250821113586,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
22,1.0,-0.025309795513749123,0.002756752772256732,0.5335023403167725,0.0035002678632736206,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
23,0.965,-0.03674037382006645,0.001145851332694292,0.5245227217674255,0.04261726513504982,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
24,0.975,-0.02390439249575138,0.0012821345590054989,0.8887453675270081,0.01811658777296543,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
25,0.96,-0.020848719403147697,0.0006327189621515572,0.6174843907356262,0.0023318082094192505,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
26,0.96,-0.029168251901865005,0.0012011382495984435,0.8556731343269348,-0.024172276258468628,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
27,0.965,-0.011207099072635174,0.0012672684388235211,1.1449313163757324,0.03386612609028816,0.0625,rl_sboed_stepwise,RL-sBOED,fixed,,,
28,0.975,-0.025323163717985153,0.002511780709028244,0.8536462783813477,-0.008407287299633026,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
29,0.975,-0.025188621133565903,0.0017176087712869048,1.075570821762085,0.011910553090274334,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
30,0.975,-0.02448548562824726,0.0020229723304510117,0.8499744534492493,0.016002846881747246,0.0,rl_sboed_stepwise,RL-sBOED,fixed,0.98,2,0.671875
31,0.96,-0.024590957909822464,0.0007717052358202636,0.9860332608222961,-0.022074440494179726,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
32,0.975,-0.017327696084976196,0.003097129985690117,0.5935201644897461,-0.004196144640445709,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
33,0.96,-0.011740290559828281,0.0007020545308478177,0.8286853432655334,-0.008214366622269154,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
