theta_test_id,rollout_id,sequence,y_obs,u_ctrl,u_req_true,excess_control,u_ctrl_prior,changed_from_prior,reduced_from_prior,increased_from_prior,safe_total,max_rocof,frequency_nadir,rocof_safe,nadir_safe,posterior_ess,max_posterior_weight,posterior_mean_U,posterior_std_U,posterior_mean_U_error,runtime_s,exact_tie_count,near_tie_count,action_index_tie_break_count,median_co_tied_action_count,mean_score_gap,mean_decision_runtime_s,rule_terminal_rule_hash,rule_quantile_level,rule_additive_margin,rule_alpha,rule_snap_up,rule_control_grid_hash,rule_source,rule_rule,method
0,0,"[1, 27]","[1.5604336103895589, 3.2483096118783674]",0.7,0.1,0.6,1.0,True,True,False,True,4.7444373912934275,-0.08555275542912168,True,True,1.0344612601917114,0.9830563565629374,0.1483056489908179,0.012905978288245946,0.048305648990817907,2.8020705429371446,0,0,0,1.0,0.0014160156249999334,1.3687819904880598,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
1,1,"[1, 29]","[1.8883187047581322, 7.6717299753412735]",0.9,0.1,0.8,1.0,True,True,False,True,10.4881090220033,-0.03549754686862492,True,True,1.0000000000787177,0.999999999960641,0.34999999999606407,6.273664724973576e-07,0.24999999999606407,6.256858682958409,0,1,0,1.0,0.001025390625000011,3.096344558056444,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
2,2,"[1, 29]","[2.2262828093401104, 4.900333193220806]",0.9,0.3,0.6000000000000001,1.0,True,True,False,True,4.848379284386246,-0.04908653844885331,True,True,1.1316542338408262,0.9379884815630409,0.343801140294972,0.02411110808166801,0.04380114029497201,6.260804923949763,0,2,0,1.0,0.0010253906249999556,3.100114063010551,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
3,3,"[1, 0]","[3.5408302860445593, 1.8123683634392311]",1.0,0.5,0.5,1.0,False,False,False,True,8.584969301667055,-0.0306014049457474,True,True,1.0020011055990634,0.9990004463333768,0.5999999959079735,2.4775067366216445e-05,0.09999999590797348,5.574896634090692,28,29,1,15.0,0.00048828125,2.7584476365009323,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
4,4,"[1, 29]","[2.712035185309597, 2.433110319781287]",1.0,0.4,0.6,1.0,False,False,False,True,2.9696220675062928,-0.025230983616995065,True,True,1.000000887182664,0.9999995564088815,0.3999999818483351,3.338521146864957e-05,-1.815166494889553e-08,4.973020864883438,0,11,0,1.0,0.0008789062499999778,2.4567016669316217,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
5,5,"[1, 28]","[2.045616677130091, 7.055263557301472]",0.9,0.25,0.65,1.0,True,True,False,True,9.50739012527667,-0.04569958875742685,True,True,1.000006826528577,0.9999965867473669,0.34999897644180467,0.0005541307202304839,0.09999897644180467,4.904200253076851,0,1,0,1.0,0.001025390625000011,2.421200462966226,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
6,6,"[1, 0]","[3.742678391810653, 1.5494011390226696]",1.0,0.6,0.4,1.0,False,False,False,True,3.5821298688752155,-0.03333248743694302,True,True,1.0443088655880124,0.978315330289546,0.5999999999999989,1.2251317309523609e-08,-1.1102230246251565e-15,2.5039823211263865,28,29,1,15.0,0.0004394531249999889,1.2222060459898785,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
7,7,"[1, 0]","[3.855618010328189, 1.4179945924496788]",1.0,0.6,0.4,1.0,False,False,False,True,9.123288688766664,-0.037471248633068444,True,True,1.0005914085576806,0.9997044023875692,0.6,4.988164122056982e-10,0.0,2.4287558149080724,28,29,1,15.0,0.0002929687500000111,1.1796700969571248,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
8,8,"[1, 27]","[1.5159405473937675, 1.7977474230101225]",0.7,0.1,0.6,1.0,True,True,False,True,7.546941317766077,-0.0930816473315543,True,True,1.0000706550376992,0.999964673740923,0.10000529571356312,0.0008911817697138932,5.2957135631137575e-06,3.341723477933556,0,1,0,1.0,0.0010253906249999556,1.6378817124059424,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
9,9,"[1, 29]","[2.2016371165678987, 2.8360229876815057]",0.9,0.35,0.55,1.0,True,True,False,True,9.934056000092648,-0.05186777999758633,True,True,1.0034353605015176,0.9982858136847838,0.29991528234027565,0.0020564344947532126,-0.05008471765972433,3.7444940279237926,0,0,0,1.0,0.001464843750000111,1.8387034080224112,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
