update,mean_train_u_ctrl,policy_loss,value_loss,entropy,approximate_kl,zero_intermediate_reward_fraction,reward_mode,method,init_mode,validation_mean_u_ctrl,validation_unique_sequences,validation_dominant_fraction
1,0.8625,-0.0010796579299494624,0.03594274818897247,0.020414821803569794,0.0001642604620428756,0.0,dad_terminal,DAD,fixed,,,
2,0.8625,-0.002879544161260128,0.02635105699300766,0.03226253017783165,0.0016488134860992432,0.0,dad_terminal,DAD,fixed,,,
3,0.8625,-0.00038239441346377134,0.023848319426178932,0.03676257282495499,-0.00027167797088623047,0.0,dad_terminal,DAD,fixed,,,
4,0.775,-0.0022547764237970114,0.013598048128187656,0.024762941524386406,-0.0014107624301686883,0.0,dad_terminal,DAD,fixed,,,
5,0.84375,0.0005322815268300474,0.012787573039531708,0.019549163058400154,-0.0005098183755762875,0.0,dad_terminal,DAD,fixed,,,
6,0.78125,-0.00016174808843061328,0.006834148894995451,0.017140747979283333,-0.0001583099365234375,0.0,dad_terminal,DAD,fixed,,,
7,0.8812500000000001,-8.139343844959512e-05,0.0065312678925693035,0.01668722927570343,-4.483262819121592e-05,0.0,dad_terminal,DAD,fixed,,,
8,0.8625,-0.00035592232597991824,0.012924364767968655,0.015421590767800808,-0.0001278519630432129,0.0,dad_terminal,DAD,fixed,,,
9,0.86875,-0.00048374757170677185,0.006590079050511122,0.015423700213432312,3.8882095395820215e-05,0.0,dad_terminal,DAD,fixed,,,
10,0.84375,5.226930807111785e-05,0.00694769062101841,0.01687089540064335,0.00010608633601805195,0.0,dad_terminal,DAD,fixed,0.81875,1,1.0
11,0.8562500000000001,-0.00025116116739809513,0.009399197064340115,0.014605548232793808,-0.00030698379850946367,0.0,dad_terminal,DAD,fixed,,,
12,0.8625,-0.00022377802815753967,0.010407080873847008,0.012490618973970413,-0.00017777085304260254,0.0,dad_terminal,DAD,fixed,,,
13,0.83125,-5.3584233683068305e-05,0.009695706889033318,0.011489720083773136,-6.06079884164501e-05,0.0,dad_terminal,DAD,fixed,,,
14,0.93125,-5.7435194321442395e-05,0.00526537885889411,0.011274945922195911,-1.2288491234357934e-05,0.0,dad_terminal,DAD,fixed,,,
15,0.80625,-5.4125910537550226e-05,0.009178045205771923,0.011539445258677006,1.4265378013078589e-05,0.0,dad_terminal,DAD,fixed,,,
16,0.8500000000000001,-6.681071681668982e-05,0.01571996696293354,0.012157135643064976,4.864732545684092e-05,0.0,dad_terminal,DAD,fixed,,,
17,0.8375,-0.00010605923307593912,0.006667539477348328,0.013978823088109493,0.00015115737915039062,0.0,dad_terminal,DAD,fixed,,,
18,0.7687499999999999,-0.00018150698451790959,0.008734152652323246,0.015838129445910454,7.281700527528301e-05,0.0,dad_terminal,DAD,fixed,,,
19,0.8812500000000001,-0.00017919577658176422,0.011532495729625225,0.013456619344651699,-0.00024128954100888222,0.0,dad_terminal,DAD,fixed,,,
20,0.78125,-0.00570812588557601,0.011810287833213806,0.01475245039910078,-0.012971688993275166,0.0,dad_terminal,DAD,fixed,0.81875,1,1.0
21,0.8125,-3.421737710596062e-05,0.0048846774734556675,0.017270810902118683,0.0004440645279828459,0.0,dad_terminal,DAD,fixed,,,
22,0.8875000000000001,-0.00011365506361471489,0.004686528816819191,0.021068044006824493,0.00048814216279424727,0.0,dad_terminal,DAD,fixed,,,
23,0.825,-0.0004293402598705143,0.007999441586434841,0.025857100263237953,0.0006870527868159115,0.0,dad_terminal,DAD,fixed,,,
24,0.84375,-0.003900255775079131,0.007601603865623474,0.046173226088285446,-0.013396869413554668,0.0,dad_terminal,DAD,fixed,,,
25,0.8062499999999999,-0.0001015956950141117,0.0052439928986132145,0.05248081311583519,0.0002225935459136963,0.0,dad_terminal,DAD,fixed,,,
26,0.84375,-0.018301360309123993,0.006152914837002754,0.08269871026277542,-0.009422436356544495,0.0,dad_terminal,DAD,fixed,,,
27,0.9375,0.0009323498816229403,0.0027351623866707087,0.1081233024597168,-0.0010237196693196893,0.0,dad_terminal,DAD,fixed,,,
28,0.8562500000000001,-0.00784265622496605,0.0061241271905601025,0.11165604740381241,0.0007832844858057797,0.0,dad_terminal,DAD,fixed,,,
29,0.825,-0.00131857895758003,0.006829375866800547,0.12337765097618103,-0.0007082025404088199,0.0,dad_terminal,DAD,fixed,,,
30,0.8875,-0.0006936450954526663,0.005909070372581482,0.09105276316404343,-0.00037864348269067705,0.0,dad_terminal,DAD,fixed,0.81875,1,1.0
31,0.8187500000000001,0.00036358751822263,0.010048986412584782,0.07932798564434052,-0.0017343362560495734,0.0,dad_terminal,DAD,fixed,,,
32,0.8125,-0.0017186780460178852,0.010984973050653934,0.0862375870347023,0.0021982889156788588,0.0,dad_terminal,DAD,fixed,,,
33,0.86875,-0.0034596892073750496,0.00402413634583354,0.08967065811157227,0.015193243511021137,0.0,dad_terminal,DAD,fixed,,,
