Time,Frequency_dev,Power_dev
0.5333333333333333,6.853485338668302e-05,-0.6668057250976567
0.5416666666666666,7.086916938153252e-05,-0.6697808837890626
0.55,7.321002191276111e-05,-0.6724761962890629
0.5583333333333333,7.555645365540647e-05,-0.6749185180664066
0.5666666666666667,7.790748547227733e-05,-0.6771118164062502
0.575,8.026207315454722e-05,-0.6790824890136724
0.5833333333333334,8.261951375679157e-05,-0.6808334350585943
0.5916666666666667,8.497895074870109e-05,-0.6824037170410158
0.6,8.73396869480291e-05,-0.683771209716797
0.6083333333333333,8.970087542779139e-05,-0.6849615478515627
0.6166666666666667,9.206178909854399e-05,-0.6859759521484374
0.625,9.442180654223734e-05,-0.6868420410156251
0.6333333333333333,9.678035526428968e-05,-0.6875428771972656
0.6416666666666666,9.913661158599733e-05,-0.6880958557128904
0.65,0.0001014899371341246,-0.688492126464844
0.6583333333333333,0.00010383985147795949,-0.6887329101562498
0.6666666666666666,0.00010618556375973444,-0.6888250732421879
0.675,0.00010852649597904455,-0.688745574951172
0.6833333333333333,0.00011086174694146573,-0.6885173034667966
0.6916666666666667,0.00011319083842993193,-0.6881198120117187
0.7,0.0001155129096242866,-0.6875506591796876
0.7083333333333334,0.00011782728723924915,-0.6867942810058594
0.7166666666666667,0.00012013306613456489,-0.685851287841797
0.725,0.00012242952011269045,-0.6847068786621096
0.7333333333333333,0.00012471584929847377,-0.683348846435547
0.7416666666666667,0.0001269909336318259,-0.6817802429199222
0.75,0.0001292539971536541,-0.6799769592285161
0.7583333333333333,0.00013150396711790385,-0.6779348754882815
0.7666666666666666,0.00013373986513698268,-0.6756304931640624
0.775,0.00013596064615274673,-0.6730683898925784
0.7833333333333333,0.00013816510286146546,-0.6702333068847661
0.7916666666666666,0.00014035224960771758,-0.6671040344238284
0.8,0.0001425207445024463,-0.663698425292969
0.8083333333333333,0.00014466951539410944,-0.6599650573730473
