epoch,train_mean_u_ctrl,validation_mean_u_ctrl,validation_safety,best_so_far_validation_u_ctrl,policy_entropy,dominant_sequence_fraction,unique_sequence_count,grad_norm,advantage_mean,advantage_std,terminal_cost_unique_count,terminal_cost_modal_fraction,fixed_validation_mean_u_ctrl
0,0.8673076923076923,0.8916666666666666,1.0,0.8916666666666666,3.3652955568753757,1.0,1,0.09641773839082037,0.007851779399888098,0.11407509613216464,5,0.34615384615384615,0.8250000000000001
1,0.8557692307692305,0.8916666666666666,1.0,0.8916666666666666,3.3650473539645853,1.0,1,0.07943081163934299,0.0014012919717775398,0.11139008390885341,5,0.36538461538461536,0.8250000000000001
2,0.8442307692307691,0.8999999999999999,1.0,0.8916666666666666,3.364619553089142,1.0,1,0.0943925114614623,0.003747333230698535,0.12421020784189753,5,0.4230769230769231,0.8250000000000001
3,0.898076923076923,0.8999999999999999,1.0,0.8916666666666666,3.364295322161454,0.75,2,0.07956112708364214,-0.011755423624102711,0.10347380080356121,5,0.38461538461538464,0.8250000000000001
4,0.8692307692307695,0.8916666666666666,1.0,0.8916666666666666,3.3642576887057376,1.0,1,0.09353565850428172,-0.001081778971627852,0.1091606614955169,5,0.3076923076923077,0.8250000000000001
5,0.8557692307692307,0.8999999999999999,1.0,0.8916666666666666,3.364414306787344,0.9166666666666666,2,0.1070614584854671,0.014943321527659006,0.12220395639336916,5,0.3076923076923077,0.8250000000000001
6,0.8769230769230768,0.8999999999999999,1.0,0.8916666666666666,3.3644202168171224,1.0,1,0.0960638193147523,-0.009310018528613172,0.11403497050223227,5,0.34615384615384615,0.8250000000000001
7,0.8980769230769231,0.8999999999999999,1.0,0.8916666666666666,3.3642340256617618,1.0,1,0.07863891231162208,0.004034811908086027,0.09478438471123282,5,0.38461538461538464,0.8250000000000001
8,0.8673076923076923,0.8999999999999999,1.0,0.8916666666666666,3.3640074684069705,1.0,1,0.10065622521298272,-0.0002154327562092794,0.11992116811592025,5,0.34615384615384615,0.8250000000000001
9,0.8423076923076924,0.8999999999999999,1.0,0.8916666666666666,3.3638296035619883,1.0,1,0.10506756071533475,-0.008330154470762371,0.1382981794635487,5,0.3269230769230769,0.8250000000000001
10,0.8692307692307693,0.8999999999999999,1.0,0.8916666666666666,3.363319204403804,1.0,1,0.097593504935503,0.005799459253836251,0.11406691574959034,5,0.34615384615384615,0.8250000000000001
11,0.8519230769230769,0.8999999999999999,1.0,0.8916666666666666,3.3624736116482663,1.0,1,0.09339285109724317,-0.0032614527556800296,0.11620110855123142,5,0.38461538461538464,0.8250000000000001
12,0.8807692307692307,0.8999999999999999,1.0,0.8916666666666666,3.362259089946747,1.0,1,0.08351318218878337,-0.0055326271469582295,0.10307006590167136,5,0.38461538461538464,0.8250000000000001
13,0.875,0.8916666666666666,1.0,0.8916666666666666,3.3613827641193685,1.0,1,0.09575568033116204,0.006915246018092381,0.1077579568314411,5,0.38461538461538464,0.8250000000000001
14,0.8384615384615385,0.8916666666666666,1.0,0.8916666666666666,3.359037174628331,1.0,1,0.10990992188453674,0.005788944850240691,0.13647708700620673,5,0.34615384615384615,0.8250000000000001
15,0.8615384615384616,0.8916666666666666,1.0,0.8916666666666666,3.354486781817216,1.0,1,0.10420096665620804,-0.0073052207374445875,0.1163993137365418,5,0.38461538461538464,0.8250000000000001
16,0.8846153846153846,0.8916666666666666,1.0,0.8916666666666666,3.34751407458232,1.0,1,0.11115771532058716,-0.0025039881227242812,0.10815588229638248,5,0.40384615384615385,0.8250000000000001
17,0.8557692307692307,0.8916666666666666,1.0,0.8916666666666666,3.3479483173443723,1.0,1,0.12032421571867806,0.0034892186875775774,0.13117102826961966,5,0.34615384615384615,0.8250000000000001
18,0.8596153846153846,0.8916666666666666,1.0,0.8916666666666666,3.3476744156617384,1.0,1,0.11883518525532313,-0.00020513900308106694,0.11784599063770274,5,0.34615384615384615,0.8250000000000001
19,0.8576923076923075,0.8916666666666666,1.0,0.8916666666666666,3.3432751252101016,1.0,1,0.12039966455527715,0.00409082566638659,0.11722929652283015,5,0.38461538461538464,0.8250000000000001
20,0.8269230769230771,0.8916666666666666,1.0,0.8916666666666666,3.3427736575786886,1.0,1,0.13239101320505142,0.006289479824356294,0.12877038838046162,5,0.25,0.8250000000000001
21,0.898076923076923,0.8916666666666666,1.0,0.8916666666666666,3.343921422958374,1.0,1,0.07575866493529507,-0.014833979068660602,0.10193085652786887,5,0.46153846153846156,0.8250000000000001
22,0.8519230769230769,0.8916666666666666,1.0,0.8916666666666666,3.3433163991341224,1.0,1,0.13190115775380815,0.00882753306159173,0.12798673686576165,5,0.3076923076923077,0.8250000000000001
23,0.8769230769230769,0.8916666666666666,1.0,0.8916666666666666,3.3407447200555067,1.0,1,0.11805089243820735,-0.0047247653823892,0.10736093682327354,5,0.34615384615384615,0.8250000000000001
24,0.8596153846153848,0.8916666666666666,1.0,0.8916666666666666,3.327590511395381,1.0,1,0.12432216640029635,0.00682855543715428,0.10872020940529491,5,0.38461538461538464,0.8250000000000001
