update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.28374999999999995,0.28374999999999995,DAD,0.7568776607513428,64,4.3997697830200195,,,,,,,,,
2,0.315625,0.315625,DAD,0.5647916793823242,128,4.3994340896606445,,,,,,,,,
3,0.306875,0.306875,DAD,0.561011791229248,192,4.3987860679626465,,,,,,,,,
4,0.295625,0.295625,DAD,0.5597934722900391,256,4.398169040679932,,,,,,,,,
5,0.3075,0.3075,DAD,0.5594534873962402,320,4.397503852844238,,,,,,,,,
6,0.30562500000000004,0.30562500000000004,DAD,0.5597095489501953,384,4.396981239318848,,,,,,,,,
7,0.281875,0.281875,DAD,0.559844970703125,448,4.396578311920166,,,,,,,,,
8,0.286875,0.286875,DAD,0.5604798793792725,512,4.395846843719482,,,,,,,,,
9,0.3025,0.3025,DAD,0.5686652660369873,576,4.395759582519531,,,,,,,,,
10,0.308125,0.308125,DAD,0.5598936080932617,640,4.395615577697754,,,,,,,,,
11,0.273125,0.273125,DAD,0.5607800483703613,704,4.3955979347229,,,,,,,,,
12,0.27875,0.27875,DAD,0.5597500801086426,768,4.395855903625488,,,,,,,,,
13,0.29875,0.29875,DAD,0.5593295097351074,832,4.39560079574585,,,,,,,,,
14,0.314375,0.314375,DAD,0.5608406066894531,896,4.395474433898926,,,,,,,,,
15,0.3025,0.3025,DAD,0.5600833892822266,960,4.395273685455322,,,,,,,,,
16,0.31375,0.31375,DAD,0.5603997707366943,1024,4.3951191902160645,,,,,,,,,
17,0.278125,0.278125,DAD,0.5600175857543945,1088,4.394843578338623,,,,,,,,,
18,0.29312499999999997,0.29312499999999997,DAD,0.5596215724945068,1152,4.394336700439453,,,,,,,,,
19,0.283125,0.283125,DAD,0.5605056285858154,1216,4.394110202789307,,,,,,,,,
20,0.28375,0.28375,DAD,0.5604150295257568,1280,4.393654823303223,,,,,,,,,
21,0.273125,0.273125,DAD,0.5598759651184082,1344,4.393479824066162,,,,,,,,,
22,0.26875,0.26875,DAD,0.5603837966918945,1408,4.393093109130859,,,,,,,,,
23,0.286875,0.286875,DAD,0.5606095790863037,1472,4.392775058746338,,,,,,,,,
24,0.278125,0.278125,DAD,0.5597612857818604,1536,4.391917705535889,,,,,,,,,
