update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.22500000000000003,0.22500000000000003,DAD,0.4089083671569824,64,3.973587989807129,,,,,,,,,
2,0.22500000000000003,0.22500000000000003,DAD,0.21611475944519043,128,3.97326922416687,,,,,,,,,
3,0.22500000000000003,0.22500000000000003,DAD,0.21680235862731934,192,3.973172187805176,,,,,,,,,
4,0.22500000000000003,0.22500000000000003,DAD,0.215728759765625,256,3.972566843032837,,,,,,,,,
5,0.22535156250000005,0.22535156250000005,DAD,0.21677303314208984,320,3.9722137451171875,,,,,,,,,
6,0.22500000000000003,0.22500000000000003,DAD,0.21582746505737305,384,3.971917152404785,,,,,,,,,
7,0.22500000000000003,0.22500000000000003,DAD,0.21582722663879395,448,3.971667766571045,,,,,,,,,
8,0.22500000000000003,0.22500000000000003,DAD,0.21657896041870117,512,3.971414804458618,,,,,,,,,
9,0.22535156250000005,0.22535156250000005,DAD,0.21518468856811523,576,3.971137523651123,,,,,,,,,
10,0.22500000000000003,0.22500000000000003,DAD,0.21539592742919922,640,3.970853805541992,,,,,,,,,
11,0.22535156250000005,0.22535156250000005,DAD,0.21507859230041504,704,3.970662832260132,,,,,,,,,
12,0.22500000000000003,0.22500000000000003,DAD,0.21509861946105957,768,3.970257520675659,,,,,,,,,
13,0.22500000000000003,0.22500000000000003,DAD,0.21522092819213867,832,3.970334768295288,,,,,,,,,
14,0.22500000000000003,0.22500000000000003,DAD,0.2155139446258545,896,3.9701316356658936,,,,,,,,,
15,0.22500000000000003,0.22500000000000003,DAD,0.21449637413024902,960,3.969918727874756,,,,,,,,,
16,0.22500000000000003,0.22500000000000003,DAD,0.21518993377685547,1024,3.9695334434509277,,,,,,,,,
17,0.22500000000000003,0.22500000000000003,DAD,0.2152245044708252,1088,3.9693994522094727,,,,,,,,,
18,0.22500000000000003,0.22500000000000003,DAD,0.21481871604919434,1152,3.969085693359375,,,,,,,,,
19,0.22500000000000003,0.22500000000000003,DAD,0.21527481079101562,1216,3.968735456466675,,,,,,,,,
20,0.22500000000000003,0.22500000000000003,DAD,0.21523332595825195,1280,3.9688327312469482,,,,,,,,,
