update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.22500000000000003,0.22500000000000003,RL-sBOED,0.42690038681030273,64,3.971376895904541,,,,,,,,,
2,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22644662857055664,128,3.9654898643493652,,,,,,,,,
3,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22758054733276367,192,3.9601681232452393,,,,,,,,,
4,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22633671760559082,256,3.9560489654541016,,,,,,,,,
5,0.22500000000000003,0.22500000000000003,RL-sBOED,0.2255711555480957,320,3.9528090953826904,,,,,,,,,
6,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22532343864440918,384,3.946959972381592,,,,,,,,,
7,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22499608993530273,448,3.9413042068481445,,,,,,,,,
8,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22623634338378906,512,3.938612222671509,,,,,,,,,
9,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22530007362365723,576,3.939500331878662,,,,,,,,,
10,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22538042068481445,640,3.9400620460510254,,,,,,,,,
11,0.22535156250000005,0.22535156250000005,RL-sBOED,0.22506141662597656,704,3.9431800842285156,,,,,,,,,
12,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22551703453063965,768,3.9412734508514404,,,,,,,,,
13,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22538495063781738,832,3.9422504901885986,,,,,,,,,
14,0.22500000000000003,0.22500000000000003,RL-sBOED,0.2259232997894287,896,3.942978620529175,,,,,,,,,
15,0.22500000000000003,0.22500000000000003,RL-sBOED,0.2255558967590332,960,3.9422762393951416,,,,,,,,,
16,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22548174858093262,1024,3.9420437812805176,,,,,,,,,
17,0.22500000000000003,0.22500000000000003,RL-sBOED,0.2259221076965332,1088,3.9430477619171143,,,,,,,,,
18,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22508597373962402,1152,3.941270112991333,,,,,,,,,
19,0.22535156250000005,0.22535156250000005,RL-sBOED,0.22523164749145508,1216,3.9398744106292725,,,,,,,,,
20,0.22535156250000005,0.22535156250000005,RL-sBOED,0.22618556022644043,1280,3.9398982524871826,,,,,,,,,
21,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22583603858947754,1344,3.941185474395752,,,,,,,,,
22,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22701764106750488,1408,3.9413788318634033,,,,,,,,,
23,0.22500000000000003,0.22500000000000003,RL-sBOED,0.2250981330871582,1472,3.9412686824798584,,,,,,,,,
24,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22537541389465332,1536,3.939817428588867,,,,,,,,,
25,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22572755813598633,1600,3.936234951019287,0.22500000000000006,4,1.0738345927272754,0.03125,0.0,1,0.0,0.22500000000000006,0
26,0.22535156250000005,0.22535156250000005,RL-sBOED,0.22592616081237793,1664,3.931255578994751,,,,,,,,,
27,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22591948509216309,1728,3.9251134395599365,,,,,,,,,
28,0.22535156250000005,0.22535156250000005,RL-sBOED,0.22719478607177734,1792,3.920046329498291,,,,,,,,,
29,0.22535156250000005,0.22535156250000005,RL-sBOED,0.22602272033691406,1856,3.9174954891204834,,,,,,,,,
30,0.22500000000000003,0.22500000000000003,RL-sBOED,0.2264394760131836,1920,3.917996883392334,,,,,,,,,
31,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22591090202331543,1984,3.9158060550689697,,,,,,,,,
32,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22638940811157227,2048,3.907045841217041,,,,,,,,,
33,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22643303871154785,2112,3.8981776237487793,,,,,,,,,
34,0.22500000000000003,0.22500000000000003,RL-sBOED,0.2257671356201172,2176,3.8971445560455322,,,,,,,,,
35,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22670865058898926,2240,3.904346466064453,,,,,,,,,
36,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22607016563415527,2304,3.9119179248809814,,,,,,,,,
37,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22581815719604492,2368,3.9141736030578613,,,,,,,,,
38,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22620344161987305,2432,3.9147467613220215,,,,,,,,,
39,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22594904899597168,2496,3.9140372276306152,,,,,,,,,
40,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22604680061340332,2560,3.912269115447998,,,,,,,,,
41,0.22500000000000003,0.22500000000000003,RL-sBOED,0.2262105941772461,2624,3.911069869995117,,,,,,,,,
42,0.22500000000000003,0.22500000000000003,RL-sBOED,0.2264080047607422,2688,3.9151527881622314,,,,,,,,,
43,0.22500000000000003,0.22500000000000003,RL-sBOED,0.23095107078552246,2752,3.9181900024414062,,,,,,,,,
44,0.22500000000000003,0.22500000000000003,RL-sBOED,0.2268068790435791,2816,3.921403408050537,,,,,,,,,
45,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22560358047485352,2880,3.928269386291504,,,,,,,,,
46,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22609472274780273,2944,3.933875322341919,,,,,,,,,
47,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22575116157531738,3008,3.9362595081329346,,,,,,,,,
48,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22599101066589355,3072,3.939723253250122,,,,,,,,,
49,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22588825225830078,3136,3.9395620822906494,,,,,,,,,
50,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22587895393371582,3200,3.9355063438415527,0.22500000000000006,3,1.044953809383276,0.0234375,0.0,1,0.0,0.22500000000000006,0
51,0.22500000000000003,0.22500000000000003,RL-sBOED,0.2257404327392578,3264,3.9322638511657715,,,,,,,,,
52,0.22500000000000003,0.22500000000000003,RL-sBOED,0.2260129451751709,3328,3.9289450645446777,,,,,,,,,
53,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22727346420288086,3392,3.929236888885498,,,,,,,,,
54,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22588777542114258,3456,3.929276466369629,,,,,,,,,
55,0.22570312500000003,0.22570312500000003,RL-sBOED,0.2263338565826416,3520,3.927734136581421,,,,,,,,,
56,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22602081298828125,3584,3.9251415729522705,,,,,,,,,
57,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22602272033691406,3648,3.92246675491333,,,,,,,,,
58,0.22500000000000003,0.22500000000000003,RL-sBOED,0.22654199600219727,3712,3.9225921630859375,,,,,,,,,
