theta_test_id,rollout_id,sequence,y_obs,u_ctrl,u_req_true,excess_control,u_ctrl_prior,changed_from_prior,reduced_from_prior,increased_from_prior,safe_total,max_rocof,frequency_nadir,rocof_safe,nadir_safe,posterior_ess,max_posterior_weight,posterior_mean_U,posterior_std_U,posterior_mean_U_error,runtime_s,exact_tie_count,near_tie_count,action_index_tie_break_count,median_co_tied_action_count,mean_score_gap,mean_decision_runtime_s,rule_terminal_rule_hash,rule_quantile_level,rule_additive_margin,rule_alpha,rule_snap_up,rule_control_grid_hash,rule_source,rule_rule,method
10,10,"[1, 3, 2]","[1.592942276972915, 3.300676175941833, 2.005186818861067]",0.7,0.15,0.5499999999999999,1.0,True,True,False,True,6.166435577619002,-0.09396005508254023,True,True,1.0000085640030294,0.9999957180168216,0.14999978588872312,0.00010347338388498884,-2.1411127687498421e-07,4.144250255078077,11,32,2,2.0,0.00042317708333331855,1.3596101503353566,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
11,11,"[1, 22, 0]","[1.453650814374773, 1.3344196381100062, 2.702517715926754]",0.8,0.1,0.7000000000000001,1.0,True,True,False,True,3.8347218207014766,-0.059799449296380314,True,True,1.064045400628534,0.969169327255178,0.24994243942302716,0.012532298263830576,0.14994243942302715,3.7859872351400554,28,30,2,2.0,0.00032552083333329634,1.240879841459294,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
12,12,"[1, 0, 2]","[3.726742354715399, 1.9471844454263967, 1.2852794616461463]",1.0,0.6,0.4,1.0,False,False,False,True,3.812486424973599,-0.03692550183659505,True,True,1.0022794393390901,0.9988615763355279,0.6,1.8184557119982647e-11,0.0,3.6432603641878814,55,56,2,28.0,0.0002929687500000296,1.1928511449756722,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
13,13,"[1, 27, 3]","[2.8993128846197562, 1.7580549003466617, 3.335503192900691]",1.0,0.45,0.55,1.0,False,False,False,True,3.4856548583706313,-0.026306895579967203,True,True,1.0000959627267705,0.9999520210765737,0.44999984649401176,8.760875376667964e-05,-1.535059882540324e-07,3.7439174721948802,11,29,1,1.0,0.00032552083333337034,1.2270018730002146,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
14,14,"[1, 29, 0]","[2.198455429770908, 3.4840531945943254, 2.3495803440045124]",0.9,0.3,0.6000000000000001,1.0,True,True,False,True,5.582985984419171,-0.048023904931208915,True,True,1.0,1.0,0.3,3.494536102134049e-11,0.0,3.5937417310196906,27,29,1,1.0,0.0005208333333333037,1.1771306882922847,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
15,15,"[1, 29, 0]","[1.9259793005757002, 2.460317409043812, 2.6984651393072907]",0.8,0.2,0.6000000000000001,1.0,True,True,False,True,4.771378611522174,-0.06841498662804643,True,True,1.02076169403589,0.9897247117724081,0.2489724711772408,0.010084496357990295,0.048972471177240795,3.5539997129235417,11,19,1,1.0,0.0007486979166667629,1.162963839635874,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
0,16,"[1, 27, 0]","[1.478236184064418, 3.1936244912652323, 1.676368657963236]",0.7,0.1,0.6,1.0,True,True,False,True,4.7444373912934275,-0.08555275542912168,True,True,1.4209108697152373,0.8191973627190952,0.06808026325650227,0.03848545707524075,-0.03191973674349774,3.598612447967753,17,29,1,1.0,0.0005208333333333407,1.178576576989144,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
1,17,"[1, 2, 18]","[1.8163611501578205, 1.8035698755087697, 4.65278511154183]",0.9,0.1,0.8,1.0,True,True,False,True,10.4881090220033,-0.03549754686862492,True,True,1.0008764527787026,0.9995619654850109,0.29997809829699246,0.0010462339440968182,0.19997809829699245,3.8013387720566243,2,8,1,1.0,0.0006510416666666666,1.244685840016852,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
2,18,"[1, 29, 0]","[1.9908359192696545, 4.783223794923523, 1.251800953579945]",0.8,0.3,0.5,1.0,True,True,False,True,4.848379284386246,-0.08334330706210222,True,True,1.0000126646809189,0.9999936676996474,0.25000031661501754,0.00012581991349330853,-0.04999968338498245,3.4522495390847325,27,28,1,1.0,0.0007812499999999926,1.1297447176960607,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
3,19,"[1, 0, 2]","[3.5449068393436654, 1.804231026580549, 1.7415169659342267]",1.0,0.5,0.5,1.0,False,False,False,True,8.584969301667055,-0.0306014049457474,True,True,1.0000000247611796,0.9999999876194104,0.6,2.685557453053403e-10,0.09999999999999998,3.302534023998305,55,56,2,28.0,0.0003255208333333333,1.0790990213863552,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
4,20,"[1, 29, 0]","[2.827129087121773, 2.399883089371774, 1.2468492250001364]",1.0,0.4,0.6,1.0,False,False,False,True,2.9696220675062928,-0.025230983616995065,True,True,1.0000000110608498,0.9999999944695752,0.40000000027649346,3.7183413041092083e-06,2.7649343925517655e-10,3.3484676550142467,27,35,1,1.0,0.0005533854166666444,1.09491264501897,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
5,21,"[1, 29, 3]","[1.9303052784880932, 2.550504211475601, 6.327680602469924]",0.6,0.25,0.35,1.0,True,True,False,True,9.50739012527667,-0.14592898207337443,True,True,1.0000517359032695,0.9999741327174818,0.05000258672825184,0.0005085923062926658,-0.19999741327174816,3.352424629032612,5,12,1,1.0,0.0008138020833333334,1.0960025619715452,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
6,22,"[1, 0, 2]","[3.4977368489562477, 1.334503848053623, 1.0966983527986354]",1.0,0.6,0.4,1.0,False,False,False,True,3.5821298688752155,-0.03333248743694302,True,True,1.0024981586202635,0.9987524772013548,0.5998128752989582,0.005294685412606063,-0.00018712470104176315,3.298646121053025,55,55,2,28.0,0.0006510416666666666,1.0786900740737717,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
7,23,"[1, 0, 2]","[3.637952268632156, 1.2828323865381488, 1.2647379390294002]",1.0,0.6,0.4,1.0,False,False,False,True,9.123288688766664,-0.037471248633068444,True,True,1.0000084702762932,0.9999957648799291,0.5999999999969744,6.736743449238577e-07,-3.0255797867084766e-12,3.2818180329632014,55,55,2,28.0,0.0004231770833333555,1.0730818094064791,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
8,24,"[1, 23, 0]","[1.6126215417101248, 6.30013786533636, 1.54538357414155]",0.6,0.1,0.5,1.0,True,True,False,True,7.546941317766077,-0.12253256195015293,True,True,1.0000000000000622,0.9999999999999689,0.050000000000009336,5.291460960775881e-08,-0.04999999999999067,3.24020553403534,27,32,1,1.0,0.0007812499999999556,1.0594601536480088,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
9,25,"[1, 27, 3]","[2.0806392760289936, 1.7149717919375036, 7.130894952548555]",0.8,0.35,0.45000000000000007,1.0,True,True,False,True,9.934056000092648,-0.0872675627664812,True,True,1.0992850550856332,0.9525937313899142,0.25,4.929506305028573e-11,-0.09999999999999998,3.202409374061972,5,5,1,1.0,0.0009765625,1.0465473781029384,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
10,26,"[1, 27, 0]","[1.563418185334864, 2.81516352096286, 1.3125589376441473]",0.7,0.15,0.5499999999999999,1.0,True,True,False,True,6.166435577619002,-0.09396005508254023,True,True,1.0000000000491722,0.9999999999754139,0.15000000000368793,7.437669909226685e-07,3.687938843199845e-12,3.1512383949011564,5,5,1,1.0,0.000976562500000037,1.0300778233601402,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
11,27,"[1, 27, 3]","[1.5372458307036776, 1.4955159346403957, 3.0807702984152714]",0.8,0.1,0.7000000000000001,1.0,True,True,False,True,3.8347218207014766,-0.059799449296380314,True,True,1.40300405371953,0.8261573554822637,0.24130769405257213,0.018949786780629856,0.14130769405257212,3.40089058293961,5,9,1,1.0,0.0009114583333333556,1.1129726588260382,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
12,28,"[1, 0, 2]","[3.811591398723181, 1.9087281482639287, 1.1634598087844745]",1.0,0.6,0.4,1.0,False,False,False,True,3.812486424973599,-0.03692550183659505,True,True,1.7752778342602475,0.6778933832881571,0.6,5.712383710119916e-11,0.0,3.222115417011082,55,55,2,28.0,0.00042317708333331855,1.0535435306373984,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
13,29,"[1, 27, 3]","[2.9283613918467215, 1.6478109509675198, 3.2944698148329126]",1.0,0.45,0.55,1.0,False,False,False,True,3.4856548583706313,-0.026306895579967203,True,True,1.000001688522958,0.9999991557393386,0.4499999650774513,4.1786675072430095e-05,-3.492254868620037e-08,3.675546040991321,12,55,2,2.0,0.00035807291666667407,1.204262154409662,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
14,30,"[1, 28, 0]","[2.0395812084583347, 5.194523326542559, 2.3629169634776517]",0.9,0.3,0.6000000000000001,1.0,True,True,False,True,5.582985984419171,-0.048023904931208915,True,True,1.0,1.0,0.3,1.1711554951528942e-11,0.0,8.43895424110815,27,32,1,1.0,0.0005208333333333037,2.790583871072158,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
15,31,"[1, 2, 0]","[1.8206997096106035, 0.9648711528578723, 2.746060956859682]",0.9,0.2,0.7,1.0,True,True,False,True,4.7715839613870745,-0.03873612704831989,True,True,1.2116657872085737,0.9033052935861273,0.30483461660578315,0.014777119080178225,0.10483461660578314,7.900746356928721,8,23,1,1.0,0.0006184895833333629,2.611279212248822,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
0,32,"[1, 3, 2]","[1.5893266237429005, 3.1249453213839646, 2.258048801386979]",0.6,0.1,0.5,1.0,True,True,False,True,4.7444373912934275,-0.11479956846261899,True,True,1.008197182076034,0.995918070550331,0.050408192942114405,0.006375944849910031,-0.0495918070578856,7.201766062993556,5,17,1,1.0,0.00048828125,2.379292174708098,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
1,33,"[1, 27, 4]","[1.7794441996309844, 2.379989941735819, 6.555593937993803]",0.9,0.1,0.8,1.0,True,True,False,True,10.4881090220033,-0.03549754686862492,True,True,1.0,1.0,0.35,2.1829118733938022e-13,0.24999999999999997,3.745817943010479,2,11,1,1.0,0.0006510416666667037,1.227378994692117,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
2,34,"[1, 28, 12]","[2.0317679012074312, 3.9394632731294474, 1.8399714773584337]",0.8,0.3,0.5,1.0,True,True,False,True,4.848379284386246,-0.08334330706210222,True,True,1.0000000019554935,0.9999999990222532,0.25000000004888734,1.5634471542949456e-06,-0.04999999995111265,3.845768484985456,3,9,1,1.0,0.0002604166666666889,1.2600217206248392,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
3,35,"[1, 0, 2]","[3.5477650782778434, 1.775577388930385, 1.5813789333219261]",1.0,0.5,0.5,1.0,False,False,False,True,8.584969301667055,-0.0306014049457474,True,True,1.000015819107488,0.9999920905088161,0.6,7.529936065254313e-12,0.09999999999999998,3.301843910012394,55,56,2,28.0,0.0003255208333333333,1.0797891646313171,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
4,36,"[1, 13, 0]","[2.7639748812420026, 3.0742816897712024, 1.0237470857949056]",1.0,0.4,0.6,1.0,False,False,False,True,2.9696220675062928,-0.025230983616995065,True,True,1.0000000266433504,0.9999999866783247,0.4499999999976518,4.854093291796872e-07,0.049999999997651756,4.1071931049227715,30,39,2,4.0,0.00032552083333329634,1.3479761980318774,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
5,37,"[1, 28, 0]","[2.104862842128393, 6.9156996633506, 1.3953659567436132]",0.9,0.25,0.65,1.0,True,True,False,True,9.50739012527667,-0.04569958875742685,True,True,1.0,1.0,0.35,2.409857240760388e-11,0.09999999999999998,5.198443769942969,27,29,1,1.0,0.0005208333333333037,1.711170594363163,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
6,38,"[1, 0, 2]","[3.563700694837904, 1.565015042846079, 1.2970924980223564]",1.0,0.6,0.4,1.0,False,False,False,True,3.5821298688752155,-0.03333248743694302,True,True,1.0079734484905147,0.9960290437470781,0.5999999999989294,4.0073835393339667e-07,-1.0705880626460385e-12,5.271126787178218,55,55,2,28.0,0.00042317708333331855,1.7331768010432522,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
7,39,"[1, 0, 2]","[3.790486754945465, 1.463745170703685, 1.3414336655484158]",1.0,0.6,0.4,1.0,False,False,False,True,9.123288688766664,-0.037471248633068444,True,True,1.00022525839932,0.9998873834828645,0.6000000000000001,4.2860050384200286e-11,1.1102230246251565e-16,4.472411784110591,55,55,2,28.0,0.00035807291666667407,1.4679844030179083,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
8,40,"[1, 25, 27]","[1.7239400428446447, 1.8276113986326403, 1.8311301138995777]",0.7,0.1,0.6,1.0,True,True,False,True,7.546941317766077,-0.0930816473315543,True,True,1.0788607722904677,0.9622095422486979,0.10566856901950125,0.028603369549015163,0.005668569019501246,7.696356137050316,0,10,0,1.0,0.000976562499999963,2.544035968991617,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
9,41,"[1, 28, 0]","[2.116768711098653, 7.853646903449097, 1.7626484095353516]",0.8,0.35,0.45000000000000007,1.0,True,True,False,True,9.934056000092648,-0.0872675627664812,True,True,1.0000000000012614,0.9999999999993692,0.24999999999999997,1.6795101285475984e-12,-0.1,5.908621979178861,27,29,1,1.0,0.0005859375000000222,1.9467577402635168,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
10,42,"[1, 25, 0]","[1.7486120456426348, 1.986823912518008, 1.4424558671056797]",0.8,0.15,0.65,1.0,True,True,False,True,6.166435577619002,-0.06455663483250625,True,True,1.510505864404232,0.7972318012729953,0.24977931552679325,0.006377132747820368,0.09977931552679326,7.2826295820996165,27,28,1,1.0,0.0007161458333333481,2.4017122332782797,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),myopic
