system,seed,checkpoint,step,action_history,y_bin,selected_action,logits,L1_policy_difference,history_embedding_L2_difference,belief_embedding_L2_difference,logits_L2_difference
ieee9,202,1,2,51,0,24,"[-0.06432242691516876, -0.021044958382844925, 0.15187202394008636, -0.23592668771743774, -0.026821721345186234, -0.005528162233531475, -0.01051525678485632, 0.17967718839645386, -0.03256572037935257, 0.08026695996522903, -0.02762683853507042, -0.2116503119468689, -0.014096911065280437, -0.07390594482421875, -0.06098082661628723, -0.021194912493228912, -0.07076700031757355, 0.04219523072242737, -0.05614778399467468, -0.21953774988651276, -0.04537590965628624, 0.17800743877887726, -0.025597067549824715, 0.20158790051937103, 0.24002249538898468, 0.19034907221794128, -0.026740513741970062, -0.04433746635913849, 0.030579950660467148, -0.025472283363342285, 0.017871595919132233, -0.06845730543136597, -0.09885004907846451, -0.06564949452877045, -0.04399316385388374, 0.014612998813390732, -0.12914487719535828, -0.10808007419109344, 0.19197481870651245, -0.0763479694724083, -0.14096009731292725, 0.07219649106264114, -0.1795901358127594, 0.07188042998313904, 0.13344818353652954, 0.10837237536907196, 0.06174283102154732, 0.012755508534610271, 0.016569357365369797, -0.1282465159893036, -0.002038617618381977, -1000000000.0, 0.09826289117336273, -0.058443088084459305]",0.015032489784061909,1.5869271755218506,1.1867347955703735,0.1419328898191452
ieee9,202,1,2,51,1,24,"[-0.03084421530365944, -0.017310824245214462, 0.15092837810516357, -0.20886364579200745, -0.049506545066833496, 0.029377982020378113, -0.020976250991225243, 0.180588036775589, -0.029128363355994225, 0.08247946202754974, -0.062296394258737564, -0.18396499752998352, -0.02362736687064171, -0.07773210108280182, -0.062001071870326996, -0.00694844126701355, -0.07387500256299973, 0.05069689452648163, -0.0718742161989212, -0.21379788219928741, -0.07630012929439545, 0.1716659963130951, -0.005556838121265173, 0.21037085354328156, 0.2425580620765686, 0.13295942544937134, -0.01487749069929123, -0.0662362277507782, 0.025882747024297714, -0.028058931231498718, 0.0249519944190979, -0.07656964659690857, -0.06799881160259247, -0.08412093669176102, -0.0379924513399601, 0.04838424175977707, -0.11335870623588562, -0.10787531733512878, 0.16402745246887207, -0.0639834925532341, -0.1367822289466858, 0.052164480090141296, -0.1717132031917572, 0.06160341203212738, 0.1319127082824707, 0.08453495800495148, 0.09937036782503128, 0.03643113002181053, 0.03182825446128845, -0.11017563939094543, 0.013959723524749279, -1000000000.0, 0.07389594614505768, -0.052008818835020065]",0.0,0.0,0.0,0.0
ieee9,202,1,2,51,2,23,"[0.08421206474304199, 0.035855479538440704, 0.11593212187290192, -0.1033419817686081, -0.1402910351753235, 0.12360875308513641, -0.06520698219537735, 0.18744796514511108, -0.052875615656375885, 0.09217140078544617, -0.14369693398475647, -0.12314147502183914, -0.035651497542858124, -0.08869262039661407, -0.015792012214660645, -0.10715217143297195, -0.18412673473358154, 0.041744671761989594, -0.2002962976694107, -0.17182722687721252, -0.17853638529777527, 0.1057831197977066, 0.07429707795381546, 0.21022437512874603, 0.17873220145702362, 0.0135950967669487, 0.005533851683139801, -0.09895239770412445, -0.012745723128318787, -0.06979341804981232, 0.03007332980632782, -0.14859382808208466, -0.03399568796157837, -0.12956349551677704, -0.013503212481737137, 0.0895971953868866, -0.04644949361681938, -0.07382693886756897, 0.07902170717716217, -0.007149122655391693, -0.12326063215732574, 0.041055142879486084, -0.16949790716171265, 0.04568779468536377, 0.08076850324869156, 0.035028502345085144, 0.1493135690689087, 0.021999090909957886, 0.03441990911960602, -0.01663145050406456, 0.10969692468643188, -1000000000.0, -0.04628021642565727, -0.05178874358534813]",0.050688423216342926,7.185026168823242,2.588078498840332,0.461734414100647
ieee9,202,1,3,51 24,0,34,"[-0.016723841428756714, -0.08168847113847733, 0.1256384700536728, -0.2857491075992584, -0.0630558431148529, 0.0270647332072258, -0.057185012847185135, 0.014943353831768036, -0.016405858099460602, 0.11088845133781433, -0.03278752416372299, -0.14386308193206787, -0.12525734305381775, -0.07504025101661682, -0.14802196621894836, -0.032419852912425995, -0.015920087695121765, 0.01988641731441021, -0.014990508556365967, -0.11614146083593369, -0.04248382896184921, 0.07483097910881042, 0.022860227152705193, 0.05009240657091141, -1000000000.0, 0.08752693235874176, -0.059303365647792816, -0.06059597060084343, 0.07697798311710358, 0.08980967849493027, -0.03779206424951553, -0.16137751936912537, -0.13394096493721008, 0.002993062138557434, 0.1730019897222519, -0.09187904000282288, -0.1794125735759735, -0.18235911428928375, 0.06827230751514435, -0.09020380675792694, -0.08441929519176483, 0.07541374117136002, -0.12085700035095215, 0.04199042543768883, -0.1434820145368576, 0.12461540102958679, 0.1599477231502533, -0.06665627658367157, 0.04453460872173309, -0.09719505906105042, 0.11366488039493561, -1000000000.0, -0.019123375415802002, -0.0021519027650356293]",0.007263255305588245,0.7990615367889404,0.8080573678016663,0.06639833748340607
ieee9,202,1,3,51 24,1,34,"[-0.00904543325304985, -0.07696829736232758, 0.11867724359035492, -0.2824615240097046, -0.06944997608661652, 0.049503106623888016, -0.07595742493867874, 0.02158363163471222, -0.02490345388650894, 0.10781574994325638, -0.047926194965839386, -0.13565970957279205, -0.1265520453453064, -0.06695881485939026, -0.1426524817943573, -0.031088724732398987, -0.023921139538288116, 0.021419862285256386, -0.03211112320423126, -0.10406822711229324, -0.03377581387758255, 0.06855551153421402, 0.02422904036939144, 0.05193403363227844, -1000000000.0, 0.07281732559204102, -0.05712130665779114, -0.06671826541423798, 0.07336610555648804, 0.07826369255781174, -0.034864477813243866, -0.18602363765239716, -0.13048326969146729, -0.0012125670909881592, 0.18531087040901184, -0.08474238216876984, -0.16905808448791504, -0.1714264303445816, 0.06848059594631195, -0.08077225834131241, -0.08019304275512695, 0.07454411685466766, -0.12349008023738861, 0.028790056705474854, -0.13947629928588867, 0.12572428584098816, 0.16563354432582855, -0.06592556834220886, 0.04958886653184891, -0.09608094394207001, 0.12341578304767609, -1000000000.0, -0.03492404520511627, 0.003820907324552536]",0.0,0.0,0.0,0.0
ieee9,202,1,3,51 24,2,34,"[0.02063097432255745, -0.021928707137703896, 0.11345356702804565, -0.2793647050857544, -0.061760835349559784, 0.09472330659627914, -0.06215792894363403, 0.02563052624464035, -0.04710530489683151, 0.08708877116441727, -0.015386715531349182, -0.09504453837871552, -0.1116148829460144, -0.019747748970985413, -0.14081433415412903, -0.03802645206451416, -0.06311262398958206, 0.029315682128071785, -0.048414915800094604, -0.08677166700363159, -0.014888547360897064, 0.03886980190873146, 0.0517323799431324, 0.09032122790813446, -1000000000.0, 0.05934249237179756, -0.04108686000108719, -0.041566576808691025, 0.05554398149251938, 0.07079235464334488, -0.006232559680938721, -0.2250748723745346, -0.16226525604724884, 0.0021795034408569336, 0.20992402732372284, -0.09321992099285126, -0.17688293755054474, -0.14599162340164185, 0.022574130445718765, -0.05554533749818802, -0.0785384401679039, 0.09165675938129425, -0.1379851996898651, 0.02781604789197445, -0.13749989867210388, 0.11706329882144928, 0.15232890844345093, -0.03566257655620575, 0.061995476484298706, -0.07744105905294418, 0.15568643808364868, -1000000000.0, -0.031419966369867325, -0.025204166769981384]",0.01976969465613365,3.01655912399292,1.9432951211929321,0.17618206143379211
ieee9,202,10,2,3,0,45,"[-0.06584103405475616, 0.16883288323879242, 0.044225964695215225, -1000000000.0, -0.08987967669963837, -0.20058992505073547, -0.3220805823802948, 0.04474759101867676, -0.06986229121685028, 0.31284618377685547, 0.12151370197534561, -0.1513313353061676, 0.020467080175876617, 0.0687904879450798, 0.07934331893920898, 0.0054293423891067505, -0.0976908728480339, 0.04070329666137695, -0.08868885040283203, -0.17880192399024963, -0.23677334189414978, 0.4361740052700043, 0.06843128055334091, 0.22745180130004883, 0.16565920412540436, -0.09051328152418137, -0.15575753152370453, -0.27017807960510254, -0.013487197458744049, -0.1080722063779831, 0.3618749678134918, 0.016098305583000183, -0.29169219732284546, -0.20528164505958557, -0.2485155612230301, -0.0021043382585048676, -0.17559605836868286, -0.08498424291610718, 0.2198626846075058, 0.1567152887582779, -0.22587433457374573, -0.02468840405344963, -0.23626750707626343, 0.1142895296216011, 0.13076737523078918, 0.44208139181137085, 0.09555675089359283, -0.07528018951416016, 0.22560542821884155, -0.1818571388721466, 0.005886629223823547, -0.007938675582408905, 0.06584208458662033, -0.14780279994010925]",0.011693079955875874,1.4125125408172607,0.9069187045097351,0.10948977619409561
ieee9,202,10,2,3,1,21,"[-0.03990010544657707, 0.17907388508319855, 0.03743462264537811, -1000000000.0, -0.11367928981781006, -0.19699357450008392, -0.32422417402267456, 0.043608058243989944, -0.06425145268440247, 0.31334376335144043, 0.10352689772844315, -0.15781965851783752, 0.018973879516124725, 0.06078576296567917, 0.07366548478603363, 0.02835778146982193, -0.09610810875892639, 0.046038076281547546, -0.1136976033449173, -0.16391535103321075, -0.26623469591140747, 0.42757999897003174, 0.08759542554616928, 0.23924192786216736, 0.16894762217998505, -0.12337867170572281, -0.1424126923084259, -0.2844447195529938, -0.013479828834533691, -0.11730740964412689, 0.36127594113349915, 0.022389885038137436, -0.27273422479629517, -0.2219027727842331, -0.2554025650024414, 0.03080715611577034, -0.15953180193901062, -0.08038396388292313, 0.215542271733284, 0.16826528310775757, -0.2109999656677246, -0.02744973823428154, -0.24277669191360474, 0.09187887609004974, 0.1313701570034027, 0.4263128638267517, 0.12930257618427277, -0.056471895426511765, 0.24349667131900787, -0.16908088326454163, 0.003628551959991455, 0.001604326069355011, 0.0481119379401207, -0.14261846244335175]",0.0,0.0,0.0,0.0
ieee9,202,10,2,3,2,21,"[0.057733092457056046, 0.19887207448482513, 0.03742070868611336, -1000000000.0, -0.19430667161941528, -0.12221083045005798, -0.26364967226982117, 0.07054437696933746, -0.049109913408756256, 0.27167344093322754, 0.037495024502277374, -0.16524100303649902, 0.021747998893260956, -0.010357268154621124, 0.06472128629684448, -0.03663133084774017, -0.16399116814136505, 8.277781307697296e-05, -0.22875982522964478, -0.11454953998327255, -0.33683356642723083, 0.35663604736328125, 0.13574452698230743, 0.24927771091461182, 0.14603549242019653, -0.1396690011024475, -0.07531823217868805, -0.26280179619789124, -0.0024737343192100525, -0.1392466276884079, 0.2963470220565796, -0.004297237377613783, -0.19637617468833923, -0.23187625408172607, -0.2640383839607239, 0.1019241064786911, -0.09029607474803925, -0.03350076079368591, 0.1712394505739212, 0.18628017604351044, -0.1268446147441864, 0.02220921590924263, -0.25558963418006897, 0.021140236407518387, 0.14039039611816406, 0.31566059589385986, 0.19541124999523163, -0.037530262023210526, 0.24938401579856873, -0.1014157235622406, 0.012817196547985077, 0.02480260655283928, -0.05224335938692093, -0.09926044940948486]",0.04528335481882095,6.43637228012085,2.724642038345337,0.396973580121994
ieee9,202,10,3,3 21,0,9,"[-0.04402503743767738, 0.018432771787047386, 0.08865642547607422, -1000000000.0, -0.10966013371944427, -0.24927830696105957, -0.2941817045211792, -0.0195881649851799, -0.04166407510638237, 0.3305511772632599, 0.09695074707269669, -0.12287017703056335, 0.013136141002178192, -0.006876550614833832, -0.002503717318177223, 0.018948569893836975, -0.023607071489095688, -0.030241837725043297, 0.012116078287363052, -0.09627155214548111, -0.17546407878398895, -1000000000.0, -0.007527831010520458, 0.0709802582859993, 0.16797612607479095, -0.10187176614999771, -0.11228559911251068, -0.29173243045806885, 0.08828955143690109, 0.06322771310806274, 0.31483563780784607, 0.0758897215127945, -0.2791832685470581, -0.07035067677497864, -0.13717035949230194, -0.10121141374111176, -0.22602856159210205, -0.17495891451835632, 0.18387408554553986, 0.13502928614616394, -0.17100299894809723, -0.0498601533472538, -0.10965145379304886, 0.1292174756526947, 0.006987251341342926, 0.296858012676239, 0.2010100930929184, 0.04780974239110947, 0.24975095689296722, -0.1837928295135498, 0.06371861696243286, -0.11938438564538956, 0.006332129240036011, -0.09038794040679932]",0.007670823484659195,0.8012896776199341,0.802013099193573,0.0663779228925705
