update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,best_validation_so_far
1,C0,48,96,48,-1.0526700788566223,0.11930912267944811,0.0212752353399992,-0.0686802938580513,1.8412647247314453,0.030784567818045616,0.4270833432674408,0.2717767357826233,0.7891671657562256,1.09,1.920324683189392,1.7547813653945923,1.0775000000000001,0.10341058939973218,1.04,0.96,1.2,1.0,"[28, 36]",1.0,1,-0.0,1.9204256534576416,1.743879096582532,1.0775000000000001
2,C0,48,96,96,0.15148737320403258,0.09359965288015612,0.007780399173498154,-0.04217943549156189,1.825710415840149,0.016099845990538597,0.0833333358168602,0.31077784299850464,0.34528839588165283,1.1266666666666667,1.9210587739944458,1.7242125272750854,,,,,,,,,,,,,
3,C0,48,96,144,-0.01972033182978628,0.10822689072050097,0.00550597719848156,-0.035967931151390076,1.8173028230667114,0.003068789839744568,0.03125,0.3685014843940735,0.10691884905099869,1.0883333333333334,1.915476679801941,1.714436650276184,,,,,,,,,,,,,
4,C0,48,96,192,0.0015613643199205534,0.09558084529575288,0.0051027038134634495,-0.04480366408824921,1.7892950773239136,0.007056359201669693,0.0833333358168602,0.4522533714771271,0.07250712066888809,1.095,1.8822709321975708,1.6788984537124634,,,,,,,,,,,,,
5,C0,48,96,240,-0.0038669580996036467,0.08907965334555257,0.004137486219406128,-0.06135294958949089,1.7236948013305664,0.014007222838699818,0.2083333283662796,0.4051090478897095,0.0760175958275795,1.1116666666666666,1.7861601114273071,1.6217278242111206,,,,,,,,,,,,,
6,C0,48,96,288,0.01786734926005205,0.08917087196485858,0.00420549139380455,-0.03616570308804512,1.633215308189392,-0.0021640814375132322,0.4166666567325592,0.5421126484870911,0.09937715530395508,1.0883333333333334,1.6575039625167847,1.5741043090820312,,,,,,,,,,,,,
7,C0,48,96,336,-0.0006598844036459819,0.09498891233929971,0.004412053618580103,-0.04725632444024086,1.4988969564437866,0.02773037739098072,0.15625,0.6784109473228455,0.036861687898635864,1.07,1.4703030586242676,1.456690788269043,,,,,,,,,,,,,
8,C0,48,96,384,0.006783616029222825,0.08912571342879773,0.00390238338150084,-0.014568050391972065,1.3892931938171387,0.0031536545138806105,0.15625,0.3069491386413574,0.04748880863189697,1.0633333333333335,1.2807552814483643,1.4530764818191528,,,,,,,,,,,,,
9,C0,48,96,432,-0.021361480729778604,0.0813156446181032,0.0031684173736721277,-0.011343090794980526,1.340751051902771,-0.017669936642050743,0.0,0.30106523633003235,0.07256963849067688,1.0883333333333336,1.1271032094955444,1.5141457319259644,,,,,,,,,,,,,
10,C0,48,96,480,0.032301463824013874,0.08203676515845164,0.0036721080541610718,-0.010103338398039341,1.2433685064315796,0.004913019016385078,0.0416666679084301,0.3105483949184418,0.10219205170869827,1.0733333333333335,1.0191638469696045,1.4490169286727905,1.08125,0.097971615787431,1.12,0.96,1.2,1.0,"[36, 22]",1.0,1,-0.0,1.0205388069152832,1.6420288728550076,1.0775000000000001
11,C0,48,96,528,-0.026651364378134396,0.08256830593239796,0.003810252295807004,-0.009379783645272255,1.2761688232421875,0.007349970284849405,0.0,0.47529488801956177,0.09857967495918274,1.0716666666666665,1.0423176288604736,1.531944751739502,,,,,,,,,,,,,
12,C0,48,96,576,0.008882424134512757,0.08242967982574867,0.0034123591613024473,-0.004773341119289398,1.2552242279052734,-0.01019194070249796,0.0416666679084301,0.22010190784931183,0.05093638226389885,1.0766666666666669,1.0582648515701294,1.4493976831436157,,,,,,,,,,,,,
13,C0,48,96,624,-0.00689330394268035,0.08074617790962524,0.003296003909781575,-0.02490130066871643,1.1723723411560059,0.018524007871747017,0.0416666679084301,0.6456496119499207,0.04334435611963272,1.0883333333333334,0.9232132434844971,1.3738981485366821,,,,,,,,,,,,,
14,C0,48,96,672,0.0178479480450352,0.07947610138740069,0.0032562462147325277,-0.026942340657114983,1.097912311553955,0.0028804310131818056,0.0729166641831398,0.3135495185852051,0.06634195148944855,1.0633333333333335,0.7304720282554626,1.4182714223861694,,,,,,,,,,,,,
15,C0,48,96,720,-0.015265461124479749,0.08595339189453344,0.003724760375916958,-0.015208162367343903,1.0112413167953491,0.007995862513780594,0.0833333358168602,0.3793865144252777,0.05949151888489723,1.075,0.5823304653167725,1.4213590621948242,,,,,,,,,,,,,
16,C0,48,96,768,0.0012345796644687736,0.08061692150542393,0.00328882597386837,0.0018967315554618835,1.0247703790664673,-0.0020077680237591267,0.0,0.47254741191864014,0.020969046279788017,1.0866666666666667,0.5620133876800537,1.492029070854187,,,,,,,,,,,,,
17,C0,48,96,816,0.009047952250142906,0.07853876685229527,0.003086046315729618,-0.012937319464981556,1.0676649808883667,-0.007062161341309547,0.0729166641831398,0.3116799294948578,0.020368829369544983,1.08,0.7047167420387268,1.4659457206726074,,,,,,,,,,,,,
18,C0,48,96,864,-0.015945211778581127,0.08048844818305798,0.0032823914662003517,-0.003945725504308939,1.2012895345687866,0.03143448755145073,0.03125,0.11016812175512314,0.04407409578561783,1.0866666666666667,0.9191195368766785,1.5204397439956665,,,,,,,,,,,,,
19,C0,48,96,912,0.025712183374166503,0.08139652556579889,0.003422131994739175,-0.00490536680445075,1.158434271812439,-0.003372506471350789,0.0416666679084301,0.49781882762908936,0.07426488399505615,1.0633333333333332,1.0230180025100708,1.2824674844741821,,,,,,,,,,,,,
20,C0,48,96,960,-0.017727668359378966,0.08032304713705883,0.0032550084870308638,-0.004876183811575174,1.1436876058578491,-0.015571821480989456,0.010416666977107525,0.17345499992370605,0.05416953191161156,1.0716666666666665,1.0427826642990112,1.238730549812317,1.08125,0.097971615787431,1.12,0.96,1.2,1.0,"[36, 22]",1.0,1,-0.0,1.0468355417251587,1.442347134463489,1.0775000000000001
21,C0,48,96,1008,-0.014060464604695613,0.08783170616837976,0.003916908521205187,-0.014328078366816044,1.0435048341751099,0.015584073960781097,0.03125,0.2605075538158417,0.04344719648361206,1.0933333333333335,0.8912615776062012,1.1380254030227661,,,,,,,,,,,,,
22,C0,48,96,1056,0.017054893936713545,0.0848209645659385,0.0036945033352822065,-0.006679778452962637,0.9327376484870911,0.008017182350158691,0.1354166716337204,0.4034254550933838,0.05354125425219536,1.085,0.7182006239891052,1.1222378015518188,,,,,,,,,,,,,
23,C0,48,96,1104,-0.005252358198662585,0.08636523027170458,0.0036529458593577147,-0.0033584386110305786,0.9441297650337219,-0.003879046067595482,0.0,0.38908910751342773,0.020547185093164444,1.0866666666666667,0.700183629989624,1.186958909034729,,,,,,,,,,,,,
24,C0,48,96,1152,0.00592007495611905,0.07454906233208633,0.0027406595181673765,-0.01626674272119999,0.8958509564399719,0.0033197440207004547,0.0,0.44377148151397705,0.017520662397146225,1.09,0.6284748911857605,1.153311848640442,,,,,,,,,,,,,
25,C0,48,96,1200,0.0027157200098037702,0.07520921921315002,0.0027912259101867676,0.0031324278097599745,0.8761469721794128,-0.003415048820897937,0.0,0.4885590672492981,0.019714923575520515,1.07,0.6148898005485535,1.1377102136611938,,,,,,,,,,,,,
26,C0,48,96,1248,0.001789269835253565,0.07887616944869176,0.003084007417783141,-0.026827141642570496,0.8441441655158997,0.01551894098520279,0.0520833320915699,0.5736109614372253,0.007810019422322512,1.055,0.4895883798599243,1.1725519895553589,,,,,,,,,,,,,
27,C0,48,96,1296,-0.012083218432962903,0.07679382093497701,0.0029494056943804026,-0.008068885654211044,0.8745704293251038,0.006742995232343674,0.02083333395421505,0.398561954498291,0.040359556674957275,1.0833333333333335,0.3941154479980469,1.3573321104049683,,,,,,,,,,,,,
28,C0,48,96,1344,0.008172919294238088,0.0739160089530757,0.0027397610247135162,-0.003430508077144623,0.8729999661445618,0.015905382111668587,0.02083333395421505,0.2109329104423523,0.024813134223222733,1.085,0.34666112065315247,1.3910342454910278,,,,,,,,,,,,,
29,C0,48,96,1392,0.008476434976855927,0.08264395513712008,0.0034136890899389982,-0.004942161496728659,0.8601366877555847,0.015147681348025799,0.0,0.311798095703125,0.027788195759058,1.0683333333333334,0.33510491251945496,1.3817577362060547,,,,,,,,,,,,,
30,C0,48,96,1440,-0.008501016081869593,0.08013737118594311,0.0031709482427686453,-0.002551780315116048,0.8295314311981201,-0.0029107590671628714,0.0,0.23123204708099365,0.02406482584774494,1.0683333333333334,0.3226868212223053,1.3226763010025024,1.080625,0.10535468368800695,1.08,0.96,1.2,1.0,"[36, 19]",1.0,1,-0.0,0.32258203625679016,1.38636180665344,1.0775000000000001
31,C0,48,96,1488,-0.014355472651620705,0.07858984339637366,0.003130842000246048,-0.023091843351721764,0.7705568671226501,-0.015904901549220085,0.1666666716337204,0.3301640748977661,0.0454108826816082,1.0999999999999999,0.27257969975471497,1.2462925910949707,,,,,,,,,,,,,
32,C0,48,96,1536,0.020002331900596634,0.08453868560078595,0.0036501565482467413,0.00289095938205719,0.756131649017334,-0.0034954771399497986,0.0,0.34169939160346985,0.05723350867629051,1.08,0.2558983266353607,1.2513574361801147,,,,,,,,,,,,,
33,C0,48,96,1584,-0.01066310240974029,0.0781468864385314,0.002929982030764222,-0.010754440911114216,0.7457518577575684,-0.0032920094672590494,0.15625,0.16481898725032806,0.026424983516335487,1.0933333333333335,0.2642207145690918,1.2174344062805176,,,,,,,,,,,,,
34,C0,48,96,1632,0.016388871779541188,0.08619223907149343,0.0032124652061611414,0.00025585791445337236,0.7396852374076843,0.00039726411341689527,0.0,0.24969561398029327,0.04487297311425209,1.0466666666666666,0.273452490568161,1.2133029699325562,,,,,,,,,,,,,
35,C0,48,96,1680,-0.012180108182628937,0.09341415908496181,0.003588226391002536,-0.005749866366386414,0.735644519329071,-0.004628740716725588,0.0,0.37899652123451233,0.026082856580615044,1.07,0.28955313563346863,1.195853352546692,,,,,,,,,,,,,
36,C0,48,96,1728,-0.0022083350405097,0.08052494943249099,0.0028452035039663315,-0.008766974322497845,0.7579079270362854,0.003450873540714383,0.0625,0.32427749037742615,0.02460397593677044,1.0650000000000002,0.2708034813404083,1.2466007471084595,,,,,,,,,,,,,
37,C0,48,96,1776,-0.01562852877477805,0.07833426856837293,0.002890705829486251,-0.01369892805814743,0.8205472826957703,-0.009988534264266491,0.125,0.29704105854034424,0.03964390978217125,1.0983333333333334,0.23880182206630707,1.4193936586380005,,,,,,,,,,,,,
38,C0,48,96,1824,0.029989185801148423,0.07705421509829143,0.002988046035170555,-0.0008309160475619137,0.844240665435791,0.003985813353210688,0.0,0.2987053096294403,0.07202887535095215,1.0516666666666667,0.23651809990406036,1.4552268981933594,,,,,,,,,,,,,
39,C0,48,96,1872,-0.0173335114121437,0.08129651172618434,0.003259330987930298,-0.009724740870296955,0.8488370776176453,-0.0007298042182810605,0.02083333395421505,0.1992070972919464,0.047986142337322235,1.0833333333333333,0.2611372470855713,1.446651816368103,,,,,,,,,,,,,
40,C0,48,96,1920,-0.005609073959787682,0.08115224966650811,0.003413806902244687,-0.013818252831697464,0.851335346698761,0.0033618099987506866,0.09375,0.3802867531776428,0.03126039728522301,1.0783333333333334,0.22965240478515625,1.479861855506897,1.0675000000000001,0.09717895862788407,1.04,0.96,1.2,1.0,"[36, 19]",0.734375,2,0.5788586438389152,0.22987021505832672,1.562961450777948,1.0675000000000001
41,C0,48,96,1968,0.049694509808222466,0.07827102119927766,0.003666774369776249,-0.0026669104117900133,0.8956482410430908,0.012661437503993511,0.0729166641831398,0.3576550781726837,0.1435040384531021,1.0316666666666665,0.20356513559818268,1.5899486541748047,,,,,,,,,,,,,
42,C0,48,96,2016,-0.07207756467014549,0.08579800932809326,0.0046905470080673695,-0.013107831589877605,0.9284977912902832,0.0029473034664988518,0.1770833283662796,0.504007875919342,0.22177690267562866,1.09,0.2482590526342392,1.6342016458511353,,,,,,,,,,,,,
43,C0,48,96,2064,0.032774111690620576,0.07681836368636033,0.0036065196618437767,-0.0055808424949646,0.9898461699485779,0.021359428763389587,0.0729166641831398,0.1516002118587494,0.11826947331428528,1.0833333333333333,0.3073662221431732,1.6871800422668457,,,,,,,,,,,,,
44,C0,48,96,2112,0.016673658549785624,0.07892258542949444,0.003150094300508499,-0.021037444472312927,1.0175724029541016,0.0007182667031884193,0.0729166641831398,0.18982571363449097,0.028122873976826668,1.0583333333333333,0.44968220591545105,1.6031404733657837,,,,,,,,,,,,,
45,C0,48,96,2160,-0.04630248066385586,0.08249854406599143,0.0035279691219329834,-0.0025789737701416016,1.049373984336853,-0.014369494281709194,0.0625,0.3377586603164673,0.10641730576753616,1.0816666666666668,0.4627767503261566,1.6211992502212524,,,,,,,,,,,,,
46,C0,48,96,2208,0.0330570258304477,0.08124551113513508,0.0037046342622488737,-0.003637162037193775,1.0394924879074097,0.00011596828699111938,0.0,0.1162029504776001,0.08313634246587753,1.0883333333333334,0.431212455034256,1.6355575323104858,,,,,,,,,,,,,
47,C0,48,96,2256,-0.004510267155865825,0.08225520020059574,0.0030524313915520906,-0.023134499788284302,0.9367883205413818,0.03142330050468445,0.0833333358168602,0.29069751501083374,0.01969870924949646,1.0583333333333333,0.3672395944595337,1.4764341115951538,,,,,,,,,,,,,
48,C0,48,96,2304,-0.0025890064269304173,0.0836528621412261,0.0032134309876710176,-0.022558219730854034,0.8171429634094238,0.023439625278115273,0.25,0.16819363832473755,0.011286061257123947,1.07,0.26876816153526306,1.3333673477172852,,,,,,,,,,,,,
49,C0,48,96,2352,0.0011924509624640252,0.07943119108413188,0.0032712938264012337,-0.012579359114170074,0.7876960635185242,0.0099775530397892,0.3333333432674408,0.15153749287128448,0.019856326282024384,1.0616666666666668,0.20906387269496918,1.3447861671447754,,,,,,,,,,,,,
50,C0,48,96,2400,0.009692713232835137,0.07414333514046054,0.002734042704105377,-0.0017800679197534919,0.7360848784446716,0.030637366697192192,0.0416666679084301,0.20398922264575958,0.032806091010570526,1.0533333333333335,0.1923786848783493,1.2646349668502808,1.0675000000000001,0.09717895862788407,1.04,0.96,1.2,1.0,"[36, 22]",0.546875,2,0.6887461892700277,0.19263195991516113,1.304123917594552,1.0675000000000001
51,C0,48,96,2448,-0.010780421233673877,0.0760468271278677,0.0028698646929115057,-0.0021267421543598175,0.7485389113426208,-0.007373095955699682,0.0416666679084301,0.12049494683742523,0.03323257341980934,1.06,0.19552968442440033,1.2937878370285034,,,,,,,,,,,,,
52,C0,48,96,2496,0.012554829258223358,0.07206363146038455,0.0026420739013701677,-0.0072983079589903355,0.692671000957489,0.007829507812857628,0.010416666977107525,0.49704304337501526,0.042814094573259354,1.06,0.21319566667079926,1.173902153968811,,,,,,,,,,,,,
53,C0,48,96,2544,-0.029486016173660756,0.07873153590175246,0.003460249165073037,-0.00024123613547999412,0.672266960144043,0.017440786585211754,0.0520833320915699,0.4003099203109741,0.09836246073246002,1.0883333333333336,0.2228088229894638,1.1194777488708496,,,,,,,,,,,,,
54,C0,48,96,2592,0.023960658730566495,0.07449172168891548,0.003057723166421056,-0.00289299082942307,0.6909489631652832,0.0017006919952109456,0.0,0.1364796906709671,0.08792707324028015,1.0816666666666668,0.21507006883621216,1.1549111604690552,,,,,,,,,,,,,
55,C0,48,96,2640,-0.0014112435465057766,0.07057535287895805,0.002372382441535592,-0.011090387590229511,0.6944004893302917,0.039482783526182175,0.1354166716337204,0.2919105887413025,0.02420744113624096,1.0566666666666669,0.18999074399471283,1.21099054813385,,,,,,,,,,,,,
56,C0,48,96,2688,-0.0029051834598183544,0.07523169909784143,0.002801140071824193,-0.006939026992768049,0.698399007320404,0.019008522853255272,0.02083333395421505,0.28811800479888916,0.012028342112898827,1.0533333333333335,0.17703694105148315,1.2051618099212646,,,,,,,,,,,,,
57,C0,48,96,2736,0.002158883901437123,0.07478319188399808,0.002765792654827237,-0.007825846783816814,0.6448910236358643,-0.0023257897701114416,0.0416666679084301,0.23915992677211761,0.005171907600015402,1.0616666666666668,0.2092788964509964,1.0779544115066528,,,,,,,,,,,,,
58,C0,48,96,2784,-0.011457627754410095,0.07998921201435963,0.00315933208912611,-0.001002427190542221,0.6095939874649048,-0.006686826702207327,0.0520833320915699,0.21056364476680756,0.029053162783384323,1.0816666666666668,0.2575596272945404,0.9650279879570007,,,,,,,,,,,,,
59,C0,48,96,2832,0.021045462525387592,0.06896993711529119,0.002390805399045348,-0.0064165121875703335,0.6113646626472473,-0.001831578672863543,0.02083333395421505,0.27646246552467346,0.06008803844451904,1.0650000000000002,0.2773576080799103,0.9446585774421692,,,,,,,,,,,,,
60,C0,48,96,2880,0.007023210238416994,0.07221710310239957,0.0025786457117646933,-0.009558814577758312,0.6536009907722473,0.02436157315969467,0.02083333395421505,0.19706349074840546,0.020651409402489662,1.0350000000000001,0.3021547496318817,1.0100078582763672,1.06875,0.09835363490995135,1.04,0.96,1.2,1.0,"[36, 19]",0.6328125,2,0.6574418357255525,0.30302876234054565,0.9906616131775081,1.0675000000000001
61,C0,48,96,2928,-0.03124252986609934,0.08051169659341671,0.003408714197576046,-0.018267923966050148,0.6284773349761963,-0.008226627483963966,0.02083333395421505,0.5144621133804321,0.09092932939529419,1.0633333333333335,0.27582961320877075,0.9476072192192078,,,,,,,,,,,,,
62,C0,48,96,2976,0.01299210267464321,0.08329941473269643,0.003589444560930133,-0.016158929094672203,0.501098096370697,0.02139335311949253,0.125,0.20427627861499786,0.04159565642476082,1.07,0.2050643116235733,0.7871978878974915,,,,,,,,,,,,,
63,C0,48,96,3024,-0.023825131412843856,0.07804461638808345,0.0032119418028742075,-0.003170722397044301,0.5353736281394958,-0.008815274573862553,0.0729166641831398,0.2709004282951355,0.07948315888643265,1.11,0.1726362109184265,0.8877976536750793,,,,,,,,,,,,,
