update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,branch_mean_kl_from_pre_finetune,branch_selected_action_changes,branch_branch_survival_rate,branch_unique_selected_actions,branch_selected_actions,branch_policy_distributions,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,validation_entropy_t3,validation_unique_sequence_count,validation_xi2_action_variation_across_y1_bins,validation_xi3_action_variation_across_y1_y2_bins,validation_mi_y1_xi2,validation_mi_y1y2_xi3,validation_observation_action_mutual_information,validation_classification,validation_n_bins,validation_deterministic_policy_evaluation,best_validation_so_far,entropy_t3
1,C0,48,96,48,-0.8110585141022068,0.15750630382604167,0.02445659227669239,-0.05510588362812996,1.678704857826233,0.00442886957898736,0.40625,0.325336217880249,0.6455899477005005,0.8875000000000001,1.7696304321289062,1.579418659210205,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.250140517950058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13376760482788086, 0.0, 0.0, 0.0, 0.0, 0.22642426192760468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17574037611484528, 0.0, 0.0, 0.21392719447612762, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.24597184360027313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12909141182899475, 0.0, 0.0, 0.0, 0.0, 0.23179994523525238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17125330865383148, 0.0, 0.0, 0.22188343107700348, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.24757972359657288, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13610012829303741, 0.0, 0.0, 0.0, 0.0, 0.22116594016551971, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17275002598762512, 0.0, 0.0, 0.22240415215492249, 0.0, 0.0, 0.0, 0.0]]",0.9416666666666668,0.06400954789890506,0.95,0.9,1.0,1.0,"[15, 2, 25]",0.9166666666666666,2,0.2868359830561607,3.3903801441192627,3.3573774496714273,3.326263964176178,2,1,2,0.12770744098245737,0.2868359830561605,0.4145434240386179,observation-dependent adaptive,5,True,0.9416666666666668,
2,C0,48,96,96,0.029338334657251854,0.1546188684192018,0.012149295769631863,-0.054200056940317154,1.6437422037124634,0.009395667351782322,0.2291666716337204,0.3205640912055969,0.18552125990390778,0.8874999999999998,1.7277640104293823,1.5398420095443726,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.3053983151912689, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13268038630485535, 0.0, 0.0, 0.0, 0.0, 0.16561168432235718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1601908653974533, 0.0, 0.0, 0.23611870408058167, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.30331823229789734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.127482607960701, 0.0, 0.0, 0.0, 0.0, 0.16653291881084442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15555277466773987, 0.0, 0.0, 0.2471134513616562, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3019523024559021, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1369125247001648, 0.0, 0.0, 0.0, 0.0, 0.16098591685295105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15448276698589325, 0.0, 0.0, 0.2456664741039276, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
3,C0,48,96,144,0.022661269508302228,0.1542933070556346,0.011438526213169098,-0.027426326647400856,1.6054939031600952,0.007015701849013567,0.09375,0.32524487376213074,0.13714668154716492,0.86875,1.6722098588943481,1.524678349494934,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.3356877267360687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15941525995731354, 0.0, 0.0, 0.0, 0.0, 0.1324460655450821, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17434003949165344, 0.0, 0.0, 0.198110893368721, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.33260399103164673, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15569201111793518, 0.0, 0.0, 0.0, 0.0, 0.1334112584590912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1666177660226822, 0.0, 0.0, 0.2116750180721283, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.32599663734436035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1676415652036667, 0.0, 0.0, 0.0, 0.0, 0.1304633915424347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1653517335653305, 0.0, 0.0, 0.210546612739563, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
4,C0,48,96,192,0.0409248816246788,0.146423572027482,0.013240951113402843,-0.03612018749117851,1.5588852167129517,-0.0025192394386976957,0.125,0.3648437559604645,0.19258366525173187,0.8375,1.6176549196243286,1.4845370054244995,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.2885380685329437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2038896232843399, 0.0, 0.0, 0.0, 0.0, 0.13538485765457153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20928390324115753, 0.0, 0.0, 0.1629035472869873, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.28610652685165405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20499980449676514, 0.0, 0.0, 0.0, 0.0, 0.13627955317497253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19578032195568085, 0.0, 0.0, 0.17683380842208862, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.27305588126182556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21955424547195435, 0.0, 0.0, 0.0, 0.0, 0.13520412147045135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19423827528953552, 0.0, 0.0, 0.17794743180274963, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
5,C0,48,96,240,-0.07078513992826142,0.14780221957674491,0.011230030097067356,-0.023285746574401855,1.5191696882247925,0.012682433240115643,0.03125,0.30692049860954285,0.1328592747449875,0.8562500000000001,1.551512598991394,1.4771533012390137,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.253534197807312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19690577685832977, 0.0, 0.0, 0.0, 0.0, 0.14339663088321686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24020273983478546, 0.0, 0.0, 0.16596071422100067, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.25492945313453674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19861261546611786, 0.0, 0.0, 0.0, 0.0, 0.1473037451505661, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.217797189950943, 0.0, 0.0, 0.18135692179203033, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2363666296005249, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21816080808639526, 0.0, 0.0, 0.0, 0.0, 0.14586935937404633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21621648967266083, 0.0, 0.0, 0.18338671326637268, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
6,C0,48,96,288,0.018258443827430422,0.13859756365638426,0.009321664460003376,-0.0372367799282074,1.4930477142333984,-0.008936886675655842,0.03125,0.4412567615509033,0.0330662876367569,0.8937500000000002,1.4854286909103394,1.485695481300354,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.30952200293540955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14074955880641937, 0.0, 0.0, 0.0, 0.0, 0.16698402166366577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23229750990867615, 0.0, 0.0, 0.15044686198234558, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.31778430938720703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13736510276794434, 0.0, 0.0, 0.0, 0.0, 0.1768764704465866, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2059195339679718, 0.0, 0.0, 0.16205470263957977, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2989708185195923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15508416295051575, 0.0, 0.0, 0.0, 0.0, 0.18029022216796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20454366505146027, 0.0, 0.0, 0.16111113131046295, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
7,C0,48,96,336,0.004845687059064722,0.13364044707188844,0.008378149010241032,-0.017272619530558586,1.4720889329910278,-0.010162869468331337,0.02083333395421505,0.35847556591033936,0.0647948682308197,0.8875000000000001,1.4197989702224731,1.5182914733886719,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.3113380968570709, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12060093879699707, 0.0, 0.0, 0.0, 0.0, 0.2026195377111435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21151186525821686, 0.0, 0.0, 0.15392957627773285, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3188454508781433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1151408776640892, 0.0, 0.0, 0.0, 0.0, 0.21639128029346466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18316493928432465, 0.0, 0.0, 0.166457399725914, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2999594211578369, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1304444819688797, 0.0, 0.0, 0.0, 0.0, 0.2266586869955063, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18075931072235107, 0.0, 0.0, 0.1621781289577484, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
8,C0,48,96,384,0.016309783714513002,0.13464714654259285,0.00815698504447937,-0.027333175763487816,1.4782594442367554,0.003959186840802431,0.09375,0.3157166838645935,0.027250098064541817,0.8562500000000001,1.4581266641616821,1.5019983053207397,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.3023037910461426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10082949697971344, 0.0, 0.0, 0.0, 0.0, 0.21192137897014618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21566760540008545, 0.0, 0.0, 0.16927772760391235, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3108266592025757, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09605854004621506, 0.0, 0.0, 0.0, 0.0, 0.22896434366703033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18438349664211273, 0.0, 0.0, 0.17976690828800201, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.28956174850463867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11045791953802109, 0.0, 0.0, 0.0, 0.0, 0.2484523057937622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17459559440612793, 0.0, 0.0, 0.1769324243068695, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
9,C0,48,96,432,-0.015266850841542062,0.13285577908557272,0.00843325350433588,-0.02545267902314663,1.481829047203064,0.02807706594467163,0.0833333358168602,0.6579176783561707,0.022740446031093597,0.85,1.4744235277175903,1.475645661354065,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.3226269483566284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07833855599164963, 0.0, 0.0, 0.0, 0.0, 0.18262536823749542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23930175602436066, 0.0, 0.0, 0.1771073341369629, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.33464813232421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07547574490308762, 0.0, 0.0, 0.0, 0.0, 0.2019050121307373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19940467178821564, 0.0, 0.0, 0.1885664165019989, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3146286606788635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08837014436721802, 0.0, 0.0, 0.0, 0.0, 0.2275891900062561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1791999489068985, 0.0, 0.0, 0.19021211564540863, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
10,C0,48,96,480,-0.00946323685348032,0.13185710594295683,0.008590822108089924,-0.05896918848156929,1.456610083580017,0.0081067169085145,0.3333333432674408,0.457746684551239,0.04448722302913666,0.8750000000000001,1.5380085706710815,1.373591423034668,0.0,0,1.0,2,22 2 2,"[[0.0, 0.0, 0.2927369177341461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0662192702293396, 0.0, 0.0, 0.0, 0.0, 0.13668161630630493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3382081985473633, 0.0, 0.0, 0.1661539077758789, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3189221918582916, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06376960128545761, 0.0, 0.0, 0.0, 0.0, 0.1569134145975113, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27881860733032227, 0.0, 0.0, 0.18157616257667542, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.30466577410697937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07713877409696579, 0.0, 0.0, 0.0, 0.0, 0.18407972157001495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24387450516223907, 0.0, 0.0, 0.1902412325143814, 0.0, 0.0, 0.0, 0.0]]",0.8916666666666667,0.10374916331657276,0.9,0.8,1.0,1.0,"[22, 25, 9]",1.0,1,-0.0,3.292228937149048,3.305792729059855,3.294961452484131,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.8916666666666667,
