update,mean_kl_from_pre_finetune,selected_action_changes,branch_survival_rate,unique_selected_actions,selected_actions,policy_distributions
26,0.0014012997271493077,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.16615846753120422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019115040078759193, 0.0, 0.0, 0.0, 0.0, 0.17659489810466766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5760201811790466, 0.0, 0.0, 0.062111373990774155, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.19107334315776825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02301858365535736, 0.0, 0.0, 0.0, 0.0, 0.2269475907087326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4791938364505768, 0.0, 0.0, 0.07976669818162918, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.19047589600086212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036016326397657394, 0.0, 0.0, 0.0, 0.0, 0.28123170137405396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3836957514286041, 0.0, 0.0, 0.10858042538166046, 0.0, 0.0, 0.0, 0.0]]"
27,0.0037397220730781555,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.14895445108413696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017885155975818634, 0.0, 0.0, 0.0, 0.0, 0.16706137359142303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6074901819229126, 0.0, 0.0, 0.05860888585448265, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1715378314256668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020603777840733528, 0.0, 0.0, 0.0, 0.0, 0.2139936238527298, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5207725167274475, 0.0, 0.0, 0.07309219241142273, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1736016720533371, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03257067874073982, 0.0, 0.0, 0.0, 0.0, 0.26881879568099976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42587339878082275, 0.0, 0.0, 0.09913546591997147, 0.0, 0.0, 0.0, 0.0]]"
28,0.017461201176047325,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.1290266364812851, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01840023137629032, 0.0, 0.0, 0.0, 0.0, 0.14818812906742096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.653091549873352, 0.0, 0.0, 0.05129347741603851, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.14992675185203552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01979467086493969, 0.0, 0.0, 0.0, 0.0, 0.18827466666698456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5819259285926819, 0.0, 0.0, 0.0600779727101326, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.15564607083797455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03186212480068207, 0.0, 0.0, 0.0, 0.0, 0.24073456227779388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49101290106773376, 0.0, 0.0, 0.08074427396059036, 0.0, 0.0, 0.0, 0.0]]"
29,0.02634969912469387,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.11507164686918259, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021986152976751328, 0.0, 0.0, 0.0, 0.0, 0.14757126569747925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.66559898853302, 0.0, 0.0, 0.04977196827530861, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.13373816013336182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02216167189180851, 0.0, 0.0, 0.0, 0.0, 0.18778517842292786, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6008801460266113, 0.0, 0.0, 0.05543486401438713, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1389421820640564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03748791292309761, 0.0, 0.0, 0.0, 0.0, 0.24104930460453033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5073127746582031, 0.0, 0.0, 0.07520785927772522, 0.0, 0.0, 0.0, 0.0]]"
30,0.022615648806095123,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.11242279410362244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02845408394932747, 0.0, 0.0, 0.0, 0.0, 0.1619952768087387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6448159217834473, 0.0, 0.0, 0.052311867475509644, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.13117830455303192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026517188176512718, 0.0, 0.0, 0.0, 0.0, 0.20705726742744446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5794172286987305, 0.0, 0.0, 0.055829908698797226, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.13291563093662262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047154661267995834, 0.0, 0.0, 0.0, 0.0, 0.26023536920547485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.483093798160553, 0.0, 0.0, 0.07660052180290222, 0.0, 0.0, 0.0, 0.0]]"
31,0.022918859496712685,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.11161547899246216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042073871940374374, 0.0, 0.0, 0.0, 0.0, 0.17705358564853668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6029506325721741, 0.0, 0.0, 0.06630638986825943, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.12934201955795288, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03654901310801506, 0.0, 0.0, 0.0, 0.0, 0.22676652669906616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5404871106147766, 0.0, 0.0, 0.06685534119606018, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.12559689581394196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06811175495386124, 0.0, 0.0, 0.0, 0.0, 0.2740997076034546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43606650829315186, 0.0, 0.0, 0.09612517803907394, 0.0, 0.0, 0.0, 0.0]]"
32,0.03146360442042351,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.11127690225839615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05754081904888153, 0.0, 0.0, 0.0, 0.0, 0.17247317731380463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5793906450271606, 0.0, 0.0, 0.0793185755610466, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.12902072072029114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.046867404133081436, 0.0, 0.0, 0.0, 0.0, 0.22047244012355804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5267755389213562, 0.0, 0.0, 0.07686396688222885, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.12301699817180634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08677119016647339, 0.0, 0.0, 0.0, 0.0, 0.26322004199028015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4161266088485718, 0.0, 0.0, 0.11086525022983551, 0.0, 0.0, 0.0, 0.0]]"
33,0.051847245544195175,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.11032373458147049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08571996539831161, 0.0, 0.0, 0.0, 0.0, 0.1596824824810028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5415706038475037, 0.0, 0.0, 0.10270325094461441, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1321965903043747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0648949071764946, 0.0, 0.0, 0.0, 0.0, 0.2076020985841751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5028043389320374, 0.0, 0.0, 0.09250204265117645, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.12409891188144684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11284763365983963, 0.0, 0.0, 0.0, 0.0, 0.2455165833234787, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38818302750587463, 0.0, 0.0, 0.1293538510799408, 0.0, 0.0, 0.0, 0.0]]"
34,0.08709441870450974,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.10689960420131683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12371519207954407, 0.0, 0.0, 0.0, 0.0, 0.15233279764652252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4867987632751465, 0.0, 0.0, 0.1302536427974701, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.13483494520187378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08857410401105881, 0.0, 0.0, 0.0, 0.0, 0.20366360247135162, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46224963665008545, 0.0, 0.0, 0.11067764461040497, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.12371152639389038, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14264488220214844, 0.0, 0.0, 0.0, 0.0, 0.2353215217590332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3510524034500122, 0.0, 0.0, 0.1472696214914322, 0.0, 0.0, 0.0, 0.0]]"
35,0.10078450292348862,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.1081368625164032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15052661299705505, 0.0, 0.0, 0.0, 0.0, 0.14845703542232513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4612806439399719, 0.0, 0.0, 0.13159890472888947, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.14188317954540253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10189816355705261, 0.0, 0.0, 0.0, 0.0, 0.2018907368183136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4460184574127197, 0.0, 0.0, 0.1083095520734787, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.12931929528713226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15626613795757294, 0.0, 0.0, 0.0, 0.0, 0.23143479228019714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34428396821022034, 0.0, 0.0, 0.13869570195674896, 0.0, 0.0, 0.0, 0.0]]"
36,0.049091216176748276,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.11183948814868927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11103279888629913, 0.0, 0.0, 0.0, 0.0, 0.14938512444496155, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5155475735664368, 0.0, 0.0, 0.11219501495361328, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.15193487703800201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06190154328942299, 0.0, 0.0, 0.0, 0.0, 0.2008000612258911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5026089549064636, 0.0, 0.0, 0.08275458216667175, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.14540666341781616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09631229192018509, 0.0, 0.0, 0.0, 0.0, 0.23776613175868988, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4131028950214386, 0.0, 0.0, 0.10741198062896729, 0.0, 0.0, 0.0, 0.0]]"
37,0.04691547155380249,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.10884905606508255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11247742176055908, 0.0, 0.0, 0.0, 0.0, 0.1468273103237152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5229101181030273, 0.0, 0.0, 0.10893610864877701, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.15260502696037292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.059276774525642395, 0.0, 0.0, 0.0, 0.0, 0.19989342987537384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5108837485313416, 0.0, 0.0, 0.07734106481075287, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.14781327545642853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08668410778045654, 0.0, 0.0, 0.0, 0.0, 0.23380975425243378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43503043055534363, 0.0, 0.0, 0.09666243195533752, 0.0, 0.0, 0.0, 0.0]]"
38,0.06798189878463745,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.10558544844388962, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15402808785438538, 0.0, 0.0, 0.0, 0.0, 0.14077618718147278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49041515588760376, 0.0, 0.0, 0.10919515788555145, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.15503497421741486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07795689254999161, 0.0, 0.0, 0.0, 0.0, 0.19968241453170776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4880203306674957, 0.0, 0.0, 0.07930535078048706, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.15007832646369934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10557234287261963, 0.0, 0.0, 0.0, 0.0, 0.22919926047325134, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4228408634662628, 0.0, 0.0, 0.09230925142765045, 0.0, 0.0, 0.0, 0.0]]"
39,0.10724573582410812,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.09984391182661057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21990664303302765, 0.0, 0.0, 0.0, 0.0, 0.13205905258655548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4395809769630432, 0.0, 0.0, 0.10860944539308548, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1541840136051178, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10414963215589523, 0.0, 0.0, 0.0, 0.0, 0.1946050077676773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4646230936050415, 0.0, 0.0, 0.08243827521800995, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.14813214540481567, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13415955007076263, 0.0, 0.0, 0.0, 0.0, 0.2204606682062149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4065799415111542, 0.0, 0.0, 0.09066770225763321, 0.0, 0.0, 0.0, 0.0]]"
40,0.048008356243371964,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.11159995198249817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13014265894889832, 0.0, 0.0, 0.0, 0.0, 0.14997003972530365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.52406245470047, 0.0, 0.0, 0.08422490954399109, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.15557274222373962, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06359570473432541, 0.0, 0.0, 0.0, 0.0, 0.19730094075202942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5161762237548828, 0.0, 0.0, 0.06735442578792572, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1557321846485138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07929497212171555, 0.0, 0.0, 0.0, 0.0, 0.2299824059009552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46252766251564026, 0.0, 0.0, 0.07246280461549759, 0.0, 0.0, 0.0, 0.0]]"
41,0.03456959128379822,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.10989534854888916, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06368722766637802, 0.0, 0.0, 0.0, 0.0, 0.14735697209835052, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6176664233207703, 0.0, 0.0, 0.061394043266773224, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.14496704936027527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03604760020971298, 0.0, 0.0, 0.0, 0.0, 0.18273890018463135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5826001167297363, 0.0, 0.0, 0.053646329790353775, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.14990277588367462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043463751673698425, 0.0, 0.0, 0.0, 0.0, 0.21727760136127472, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5322651267051697, 0.0, 0.0, 0.05709075182676315, 0.0, 0.0, 0.0, 0.0]]"
42,0.05496901646256447,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.09814871847629547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036867689341306686, 0.0, 0.0, 0.0, 0.0, 0.13577204942703247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6798025369644165, 0.0, 0.0, 0.04940906912088394, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.12876567244529724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023419270291924477, 0.0, 0.0, 0.0, 0.0, 0.16755397617816925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6355001926422119, 0.0, 0.0, 0.04476089030504227, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.13538308441638947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028316225856542587, 0.0, 0.0, 0.0, 0.0, 0.20146019756793976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5865437388420105, 0.0, 0.0, 0.04829678684473038, 0.0, 0.0, 0.0, 0.0]]"
43,0.0842328891158104,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.0852808952331543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031208589673042297, 0.0, 0.0, 0.0, 0.0, 0.1250675469636917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7128360867500305, 0.0, 0.0, 0.045606888830661774, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.11168377846479416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019479451701045036, 0.0, 0.0, 0.0, 0.0, 0.15427514910697937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6752578020095825, 0.0, 0.0, 0.03930377960205078, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.11740344762802124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02411196194589138, 0.0, 0.0, 0.0, 0.0, 0.18689145147800446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6282846927642822, 0.0, 0.0, 0.043308500200510025, 0.0, 0.0, 0.0, 0.0]]"
44,0.13340118527412415,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.07126396894454956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03149688243865967, 0.0, 0.0, 0.0, 0.0, 0.09958497434854507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7506300210952759, 0.0, 0.0, 0.04702414199709892, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.09228650480508804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019551008939743042, 0.0, 0.0, 0.0, 0.0, 0.12509799003601074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7243844866752625, 0.0, 0.0, 0.03867989033460617, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.09784838557243347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02428225800395012, 0.0, 0.0, 0.0, 0.0, 0.15397708117961884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6807306408882141, 0.0, 0.0, 0.04316164553165436, 0.0, 0.0, 0.0, 0.0]]"
45,0.18556956946849823,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.0631004348397255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028835900127887726, 0.0, 0.0, 0.0, 0.0, 0.08134417235851288, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7826194167137146, 0.0, 0.0, 0.04410005733370781, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.07940627634525299, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018719902262091637, 0.0, 0.0, 0.0, 0.0, 0.10140761733055115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7632943391799927, 0.0, 0.0, 0.03717190772294998, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.08517759293317795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022625621408224106, 0.0, 0.0, 0.0, 0.0, 0.126318097114563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7247582077980042, 0.0, 0.0, 0.041120495647192, 0.0, 0.0, 0.0, 0.0]]"
46,0.24874216318130493,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.05317336693406105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03093976154923439, 0.0, 0.0, 0.0, 0.0, 0.06477072834968567, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8073432445526123, 0.0, 0.0, 0.043772872537374496, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.06652829796075821, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01851050928235054, 0.0, 0.0, 0.0, 0.0, 0.08151466399431229, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7976021766662598, 0.0, 0.0, 0.03584432601928711, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.07151691615581512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022499840706586838, 0.0, 0.0, 0.0, 0.0, 0.1021832823753357, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7637349367141724, 0.0, 0.0, 0.04006495326757431, 0.0, 0.0, 0.0, 0.0]]"
47,0.34203457832336426,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.045094698667526245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02701582759618759, 0.0, 0.0, 0.0, 0.0, 0.04813593253493309, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8402993679046631, 0.0, 0.0, 0.0394541472196579, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.05416169762611389, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016034282743930817, 0.0, 0.0, 0.0, 0.0, 0.059773825109004974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8379031419754028, 0.0, 0.0, 0.032127030193805695, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.05822502449154854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019277779385447502, 0.0, 0.0, 0.0, 0.0, 0.07517474889755249, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8115875124931335, 0.0, 0.0, 0.03573489189147949, 0.0, 0.0, 0.0, 0.0]]"
48,0.3836497366428375,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.044069889932870865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02150612697005272, 0.0, 0.0, 0.0, 0.0, 0.04414532333612442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8571608662605286, 0.0, 0.0, 0.033117860555648804, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.05098684877157211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01311940886080265, 0.0, 0.0, 0.0, 0.0, 0.05343219265341759, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8551760315895081, 0.0, 0.0, 0.027285562828183174, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.05490676686167717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015166458673775196, 0.0, 0.0, 0.0, 0.0, 0.0669679269194603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.833259642124176, 0.0, 0.0, 0.029699178412556648, 0.0, 0.0, 0.0, 0.0]]"
49,0.4458976089954376,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.04166709631681442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013656744733452797, 0.0, 0.0, 0.0, 0.0, 0.03981562331318855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8809552192687988, 0.0, 0.0, 0.02390538901090622, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.047177210450172424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008711379952728748, 0.0, 0.0, 0.0, 0.0, 0.04767397418618202, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8759753704071045, 0.0, 0.0, 0.0204620324075222, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.05022653937339783, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009851953946053982, 0.0, 0.0, 0.0, 0.0, 0.05859137699007988, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8595978021621704, 0.0, 0.0, 0.021732324734330177, 0.0, 0.0, 0.0, 0.0]]"
50,0.5349317193031311,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.033261291682720184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010307449847459793, 0.0, 0.0, 0.0, 0.0, 0.03446490317583084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9036468863487244, 0.0, 0.0, 0.01831943914294243, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03781329467892647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006627807393670082, 0.0, 0.0, 0.0, 0.0, 0.04181361198425293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8976750373840332, 0.0, 0.0, 0.01607033982872963, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.039540793746709824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007462816778570414, 0.0, 0.0, 0.0, 0.0, 0.050216879695653915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8859838843345642, 0.0, 0.0, 0.016795597970485687, 0.0, 0.0, 0.0, 0.0]]"
