xi1,y1_bin,y1_bin_id,y1_low,y1_high,n_histories,dominant_xi2_star,dominant_fraction,n_unique_xi2_star,xi2_star_distribution
18,medium_high,3,7.027322645513375,7.268895302957338,51,0,0.5490196078431373,17,"{""0"": 28, ""12"": 2, ""8"": 2, ""2"": 1, ""27"": 1, ""10"": 2, ""9"": 1, ""3"": 1, ""25"": 1, ""5"": 2, ""1"": 3, ""15"": 1, ""17"": 2, ""14"": 1, ""6"": 1, ""4"": 1, ""26"": 1}"
18,high,4,7.268895302957338,9.160237405905994,52,0,0.4807692307692308,18,"{""9"": 2, ""0"": 25, ""29"": 1, ""26"": 1, ""19"": 2, ""4"": 3, ""24"": 2, ""17"": 1, ""5"": 1, ""27"": 3, ""8"": 2, ""13"": 1, ""12"": 2, ""15"": 1, ""2"": 1, ""25"": 2, ""14"": 1, ""20"": 1}"
19,low,0,2.5045111530171154,2.8867169029978714,51,18,0.13725490196078433,19,"{""1"": 4, ""2"": 3, ""20"": 2, ""26"": 2, ""18"": 7, ""27"": 3, ""3"": 3, ""8"": 1, ""12"": 1, ""28"": 3, ""13"": 5, ""21"": 2, ""22"": 2, ""16"": 1, ""17"": 3, ""15"": 2, ""23"": 5, ""7"": 1, ""11"": 1}"
19,medium_low,1,2.8867169029978714,3.1908335412805164,51,10,0.09803921568627451,21,"{""22"": 2, ""0"": 4, ""26"": 3, ""10"": 5, ""1"": 4, ""20"": 4, ""5"": 4, ""28"": 2, ""23"": 2, ""25"": 2, ""18"": 2, ""27"": 1, ""7"": 1, ""8"": 1, ""15"": 2, ""6"": 3, ""16"": 4, ""9"": 1, ""21"": 2, ""17"": 1, ""11"": 1}"
19,medium,2,3.1908335412805164,3.7057835785787594,52,3,0.09615384615384616,23,"{""18"": 2, ""3"": 5, ""17"": 2, ""27"": 2, ""1"": 5, ""5"": 2, ""15"": 2, ""11"": 2, ""13"": 3, ""2"": 4, ""20"": 3, ""26"": 2, ""7"": 2, ""23"": 2, ""22"": 2, ""25"": 1, ""16"": 2, ""10"": 1, ""8"": 1, ""28"": 2, ""12"": 2, ""21"": 2, ""6"": 1}"
19,medium_high,3,3.7057835785787594,4.12331483261432,50,28,0.12,16,"{""16"": 2, ""25"": 4, ""6"": 1, ""13"": 2, ""21"": 3, ""23"": 2, ""18"": 5, ""15"": 3, ""3"": 4, ""11"": 5, ""20"": 1, ""28"": 6, ""8"": 4, ""1"": 1, ""5"": 3, ""26"": 4}"
19,high,4,4.12331483261432,6.56076276885393,52,0,0.34615384615384615,18,"{""25"": 3, ""0"": 18, ""1"": 3, ""20"": 2, ""26"": 4, ""18"": 3, ""2"": 4, ""15"": 1, ""28"": 2, ""16"": 2, ""6"": 2, ""3"": 1, ""4"": 1, ""12"": 2, ""17"": 1, ""27"": 1, ""21"": 1, ""5"": 1}"
20,low,0,1.2861526519611075,1.5883640914934793,51,24,0.13725490196078433,21,"{""23"": 2, ""24"": 7, ""6"": 4, ""17"": 2, ""28"": 4, ""19"": 3, ""14"": 3, ""21"": 1, ""12"": 3, ""9"": 3, ""2"": 1, ""29"": 3, ""7"": 1, ""22"": 2, ""1"": 4, ""13"": 3, ""11"": 1, ""27"": 1, ""26"": 1, ""8"": 1, ""4"": 1}"
20,medium_low,1,1.5883640914934793,1.9045283050278978,51,22,0.11764705882352941,22,"{""13"": 2, ""19"": 2, ""11"": 4, ""16"": 5, ""22"": 6, ""29"": 4, ""1"": 2, ""6"": 4, ""9"": 2, ""4"": 1, ""7"": 2, ""3"": 2, ""24"": 1, ""12"": 1, ""18"": 3, ""8"": 4, ""14"": 1, ""23"": 1, ""17"": 1, ""2"": 1, ""21"": 1, ""28"": 1}"
20,medium,2,1.9045283050278978,2.1498284746615175,51,6,0.11764705882352941,21,"{""21"": 1, ""23"": 3, ""6"": 6, ""28"": 1, ""11"": 5, ""2"": 2, ""1"": 5, ""26"": 2, ""24"": 1, ""13"": 5, ""29"": 3, ""16"": 1, ""27"": 3, ""7"": 2, ""3"": 1, ""17"": 2, ""12"": 1, ""4"": 2, ""8"": 1, ""9"": 1, ""18"": 3}"
20,medium_high,3,2.1498284746615175,2.456620355681231,51,4,0.09803921568627451,21,"{""4"": 5, ""13"": 1, ""22"": 4, ""3"": 2, ""23"": 2, ""27"": 4, ""8"": 2, ""17"": 2, ""19"": 2, ""26"": 3, ""18"": 3, ""1"": 2, ""9"": 3, ""12"": 3, ""25"": 1, ""2"": 1, ""24"": 1, ""6"": 2, ""7"": 4, ""16"": 3, ""14"": 1}"
20,high,4,2.456620355681231,3.0106351869207884,52,19,0.15384615384615385,22,"{""6"": 5, ""22"": 3, ""17"": 2, ""9"": 4, ""18"": 1, ""1"": 1, ""19"": 8, ""8"": 1, ""3"": 3, ""23"": 2, ""28"": 4, ""24"": 2, ""16"": 2, ""7"": 3, ""27"": 2, ""13"": 2, ""29"": 1, ""12"": 2, ""21"": 1, ""2"": 1, ""14"": 1, ""11"": 1}"
21,low,0,1.238985826655893,1.5382476535733103,51,2,0.1568627450980392,18,"{""22"": 5, ""25"": 4, ""27"": 4, ""2"": 8, ""28"": 1, ""12"": 8, ""20"": 3, ""7"": 3, ""10"": 2, ""15"": 2, ""23"": 4, ""17"": 1, ""29"": 1, ""18"": 1, ""13"": 1, ""0"": 1, ""8"": 1, ""5"": 1}"
21,medium_low,1,1.5382476535733103,1.9887149545570435,51,24,0.09803921568627451,19,"{""23"": 4, ""24"": 5, ""12"": 2, ""4"": 2, ""28"": 2, ""15"": 5, ""0"": 1, ""3"": 5, ""27"": 1, ""8"": 2, ""18"": 3, ""19"": 4, ""7"": 3, ""2"": 3, ""14"": 4, ""25"": 1, ""17"": 1, ""20"": 2, ""13"": 1}"
21,medium,2,1.9887149545570435,2.3257329245056777,51,24,0.09803921568627451,21,"{""0"": 3, ""2"": 2, ""27"": 2, ""14"": 3, ""7"": 2, ""4"": 2, ""24"": 5, ""18"": 1, ""23"": 4, ""25"": 2, ""10"": 2, ""28"": 3, ""9"": 5, ""13"": 1, ""19"": 1, ""22"": 3, ""29"": 1, ""15"": 2, ""12"": 2, ""20"": 4, ""8"": 1}"
21,medium_high,3,2.3257329245056777,2.559521454271716,51,17,0.09803921568627451,25,"{""3"": 2, ""8"": 3, ""14"": 2, ""9"": 4, ""27"": 2, ""29"": 1, ""25"": 1, ""1"": 3, ""17"": 5, ""4"": 2, ""11"": 1, ""19"": 3, ""23"": 1, ""13"": 2, ""2"": 3, ""18"": 2, ""28"": 2, ""24"": 3, ""22"": 2, ""7"": 2, ""0"": 1, ""12"": 1, ""16"": 1, ""6"": 1, ""26"": 1}"
21,high,4,2.559521454271716,3.253403469689299,52,0,0.5192307692307693,16,"{""29"": 3, ""0"": 27, ""9"": 3, ""8"": 1, ""1"": 2, ""16"": 1, ""13"": 1, ""10"": 1, ""11"": 4, ""28"": 3, ""2"": 1, ""3"": 1, ""6"": 1, ""5"": 1, ""14"": 1, ""12"": 1}"
22,low,0,1.0136815638148027,1.2106379841748156,51,16,0.17647058823529413,19,"{""6"": 3, ""0"": 1, ""21"": 4, ""11"": 7, ""28"": 2, ""3"": 2, ""1"": 3, ""26"": 5, ""16"": 9, ""19"": 3, ""9"": 2, ""25"": 1, ""18"": 2, ""8"": 1, ""4"": 2, ""23"": 1, ""13"": 1, ""29"": 1, ""5"": 1}"
22,medium_low,1,1.2106379841748156,1.3237300769456866,51,11,0.13725490196078433,16,"{""21"": 5, ""11"": 7, ""1"": 5, ""3"": 2, ""19"": 2, ""14"": 3, ""18"": 2, ""29"": 4, ""13"": 2, ""16"": 6, ""24"": 5, ""6"": 3, ""28"": 2, ""8"": 1, ""9"": 1, ""26"": 1}"
22,medium,2,1.3237300769456866,1.4518237978820916,51,6,0.11764705882352941,17,"{""16"": 4, ""8"": 2, ""26"": 4, ""5"": 4, ""24"": 2, ""1"": 4, ""23"": 4, ""29"": 3, ""21"": 4, ""19"": 2, ""11"": 3, ""18"": 4, ""20"": 2, ""6"": 6, ""13"": 1, ""4"": 1, ""10"": 1}"
22,medium_high,3,1.4518237978820916,1.6235204607492675,51,13,0.11764705882352941,19,"{""28"": 4, ""4"": 3, ""1"": 3, ""14"": 3, ""6"": 1, ""13"": 6, ""11"": 6, ""3"": 3, ""23"": 3, ""26"": 1, ""29"": 3, ""18"": 4, ""16"": 4, ""19"": 1, ""8"": 2, ""10"": 1, ""20"": 1, ""21"": 1, ""15"": 1}"
22,high,4,1.6235204607492675,3.141038467996564,52,28,0.1346153846153846,19,"{""8"": 4, ""18"": 2, ""11"": 6, ""10"": 2, ""14"": 5, ""25"": 4, ""21"": 1, ""28"": 7, ""3"": 2, ""16"": 2, ""0"": 2, ""13"": 4, ""1"": 4, ""26"": 1, ""24"": 1, ""15"": 2, ""27"": 1, ""20"": 1, ""6"": 1}"
23,low,0,2.9300318381585324,3.2512125343124016,51,9,0.11764705882352941,18,"{""29"": 4, ""14"": 3, ""16"": 5, ""21"": 3, ""25"": 2, ""10"": 1, ""9"": 6, ""1"": 6, ""19"": 2, ""17"": 1, ""6"": 2, ""15"": 2, ""26"": 6, ""4"": 4, ""2"": 1, ""11"": 1, ""0"": 1, ""24"": 1}"
23,medium_low,1,3.2512125343124016,3.6379524462632418,51,19,0.09803921568627451,22,"{""26"": 4, ""19"": 5, ""9"": 1, ""15"": 3, ""7"": 3, ""22"": 2, ""11"": 3, ""10"": 2, ""24"": 4, ""5"": 1, ""4"": 2, ""17"": 3, ""27"": 1, ""29"": 2, ""25"": 2, ""0"": 1, ""2"": 2, ""12"": 3, ""1"": 1, ""16"": 2, ""6"": 3, ""20"": 1}"
23,medium,2,3.6379524462632418,7.200554352976599,51,4,0.11764705882352941,22,"{""4"": 6, ""6"": 3, ""9"": 2, ""5"": 6, ""1"": 4, ""0"": 2, ""2"": 1, ""11"": 1, ""15"": 2, ""19"": 2, ""21"": 2, ""26"": 3, ""29"": 2, ""14"": 1, ""22"": 1, ""10"": 4, ""17"": 2, ""7"": 1, ""16"": 2, ""27"": 1, ""24"": 2, ""25"": 1}"
23,medium_high,3,7.200554352976599,7.4462285202032765,51,0,0.7254901960784313,11,"{""0"": 37, ""27"": 2, ""12"": 2, ""1"": 1, ""8"": 2, ""26"": 2, ""18"": 1, ""16"": 1, ""17"": 1, ""21"": 1, ""4"": 1}"
23,high,4,7.4462285202032765,9.46860813219502,52,0,0.3269230769230769,22,"{""7"": 3, ""26"": 2, ""19"": 3, ""2"": 1, ""0"": 17, ""5"": 3, ""29"": 2, ""12"": 2, ""11"": 1, ""24"": 1, ""4"": 3, ""10"": 1, ""22"": 2, ""9"": 1, ""17"": 3, ""27"": 1, ""25"": 1, ""18"": 1, ""13"": 1, ""3"": 1, ""15"": 1, ""1"": 1}"
24,low,0,2.5576365218471824,2.9710425885650737,51,3,0.09803921568627451,20,"{""17"": 4, ""1"": 3, ""12"": 2, ""3"": 5, ""2"": 1, ""18"": 2, ""21"": 3, ""26"": 4, ""11"": 4, ""6"": 5, ""20"": 2, ""23"": 5, ""22"": 4, ""10"": 1, ""0"": 1, ""13"": 1, ""16"": 1, ""27"": 1, ""28"": 1, ""7"": 1}"
24,medium_low,1,2.9710425885650737,3.2596635877487428,51,21,0.09803921568627451,23,"{""11"": 3, ""2"": 2, ""21"": 5, ""6"": 3, ""20"": 1, ""26"": 3, ""25"": 3, ""1"": 3, ""16"": 2, ""5"": 1, ""0"": 2, ""23"": 2, ""28"": 3, ""7"": 2, ""18"": 1, ""14"": 1, ""15"": 3, ""8"": 2, ""13"": 3, ""12"": 2, ""27"": 2, ""4"": 1, ""29"": 1}"
24,medium,2,3.2596635877487428,3.829617948054965,52,23,0.11538461538461539,23,"{""15"": 3, ""18"": 3, ""17"": 2, ""26"": 3, ""23"": 6, ""6"": 5, ""8"": 2, ""27"": 5, ""25"": 2, ""20"": 1, ""22"": 1, ""11"": 1, ""13"": 2, ""28"": 1, ""16"": 4, ""5"": 1, ""21"": 2, ""2"": 1, ""1"": 2, ""0"": 1, ""3"": 2, ""10"": 1, ""7"": 1}"
24,medium_high,3,3.829617948054965,4.273254707979889,50,28,0.08,21,"{""10"": 3, ""28"": 4, ""3"": 2, ""25"": 4, ""16"": 4, ""5"": 2, ""20"": 3, ""15"": 2, ""1"": 2, ""29"": 1, ""27"": 1, ""21"": 1, ""11"": 3, ""8"": 3, ""18"": 3, ""26"": 1, ""23"": 4, ""7"": 1, ""22"": 1, ""13"": 4, ""12"": 1}"
24,high,4,4.273254707979889,6.797280042211691,52,0,0.3076923076923077,18,"{""21"": 4, ""0"": 16, ""12"": 3, ""18"": 3, ""25"": 2, ""26"": 4, ""1"": 4, ""11"": 2, ""13"": 1, ""7"": 3, ""20"": 1, ""19"": 1, ""3"": 2, ""22"": 1, ""16"": 2, ""9"": 1, ""4"": 1, ""15"": 1}"
25,low,0,1.3995189517444637,1.7625918625419903,51,21,0.09803921568627451,21,"{""21"": 5, ""26"": 2, ""1"": 2, ""7"": 3, ""9"": 5, ""19"": 1, ""18"": 3, ""8"": 4, ""6"": 3, ""3"": 2, ""17"": 1, ""4"": 1, ""16"": 2, ""28"": 1, ""11"": 1, ""29"": 2, ""13"": 3, ""23"": 2, ""12"": 2, ""27"": 3, ""14"": 3}"
25,medium_low,1,1.7625918625419903,2.078304723022749,51,6,0.09803921568627451,23,"{""27"": 2, ""17"": 3, ""19"": 2, ""6"": 5, ""4"": 1, ""21"": 5, ""13"": 1, ""8"": 2, ""23"": 3, ""26"": 2, ""16"": 4, ""1"": 3, ""24"": 1, ""3"": 3, ""14"": 1, ""29"": 1, ""11"": 5, ""9"": 1, ""28"": 1, ""12"": 2, ""7"": 1, ""18"": 1, ""2"": 1}"
25,medium,2,2.078304723022749,2.3825276482061453,52,8,0.09615384615384616,20,"{""8"": 5, ""24"": 1, ""26"": 5, ""9"": 1, ""16"": 2, ""13"": 3, ""3"": 4, ""4"": 3, ""17"": 3, ""29"": 1, ""23"": 3, ""21"": 2, ""18"": 2, ""7"": 2, ""28"": 3, ""1"": 2, ""6"": 3, ""27"": 2, ""19"": 2, ""22"": 3}"
25,medium_high,3,2.3825276482061453,2.7426010931734948,50,26,0.12,22,"{""26"": 6, ""16"": 2, ""18"": 3, ""8"": 1, ""21"": 3, ""23"": 3, ""24"": 3, ""14"": 2, ""7"": 2, ""28"": 3, ""9"": 1, ""11"": 4, ""20"": 1, ""6"": 2, ""4"": 3, ""3"": 3, ""1"": 3, ""13"": 1, ""19"": 1, ""12"": 1, ""22"": 1, ""2"": 1}"
25,high,4,2.7426010931734948,3.449466725051523,52,1,0.1346153846153846,21,"{""18"": 4, ""24"": 3, ""3"": 2, ""27"": 2, ""13"": 3, ""12"": 1, ""6"": 2, ""17"": 3, ""23"": 5, ""9"": 1, ""14"": 3, ""21"": 2, ""22"": 3, ""7"": 2, ""29"": 2, ""2"": 1, ""1"": 7, ""28"": 2, ""19"": 1, ""4"": 2, ""16"": 1}"
26,low,0,1.222177481738429,1.4787106881736314,51,7,0.09803921568627451,20,"{""23"": 3, ""3"": 1, ""1"": 2, ""11"": 2, ""15"": 4, ""7"": 5, ""12"": 4, ""28"": 3, ""2"": 3, ""22"": 5, ""25"": 5, ""20"": 2, ""10"": 2, ""27"": 4, ""17"": 1, ""18"": 1, ""14"": 1, ""5"": 1, ""8"": 1, ""0"": 1}"
26,medium_low,1,1.4787106881736314,1.833185528575144,51,19,0.09803921568627451,22,"{""27"": 2, ""0"": 2, ""19"": 5, ""20"": 2, ""18"": 3, ""24"": 4, ""7"": 2, ""14"": 4, ""10"": 1, ""17"": 2, ""28"": 1, ""8"": 3, ""25"": 1, ""3"": 3, ""22"": 1, ""2"": 2, ""4"": 3, ""12"": 2, ""29"": 4, ""15"": 1, ""23"": 2, ""9"": 1}"
26,medium,2,1.833185528575144,2.0997669326641306,51,4,0.13725490196078433,21,"{""15"": 2, ""17"": 3, ""0"": 1, ""24"": 5, ""19"": 4, ""4"": 7, ""28"": 2, ""14"": 1, ""13"": 3, ""23"": 6, ""3"": 2, ""6"": 1, ""29"": 2, ""8"": 2, ""22"": 1, ""25"": 2, ""1"": 1, ""9"": 2, ""18"": 2, ""12"": 1, ""20"": 1}"
26,medium_high,3,2.0997669326641306,2.261754527733224,51,23,0.13725490196078433,22,"{""14"": 4, ""9"": 3, ""23"": 7, ""4"": 2, ""19"": 1, ""13"": 3, ""6"": 2, ""25"": 3, ""5"": 1, ""8"": 1, ""2"": 1, ""18"": 3, ""16"": 3, ""29"": 5, ""7"": 2, ""3"": 1, ""11"": 2, ""21"": 1, ""15"": 2, ""10"": 1, ""20"": 2, ""22"": 1}"
26,high,4,2.261754527733224,2.861262308487696,52,0,0.4807692307692308,18,"{""0"": 25, ""3"": 3, ""21"": 1, ""20"": 3, ""23"": 2, ""8"": 1, ""25"": 1, ""12"": 1, ""2"": 1, ""18"": 5, ""10"": 1, ""7"": 1, ""17"": 1, ""19"": 1, ""1"": 1, ""24"": 1, ""15"": 2, ""13"": 1}"
27,low,0,1.09797840030594,1.3292392570778384,51,16,0.19607843137254902,14,"{""26"": 9, ""4"": 2, ""6"": 9, ""18"": 1, ""3"": 1, ""1"": 6, ""16"": 10, ""21"": 3, ""28"": 1, ""24"": 1, ""11"": 5, ""23"": 1, ""13"": 1, ""14"": 1}"
27,medium_low,1,1.3292392570778384,1.4280722627567821,51,6,0.17647058823529413,17,"{""3"": 1, ""24"": 3, ""26"": 4, ""1"": 4, ""11"": 7, ""13"": 1, ""21"": 4, ""19"": 3, ""29"": 4, ""6"": 9, ""16"": 3, ""8"": 2, ""4"": 2, ""14"": 1, ""23"": 1, ""9"": 1, ""28"": 1}"
27,medium,2,1.4280722627567821,1.5748331650850214,52,26,0.11538461538461539,17,"{""28"": 1, ""14"": 4, ""5"": 2, ""29"": 2, ""21"": 3, ""23"": 3, ""16"": 5, ""26"": 6, ""19"": 5, ""8"": 1, ""24"": 1, ""6"": 3, ""15"": 1, ""13"": 2, ""1"": 5, ""11"": 4, ""4"": 4}"
27,medium_high,3,1.5748331650850214,1.7547185983453228,50,16,0.14,20,"{""6"": 3, ""1"": 3, ""16"": 7, ""3"": 2, ""9"": 2, ""11"": 3, ""28"": 5, ""26"": 2, ""10"": 1, ""24"": 4, ""15"": 1, ""19"": 3, ""13"": 5, ""21"": 2, ""18"": 1, ""23"": 1, ""4"": 1, ""29"": 2, ""14"": 1, ""8"": 1}"
27,high,4,1.7547185983453228,3.4973540631693454,52,25,0.1346153846153846,19,"{""16"": 3, ""3"": 5, ""25"": 7, ""10"": 3, ""29"": 2, ""5"": 2, ""24"": 3, ""13"": 2, ""18"": 4, ""20"": 4, ""1"": 2, ""19"": 2, ""28"": 2, ""15"": 3, ""21"": 2, ""0"": 3, ""23"": 1, ""11"": 1, ""9"": 1}"
28,low,0,3.0860101616981193,3.3651962483228437,51,4,0.11764705882352941,17,"{""26"": 1, ""24"": 4, ""4"": 6, ""1"": 3, ""21"": 6, ""20"": 2, ""16"": 2, ""11"": 3, ""9"": 2, ""15"": 5, ""10"": 3, ""14"": 3, ""29"": 1, ""12"": 1, ""0"": 1, ""25"": 3, ""6"": 5}"
28,medium_low,1,3.3651962483228437,3.7221670833616103,51,1,0.11764705882352941,20,"{""21"": 5, ""11"": 5, ""4"": 3, ""2"": 4, ""1"": 6, ""15"": 2, ""20"": 1, ""14"": 4, ""0"": 3, ""29"": 3, ""24"": 3, ""12"": 2, ""7"": 1, ""18"": 1, ""16"": 1, ""27"": 2, ""6"": 1, ""25"": 1, ""19"": 2, ""5"": 1}"
28,medium,2,3.7221670833616103,7.518253702396566,51,22,0.11764705882352941,24,"{""5"": 3, ""6"": 2, ""20"": 3, ""19"": 4, ""11"": 2, ""1"": 1, ""3"": 1, ""22"": 6, ""27"": 2, ""13"": 1, ""16"": 5, ""14"": 3, ""0"": 2, ""21"": 3, ""10"": 2, ""26"": 1, ""25"": 2, ""12"": 1, ""9"": 1, ""29"": 2, ""18"": 1, ""23"": 1, ""4"": 1, ""8"": 1}"
28,medium_high,3,7.518253702396566,7.784288999299325,51,0,0.8235294117647058,8,"{""0"": 42, ""22"": 2, ""14"": 1, ""6"": 1, ""13"": 1, ""3"": 2, ""12"": 1, ""24"": 1}"
28,high,4,7.784288999299325,9.80527075616141,52,0,0.4807692307692308,16,"{""22"": 5, ""0"": 25, ""9"": 2, ""26"": 1, ""29"": 1, ""2"": 2, ""14"": 2, ""1"": 2, ""19"": 3, ""20"": 1, ""6"": 2, ""12"": 1, ""7"": 2, ""10"": 1, ""15"": 1, ""3"": 1}"
29,low,0,2.713222712608243,3.0779520168808285,51,18,0.13725490196078433,18,"{""11"": 4, ""18"": 7, ""6"": 3, ""3"": 1, ""16"": 4, ""22"": 1, ""12"": 2, ""13"": 3, ""27"": 4, ""26"": 5, ""7"": 2, ""28"": 2, ""5"": 3, ""1"": 1, ""23"": 3, ""8"": 4, ""20"": 1, ""10"": 1}"
29,medium_low,1,3.0779520168808285,3.434476725868345,51,3,0.09803921568627451,24,"{""15"": 3, ""20"": 4, ""11"": 2, ""0"": 2, ""19"": 1, ""12"": 3, ""3"": 5, ""1"": 2, ""10"": 3, ""6"": 2, ""8"": 2, ""2"": 2, ""21"": 2, ""23"": 3, ""18"": 1, ""26"": 2, ""7"": 2, ""13"": 1, ""14"": 1, ""27"": 1, ""5"": 3, ""16"": 2, ""22"": 1, ""28"": 1}"
29,medium,2,3.434476725868345,4.0391590139864775,51,3,0.11764705882352941,19,"{""11"": 2, ""7"": 1, ""21"": 5, ""26"": 4, ""12"": 4, ""15"": 2, ""13"": 5, ""22"": 4, ""3"": 6, ""17"": 2, ""18"": 2, ""28"": 2, ""25"": 1, ""6"": 2, ""8"": 2, ""1"": 3, ""27"": 1, ""20"": 2, ""2"": 1}"
29,medium_high,3,4.0391590139864775,4.486414108525999,51,8,0.11764705882352941,21,"{""23"": 5, ""18"": 4, ""25"": 3, ""10"": 4, ""8"": 6, ""13"": 4, ""11"": 3, ""20"": 3, ""26"": 1, ""17"": 2, ""7"": 1, ""2"": 1, ""3"": 2, ""1"": 1, ""22"": 1, ""21"": 1, ""6"": 4, ""15"": 1, ""5"": 2, ""28"": 1, ""14"": 1}"
29,high,4,4.486414108525999,7.234993014192845,52,0,0.21153846153846154,21,"{""2"": 4, ""27"": 2, ""0"": 11, ""6"": 3, ""1"": 2, ""16"": 3, ""4"": 3, ""12"": 3, ""8"": 1, ""25"": 3, ""21"": 1, ""20"": 2, ""28"": 2, ""15"": 2, ""14"": 1, ""23"": 2, ""22"": 3, ""18"": 1, ""13"": 1, ""19"": 1, ""5"": 1}"
