update,policy_loss,value_loss,approximate_kl,entropy,mean_training_terminal_cost,mean_u_ctrl,std_u_ctrl,median_u_ctrl,q10_u_ctrl,q90_u_ctrl,safety,dominant_sequence,dominant_sequence_fraction,unique_sequences,sequence_entropy,entropy_t1,entropy_t2,entropy_t3
1,-0.10580280423164368,0.09520592540502548,0.016579389572143555,3.9589412212371826,1.0066666666666666,0.9966666666666667,0.07652160188832666,0.96,0.96,1.12,1.0,"[30, 48, 31]",1.0,1,-0.0,3.983018636703491,3.957355042298635,3.9386665920416513
10,-0.05376611277461052,0.0048243096098303795,0.009679132141172886,3.948409080505371,1.0000000000000002,0.9700000000000001,0.04795831523312719,0.96,0.96,0.96,1.0,"[30, 27, 38]",0.9583333333333334,2,0.1732052067491771,3.9781720638275146,3.951397250096003,3.933243066072464
20,-0.029458943754434586,0.0016869505634531379,0.006717244628816843,3.910799980163574,0.9733333333333336,0.9866666666666667,0.07180219742846006,0.96,0.96,1.072,1.0,"[30, 52, 1]",0.9583333333333334,2,0.1732052067491771,3.9714365005493164,3.908782869577408,3.8908843398094177
30,-0.04213259741663933,0.0033457365352660418,-0.003124614479020238,3.8858957290649414,0.9866666666666669,0.9899999999999999,0.07234178138070237,0.96,0.96,1.096,1.0,"[30, 1, 39]",1.0,1,-0.0,3.967045783996582,3.877477059761683,3.8434489170710244
40,-0.05860906094312668,0.0005525478627532721,-0.019455067813396454,3.7799339294433594,0.9666666666666668,0.9766666666666666,0.05647024782032473,0.96,0.96,0.96,1.0,"[30, 39, 44]",0.5416666666666666,2,0.6896709283570267,3.9528849124908447,3.7472499907016754,3.773522367080053
50,-0.04555941000580788,0.0019398159347474575,0.0036287803668528795,3.695737600326538,0.9866666666666669,0.9766666666666666,0.05647024782032473,0.96,0.96,0.96,1.0,"[30, 39, 1]",0.7916666666666666,2,0.5117400734174093,3.93453311920166,3.634674529234568,3.741385747989019
60,-0.05065520852804184,0.001100654830224812,0.027704723179340363,3.8324077129364014,0.9733333333333333,0.9833333333333334,0.06315765107165475,0.96,0.96,1.072,1.0,"[30, 14, 39]",1.0,1,-0.0,3.908541202545166,3.841870347658793,3.826963037252426
70,-0.021967189386487007,0.0016074111917987466,-0.004334079101681709,3.779120922088623,0.9866666666666669,0.9766666666666666,0.05647024782032473,0.96,0.96,0.96,1.0,"[30, 53, 14]",1.0,1,-0.0,3.868993043899536,3.765492101510366,3.7580699821313224
