update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,entropy_t3,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,validation_entropy_t3,validation_unique_sequence_count,validation_xi2_action_variation_across_y1_bins,validation_xi3_action_variation_across_y1_y2_bins,validation_mi_y1_xi2,validation_mi_y1y2_xi3,validation_observation_action_mutual_information,validation_classification,validation_n_bins,validation_deterministic_policy_evaluation,best_validation_so_far
1,ieee9_full,48,144,48,-1.0493992605939921,0.07786540365757741,0.026305951178073883,-0.09956375509500504,3.9588613510131836,-0.01250944659113884,0.1527777761220932,0.27034297585487366,0.9762327075004578,0.9783333333333332,3.9764883518218994,3.956439256668091,3.9394991397857666,0.9700000000000001,0.04795831523312719,0.96,0.96,0.96,1.0,"[21, 5, 38]",0.875,3,0.4563344322932884,3.9765522480010986,3.9560765624046326,3.9413960774739585,3,1,2,0.0,0.31900789620977454,0.31900789620977454,observation-dependent adaptive,5,True,0.9700000000000001
2,ieee9_full,48,144,96,0.19753339936335884,0.08498522424865908,0.009758200496435165,-0.05503028258681297,3.9552149772644043,0.006634511984884739,0.02777777798473835,0.3781757056713104,0.4142734408378601,0.9916666666666667,3.9721171855926514,3.954055070877075,3.9375953674316406,0.9866666666666667,0.07180219742846006,0.96,0.96,1.072,1.0,"[21, 5, 48]",1.0,1,-0.0,3.972205400466919,3.9552615185578666,3.9412790834903717,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.9700000000000001
3,ieee9_full,48,144,144,-0.05902469631698394,0.06766767749218948,0.006463976576924324,-0.04703976586461067,3.951000213623047,-0.004573045298457146,0.0,0.37507280707359314,0.2869308590888977,0.985,3.9631826877593994,3.9502105712890625,3.9353291988372803,,,,,,,,,,,,,,,,,,,,,,,
4,ieee9_full,48,144,192,0.03846779955757992,0.0996381688715292,0.004017913714051247,-0.03714478760957718,3.945845603942871,-0.0075727966614067554,0.0,0.4090535342693329,0.13726812601089478,0.9983333333333334,3.953831911087036,3.9486186504364014,3.9331750869750977,1.0,0.08,0.96,0.96,1.152,1.0,"[35, 23, 29]",1.0,1,-0.0,3.953988552093506,3.9461552600065866,3.9311834573745728,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.9700000000000001
5,ieee9_full,48,144,240,-0.014525304469797313,0.05447980246890914,0.0020000007934868336,-0.039700593799352646,3.9417550563812256,0.0011198802385479212,0.013888888992369175,0.34943896532058716,0.04428680241107941,0.9733333333333333,3.944096326828003,3.9479503631591797,3.930171251296997,,,,,,,,,,,,,,,,,,,,,,,
6,ieee9_full,48,144,288,0.002205760909451407,0.0642609331497329,0.0015718737849965692,-0.03634484112262726,3.936906099319458,0.00569342402741313,0.0069444444961845875,0.3741091191768646,0.02271285280585289,0.9783333333333334,3.9335737228393555,3.9453983306884766,3.9276657104492188,0.9899999999999999,0.07234178138070237,0.96,0.96,1.096,1.0,"[21, 5, 37]",0.9583333333333334,2,0.1732052067491771,3.9337148666381836,3.946629762649536,3.9287187357743583,2,1,2,0.07948268264604241,0.17320520674917717,0.2526878893952196,observation-dependent adaptive,5,True,0.9700000000000001
7,ieee9_full,48,144,336,0.00894659562243359,0.048790250812136005,0.001329104765318334,-0.026216907426714897,3.928616523742676,0.0074457526206970215,0.0,0.3656725287437439,0.034821249544620514,0.9716666666666667,3.9221136569976807,3.939371109008789,3.9193155765533447,,,,,,,,,,,,,,,,,,,,,,,
8,ieee9_full,48,144,384,-0.038757534424463884,0.08299465766933221,0.003592501161620021,-0.030774690210819244,3.921233654022217,0.00014343361544888467,0.0,0.4151483178138733,0.08019031584262848,1.0016666666666667,3.911097764968872,3.933011293411255,3.9157228469848633,0.9833333333333334,0.06724747000610672,0.96,0.96,1.016,1.0,"[21, 35, 37]",1.0,1,-0.0,3.9111578464508057,3.940273175636927,3.9200736780961356,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.9700000000000001
9,ieee9_full,48,144,432,0.04231025811698705,0.07449233398503773,0.0027907222975045443,-0.038202278316020966,3.915409564971924,-0.0014960517873987556,0.0,0.44552192091941833,0.047300927340984344,0.9883333333333333,3.9014949798583984,3.9266586303710938,3.913034439086914,,,,,,,,,,,,,,,,,,,,,,,
10,ieee9_full,48,144,480,-0.026882302893532627,0.06410612041502067,0.0020898503717035055,-0.029441148042678833,3.902736186981201,-0.009190385229885578,0.0,0.42859435081481934,0.01248045451939106,0.9883333333333333,3.8823440074920654,3.9121034145355225,3.9032461643218994,0.9766666666666666,0.05647024782032473,0.96,0.96,0.96,1.0,"[21, 35, 23]",1.0,1,-0.0,3.882298231124878,3.920908490816752,3.9031741619110107,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.9700000000000001
