update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,best_validation_so_far
1,C0,48,96,48,-1.2223831887219723,0.1009637732629454,0.01918490044772625,-0.06705214828252792,1.8551808595657349,0.024348532781004906,0.34375,0.19551913440227509,0.7976465821266174,1.11,1.9387120008468628,1.760938048362732,1.12875,0.1001171189157978,1.2,0.96,1.2,1.0,"[19, 28]",1.0,1,-0.0,1.9387667179107666,1.760947097092867,1.12875
2,C0,48,96,96,0.23788986689050992,0.09783460333834626,0.014604034833610058,-0.04412855580449104,1.825210690498352,0.010724402964115143,0.1875,0.38897958397865295,0.5554246306419373,1.095,1.9066184759140015,1.7341943979263306,,,,,,,,,,,,,
3,C0,48,96,144,-0.07190001825292903,0.10474137997805293,0.008999315090477467,-0.03608715161681175,1.815513253211975,-0.007330454885959625,0.0833333358168602,0.39360785484313965,0.31696033477783203,1.0783333333333334,1.9045928716659546,1.723434329032898,,,,,,,,,,,,,
4,C0,48,96,192,0.05170350304146609,0.10605521366971915,0.006883380934596062,-0.059229787439107895,1.8158208131790161,-0.0062262252904474735,0.0625,0.5867898464202881,0.20936600863933563,1.0816666666666668,1.913038730621338,1.7160849571228027,,,,,,,,,,,,,
5,C0,48,96,240,-0.06305725348393121,0.10120231627789975,0.005110938102006912,-0.023252084851264954,1.8063373565673828,0.01088707521557808,0.0,0.5585210919380188,0.15261200070381165,1.1016666666666668,1.907658576965332,1.6978968381881714,,,,,,,,,,,,,
6,C0,48,96,288,0.020257008329033866,0.0834512922165555,0.0037415192928165197,-0.020832061767578125,1.7762783765792847,0.007650094106793404,0.02083333395421505,0.49320268630981445,0.036747582256793976,1.1333333333333335,1.887143611907959,1.651763916015625,,,,,,,,,,,,,
7,C0,48,96,336,-0.0012338458230097956,0.0853312006625199,0.0034335439559072256,-0.03544510528445244,1.726667046546936,0.004465864505618811,0.1041666641831398,0.36673876643180847,0.043966785073280334,1.12,1.8491411209106445,1.575792670249939,,,,,,,,,,,,,
8,C0,48,96,384,0.024420922929048555,0.09164230959009609,0.004110685549676418,-0.032497573643922806,1.6505390405654907,0.013313624076545238,0.2708333432674408,0.39779728651046753,0.04065185412764549,1.0816666666666668,1.794663429260254,1.4725261926651,,,,,,,,,,,,,
9,C0,48,96,432,-0.021764167279998452,0.08844527998080136,0.003952722996473312,-0.025739841163158417,1.6072192192077637,-0.012066916562616825,0.03125,0.41246363520622253,0.024591565132141113,1.0983333333333334,1.7790193557739258,1.417476773262024,,,,,,,,,,,,,
10,C0,48,96,480,0.012977040762702634,0.08963770656420436,0.003979657310992479,-0.02736870013177395,1.5065432786941528,0.014631576836109161,0.09375,0.28399574756622314,0.0039175720885396,1.0916666666666668,1.741800308227539,1.236007809638977,1.0775000000000001,0.10485108487755386,1.04,0.96,1.2,1.0,"[36, 28]",1.0,1,-0.0,1.744316816329956,1.4277961980551481,1.0775000000000001
