update,mean_train_u_ctrl,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_checkpoint_score,validation_meets_unique_floor
1,0.22437500000000002,DAD,0.55562424659729,64,4.411028861999512,,,,,,
2,0.249375,DAD,0.360978364944458,128,4.406355857849121,,,,,,
3,0.225,DAD,0.3607804775238037,192,4.4023332595825195,,,,,,
4,0.21000000000000002,DAD,0.36097145080566406,256,4.398341655731201,,,,,,
5,0.2275,DAD,0.3625977039337158,320,4.391668319702148,,,,,,
6,0.254375,DAD,0.36314916610717773,384,4.381906509399414,,,,,,
7,0.218125,DAD,0.3586595058441162,448,4.373316764831543,,,,,,
8,0.211875,DAD,0.35980224609375,512,4.363902568817139,,,,,,
9,0.213125,DAD,0.3625016212463379,576,4.3513031005859375,,,,,,
10,0.21562499999999998,DAD,0.36086058616638184,640,4.3404035568237305,,,,,,
11,0.20437500000000003,DAD,0.3588838577270508,704,4.326197624206543,,,,,,
12,0.199375,DAD,0.3614985942840576,768,4.309566497802734,,,,,,
13,0.210625,DAD,0.36095523834228516,832,4.281055450439453,,,,,,
14,0.21250000000000002,DAD,0.35927534103393555,896,4.261312484741211,,,,,,
15,0.20937500000000003,DAD,0.3599822521209717,960,4.249046325683594,,,,,,
16,0.213125,DAD,0.35909461975097656,1024,4.226803779602051,,,,,,
17,0.19187500000000002,DAD,0.3603944778442383,1088,4.191804885864258,,,,,,
18,0.1975,DAD,0.36022305488586426,1152,4.153913974761963,,,,,,
19,0.18312499999999998,DAD,0.36145734786987305,1216,4.074965953826904,,,,,,
20,0.18312499999999998,DAD,0.35922789573669434,1280,3.98315691947937,,,,,,
21,0.16625,DAD,0.3614466190338135,1344,3.9031076431274414,,,,,,
22,0.181875,DAD,0.36066532135009766,1408,3.8569130897521973,,,,,,
23,0.18,DAD,0.3616199493408203,1472,3.8421473503112793,,,,,,
24,0.16999999999999998,DAD,0.36190223693847656,1536,3.8517558574676514,,,,,,
25,0.188125,DAD,0.3597719669342041,1600,3.8820724487304688,0.15718750000000004,2,0.08048483706800685,0.015625,0.15718750000000004,0
26,0.18562499999999998,DAD,0.36019396781921387,1664,3.909176826477051,,,,,,
27,0.1825,DAD,0.3593928813934326,1728,3.9386966228485107,,,,,,
28,0.17250000000000001,DAD,0.3588278293609619,1792,3.946963310241699,,,,,,
29,0.198125,DAD,0.36023950576782227,1856,3.9737048149108887,,,,,,
30,0.18062500000000004,DAD,0.35926318168640137,1920,3.9969730377197266,,,,,,
31,0.16499999999999998,DAD,0.360187292098999,1984,4.009272575378418,,,,,,
32,0.171875,DAD,0.3612513542175293,2048,4.041296482086182,,,,,,
33,0.185,DAD,0.3620798587799072,2112,3.999122381210327,,,,,,
