update,mean_train_u_ctrl,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_checkpoint_score,validation_meets_unique_floor
1,0.22437500000000002,RL-sBOED,0.564110279083252,64,4.410722732543945,,,,,,
2,0.25,RL-sBOED,0.36905980110168457,128,4.405433177947998,,,,,,
3,0.221875,RL-sBOED,0.3717010021209717,192,4.401574611663818,,,,,,
4,0.22000000000000003,RL-sBOED,0.36847996711730957,256,4.3994340896606445,,,,,,
5,0.22687500000000002,RL-sBOED,0.3696427345275879,320,4.395805358886719,,,,,,
6,0.250625,RL-sBOED,0.3664422035217285,384,4.389815330505371,,,,,,
7,0.21125,RL-sBOED,0.3657805919647217,448,4.383395671844482,,,,,,
8,0.211875,RL-sBOED,0.36705446243286133,512,4.374995231628418,,,,,,
9,0.208125,RL-sBOED,0.3661324977874756,576,4.363232135772705,,,,,,
10,0.2225,RL-sBOED,0.3676767349243164,640,4.349388122558594,,,,,,
11,0.20687499999999998,RL-sBOED,0.36762142181396484,704,4.335688591003418,,,,,,
12,0.203125,RL-sBOED,0.3670516014099121,768,4.323866367340088,,,,,,
13,0.208125,RL-sBOED,0.36791419982910156,832,4.304399013519287,,,,,,
14,0.22000000000000003,RL-sBOED,0.367891788482666,896,4.279853820800781,,,,,,
15,0.21750000000000003,RL-sBOED,0.366915225982666,960,4.262853622436523,,,,,,
16,0.21375,RL-sBOED,0.368314266204834,1024,4.246137619018555,,,,,,
17,0.19937500000000002,RL-sBOED,0.3674023151397705,1088,4.216028213500977,,,,,,
18,0.19374999999999998,RL-sBOED,0.3674044609069824,1152,4.174885272979736,,,,,,
19,0.184375,RL-sBOED,0.3671412467956543,1216,4.115621566772461,,,,,,
20,0.180625,RL-sBOED,0.36714863777160645,1280,4.061393737792969,,,,,,
21,0.15937500000000004,RL-sBOED,0.36704063415527344,1344,4.0388078689575195,,,,,,
22,0.17750000000000002,RL-sBOED,0.3666384220123291,1408,4.030063629150391,,,,,,
23,0.183125,RL-sBOED,0.36709070205688477,1472,4.054275989532471,,,,,,
24,0.1875,RL-sBOED,0.36771082878112793,1536,4.092977046966553,,,,,,
25,0.1925,RL-sBOED,0.3665945529937744,1600,4.099997520446777,0.15812500000000002,2,0.6484085257416328,0.015625,0.15812500000000002,0
26,0.18875000000000003,RL-sBOED,0.3672313690185547,1664,4.064406871795654,,,,,,
27,0.19,RL-sBOED,0.366837739944458,1728,4.033064842224121,,,,,,
28,0.18125000000000002,RL-sBOED,0.3670234680175781,1792,3.9880151748657227,,,,,,
29,0.18937500000000002,RL-sBOED,0.36670660972595215,1856,3.9600844383239746,,,,,,
30,0.17375000000000002,RL-sBOED,0.36681103706359863,1920,3.9321680068969727,,,,,,
31,0.15875,RL-sBOED,0.3676025867462158,1984,3.9137229919433594,,,,,,
32,0.18125000000000002,RL-sBOED,0.36654210090637207,2048,3.9535751342773438,,,,,,
33,0.1975,RL-sBOED,0.3656432628631592,2112,3.9395434856414795,,,,,,
34,0.1925,RL-sBOED,0.36805081367492676,2176,3.890742778778076,,,,,,
35,0.20124999999999998,RL-sBOED,0.36685776710510254,2240,3.8402018547058105,,,,,,
36,0.17312500000000003,RL-sBOED,0.3687632083892822,2304,3.8101916313171387,,,,,,
37,0.16999999999999998,RL-sBOED,0.3676631450653076,2368,3.808201551437378,,,,,,
38,0.21562499999999998,RL-sBOED,0.3667469024658203,2432,3.764511823654175,,,,,,
39,0.174375,RL-sBOED,0.3670837879180908,2496,3.747386932373047,,,,,,
40,0.19875,RL-sBOED,0.36754608154296875,2560,3.76606822013855,,,,,,
41,0.19,RL-sBOED,0.36649370193481445,2624,3.7425734996795654,,,,,,
42,0.18062500000000004,RL-sBOED,0.3671097755432129,2688,3.720243215560913,,,,,,
43,0.1975,RL-sBOED,0.3670017719268799,2752,3.7647581100463867,,,,,,
44,0.15625,RL-sBOED,0.36609506607055664,2816,3.626412868499756,,,,,,
45,0.203125,RL-sBOED,0.3676607608795166,2880,3.5428643226623535,,,,,,
46,0.170625,RL-sBOED,0.36627626419067383,2944,3.542801856994629,,,,,,
47,0.17500000000000002,RL-sBOED,0.3667919635772705,3008,3.5580878257751465,,,,,,
48,0.1675,RL-sBOED,0.3656783103942871,3072,3.553950071334839,,,,,,
49,0.183125,RL-sBOED,0.36661601066589355,3136,3.565092086791992,,,,,,
50,0.18937500000000002,RL-sBOED,0.367645263671875,3200,3.471403121948242,0.15750000000000003,2,0.08048483706800685,0.015625,0.15750000000000003,0
51,0.21125000000000002,RL-sBOED,0.36574792861938477,3264,3.2928857803344727,,,,,,
52,0.19874999999999998,RL-sBOED,0.3663785457611084,3328,3.20721697807312,,,,,,
