update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.15117187798023224,0.15117187798023224,DAD,0.24271512031555176,64,3.970423698425293,,,,,,,,,,
2,0.14484375715255737,0.14484375715255737,DAD,0.023261308670043945,128,3.9706153869628906,,,,,,,,,,
3,0.1662890613079071,0.1662890613079071,DAD,0.019797801971435547,192,3.970156192779541,,,,,,,,,,
4,0.1574999988079071,0.1574999988079071,DAD,0.020159244537353516,256,3.969304084777832,,,,,,,,,,
5,0.16277343034744263,0.16277343034744263,DAD,0.020500659942626953,320,3.9687013626098633,,,,,,,,,,
6,0.15785156190395355,0.15785156190395355,DAD,0.021681547164916992,384,3.9680631160736084,,,,,,,,,,
7,0.15398438274860382,0.15398438274860382,DAD,0.02493429183959961,448,3.967438220977783,,,,,,,,,,
8,0.14625000953674316,0.14625000953674316,DAD,0.02326059341430664,512,3.9666452407836914,,,,,,,,,,
9,0.15855470299720764,0.15855470299720764,DAD,0.02498149871826172,576,3.9658710956573486,,,,,,,,,,
10,0.15363281965255737,0.15363281965255737,DAD,0.019559144973754883,640,3.9651291370391846,,,,,,,,,,
11,0.1515234410762787,0.1515234410762787,DAD,0.02036452293395996,704,3.964585542678833,,,,,,,,,,
12,0.15468749403953552,0.15468749403953552,DAD,0.01799154281616211,768,3.9640283584594727,,,,,,,,,,
13,0.16734373569488525,0.16734373569488525,DAD,0.018178701400756836,832,3.963517665863037,,,,,,,,,,
14,0.1603125035762787,0.1603125035762787,DAD,0.019539356231689453,896,3.962888240814209,,,,,,,,,,
15,0.15574219822883606,0.15574219822883606,DAD,0.021646976470947266,960,3.9626286029815674,,,,,,,,,,
16,0.158203125,0.158203125,DAD,0.024760961532592773,1024,3.9623794555664062,,,,,,,,,,
17,0.17226563394069672,0.17226563394069672,DAD,0.023210525512695312,1088,3.9615955352783203,,,,,,,,,,
18,0.1553906351327896,0.1553906351327896,DAD,0.024592876434326172,1152,3.9611692428588867,,,,,,,,,,
