theta_test_id,rollout_id,sequence,y_obs,u_ctrl,u_req_true,excess_control,u_ctrl_prior,changed_from_prior,reduced_from_prior,increased_from_prior,safe_total,max_rocof,frequency_nadir,rocof_safe,nadir_safe,posterior_ess,max_posterior_weight,posterior_mean_U,posterior_std_U,posterior_mean_U_error,runtime_s,exact_tie_count,near_tie_count,action_index_tie_break_count,median_co_tied_action_count,mean_score_gap,mean_decision_runtime_s,rule_terminal_rule_hash,rule_quantile_level,rule_additive_margin,rule_alpha,rule_snap_up,rule_control_grid_hash,rule_source,rule_rule,method
10,10,"[23, 24]","[3.554674574444889, 4.894738771506632]",1.0,0.15,0.85,1.0,False,False,False,True,6.166435577619002,-0.01347753697974646,True,True,1.0000000000000067,0.9999999999999967,0.4499999999999995,8.731085960393752e-09,0.2999999999999995,0.05956589104607701,0,0,0,nan,nan,0.0006783769931644201,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
11,11,"[23, 24]","[3.2385264089871995, 3.5395672862550738]",0.8,0.1,0.7000000000000001,1.0,True,True,False,True,3.8347218207014766,-0.059799449296380314,True,True,1.1840886130510409,0.9150495792652521,0.19150657957825937,0.02788419190503736,0.09150657957825936,0.060045714024454355,0,0,0,nan,nan,0.0006790804909542203,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
12,12,"[23, 24]","[3.85573119243468, 2.5425621846027733]",0.7,0.6,0.09999999999999998,1.0,True,True,False,True,5.6673380589642885,-0.1921656528322248,True,True,1.7239122938981624,0.7001030252191304,0.12001172245488329,0.045821724815923164,-0.4799882775451167,0.05680855899117887,0,0,0,nan,nan,0.0006788789760321379,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
13,13,"[23, 24]","[3.5562358072732154, 2.366759532366554]",0.6,0.45,0.14999999999999997,1.0,True,True,False,True,3.659642948904991,-0.19949826095844175,True,True,1.0119955596688621,0.9940461390698707,0.05123748360852521,0.01948829616173999,-0.3987625163914748,0.0573955150321126,0,0,0,nan,nan,0.0006716585485264659,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
14,14,"[23, 24]","[5.047474811890612, 3.3181459018930965]",0.9,0.3,0.6000000000000001,1.0,True,True,False,True,5.582985984419171,-0.048023904931208915,True,True,1.0000000054490872,0.9999999972754563,0.3000000008173591,1.5659142050950172e-05,8.173591248272771e-10,0.05932822288013995,0,0,0,nan,nan,0.0006783774588257074,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
15,15,"[23, 24]","[3.4462633468326116, 2.5975340389575803]",1.0,0.2,0.8,1.0,False,False,False,True,4.7717893118063515,-0.013637820277462246,True,True,1.3278953291421398,0.8565935647315401,0.42151945575230476,0.06970936449169635,0.22151945575230475,0.05782677698880434,0,0,0,nan,nan,0.0006979975150898099,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
0,16,"[23, 24]","[3.2905242103171295, 4.080580177343823]",0.9,0.1,0.8,1.0,True,True,False,True,4.7444373912934275,-0.032714997038205205,True,True,1.0009915769395377,0.9995044800131324,0.2999531308635345,0.002139485622568649,0.19995313086353447,0.056617832044139504,0,0,0,nan,nan,0.0006614964222535491,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
1,17,"[23, 24]","[4.772775008302927, 7.1634309586953995]",0.8,0.1,0.7000000000000001,1.0,True,True,False,True,10.4881090220033,-0.06126389054985644,True,True,1.0,1.0,0.25,2.4450396504979316e-20,0.15,0.055844441056251526,0,0,0,nan,nan,0.0006674426840618253,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
2,18,"[23, 24]","[3.7219615851825143, 4.572207622985429]",1.0,0.3,0.7,1.0,False,False,False,True,4.848379284386246,-0.01845684063906701,True,True,1.0097281907218603,0.9951593355628828,0.44927390033082754,0.010410942819805992,0.14927390033082755,0.05791020602919161,0,0,0,nan,nan,0.0006905379705131054,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
3,19,"[23, 24]","[6.892764598158172, 4.744025198785637]",0.9,0.5,0.4,1.0,True,True,False,True,8.584969301667055,-0.07595121380361972,True,True,1.0,1.0,0.35,3.121235254890808e-20,-0.15000000000000002,0.05864273710176349,0,0,0,nan,nan,0.000714764348231256,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
4,20,"[23, 24]","[3.1116023087170914, 2.2495157594388164]",0.6,0.4,0.19999999999999996,1.0,True,True,False,True,3.1703887020654897,-0.1882653390647306,True,True,1.0643413538858488,0.9688642237421798,0.06213298920079231,0.06803777649257849,-0.3378670107992077,0.057055179961025715,0,0,0,nan,nan,0.0007054420420899987,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
5,21,"[23, 24]","[6.756991291183551, 2.480531828682402]",0.6,0.25,0.35,1.0,True,True,False,True,9.50739012527667,-0.14592898207337443,True,True,1.0000000161984055,0.9999999919007972,0.05000000080992029,8.999557073895686e-06,-0.1999999991900797,0.05800608405843377,0,0,0,nan,nan,0.0007120264926925302,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
6,22,"[23, 24]","[3.6803276600200654, 3.0688624269315397]",0.7,0.6,0.09999999999999998,1.0,True,True,False,True,3.8099811078601817,-0.18265218509163814,True,True,1.0118379365788326,0.9941262334483094,0.15138109493615873,0.018364801647100946,-0.4486189050638413,0.05621591303497553,0,0,0,nan,nan,0.0006779649993404746,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
7,23,"[23, 24]","[4.959129817348104, 6.650693661493879]",1.0,0.6,0.4,1.0,False,False,False,True,9.123288688766664,-0.037471248633068444,True,True,1.0002297750221028,0.9998851256850567,0.44997702513701143,0.0021434655941738627,-0.15002297486298855,0.05911726597696543,0,0,0,nan,nan,0.0006799674592912197,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
8,24,"[23, 24]","[6.3434582973337665, 2.7101644319145137]",0.6,0.1,0.5,1.0,True,True,False,True,7.546941317766077,-0.12253256195015293,True,True,1.0,1.0,0.05,1.8682006007887394e-10,-0.05,0.056139413034543395,0,0,0,nan,nan,0.0006977433804422617,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
9,25,"[23, 24]","[7.641494551079258, 2.644088989281538]",0.8,0.35,0.45000000000000007,1.0,True,True,False,True,9.934056000092648,-0.0872675627664812,True,True,1.0772185761448025,0.9627761756808525,0.24999074939627267,0.000961756101652699,-0.10000925060372731,0.056380914989858866,0,0,0,nan,nan,0.0007328868377953768,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
10,26,"[23, 24]","[3.619670548059052, 4.9680548502405415]",1.0,0.15,0.85,1.0,False,False,False,True,6.166435577619002,-0.01347753697974646,True,True,1.0000000146445127,0.9999999926777436,0.4499999989016616,1.283552666663423e-05,0.2999999989016616,0.057217805879190564,0,0,0,nan,nan,0.0006521448958665133,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
11,27,"[23, 24]","[3.3264624273661334, 3.6711438469954447]",0.8,0.1,0.7000000000000001,1.0,True,True,False,True,3.8347218207014766,-0.059799449296380314,True,True,1.0034684206412554,0.9982689062370746,0.20032493049844585,0.008184031349255244,0.10032493049844585,0.05827214615419507,0,0,0,nan,nan,0.0007113615283742547,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
12,28,"[23, 24]","[4.049777606526662, 2.6392700550442267]",0.7,0.6,0.09999999999999998,1.0,True,True,False,True,5.6673380589642885,-0.1921656528322248,True,True,1.4244796368553754,0.8235411762250944,0.07150547274625561,0.05334734385898164,-0.5284945272537444,0.056792200077325106,0,0,0,nan,nan,0.0006702765822410583,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
13,29,"[23, 24]","[3.4524353980993476, 2.22914839725407]",0.6,0.45,0.14999999999999997,1.0,True,True,False,True,3.659642948904991,-0.19949826095844175,True,True,1.0000156998152219,0.9999921501540686,0.05000313834083744,0.0011202839896142913,-0.3999968616591626,0.05804257304407656,0,0,0,nan,nan,0.000671469490043819,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
14,30,"[23, 24]","[5.056955637546875, 3.3905426189010774]",0.9,0.3,0.6000000000000001,1.0,True,True,False,True,5.582985984419171,-0.048023904931208915,True,True,1.000001650647576,0.9999991746768931,0.300000247596932,0.00027254177351001066,2.475969320125948e-07,0.05894301482476294,0,0,0,nan,nan,0.0007079525385051966,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
15,31,"[23, 24]","[3.4994523443199785, 2.4675077321571632]",1.0,0.2,0.8,1.0,False,False,False,True,4.7717893118063515,-0.013637820277462246,True,True,1.8289615463051772,0.6672887317257405,0.3195191979907734,0.18607131183506542,0.11951919799077337,0.05834026006050408,0,0,0,nan,nan,0.0007073954911902547,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
0,32,"[23, 24]","[3.09632371290556, 4.186121489468929]",0.9,0.1,0.8,1.0,True,True,False,True,4.7444373912934275,-0.032714997038205205,True,True,1.0000014840048868,0.9999992579981115,0.3000001098475936,0.0001289278709705352,0.20000010984759362,0.05780573096126318,0,0,0,nan,nan,0.0007132395403459668,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
1,33,"[23, 24]","[4.911216786926574, 7.174287472525244]",0.8,0.1,0.7000000000000001,1.0,True,True,False,True,10.4881090220033,-0.06126389054985644,True,True,1.0,1.0,0.25,5.314467633389886e-14,0.15,0.05626493808813393,0,0,0,nan,nan,0.0007138440851122141,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
2,34,"[23, 24]","[3.7773014469475146, 4.66569409539381]",1.0,0.3,0.7,1.0,False,False,False,True,4.848379284386246,-0.01845684063906701,True,True,1.007743808602669,0.9961429852735693,0.44942148240267704,0.009297284331734056,0.14942148240267705,0.05783591512590647,0,0,0,nan,nan,0.0006815500091761351,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
3,35,"[23, 24]","[7.025039214030686, 4.792574226373594]",0.9,0.5,0.4,1.0,True,True,False,True,8.584969301667055,-0.07595121380361972,True,True,1.0,1.0,0.35,1.3027471788246274e-11,-0.15000000000000002,0.05800541816279292,0,0,0,nan,nan,0.0008717795135453343,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
4,36,"[23, 24]","[2.990089668007664, 2.243103797621714]",1.0,0.4,0.6,1.0,False,False,False,True,2.9696220675062928,-0.025230983616995065,True,True,1.85492379056086,0.702352015949656,0.15185482762471442,0.16160023959157696,-0.2481451723752856,0.05750473099760711,0,0,0,nan,nan,0.000845319009386003,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
5,37,"[23, 24]","[6.601633927342508, 2.294213027172405]",0.6,0.25,0.35,1.0,True,True,False,True,9.50739012527667,-0.14592898207337443,True,True,1.0000000000009064,0.9999999999995468,0.05000000000004532,6.731923639742716e-08,-0.1999999999999547,0.0589551089797169,0,0,0,nan,nan,0.0006924119079485536,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
6,38,"[23, 24]","[3.563010481139426, 3.0309757155229518]",0.7,0.6,0.09999999999999998,1.0,True,True,False,True,3.8099811078601817,-0.18265218509163814,True,True,1.0022095971837377,0.9988968256061564,0.15018959510776853,0.00634905162317281,-0.44981040489223145,0.055649901973083615,0,0,0,nan,nan,0.0006932616233825684,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
7,39,"[23, 24]","[4.931150341048868, 6.569201889496329]",1.0,0.6,0.4,1.0,False,False,False,True,9.123288688766664,-0.037471248633068444,True,True,1.000016144569013,0.9999919277806542,0.44999838555613086,0.0005682307343037223,-0.1500016144438691,0.05881849490106106,0,0,0,nan,nan,0.0006844085874035954,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
8,40,"[23, 24]","[6.399787088888655, 2.544569012882197]",0.6,0.1,0.5,1.0,True,True,False,True,7.546941317766077,-0.12253256195015293,True,True,1.0,1.0,0.05000000000000001,5.352150293577278e-10,-0.049999999999999996,0.05817835684865713,0,0,0,nan,nan,0.0006937164580449462,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
9,41,"[23, 24]","[7.5265985881146396, 2.609861878451084]",0.8,0.35,0.45000000000000007,1.0,True,True,False,True,9.934056000092648,-0.0872675627664812,True,True,1.835941238938055,0.6699606041135175,0.18300393958669645,0.047022695909768035,-0.16699606041330353,0.05957033718004823,0,0,0,nan,nan,0.0007681698771193624,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
10,42,"[23, 24]","[3.4854474386272125, 5.0081771501751975]",1.0,0.15,0.85,1.0,False,False,False,True,6.166435577619002,-0.01347753697974646,True,True,1.0,1.0,0.45,1.311619482009414e-09,0.30000000000000004,0.05562122794799507,0,0,0,nan,nan,0.0006987040396779776,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
11,43,"[23, 24]","[3.468696665524856, 3.6865059613638405]",1.0,0.1,0.9,1.0,False,False,False,True,3.83499396088034,-0.012039441873099573,True,True,1.0576142269968978,0.9721201036589779,0.39475225652776885,0.031235986945326113,0.2947522565277688,0.05851247301325202,0,0,0,nan,nan,0.0006761800032109022,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
12,44,"[23, 24]","[3.9666933365254855, 2.506920022645603]",0.7,0.6,0.09999999999999998,1.0,True,True,False,True,5.6673380589642885,-0.1921656528322248,True,True,1.7228102107185506,0.7005637885114623,0.12005806268901392,0.04580332920166676,-0.47994193731098606,0.05609443690627813,0,0,0,nan,nan,0.000671686022542417,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
13,45,"[23, 24]","[3.4398250065482294, 2.4511138119224714]",1.0,0.45,0.55,1.0,False,False,False,True,3.4856548583706313,-0.026306895579967203,True,True,1.6727820607374975,0.730065475043093,0.34522209643326707,0.17407645349577466,-0.10477790356673294,0.057581230998039246,0,0,0,nan,nan,0.000678157084621489,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T2/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
