update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,router_entropy,expert_redundancy,max_expert_usage,expert_residual_scale,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor,moe_adaptivity_constraint
1,0.24890625476837158,0.24890625476837158,MoE-sBOED,0.3021585941314697,64,3.3819587230682373,1.3852479457855225,0.05878397822380066,0.26465699076652527,0.11925343424081802,,,,,,,,,,,
2,0.23250000178813934,0.23874999582767487,MoE-sBOED,0.04270768165588379,128,3.380525827407837,1.3859078884124756,0.017968248575925827,0.2594841718673706,0.11935742944478989,,,,,,,,,,,
3,0.24562500417232513,0.24562500417232513,MoE-sBOED,0.038950443267822266,192,3.3783719539642334,1.3861857652664185,0.06787653267383575,0.2512551248073578,0.1194424033164978,,,,,,,,,,,
4,0.24562501907348633,0.24562501907348633,MoE-sBOED,0.03886747360229492,256,3.3752894401550293,1.3860058784484863,0.007564855273813009,0.2562180757522583,0.11952787637710571,,,,,,,,,,,
5,0.24890625476837158,0.24890625476837158,MoE-sBOED,0.03978562355041504,320,3.3700098991394043,1.3859000205993652,0.007535131648182869,0.2560248076915741,0.11961683630943298,,,,,,,,,,,
6,0.23624999821186066,0.23624999821186066,MoE-sBOED,0.03895068168640137,384,3.3602046966552734,1.3861002922058105,0.004313349258154631,0.25171229243278503,0.11970749497413635,,,,,,,,,,,
7,0.24843750894069672,0.24843750894069672,MoE-sBOED,0.03882193565368652,448,3.340308666229248,1.386029601097107,0.003775087185204029,0.2562852203845978,0.11981834471225739,,,,,,,,,,,
8,0.2357812523841858,0.2357812523841858,MoE-sBOED,0.03882455825805664,512,3.31083345413208,1.3857994079589844,0.006313573569059372,0.26262542605400085,0.1199607253074646,,,,,,,,,,,
9,0.24937498569488525,0.24937498569488525,MoE-sBOED,0.03904294967651367,576,3.271056890487671,1.3861265182495117,0.008624850772321224,0.25616925954818726,0.12012293189764023,,,,,,,,,,,
10,0.2306250035762787,0.2306250035762787,MoE-sBOED,0.038811445236206055,640,3.2042431831359863,1.3861836194992065,0.010824166238307953,0.25444895029067993,0.12029790878295898,,,,,,,,,,,
11,0.24562498927116394,0.24562498927116394,MoE-sBOED,0.03905677795410156,704,3.1157703399658203,1.3857228755950928,0.011969434097409248,0.2626950740814209,0.12048356980085373,,,,,,,,,,,
12,0.21703125536441803,0.21703125536441803,MoE-sBOED,0.03889727592468262,768,3.0091798305511475,1.3846707344055176,0.013357361778616905,0.27455204725265503,0.12067050486803055,,,,,,,,,,,
13,0.21656250953674316,0.21656250953674316,MoE-sBOED,0.03885054588317871,832,2.819537401199341,1.3795976638793945,0.01788220927119255,0.3009311854839325,0.12087027728557587,,,,,,,,,,,
14,0.22171874344348907,0.22171874344348907,MoE-sBOED,0.03873133659362793,896,2.5857954025268555,1.381422996520996,0.021897491067647934,0.2924076020717621,0.12105327099561691,,,,,,,,,,,
15,0.21796876192092896,0.21796876192092896,MoE-sBOED,0.038774967193603516,960,2.3497400283813477,1.384800910949707,0.022239383310079575,0.2736290693283081,0.12120326608419418,,,,,,,,,,,
16,0.22171874344348907,0.22171874344348907,MoE-sBOED,0.038819074630737305,1024,2.128838300704956,1.3854910135269165,0.019087135791778564,0.2665158212184906,0.12133324891328812,,,,,,,,,,,
17,0.20859375596046448,0.20859375596046448,MoE-sBOED,0.03878188133239746,1088,1.9898310899734497,1.385654091835022,0.016605131328105927,0.26517000794410706,0.12145248055458069,,,,,,,,,,,
18,0.21140624582767487,0.21140624582767487,MoE-sBOED,0.03887534141540527,1152,1.8811099529266357,1.385434865951538,0.014132912270724773,0.26644134521484375,0.12156794220209122,,,,,,,,,,,
19,0.20765626430511475,0.20765626430511475,MoE-sBOED,0.03881502151489258,1216,1.7839583158493042,1.3858219385147095,0.011358462274074554,0.2606732249259949,0.12165264785289764,,,,,,,,,,,
20,0.2071875035762787,0.2071875035762787,MoE-sBOED,0.03885459899902344,1280,1.847338318824768,1.3853167295455933,0.0077553605660796165,0.26644742488861084,0.12169839441776276,,,,,,,,,,,
21,0.20203125476837158,0.20203125476837158,MoE-sBOED,0.038902997970581055,1344,2.006676197052002,1.3856291770935059,0.00626781489700079,0.25658339262008667,0.12171673029661179,,,,,,,,,,,
