update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,entropy_t3,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,validation_entropy_t3,validation_unique_sequence_count,validation_xi2_action_variation_across_y1_bins,validation_xi3_action_variation_across_y1_y2_bins,validation_mi_y1_xi2,validation_mi_y1y2_xi3,validation_observation_action_mutual_information,validation_classification,validation_n_bins,validation_deterministic_policy_evaluation,best_validation_so_far
1,ieee5_full,12,36,12,-0.9043660692976166,0.2389849949146319,0.03397395834326744,-0.1013273149728775,3.354995012283325,0.03626183792948723,0.0833333358168602,0.6942103505134583,0.9900735020637512,0.9,3.3888285160064697,3.349698066711426,3.316023588180542,0.8750000000000001,0.0721687836487032,0.9,0.8,0.99,1.0,"[23, 2, 15]",1.0,1,-0.0,3.390401840209961,3.348678628603617,3.3187729318936667,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.8750000000000001
2,ieee5_full,12,36,24,0.14888503315713664,0.11421152275608555,0.012676503509283066,-0.09611750394105911,3.3372931480407715,-0.020887745544314384,0.3055555522441864,0.7243325114250183,0.4284418523311615,0.8416666666666667,3.376178503036499,3.3327596187591553,3.292799234390259,,,,,,,,,,,,,,,,,,,,,,,
3,ieee5_full,12,36,36,-0.06378403647409546,0.1371662984919919,0.012980103492736816,-0.060868039727211,3.326399564743042,-0.005266659893095493,0.0833333358168602,0.8187029361724854,0.3357955813407898,0.8583333333333334,3.365804672241211,3.3244545459747314,3.285379409790039,,,,,,,,,,,,,,,,,,,,,,,
4,ieee5_full,12,36,48,0.09334649123085871,0.158060328172049,0.014945145696401596,-0.06674599647521973,3.3233025074005127,0.022352179512381554,0.1388888955116272,0.9726910591125488,0.22611691057682037,0.8250000000000001,3.3650970458984375,3.32370924949646,3.2795517444610596,,,,,,,,,,,,,,,,,,,,,,,
5,ieee5_full,12,36,60,-0.04832251828412215,0.14206393317489838,0.009747028350830078,-0.05666568502783775,3.3194875717163086,6.986326479818672e-05,0.2222222238779068,0.6897125244140625,0.008806952275335789,0.7999999999999999,3.3677027225494385,3.322664976119995,3.2646312713623047,,,,,,,,,,,,,,,,,,,,,,,
6,ieee5_full,12,36,72,0.014984576215346657,0.14859879547479304,0.010895305313169956,-0.05531832203269005,3.314119338989258,-0.02031846158206463,0.0833333358168602,0.8452790975570679,0.06936325877904892,0.7999999999999999,3.3656694889068604,3.3153419494628906,3.256108522415161,,,,,,,,,,,,,,,,,,,,,,,
7,ieee5_full,12,36,84,-0.13036284039417903,0.07018186127802789,0.0028311258647590876,-0.05639587342739105,3.3045241832733154,-0.038770873099565506,0.1111111119389534,0.748428225517273,0.11633121222257614,0.9583333333333334,3.356969118118286,3.305753707885742,3.2459805011749268,,,,,,,,,,,,,,,,,,,,,,,
8,ieee5_full,12,36,96,0.21540669562750392,0.14001929979201708,0.009124388918280602,-0.009526368230581284,3.3019821643829346,0.010955717414617538,0.0555555559694767,0.7186979651451111,0.05512372404336929,0.7833333333333333,3.3508260250091553,3.306736946105957,3.247572660446167,,,,,,,,,,,,,,,,,,,,,,,
9,ieee5_full,12,36,108,-0.11509491958138013,0.13335645983598649,0.013140448369085789,-0.054688163101673126,3.2911972999572754,0.00942044798284769,0.1666666716337204,0.6242403388023376,0.2847321033477783,0.8333333333333334,3.3409550189971924,3.2909061908721924,3.2305285930633545,,,,,,,,,,,,,,,,,,,,,,,
10,ieee5_full,12,36,120,-0.048126203492283824,0.10286669534573786,0.010951938107609749,-0.030667612329125404,3.2734498977661133,0.0052804285660386086,0.02777777798473835,0.8003671169281006,0.34067001938819885,0.8333333333333334,3.3353421688079834,3.269843816757202,3.2054574489593506,0.8999999999999999,0.11547005383792514,0.9,0.8,1.0,1.0,"[14, 11, 16]",1.0,1,-0.0,3.3625404834747314,3.2639248172442117,3.2315738002459207,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.8750000000000001
11,ieee5_full,12,36,132,0.07779021784332063,0.08678291625938828,0.0036259260959923267,-0.04826635122299194,3.2685258388519287,0.008741293102502823,0.0833333358168602,0.9244983792304993,0.08881042897701263,0.8583333333333333,3.338439702987671,3.2661139965057373,3.2013893127441406,,,,,,,,,,,,,,,,,,,,,,,
12,ieee5_full,12,36,144,-0.03901246727837456,0.10558931063951993,0.00595726165920496,-0.01923598162829876,3.2736737728118896,-0.01202831044793129,0.0833333358168602,0.7439335584640503,0.09622716158628464,0.8500000000000001,3.348090887069702,3.267549514770508,3.2121975421905518,,,,,,,,,,,,,,,,,,,,,,,
13,ieee5_full,12,36,156,0.01134950593610604,0.10254644937231278,0.005545342341065407,-0.03603798523545265,3.2821366786956787,0.009057190269231796,0.0833333358168602,0.8644866943359375,0.0904235988855362,0.8166666666666665,3.347684860229492,3.2780609130859375,3.222378969192505,,,,,,,,,,,,,,,,,,,,,,,
14,ieee5_full,12,36,168,0.0011687076191107368,0.11641438162621782,0.006826682947576046,-0.03962947055697441,3.281458854675293,0.022799624130129814,0.0555555559694767,0.9328739643096924,0.0541670136153698,0.8416666666666668,3.340698480606079,3.276489019393921,3.2243850231170654,,,,,,,,,,,,,,,,,,,,,,,
15,ieee5_full,12,36,180,-0.02926021103560926,0.09547866444318051,0.004558878019452095,-0.016344143077731133,3.270113229751587,-0.009663158096373081,0.0555555559694767,0.8974942564964294,0.03412933647632599,0.8583333333333334,3.339871644973755,3.2541844844818115,3.205364227294922,,,,,,,,,,,,,,,,,,,,,,,
16,ieee5_full,12,36,192,0.01176575165573092,0.06668996968477603,0.002071996219456196,-0.02483711577951908,3.2643890380859375,-0.009892980568110943,0.0,0.9113504886627197,0.026859505102038383,0.8916666666666666,3.3368990421295166,3.2490198612213135,3.209017753601074,,,,,,,,,,,,,,,,,,,,,,,
17,ieee5_full,12,36,204,0.0064951157992084695,0.09978386075969412,0.004669039975851774,-0.06677216291427612,3.259833335876465,0.0063800811767578125,0.0833333358168602,1.0386874675750732,0.04447948932647705,0.8583333333333334,3.331573724746704,3.2238264083862305,3.215167284011841,,,,,,,,,,,,,,,,,,,,,,,
18,ieee5_full,12,36,216,0.0021043373197317094,0.10460462683141515,0.005269563291221857,-0.02026284486055374,3.237534999847412,0.004277345258742571,0.02777777798473835,0.9768849015235901,0.02718072384595871,0.8583333333333334,3.3213613033294678,3.1774137020111084,3.2012624740600586,,,,,,,,,,,,,,,,,,,,,,,
19,ieee5_full,12,36,228,-0.07878177839186458,0.061616097743959805,0.002255586674436927,-0.04529665410518646,3.2216601371765137,-0.006818211637437344,0.02777777798473835,1.161681890487671,0.10348406434059143,0.9500000000000001,3.305896520614624,3.1292028427124023,3.211501121520996,,,,,,,,,,,,,,,,,,,,,,,
