update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.385625,0.385625,RL-sBOED,0.5685436725616455,64,4.41071081161499,,,,,,,,,
2,0.40312499999999996,0.40312499999999996,RL-sBOED,0.3691873550415039,128,4.407045841217041,,,,,,,,,
3,0.405,0.405,RL-sBOED,0.3680613040924072,192,4.404200553894043,,,,,,,,,
4,0.356875,0.356875,RL-sBOED,0.3737039566040039,256,4.4009928703308105,,,,,,,,,
5,0.375,0.375,RL-sBOED,0.3705470561981201,320,4.397000312805176,,,,,,,,,
6,0.404375,0.404375,RL-sBOED,0.37374258041381836,384,4.392302989959717,,,,,,,,,
7,0.359375,0.359375,RL-sBOED,0.3732879161834717,448,4.385641574859619,,,,,,,,,
8,0.371875,0.371875,RL-sBOED,0.3721497058868408,512,4.378164291381836,,,,,,,,,
9,0.385625,0.3934375,RL-sBOED,0.37317895889282227,576,4.3704142570495605,,,,,,,,,
10,0.365625,0.365625,RL-sBOED,0.36913442611694336,640,4.363146781921387,,,,,,,,,
11,0.344375,0.344375,RL-sBOED,0.3704094886779785,704,4.357208728790283,,,,,,,,,
12,0.34125,0.34125,RL-sBOED,0.37255859375,768,4.347887992858887,,,,,,,,,
13,0.36750000000000005,0.37531250000000005,RL-sBOED,0.37366795539855957,832,4.329904079437256,,,,,,,,,
14,0.37375,0.37375,RL-sBOED,0.36929869651794434,896,4.3047709465026855,,,,,,,,,
15,0.365,0.365,RL-sBOED,0.3713374137878418,960,4.283145427703857,,,,,,,,,
16,0.37375,0.37375,RL-sBOED,0.373396635055542,1024,4.252984523773193,,,,,,,,,
17,0.3425,0.3425,RL-sBOED,0.3730812072753906,1088,4.220754623413086,,,,,,,,,
18,0.326875,0.326875,RL-sBOED,0.37303638458251953,1152,4.1840081214904785,,,,,,,,,
19,0.32375,0.32375,RL-sBOED,0.37146639823913574,1216,4.124321460723877,,,,,,,,,
20,0.316875,0.316875,RL-sBOED,0.3723893165588379,1280,4.066720962524414,,,,,,,,,
21,0.30875,0.30875,RL-sBOED,0.3691880702972412,1344,4.018128871917725,,,,,,,,,
22,0.323125,0.323125,RL-sBOED,0.3702535629272461,1408,3.9455974102020264,,,,,,,,,
23,0.320625,0.320625,RL-sBOED,0.3701322078704834,1472,3.866070508956909,,,,,,,,,
24,0.31875,0.31875,RL-sBOED,0.3725144863128662,1536,3.7620952129364014,,,,,,,,,
25,0.335,0.335,RL-sBOED,0.368579626083374,1600,3.7179317474365234,0.29718750000000005,3,0.6754093204072862,0.0234375,0.0,1,0.0,0.29718750000000005,0
26,0.31375,0.31375,RL-sBOED,0.36660313606262207,1664,3.7196617126464844,,,,,,,,,
27,0.315,0.315,RL-sBOED,0.37093257904052734,1728,3.767803192138672,,,,,,,,,
28,0.3075,0.3075,RL-sBOED,0.37296390533447266,1792,3.8319032192230225,,,,,,,,,
29,0.33375,0.33375,RL-sBOED,0.3700389862060547,1856,3.9061031341552734,,,,,,,,,
30,0.30562500000000004,0.30562500000000004,RL-sBOED,0.3693416118621826,1920,3.978433132171631,,,,,,,,,
31,0.32875,0.32875,RL-sBOED,0.37265992164611816,1984,3.9930224418640137,,,,,,,,,
32,0.32562500000000005,0.33343750000000005,RL-sBOED,0.3679628372192383,2048,3.967928647994995,,,,,,,,,
33,0.33125000000000004,0.33125000000000004,RL-sBOED,0.3668045997619629,2112,3.9430081844329834,,,,,,,,,
34,0.333125,0.333125,RL-sBOED,0.37184834480285645,2176,3.915682554244995,,,,,,,,,
35,0.34500000000000003,0.34500000000000003,RL-sBOED,0.36757659912109375,2240,3.8879528045654297,,,,,,,,,
36,0.3075,0.3075,RL-sBOED,0.36736369132995605,2304,3.8582398891448975,,,,,,,,,
37,0.3075,0.3075,RL-sBOED,0.37192249298095703,2368,3.793905258178711,,,,,,,,,
38,0.32937500000000003,0.32937500000000003,RL-sBOED,0.37239527702331543,2432,3.7051334381103516,,,,,,,,,
39,0.31562500000000004,0.31562500000000004,RL-sBOED,0.3729410171508789,2496,3.6313304901123047,,,,,,,,,
40,0.33999999999999997,0.33999999999999997,RL-sBOED,0.36991167068481445,2560,3.5217013359069824,,,,,,,,,
41,0.31124999999999997,0.31124999999999997,RL-sBOED,0.36827659606933594,2624,3.3438668251037598,,,,,,,,,
42,0.3225,0.3225,RL-sBOED,0.37116122245788574,2688,3.19036865234375,,,,,,,,,
43,0.316875,0.316875,RL-sBOED,0.36740612983703613,2752,3.1668763160705566,,,,,,,,,
44,0.29000000000000004,0.29000000000000004,RL-sBOED,0.3713047504425049,2816,3.2116572856903076,,,,,,,,,
