update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.385625,0.385625,DAD,0.5457425117492676,64,4.412811279296875,,,,,,,,,
2,0.40312499999999996,0.40312499999999996,DAD,0.35419797897338867,128,4.412784576416016,,,,,,,,,
3,0.405625,0.405625,DAD,0.35141658782958984,192,4.412570953369141,,,,,,,,,
4,0.359375,0.359375,DAD,0.35443711280822754,256,4.412116050720215,,,,,,,,,
5,0.37374999999999997,0.37374999999999997,DAD,0.3573322296142578,320,4.411679267883301,,,,,,,,,
6,0.411875,0.411875,DAD,0.3538999557495117,384,4.411664962768555,,,,,,,,,
7,0.375,0.375,DAD,0.35538315773010254,448,4.411233901977539,,,,,,,,,
8,0.395625,0.395625,DAD,0.35619425773620605,512,4.410794734954834,,,,,,,,,
9,0.39125,0.3990625,DAD,0.35587358474731445,576,4.410325527191162,,,,,,,,,
10,0.37687499999999996,0.37687499999999996,DAD,0.3507359027862549,640,4.410040855407715,,,,,,,,,
11,0.355625,0.355625,DAD,0.35524463653564453,704,4.409849643707275,,,,,,,,,
12,0.370625,0.370625,DAD,0.35243773460388184,768,4.409478664398193,,,,,,,,,
13,0.381875,0.3896875,DAD,0.35592150688171387,832,4.408935546875,,,,,,,,,
14,0.39,0.39,DAD,0.3555328845977783,896,4.408304214477539,,,,,,,,,
15,0.37687499999999996,0.37687499999999996,DAD,0.3518824577331543,960,4.407823085784912,,,,,,,,,
16,0.40312499999999996,0.40312499999999996,DAD,0.35339856147766113,1024,4.407232284545898,,,,,,,,,
17,0.38125,0.38125,DAD,0.3558156490325928,1088,4.406364440917969,,,,,,,,,
18,0.37687499999999996,0.37687499999999996,DAD,0.35092759132385254,1152,4.406158447265625,,,,,,,,,
19,0.369375,0.3771875,DAD,0.35350680351257324,1216,4.404791355133057,,,,,,,,,
20,0.3625,0.3625,DAD,0.3558993339538574,1280,4.404046058654785,,,,,,,,,
21,0.35750000000000004,0.35750000000000004,DAD,0.3516995906829834,1344,4.402622222900391,,,,,,,,,
22,0.365625,0.365625,DAD,0.352034330368042,1408,4.401930809020996,,,,,,,,,
23,0.37625,0.37625,DAD,0.35520029067993164,1472,4.400425434112549,,,,,,,,,
24,0.36750000000000005,0.36750000000000005,DAD,0.3525269031524658,1536,4.399693965911865,,,,,,,,,
25,0.375625,0.375625,DAD,0.3557143211364746,1600,4.398448467254639,0.29281250000000003,14,1.9903431785439378,0.109375,0.0,1,0.0,0.29281250000000003,0
26,0.37187499999999996,0.37187499999999996,DAD,0.35085391998291016,1664,4.397213935852051,,,,,,,,,
27,0.35749999999999993,0.35749999999999993,DAD,0.35579347610473633,1728,4.395554542541504,,,,,,,,,
28,0.35625,0.35625,DAD,0.3533179759979248,1792,4.3937883377075195,,,,,,,,,
29,0.37875000000000003,0.37875000000000003,DAD,0.3566441535949707,1856,4.3927435874938965,,,,,,,,,
30,0.375,0.375,DAD,0.3567087650299072,1920,4.391270160675049,,,,,,,,,
