update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,best_validation_so_far
1,C0,24,48,24,-0.8520082510132342,0.1719402483306648,0.03315572068095207,-0.06315384805202484,1.6821589469909668,0.03287644311785698,0.2291666716337204,0.3123152256011963,0.9224959015846252,0.85,1.7607694864273071,1.5918835401535034,0.8666666666666667,0.149071198499986,1.0,0.7,1.0,1.0,"[9, 22]",1.0,1,-0.0,1.7609490156173706,1.5893305275175307,0.8666666666666667
2,C0,24,48,48,0.1204164210011562,0.15969718928087218,0.013056888245046139,-0.06770620495080948,1.6610450744628906,0.022991038858890533,0.2083333283662796,0.44802266359329224,0.24780680239200592,0.8624999999999999,1.7562533617019653,1.5588573217391968,,,,,,,,,,,,,
3,C0,24,48,72,-0.016979014401634518,0.15155291768664125,0.011012125760316849,-0.0501800961792469,1.653281807899475,0.006116002798080444,0.125,0.550018846988678,0.18293768167495728,0.875,1.7457275390625,1.5562540292739868,,,,,,,,,,,,,
4,C0,24,48,96,-0.029017204960187268,0.1240736269789679,0.008650432340800762,-0.03163519501686096,1.6401056051254272,0.03191910311579704,0.0,0.5488110184669495,0.16138100624084473,0.9250000000000002,1.730508804321289,1.5435255765914917,,,,,,,,,,,,,
5,C0,24,48,120,0.013980037217338896,0.15246711532930612,0.010462255217134953,-0.03828427568078041,1.636645793914795,-0.007884168066084385,0.1041666641831398,0.5716469287872314,0.08371663093566895,0.8875000000000001,1.7400983572006226,1.5335100889205933,,,,,,,,,,,,,
6,C0,24,48,144,-0.0017492552896340534,0.13290450925552308,0.00852921698242426,-0.027576789259910583,1.6291669607162476,-0.005978678818792105,0.0416666679084301,0.7485852241516113,0.09377998113632202,0.8875000000000001,1.7312787771224976,1.5190175771713257,,,,,,,,,,,,,
7,C0,24,48,168,0.004884583254655218,0.13152799752914401,0.007949857972562313,-0.03290146589279175,1.6214202642440796,-0.007596965879201889,0.0,0.7198845744132996,0.047402523458004,0.875,1.7170766592025757,1.5271943807601929,,,,,,,,,,,,,
8,C0,24,48,192,0.013196859116355597,0.12661979287480404,0.007840288802981377,-0.017657935619354248,1.6267353296279907,-0.0020903286058455706,0.02083333395421505,0.48728275299072266,0.07113630324602127,0.8624999999999999,1.7177163362503052,1.5362968444824219,,,,,,,,,,,,,
9,C0,24,48,216,-0.05603249990940093,0.12980363048802593,0.009525406174361706,-0.039101436734199524,1.6335209608078003,0.014195363037288189,0.0,0.47608640789985657,0.20718882977962494,0.9125,1.7262253761291504,1.5432900190353394,,,,,,,,,,,,,
10,C0,24,48,240,0.08722248684366546,0.12874296892628745,0.010673231445252895,-0.01740853674709797,1.640591025352478,-0.0021457932889461517,0.0625,0.3015471398830414,0.24515023827552795,0.85,1.7353466749191284,1.547594428062439,0.8666666666666667,0.149071198499986,1.0,0.7,1.0,1.0,"[2, 14]",1.0,1,-0.0,1.7354780435562134,1.5634878476460774,0.8666666666666667
11,C0,24,48,264,-0.07969529868662355,0.13515795272444278,0.010377098806202412,-0.031982120126485825,1.6408729553222656,0.028094308450818062,0.0625,0.5368128418922424,0.1709974855184555,0.85,1.7276177406311035,1.5484510660171509,,,,,,,,,,,,,
12,C0,24,48,288,0.06817282188435397,0.13536604795884674,0.0088204899802804,-0.02842698059976101,1.6179624795913696,-0.01583252102136612,0.0833333358168602,0.4273585081100464,0.09530665725469589,0.85,1.7148290872573853,1.5127997398376465,,,,,,,,,,,,,
13,C0,24,48,312,-0.1235722338904937,0.11024125598737192,0.007035454269498587,-0.025043033063411713,1.6111207008361816,0.0063512795604765415,0.0,0.5462742447853088,0.1700458824634552,0.9375,1.7136491537094116,1.5073503255844116,,,,,,,,,,,,,
14,C0,24,48,336,0.12799794343610607,0.1321810772452687,0.009300257079303265,-0.02494768798351288,1.607300877571106,0.009637509472668171,0.0,0.8012811541557312,0.1264076828956604,0.875,1.7036385536193848,1.5115684270858765,,,,,,,,,,,,,
15,C0,24,48,360,-0.07608890576163926,0.13993706286043942,0.00975661352276802,-0.018420567736029625,1.610555648803711,0.01925421506166458,0.0625,0.692401111125946,0.08310040831565857,0.8875000000000001,1.69422447681427,1.5216346979141235,,,,,,,,,,,,,
16,C0,24,48,384,0.0001498624881108787,0.13188803184104955,0.008895223028957844,-0.03248056769371033,1.582627296447754,0.02218206226825714,0.1666666716337204,0.3765520453453064,0.18369881808757782,0.8875000000000001,1.676399827003479,1.4742870330810547,,,,,,,,,,,,,
17,C0,24,48,408,0.07702574369311335,0.12409675987386619,0.009973875246942043,-0.027018265798687935,1.5399562120437622,0.009148583747446537,0.02083333395421505,0.40707749128341675,0.21893249452114105,0.8250000000000001,1.6493080854415894,1.4089142084121704,,,,,,,,,,,,,
18,C0,24,48,432,-0.0639142921119928,0.1352066936268326,0.00888007041066885,-0.07037515193223953,1.49114990234375,0.03951682522892952,0.1458333283662796,0.6085717082023621,0.050802648067474365,0.8249999999999998,1.581998348236084,1.3636995553970337,,,,,,,,,,,,,
19,C0,24,48,456,0.008234036987026551,0.1359730418308998,0.009449109435081482,-0.015867410227656364,1.3985062837600708,0.012425217777490616,0.1041666641831398,0.42782968282699585,0.0802781954407692,0.875,1.5136998891830444,1.2597987651824951,,,,,,,,,,,,,
20,C0,24,48,480,-0.009533056691288932,0.14043317457362492,0.008726738393306732,-0.047783371061086655,1.3312184810638428,-0.009480847977101803,0.0625,0.7082677483558655,0.015844572335481644,0.875,1.3906865119934082,1.2378281354904175,0.8666666666666667,0.149071198499986,1.0,0.7,1.0,1.0,"[2, 14]",1.0,1,-0.0,1.3911876678466797,1.2618941068649292,0.8666666666666667
21,C0,24,48,504,0.048667174572745976,0.13714729984519947,0.009582716040313244,-0.04007365554571152,1.2651053667068481,0.0004738854768220335,0.2708333432674408,0.460898756980896,0.06332529336214066,0.8250000000000001,1.1924539804458618,1.3063526153564453,,,,,,,,,,,,,
22,C0,24,48,528,-0.025833779523769987,0.12526487520797333,0.008119136095046997,-0.018402596935629845,1.207483172416687,0.03188076987862587,0.02083333395421505,0.5353987812995911,0.08459953963756561,0.8125,1.0702800750732422,1.2861568927764893,,,,,,,,,,,,,
23,C0,24,48,552,-0.06561557436982789,0.12209580261507627,0.008328196592628956,-0.020911624655127525,1.128340482711792,0.03410564735531807,0.1458333283662796,0.6861830949783325,0.1693362146615982,0.875,1.0716420412063599,1.1910449266433716,,,,,,,,,,,,,
24,C0,24,48,576,0.06861744661629202,0.13206663497589838,0.008712399750947952,-0.02698848582804203,1.1149944067001343,0.005081547889858484,0.0416666679084301,0.4008549749851227,0.08163966983556747,0.8875000000000001,1.1567091941833496,1.0718629360198975,,,,,,,,,,,,,
25,C0,24,48,600,-0.05734133345882097,0.12475054725053299,0.007359186187386513,-0.038951218128204346,1.1824473142623901,0.0028614234179258347,0.125,0.7936769723892212,0.00993913784623146,0.8875000000000001,1.319118618965149,1.1038545370101929,,,,,,,,,,,,,
26,C0,24,48,624,0.047850455244382244,0.1283417389852412,0.00803238246589899,-0.009320099838078022,1.2900869846343994,-0.004907383117824793,0.0833333358168602,0.6329723000526428,0.041268158704042435,0.875,1.3779627084732056,1.209765911102295,,,,,,,,,,,,,
27,C0,24,48,648,-0.07058086895942688,0.13328594732013918,0.008510896004736423,-0.013193239457905293,1.2465989589691162,0.004465987905859947,0.02083333395421505,0.528340220451355,0.020960934460163116,0.9125,1.348206877708435,1.1215516328811646,,,,,,,,,,,,,
28,C0,24,48,672,0.08148398035267991,0.1307882656868429,0.008779682219028473,-0.010932098142802715,1.188454508781433,-0.007435732986778021,0.0,0.3592052161693573,0.028519462794065475,0.85,1.3269679546356201,1.0279392004013062,,,,,,,,,,,,,
29,C0,24,48,696,-0.051237385128935165,0.12754092882825319,0.007769400719553232,-0.011825264431536198,1.1498640775680542,0.009648676961660385,0.0,0.49879294633865356,0.10486502945423126,0.8875000000000001,1.304529070854187,0.9902467727661133,,,,,,,,,,,,,
30,C0,24,48,720,0.023344339614113193,0.12930449726447144,0.008667869493365288,-0.017665594816207886,1.1388756036758423,0.003702757181599736,0.0,0.3786866068840027,0.11590341478586197,0.85,1.2589892148971558,1.0171750783920288,0.8666666666666667,0.149071198499986,1.0,0.7,1.0,1.0,"[2, 14]",1.0,1,-0.0,1.259885549545288,1.1140594747331407,0.8666666666666667
31,C0,24,48,744,0.0003032599935929199,0.11826827976849465,0.007660677656531334,-0.01569962315261364,1.204910397529602,-0.0036944791208952665,0.0625,0.4608600437641144,0.10560822486877441,0.8625000000000002,1.2487328052520752,1.1715503931045532,,,,,,,,,,,,,
32,C0,24,48,768,-0.02013532360394794,0.13783401434334083,0.008989236317574978,-0.014010563492774963,1.2285560369491577,-0.0317804329097271,0.0416666679084301,0.5652801394462585,0.07832746207714081,0.875,1.234881043434143,1.2342205047607422,,,,,,,,,,,,,
33,C0,24,48,792,0.019972943221529343,0.13139923761081276,0.008495966903865337,-0.02032468281686306,1.2478657960891724,0.014133029617369175,0.0833333358168602,0.4558999240398407,0.04367431253194809,0.8625000000000002,1.2857201099395752,1.2243298292160034,,,,,,,,,,,,,
34,C0,24,48,816,0.0008171919335921816,0.12684877532559646,0.008222638629376888,-0.009694705717265606,1.2753604650497437,-0.008829162456095219,0.0416666679084301,0.47982701659202576,0.02764865569770336,0.85,1.3476372957229614,1.2112698554992676,,,,,,,,,,,,,
35,C0,24,48,840,-0.016031846379240332,0.12830934462796664,0.007800374645739794,-0.03225089982151985,1.3234935998916626,0.001665271818637848,0.0416666679084301,0.6351087093353271,0.03317030146718025,0.875,1.4849289655685425,1.1826913356781006,,,,,,,,,,,,,
36,C0,24,48,864,-0.013698487778504671,0.12763229656999417,0.007930587977170944,-0.02379191853106022,1.3243449926376343,0.007293293718248606,0.2916666567325592,0.4850344657897949,0.05204293504357338,0.875,1.5692024230957031,1.0669265985488892,,,,,,,,,,,,,
37,C0,24,48,888,0.022375596264998136,0.12447985579817668,0.007895659655332565,-0.028903746977448463,1.2538286447525024,-0.04621235653758049,0.1875,0.5217053294181824,0.03937850892543793,0.875,1.6155420541763306,0.8706469535827637,,,,,,,,,,,,,
38,C0,24,48,912,0.030286290893952076,0.12246908453190376,0.007757366169244051,-0.019536128267645836,1.2407044172286987,0.0064490376971662045,0.02083333395421505,0.4153282344341278,0.08048337697982788,0.8125,1.5873465538024902,0.8755013346672058,,,,,,,,,,,,,
39,C0,24,48,936,-0.07741833051542439,0.1437795746200654,0.010836161673069,-0.023499036207795143,1.1668251752853394,0.02275875210762024,0.02083333395421505,0.6059208512306213,0.14435407519340515,0.8875000000000001,1.506363034248352,0.7893864512443542,,,,,,,,,,,,,
40,C0,24,48,960,0.04660960748294992,0.11905905284764902,0.007218622136861086,-0.016612583771348,1.0881462097167969,0.010033753700554371,0.125,0.3154672086238861,0.04079079627990723,0.8875000000000001,1.4198576211929321,0.7331048846244812,0.8666666666666667,0.149071198499986,1.0,0.7,1.0,1.0,"[25, 14]",1.0,1,-0.0,1.4208941459655762,0.4538713726732466,0.8666666666666667
