update,mean_train_u_ctrl,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_checkpoint_score,validation_meets_unique_floor
1,0.14625000000000002,DAD,0.5562179088592529,64,3.3555240631103516,,,,,,
2,0.13265624999999998,DAD,0.3647935390472412,128,3.344512939453125,,,,,,
3,0.136875,DAD,0.36243629455566406,192,3.3348636627197266,,,,,,
4,0.13171875,DAD,0.361621618270874,256,3.331089496612549,,,,,,
5,0.1303125,DAD,0.3598341941833496,320,3.327601909637451,,,,,,
6,0.1340625,DAD,0.35968899726867676,384,3.321735143661499,,,,,,
7,0.13640625,DAD,0.3580935001373291,448,3.3140087127685547,,,,,,
8,0.1434375,DAD,0.36179208755493164,512,3.303260326385498,,,,,,
9,0.13734375,DAD,0.35828685760498047,576,3.290541410446167,,,,,,
10,0.13078125,DAD,0.35897040367126465,640,3.277167797088623,,,,,,
11,0.12703124999999998,DAD,0.35822153091430664,704,3.2622275352478027,,,,,,
12,0.13921875,DAD,0.35811829566955566,768,3.236999034881592,,,,,,
13,0.1321875,DAD,0.35695910453796387,832,3.200875759124756,,,,,,
14,0.12468749999999998,DAD,0.3594393730163574,896,3.1818838119506836,,,,,,
15,0.12234375,DAD,0.3575441837310791,960,3.153082847595215,,,,,,
16,0.1209375,DAD,0.3585233688354492,1024,3.125178337097168,,,,,,
17,0.13124999999999998,DAD,0.3579745292663574,1088,3.0948760509490967,,,,,,
18,0.12984374999999998,DAD,0.3574061393737793,1152,3.0923831462860107,,,,,,
19,0.1228125,DAD,0.358318567276001,1216,3.085573196411133,,,,,,
20,0.136875,DAD,0.35801267623901367,1280,3.0907816886901855,,,,,,
21,0.12375,DAD,0.35726118087768555,1344,3.1000449657440186,,,,,,
22,0.1321875,DAD,0.35811591148376465,1408,3.104660749435425,,,,,,
23,0.11625,DAD,0.35856103897094727,1472,3.074596881866455,,,,,,
24,0.1209375,DAD,0.36141300201416016,1536,3.031229019165039,,,,,,
25,0.10828125,DAD,0.3590681552886963,1600,2.981475830078125,0.13265625,1,-0.0,0.0078125,0.13265625,0
26,0.12421874999999999,DAD,0.35978269577026367,1664,2.9485080242156982,,,,,,
27,0.12046874999999999,DAD,0.36069297790527344,1728,2.9565882682800293,,,,,,
28,0.11765624999999999,DAD,0.35861730575561523,1792,2.9584569931030273,,,,,,
29,0.11203125,DAD,0.3623631000518799,1856,2.9645984172821045,,,,,,
30,0.106875,DAD,0.3596658706665039,1920,2.952880859375,,,,,,
31,0.11953125,DAD,0.3592681884765625,1984,2.9423577785491943,,,,,,
32,0.1171875,DAD,0.3633689880371094,2048,2.9585771560668945,,,,,,
33,0.1134375,DAD,0.36162781715393066,2112,2.973207950592041,,,,,,
34,0.11578125,DAD,0.36036062240600586,2176,2.9985899925231934,,,,,,
35,0.11812500000000001,DAD,0.36193108558654785,2240,3.0248124599456787,,,,,,
36,0.13499999999999998,DAD,0.36106371879577637,2304,3.0169646739959717,,,,,,
37,0.10875,DAD,0.3628661632537842,2368,3.0041494369506836,,,,,,
38,0.10546875,DAD,0.3613555431365967,2432,2.973299503326416,,,,,,
39,0.12187500000000001,DAD,0.3600192070007324,2496,2.958220958709717,,,,,,
40,0.11859375,DAD,0.3628091812133789,2560,2.9329965114593506,,,,,,
41,0.10734375,DAD,0.3613293170928955,2624,2.8739013671875,,,,,,
42,0.12140625,DAD,0.3595855236053467,2688,2.853152275085449,,,,,,
43,0.12609375,DAD,0.36217308044433594,2752,2.8394627571105957,,,,,,
44,0.1115625,DAD,0.35976338386535645,2816,2.846151351928711,,,,,,
45,0.1153125,DAD,0.36038637161254883,2880,2.877340316772461,,,,,,
46,0.11671875000000001,DAD,0.36008167266845703,2944,2.921766996383667,,,,,,
47,0.1134375,DAD,0.36013102531433105,3008,3.0071449279785156,,,,,,
48,0.11953125,DAD,0.3596179485321045,3072,3.0427985191345215,,,,,,
49,0.10828125000000001,DAD,0.3620278835296631,3136,3.026399612426758,,,,,,
50,0.1321875,DAD,0.3586294651031494,3200,2.9858005046844482,0.11671875000000001,2,0.6615632381579821,0.015625,0.11671875000000001,0
51,0.1321875,DAD,0.3588573932647705,3264,2.931577444076538,,,,,,
52,0.12187500000000001,DAD,0.35908961296081543,3328,2.836577892303467,,,,,,
53,0.12328125000000001,DAD,0.35860729217529297,3392,2.7969796657562256,,,,,,
54,0.11906249999999999,DAD,0.35886263847351074,3456,2.7659106254577637,,,,,,
55,0.11203125,DAD,0.36106085777282715,3520,2.7523040771484375,,,,,,
