update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,best_validation_so_far
1,C0,24,48,24,-0.9831563604470963,0.1686817916956327,0.026106679812073708,-0.07430612295866013,1.6821998357772827,0.0017376517644152045,0.4791666567325592,0.21812298893928528,0.6510012149810791,0.8875000000000001,1.7663193941116333,1.5886430740356445,0.8333333333333334,0.14907119849998599,0.7,0.7,1.0,1.0,"[9, 25]",1.0,1,-0.0,1.7665013074874878,1.5800124671724107,0.8333333333333334
2,C0,24,48,48,0.013780592749516185,0.23141496954997948,0.014483925886452198,-0.056409407407045364,1.655621886253357,0.0020368073601275682,0.1666666716337204,0.37938907742500305,0.19819164276123047,0.8875000000000001,1.7204488515853882,1.576314091682434,,,,,,,,,,,,,
3,C0,24,48,72,0.02250039486090344,0.18303919144091396,0.010357052087783813,-0.05266597494482994,1.615509033203125,-0.03639565035700798,0.1458333283662796,0.5183464884757996,0.054267462342977524,0.8624999999999999,1.687599778175354,1.5266844034194946,,,,,,,,,,,,,
4,C0,24,48,96,-0.013914938012758867,0.1481128315105629,0.011340182274580002,-0.06707640737295151,1.5609397888183594,0.003220506012439728,0.2916666567325592,0.5201929211616516,0.09193617105484009,0.85,1.6789647340774536,1.4212456941604614,,,,,,,,,,,,,
5,C0,24,48,120,-0.03926664952437082,0.13222004207962387,0.008725506253540516,-0.07184729725122452,1.525922179222107,-0.019605156034231186,0.2916666567325592,0.4497082829475403,0.12044959515333176,0.9125,1.6375350952148438,1.394384503364563,,,,,,,,,,,,,
6,C0,24,48,144,0.11805984583993756,0.1415555220107936,0.013634365983307362,-0.029825733974575996,1.5206254720687866,-0.0040992614813148975,0.1041666641831398,0.7093329429626465,0.3037942945957184,0.8125,1.6300355195999146,1.4271200895309448,,,,,,,,,,,,,
7,C0,24,48,168,-0.18092038069168725,0.12631623445223003,0.012082920409739017,-0.038147881627082825,1.4730473756790161,0.01889997534453869,0.02083333395421505,0.8359830379486084,0.3494662642478943,0.9125000000000001,1.6058100461959839,1.3036051988601685,,,,,,,,,,,,,
8,C0,24,48,192,0.15989138285319013,0.13691918270570422,0.00931906420737505,-0.02489287592470646,1.4618339538574219,-0.0036469828337430954,0.0625,0.5939061045646667,0.11009247601032257,0.875,1.6232136487960815,1.300158143043518,,,,,,,,,,,,,
9,C0,24,48,216,-0.05618265004456041,0.14522249373191148,0.011236022226512432,-0.0361633226275444,1.4994316101074219,0.027885355055332184,0.0625,0.520180344581604,0.1820746660232544,0.85,1.698136806488037,1.3127700090408325,,,,,,,,,,,,,
10,C0,24,48,240,-0.027318111057082792,0.13650716687767836,0.011092349886894226,-0.008184690959751606,1.491431713104248,0.01953336037695408,0.0416666679084301,0.4944100081920624,0.22383278608322144,0.8624999999999999,1.7196063995361328,1.2601118087768555,0.8666666666666667,0.149071198499986,1.0,0.7,1.0,1.0,"[25, 22]",1.0,1,-0.0,1.719984769821167,1.5114199452930026,0.8333333333333334
