update,mean_train_u_ctrl,policy_loss,value_loss,entropy,approximate_kl,zero_intermediate_reward_fraction,reward_mode,method,init_mode,validation_mean_u_ctrl,validation_unique_sequences,validation_dominant_fraction
1,0.81875,-0.0010829749517142773,0.07127837091684341,0.019407670944929123,0.00011648734653135762,0.0,dad_terminal,DAD,fixed,,,
2,0.86875,-0.003215986769646406,0.02780449390411377,0.03223356977105141,0.0019212166080251336,0.0,dad_terminal,DAD,fixed,,,
3,0.83125,-0.006188802886754274,0.009536569006741047,0.03879125043749809,0.009677703492343426,0.0,dad_terminal,DAD,fixed,,,
4,0.91875,-0.007186106406152248,0.008633194491267204,0.045989032834768295,-0.0082186758518219,0.0,dad_terminal,DAD,fixed,,,
5,0.8125,-0.0009427625918760896,0.01795382611453533,0.05666010454297066,0.0017322400817647576,0.0,dad_terminal,DAD,fixed,,,
6,0.875,-0.004803897812962532,0.007362045347690582,0.07735422998666763,0.0023037493228912354,0.0,dad_terminal,DAD,fixed,,,
7,0.8875,-0.01466360967606306,0.006435139570385218,0.13196444511413574,0.009640991687774658,0.0,dad_terminal,DAD,fixed,,,
8,0.88125,-0.04511897638440132,0.007334499154239893,0.31162381172180176,0.03261922672390938,0.0,dad_terminal,DAD,fixed,,,
9,0.88125,0.004602131433784962,0.004572838079184294,0.45496395230293274,0.006118446588516235,0.0,dad_terminal,DAD,fixed,,,
10,0.8125,-0.01657717116177082,0.010083027184009552,0.3527880609035492,0.009862522594630718,0.0,dad_terminal,DAD,fixed,0.809375,1,1.0
11,0.9125,-0.01417126040905714,0.011474750004708767,0.3710777461528778,0.030633866786956787,0.0,dad_terminal,DAD,fixed,,,
12,0.8625,-0.018435552716255188,0.0060470267198979855,0.3897336423397064,0.03449925407767296,0.0,dad_terminal,DAD,fixed,,,
13,0.8312499999999999,-0.0628785565495491,0.014683189801871777,0.8430373072624207,0.07629939168691635,0.0,dad_terminal,DAD,fixed,,,
14,0.86875,-0.012185580097138882,0.007897724397480488,1.2163103818893433,0.0027239136397838593,0.0,dad_terminal,DAD,fixed,,,
15,0.8,-0.04145015776157379,0.006221440155059099,1.1532244682312012,-0.006832099054008722,0.0,dad_terminal,DAD,fixed,,,
16,0.9125000000000001,-0.06982415169477463,0.008005681447684765,1.6617363691329956,0.035599272698163986,0.0,dad_terminal,DAD,fixed,,,
17,0.8125,-0.028890740126371384,0.021197276189923286,1.7114108800888062,0.003165577771142125,0.0,dad_terminal,DAD,fixed,,,
18,0.8937499999999999,-0.03258451074361801,0.007325002457946539,1.4907974004745483,-0.009622196666896343,0.0,dad_terminal,DAD,fixed,,,
19,0.83125,-0.042759768664836884,0.004692485090345144,1.4291510581970215,0.005003407597541809,0.0,dad_terminal,DAD,fixed,,,
20,0.875,-0.025519534945487976,0.007176361978054047,1.5184892416000366,0.0227541234344244,0.0,dad_terminal,DAD,fixed,0.809375,1,1.0
21,0.8375,-0.02405194193124771,0.009873715229332447,1.3974252939224243,0.0040815770626068115,0.0,dad_terminal,DAD,fixed,,,
22,0.8687499999999999,-0.04217610880732536,0.008001260459423065,1.4800834655761719,-0.018586790189146996,0.0,dad_terminal,DAD,fixed,,,
23,0.85625,-0.03916971758008003,0.010341678746044636,1.3889044523239136,0.019039414823055267,0.0,dad_terminal,DAD,fixed,,,
24,0.90625,-0.03605109080672264,0.00446329265832901,1.403656005859375,-0.012468795292079449,0.0,dad_terminal,DAD,fixed,,,
25,0.84375,-0.06006500869989395,0.008736156858503819,1.4523487091064453,-0.004885127302259207,0.0,dad_terminal,DAD,fixed,,,
26,0.86875,-0.01975962705910206,0.010671165771782398,1.4403525590896606,0.03935995697975159,0.0,dad_terminal,DAD,fixed,,,
27,0.8999999999999999,-0.042442645877599716,0.0035313882399350405,1.4156608581542969,0.0021588008385151625,0.0,dad_terminal,DAD,fixed,,,
28,0.8625,-0.036920737475156784,0.006934674922376871,1.3426241874694824,0.03939928114414215,0.0,dad_terminal,DAD,fixed,,,
29,0.8625,-0.038151271641254425,0.009526429697871208,1.2657934427261353,0.012748952023684978,0.0,dad_terminal,DAD,fixed,,,
30,0.875,-0.025866834446787834,0.01042995322495699,1.1774924993515015,-0.03615516424179077,0.0,dad_terminal,DAD,fixed,0.825,1,1.0
31,0.8812500000000001,-0.01845080964267254,0.008008869364857674,1.1398005485534668,-0.002519086003303528,0.0,dad_terminal,DAD,fixed,,,
32,0.8125,-0.023237545043230057,0.007276827469468117,1.1224607229232788,0.012965251691639423,0.0,dad_terminal,DAD,fixed,,,
33,0.8625,-0.01901591569185257,0.00676755653694272,1.1193469762802124,0.0005011707544326782,0.0,dad_terminal,DAD,fixed,,,
34,0.83125,-0.024225611239671707,0.008375120349228382,1.1258488893508911,0.0011937692761421204,0.0,dad_terminal,DAD,fixed,,,
35,0.90625,-0.014368675649166107,0.0060378205962479115,1.0806465148925781,-0.0005698353052139282,0.0,dad_terminal,DAD,fixed,,,
36,0.88125,-0.020022980868816376,0.005870115477591753,1.0622934103012085,0.007737909909337759,0.0,dad_terminal,DAD,fixed,,,
37,0.91875,-0.02779085747897625,0.005275714676827192,1.0441699028015137,0.013243799097836018,0.0,dad_terminal,DAD,fixed,,,
38,0.83125,-0.019110798835754395,0.0077874548733234406,1.0274094343185425,-0.005829671863466501,0.0,dad_terminal,DAD,fixed,,,
39,0.88125,-0.019711706787347794,0.00506440969184041,1.0055795907974243,0.004737501498311758,0.0,dad_terminal,DAD,fixed,,,
40,0.875,-0.026526786386966705,0.004444478079676628,0.9998974800109863,-0.0036427725572139025,0.0,dad_terminal,DAD,fixed,0.8328125000000001,1,1.0
41,0.89375,-0.019395405426621437,0.004487104248255491,1.010183334350586,-0.0009091247920878232,0.0,dad_terminal,DAD,fixed,,,
42,0.9312499999999999,-0.03130902349948883,0.004261740483343601,1.007766842842102,-0.004169469233602285,0.0,dad_terminal,DAD,fixed,,,
43,0.9125,-0.0046125235967338085,0.005974121857434511,1.0129972696304321,-0.014695405960083008,0.0,dad_terminal,DAD,fixed,,,
44,0.8687500000000001,-0.018237145617604256,0.005825252737849951,1.078795313835144,-0.01770535670220852,0.0,dad_terminal,DAD,fixed,,,
45,0.8812500000000001,-0.01819983497262001,0.007122766692191362,1.1836260557174683,-0.0039540729485452175,0.0,dad_terminal,DAD,fixed,,,
46,0.85,-0.016603635624051094,0.006389928516000509,1.258807897567749,0.002964586019515991,0.0,dad_terminal,DAD,fixed,,,
47,0.85625,-0.016927193850278854,0.0068742563016712666,1.2082916498184204,-0.004896695259958506,0.0,dad_terminal,DAD,fixed,,,
48,0.8562500000000001,-0.04062361642718315,0.005686819553375244,1.3253016471862793,0.0019491910934448242,0.0,dad_terminal,DAD,fixed,,,
49,0.90625,-0.013903917744755745,0.007007542531937361,1.5923305749893188,0.006861587520688772,0.0,dad_terminal,DAD,fixed,,,
50,0.83125,-0.03847607597708702,0.005870685447007418,1.5854352712631226,0.03139771893620491,0.0,dad_terminal,DAD,fixed,0.8343750000000001,1,1.0
51,0.8875,-0.03242813050746918,0.00730905681848526,1.8251203298568726,0.04209229350090027,0.0,dad_terminal,DAD,fixed,,,
52,0.84375,-0.023027922958135605,0.005928679835051298,2.1948933601379395,0.03175767883658409,0.0,dad_terminal,DAD,fixed,,,
53,0.8687499999999999,-0.05193153768777847,0.00714682973921299,2.3948962688446045,0.0009732122416608036,0.0,dad_terminal,DAD,fixed,,,
54,0.8875,-0.040714628994464874,0.006566781550645828,2.3221306800842285,-0.05985228717327118,0.0,dad_terminal,DAD,fixed,,,
55,0.8875,-0.0357438288629055,0.005198052618652582,2.2064883708953857,0.043756723403930664,0.0,dad_terminal,DAD,fixed,,,
56,0.8625,-0.029983188956975937,0.006846623960882425,2.138936758041382,-0.007630730513483286,0.0,dad_terminal,DAD,fixed,,,
57,0.85625,-0.03534375876188278,0.006144516170024872,1.9809695482254028,0.013697843067348003,0.0,dad_terminal,DAD,fixed,,,
58,0.8562500000000001,-0.03450311720371246,0.004723427817225456,1.9959803819656372,-0.013619300909340382,0.0,dad_terminal,DAD,fixed,,,
59,0.93125,-0.0482986643910408,0.003458312712609768,2.0363857746124268,-0.02507932297885418,0.0,dad_terminal,DAD,fixed,,,
60,0.91875,-0.03441471606492996,0.004746577236801386,2.132502555847168,0.0053564258851110935,0.0,dad_terminal,DAD,fixed,0.828125,1,1.0
61,0.8875,-0.02205336093902588,0.005238522309809923,2.096747398376465,0.010237698443233967,0.0,dad_terminal,DAD,fixed,,,
62,0.86875,-0.03444169461727142,0.004562374670058489,2.100828170776367,-0.01301273237913847,0.0,dad_terminal,DAD,fixed,,,
63,0.81875,-0.013852067291736603,0.006472831126302481,1.9558552503585815,-0.00168667733669281,0.0,dad_terminal,DAD,fixed,,,
64,0.83125,-0.028252985328435898,0.00684882840141654,1.9546388387680054,0.0318816676735878,0.0,dad_terminal,DAD,fixed,,,
65,0.875,-0.029432177543640137,0.006569787859916687,1.7762125730514526,-0.0016454830765724182,0.0,dad_terminal,DAD,fixed,,,
66,0.8625,-0.05035969614982605,0.007664987817406654,1.855608344078064,-0.01720452308654785,0.0,dad_terminal,DAD,fixed,,,
67,0.8875000000000001,-0.0314394012093544,0.0043451315723359585,1.905915379524231,-0.007479520980268717,0.0,dad_terminal,DAD,fixed,,,
68,0.83125,-0.04079052433371544,0.005315238144248724,1.999700665473938,0.03260856866836548,0.0,dad_terminal,DAD,fixed,,,
69,0.88125,-0.049912229180336,0.005240124184638262,1.9178916215896606,-0.007293713744729757,0.0,dad_terminal,DAD,fixed,,,
70,0.84375,-0.06003519892692566,0.008681884035468102,2.0322048664093018,-0.02852587401866913,0.0,dad_terminal,DAD,fixed,0.8343750000000001,1,1.0
71,0.875,-0.019826456904411316,0.005456929560750723,2.228433847427368,0.021793529391288757,0.0,dad_terminal,DAD,fixed,,,
72,0.81875,-0.02691698633134365,0.00626078387722373,2.1779913902282715,0.009669172577559948,0.0,dad_terminal,DAD,fixed,,,
73,0.8375,-0.021940840408205986,0.007795425131917,2.1159040927886963,0.005130348261445761,0.0,dad_terminal,DAD,fixed,,,
74,0.8875000000000001,-0.029146429151296616,0.007403323892503977,2.2532646656036377,-0.0018168091773986816,0.0,dad_terminal,DAD,fixed,,,
75,0.8500000000000001,-0.032562509179115295,0.008892085403203964,2.3083455562591553,0.0012851854553446174,0.0,dad_terminal,DAD,fixed,,,
76,0.8875000000000001,-0.018622254952788353,0.0053840442560613155,2.228175640106201,0.010935981757938862,0.0,dad_terminal,DAD,fixed,,,
77,0.8250000000000001,-0.025577537715435028,0.00746839540079236,2.4610602855682373,-0.001222372055053711,0.0,dad_terminal,DAD,fixed,,,
78,0.84375,-0.03450946509838104,0.006960052996873856,2.4815311431884766,-0.0110878124833107,0.0,dad_terminal,DAD,fixed,,,
79,0.8875,-0.04375539720058441,0.004532996099442244,2.462470293045044,-0.01494885515421629,0.0,dad_terminal,DAD,fixed,,,
80,0.84375,-0.02179434895515442,0.006403416860848665,2.39543080329895,-0.005231191869825125,0.0,dad_terminal,DAD,fixed,0.859375,3,0.46875
81,0.89375,-0.03259776905179024,0.004901272710412741,2.4644038677215576,0.002733185887336731,0.0,dad_terminal,DAD,fixed,,,
82,0.86875,-0.03456290811300278,0.006109170150011778,2.5022552013397217,0.00921486783772707,0.0,dad_terminal,DAD,fixed,,,
83,0.925,-0.029797079041600227,0.0024903416633605957,2.537818670272827,0.021428963169455528,0.0,dad_terminal,DAD,fixed,,,
84,0.83125,-0.04241802170872688,0.004764158744364977,2.4898476600646973,0.008056442253291607,0.0,dad_terminal,DAD,fixed,,,
85,0.8625,-0.04524270445108414,0.009830382652580738,2.4150424003601074,0.010383546352386475,0.0,dad_terminal,DAD,fixed,,,
86,0.9,-0.023506104946136475,0.005893662106245756,2.393601179122925,0.016235843300819397,0.0,dad_terminal,DAD,fixed,,,
87,0.84375,-0.04484308138489723,0.009305354207754135,2.2909255027770996,-0.009145145304501057,0.0,dad_terminal,DAD,fixed,,,
88,0.875,-0.024578791111707687,0.007263845298439264,2.2536158561706543,0.00719433045014739,0.0,dad_terminal,DAD,fixed,,,
89,0.88125,-0.036691244691610336,0.005935202818363905,2.1344497203826904,0.015228073112666607,0.0,dad_terminal,DAD,fixed,,,
90,0.84375,-0.013651300221681595,0.005827808752655983,1.924696445465088,0.025927551090717316,0.0,dad_terminal,DAD,fixed,0.828125,2,0.921875
