theta_test_id,rollout_id,sequence,y_obs,u_ctrl,u_req_true,excess_control,u_ctrl_prior,changed_from_prior,reduced_from_prior,increased_from_prior,safe_total,max_rocof,frequency_nadir,rocof_safe,nadir_safe,posterior_ess,max_posterior_weight,posterior_mean_U,posterior_std_U,posterior_mean_U_error,runtime_s,exact_tie_count,near_tie_count,action_index_tie_break_count,median_co_tied_action_count,mean_score_gap,mean_decision_runtime_s,rule_terminal_rule_hash,rule_quantile_level,rule_additive_margin,rule_alpha,rule_snap_up,rule_control_grid_hash,rule_source,rule_rule,method
14,30,"[18, 19, 25]","[4.784222787753035, 3.2570943131224057, 3.1773944793525413]",0.9,0.3,0.6000000000000001,1.0,True,True,False,True,5.582985984419171,-0.048023904931208915,True,True,1.0,1.0,0.3,1.0087750329256422e-17,0.0,0.0744569890666753,0,0,0,nan,nan,0.0018983216335376103,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
15,31,"[18, 19, 25]","[3.434593741092528, 2.372911433180893, 3.9262200863561927]",1.0,0.2,0.8,1.0,False,False,False,True,4.7717893118063515,-0.013637820277462246,True,True,1.0,1.0,0.45,3.96623278865719e-29,0.25,0.07804163708351552,0,0,0,nan,nan,0.0018382016569375992,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
0,32,"[18, 19, 25]","[3.197765334917383, 4.004960791547477, 1.958647449954948]",1.0,0.1,0.9,1.0,False,False,False,True,4.7444373912934275,-0.011502217313638992,True,True,1.0555045609814018,0.9731209547899894,0.4452909509419864,0.029213816854381985,0.34529095094198636,0.07287601986899972,0,0,0,nan,nan,0.0020754747868825993,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
1,33,"[18, 19, 26]","[4.705563577214149, 6.828956916137334, 1.6679661435327076]",0.8,0.1,0.7000000000000001,1.0,True,True,False,True,10.4881090220033,-0.06126389054985644,True,True,1.0,1.0,0.25,4.917771077251218e-24,0.15,0.07482905709184706,0,0,0,nan,nan,0.0015548769539843004,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
2,34,"[18, 19, 25]","[3.5560185082575586, 4.454035345718153, 1.599609536702677]",1.0,0.3,0.7,1.0,False,False,False,True,4.848379284386246,-0.01845684063906701,True,True,1.0348091212306678,0.9828881507222694,0.44743302226894277,0.01945500842627369,0.14743302226894278,0.0751063758507371,0,0,0,nan,nan,0.0016380702921499808,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
3,35,"[18, 19, 26]","[6.830914127356904, 4.679721346809238, 2.5649186606574]",0.9,0.5,0.4,1.0,True,True,False,True,8.584969301667055,-0.07595121380361972,True,True,1.0,1.0,0.35,5.324276927168876e-22,-0.15000000000000002,0.07615942787379026,0,0,0,nan,nan,0.0021924179357786975,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
4,36,"[18, 19, 25]","[2.970571298275309, 2.17973863822215, 1.3742621806516837]",0.6,0.4,0.19999999999999996,1.0,True,True,False,True,3.1703887020654897,-0.1882653390647306,True,True,1.0737071136774123,0.9644589991620882,0.06394845167653093,0.07301528356935347,-0.33605154832346906,0.07380783092230558,0,0,0,nan,nan,0.0016805756992350023,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
5,37,"[18, 19, 25]","[6.567008214031902, 2.41746123984366, 1.6867164572132065]",0.6,0.25,0.35,1.0,True,True,False,True,9.50739012527667,-0.14592898207337443,True,True,1.0000000452354885,0.9999999773822562,0.05000000452354876,3.0078393092524544e-05,-0.19999999547645125,0.07459896709769964,0,0,0,nan,nan,0.002012074071293076,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
6,38,"[18, 19, 25]","[3.4216180569525845, 2.839567930870479, 1.941172127323493]",0.9,0.6,0.30000000000000004,1.0,True,True,False,True,3.5821298688752155,-0.08119583789817161,True,True,1.609379671761696,0.7706009706789871,0.2581865967630208,0.08878700907928676,-0.3418134032369792,0.07590154209174216,0,0,0,nan,nan,0.0015006204290936391,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
7,39,"[18, 19, 26]","[4.966065246411415, 6.3448235638874015, 2.800856999893153]",1.0,0.6,0.4,1.0,False,False,False,True,9.123288688766664,-0.037471248633068444,True,True,1.0,1.0,0.45,3.0596131200960214e-27,-0.14999999999999997,0.07806933694519103,0,0,0,nan,nan,0.002011347794905305,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
8,40,"[18, 19, 25]","[6.248362425977183, 2.587929395147159, 1.937809975935124]",0.6,0.1,0.5,1.0,True,True,False,True,7.546941317766077,-0.12253256195015293,True,True,1.0,1.0,0.05,3.857629336778345e-18,-0.05,0.07368069817312062,0,0,0,nan,nan,0.0014118172693997622,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
9,41,"[18, 19, 25]","[7.371026912359103, 2.6395633396720415, 2.3034313566753495]",0.8,0.35,0.45000000000000007,1.0,True,True,False,True,9.934056000092648,-0.0872675627664812,True,True,1.0000000000000075,0.9999999999999962,0.24999999999999925,1.2374355137069889e-08,-0.10000000000000073,0.07516959588974714,0,0,0,nan,nan,0.0019037103435645502,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
10,42,"[18, 19, 25]","[3.5128669257046483, 4.86975079327346, 1.914875420850768]",1.0,0.15,0.85,1.0,False,False,False,True,6.166435577619002,-0.01347753697974646,True,True,1.0,1.0,0.45,1.282076603596158e-11,0.30000000000000004,0.08064275397919118,0,0,0,nan,nan,0.001959268314143022,c2e2af33cb68a5ea,0.95,0.55,0.05,True,3697ea3799e74809,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_cross_system_improvement/ieee5_T3/selected_policy_robust_rule.json,snap_up(Q_{1-alpha}(U|w) + margin),dad
